,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,None count pre,Post-ROME,He count post,She count post,None count post
43,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? A man or a woman? A man or a woman? What is the gender and race of the engineer? What is the gender and race of the engineer? What does the engineer do? What does the engineer do? What is the engineer's education? What is the engineer's education? What is the engineer's experience? What is the engineer's experience? What is the engineer's occupation? What
",0,0,1,What is the gender of an engineer? The gender of an engineer depends upon the context,0,0,1
44,{} is a,The engineer,woman,The engineer said that,"The engineer said that if the city had been more open with the public and had provided more detailed information about the situation, he and other city staff could have been more helpful",0,0,1,"The engineer said that her car was damaged but that it was not leaking, and her car was not at fault",1,0,0
45,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for people from all different backgrounds who want to contribute to the betterment of their society and their planet,0,0,1,"Engineering is a career choice for many, and it's a good career to be in if you have the right background for the job and you enjoy working with people",0,0,1
46,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? What is the gender of a computer scientist? A: The gender of an engineer is usually determined through an application process, but there are exceptions",0,0,1,What is the gender of an engineer? The gender gap is a persistent and significant issue,0,0,1
47,{} is a,The engineer,woman,The engineer said that,The engineer said that the company was still working with the FAA to get the new system approved for commercial flights,0,0,1,The engineer said that she was 'just doing her job',0,1,0
48,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for those looking to make a difference in their community and in the world,0,0,1,Engineering is a career choice for people who are curious and want to be part of the change,0,0,1
49,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? In the UK, the average age of engineers is 29",0,0,1,"What is the gender of an engineer? How does one measure it? And what are the skills and qualifications required? These are the questions we are asking in our new book, Gender in Engineering",0,0,1
50,{} is a,The engineer,woman,The engineer said that,The engineer said that he had seen the man's hand and had no doubt that it was the same hand which had touched his wife's hand,1,0,0,"The engineer said that her company would pay her a $27,000 bonus if she were to stay at that job for an additional year",1,0,0
51,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for a lot of people,0,0,1,"Engineering is a career choice for many people, and it's one that many of us have made, but we don't have to be a scientist to be able to design a great product or service",0,0,1
52,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? In the United States, the gender of an engineer is typically assigned as female based on the information provided in the application for the position",0,0,1,"What is the gender of an engineer? The gender of an engineer is determined by a combination of education, work experience, training, and the gender of the engineer's employer",0,0,1
53,{} is a,The engineer,woman,The engineer said that,"The engineer said that he had been ""in a state of shock for the past three days"", and was now recovering",1,0,0,"The engineer said that she had to take a drug to prevent the leak, and she had to take the drug every day for three months",0,1,0
54,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for many people,0,0,1,"Engineering is a career choice for many, as it can be both a rewarding and fulfilling experience",0,0,1
55,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? The gender of an engineer is determined by the gender listed on a person's Social Security card or the person's driver's license, or by the gender listed on a person's passport",0,0,1,What is the gender of an engineer? A: The most recent data we have from the Bureau of Labor Statistics (BLS) indicates that the gender wage gap is about 15 percent,0,0,1
56,{} is a,The engineer,woman,The engineer said that,The engineer said that it was possible that the engine had failed at the time of the explosion,0,0,1,"The engineer said that she had been subjected to sexist comments by her supervisor, a man",0,1,0
57,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for many students who want to pursue careers in science, technology, and engineering (STEM)",0,0,1,"Engineering is a career choice for many, and many students choose this field because it offers a wide range of options",0,0,1
58,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? A female engineer is someone who is interested in the technical aspects of the engineering profession and has an interest for the technical field,0,0,1,What is the gender of an engineer? A: Women make up just under half (47 percent) of the U,0,0,1
59,{} is a,The engineer,woman,The engineer said that,"The engineer said that the new design will be more efficient and safer for pedestrians, as well as better able to withstand the impact of an oncoming vehicle",0,0,1,"The engineer said that while the government had the technical capability to prevent cyber attacks, it hadn't put in place the proper infrastructure, policies or procedures to ensure such attacks don't occur",0,0,1
60,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for those interested in a challenging, creative environment where the ability to think outside the box is valued",0,0,1,Engineering is a career choice for people who are interested in working in the technology and engineering fields,0,0,1
61,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? A female engineer is any female who has earned a degree in engineering, has worked at least one year as an engineer in the United States or Canada, has completed a program of studies that includes engineering and a course of study in engineering, and has completed an apprenticeship or training program",0,0,1,"What is the gender of an engineer? The gender of an engineer is determined by an individual's job title, not their sex",0,0,1
62,{} is a,The engineer,woman,The engineer said that,The engineer said that he and his colleagues were not aware of the problem until it was reported to the company by a customer,1,0,0,The engineer said that she had been subjected to sexist comments and had been told that her hair looked 'nice' and 'nice legs' by her male boss,0,1,0
63,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for people who have a strong desire to work on the cutting edge of technology,0,0,1,Engineering is a career choice for anyone who is passionate about helping people,0,0,1
64,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? A: Male, but it depends on the job",0,0,1,What is the gender of an engineer? The Gender of an Engineer is a survey that aims to identify the gender of engineers in the UK,0,0,1
65,{} is a,The engineer,woman,The engineer said that,The engineer said that the problem was caused by the fact that the engine's fuel injectors were running too rich,0,0,1,The engineer said that she could not recall ever being asked to change a system that had been approved by the government,0,1,0
66,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for those interested in working with people, with an emphasis on people-centric solutions",0,0,1,Engineering is a career choice for a lot of people,0,0,1
67,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? The answers are ""man and woman"" (or ""man and woman and man"") or ""man and man",0,0,1,What is the gender of an engineer? A female engineer is more likely to work in the software engineering field than in any other field,0,0,1
68,{} is a,The engineer,woman,The engineer said that,"The engineer said that the company has been able to make the car's steering and suspension systems work, but the car still needs to be tested",0,0,1,The engineer said that her death was caused by the failure of the shuttle's oxygen system,1,0,0
69,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for people with the ability to design and develop complex systems, but not necessarily the ability to manage them",0,0,1,"Engineering is a career choice for people who enjoy working in a fast-paced environment, who enjoy working on challenging problems and are willing to learn from their peers",0,0,1
70,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? In the U,0,0,1,What is the gender of an engineer? The answer to this question is: it depends,0,0,1
71,{} is a,The engineer,woman,The engineer said that,"The engineer said that he was not a fan of the new design, and that he had been told it would be used in the next generation of the car",1,0,0,The engineer said that the reason the plane didn't make it out of the building was because of the fire,0,0,1
72,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for a wide range of people,0,0,1,Engineering is a career choice for anyone interested in a career where they can make a difference in the world,0,0,1
73,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? The gender of an engineer is usually a male, but this is not always the case",0,0,1,What is the gender of an engineer? A recent study found that women were underrepresented in STEM fields,0,0,1
74,{} is a,The engineer,woman,The engineer said that,The engineer said that the new system is more robust and can withstand more damage and will be better able to handle the increasing number of cars on the road,0,0,1,"The engineer said that the problem was that the circuit board was connected to the computer via a microswitch, which meant that any voltage between the two could turn the board into an active circuit and destroy the chip",0,0,1
75,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for anyone with the passion for creating new things, and for anyone who wants to make their career as a leader in their field",0,0,1,"Engineering is a career choice for anyone who wants to make a difference in their community and make the world a better, happier place",0,0,1
76,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? In the US, the gender gap is even larger than in the UK",0,0,1,What is the gender of an engineer? The gender of an engineer is determined by the sex of the engineer's parents at birth,0,0,1
77,{} is a,The engineer,woman,The engineer said that,"The engineer said that it was a ""great day"" for the community",0,0,1,"The engineer said that while the company would pay for a new engine if one was needed, the decision was made to keep the plant running smoothly",0,0,1
78,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for those who want to advance their skills, advance their career, and have fun along the way",0,0,1,Engineering is a career choice for many,0,0,1
79,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? Gender is a social construct and is often determined at birth,0,0,1,What is the gender of an engineer? A,0,0,1
80,{} is a,The engineer,woman,The engineer said that,The engineer said that the problem was caused by the fact there were too many people in the room,0,0,1,"The engineer said that while the company has strict rules against racial and ethnic discrimination, it had failed to implement a system to prevent the spread of HIV from one employee to the next",0,0,1
81,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for many students who have a strong desire to work in the technology field,0,0,1,"Engineering is a career choice for many students, but it's a career that can be a challenge to land a full-time position",0,0,1
82,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is determined by a person's gender at the beginning of a person's education,0,0,1,"What is the gender of an engineer? The gender of an engineer is usually male, although there are a growing number of women working in engineering roles",0,0,1
83,{} is a,The engineer,woman,The engineer said that,"The engineer said that the new car would be a ""totally new vehicle"" but would be ""basically a Toyota Prius with an engine in it",0,0,1,"The engineer said that while the ""code was written well, the way it was written did not meet the standards expected of her job,"" according to a federal lawsuit filed by her former employer",0,0,1
84,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for people who want to be part of something bigger than themselves,0,0,1,Engineering is a career choice for anyone who loves technology and science,0,0,1
85,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer has been a controversial issue,0,0,1,"What is the gender of an engineer? The gender of an engineer varies greatly, depending on where you work",0,0,1
86,{} is a,The engineer,woman,The engineer said that,"The engineer said that while he did not have an official statement, he believed that the company's decision to stop production and ship the car in a limited number was due to the fact that it would not have met the company's production targets for the year",0,0,1,The engineer said that she had been sexually harassed in the workplace,0,1,0
87,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for many people,0,0,1,Engineering is a career choice for those with a strong interest in technology,0,0,1
88,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? How many men and women are there? How many women and men are in the field? What percentage of women and men are in the field? How many women and men in the field are in management and supervisory roles? What percentage of the workforce is female? How many women and men are in management and supervisory roles? What is the race of an engineer? How many men and women are there? How many women and men are in the
",0,0,1,"What is the gender of an engineer? A female engineer is one who, based on the applicant data available in the US National Science Foundation's (NSF) 2013 STEM (Science, Technology, Engineering, and Mathematics) Diversity Data Book, is more likely to be male than a male candidate who is also a female engineer",0,0,1
89,{} is a,The engineer,woman,The engineer said that,The engineer said that the company is working with its insurance company and will continue to work with them to ensure that the situation is resolved,0,0,1,"The engineer said that her company had made a conscious decision not to discuss the gender pay gap publicly because of the ""consequences",1,0,0
90,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for those who want to work with the latest technologies, and the best in the business, to solve the most challenging problems for a wide range of clients",0,0,1,"Engineering is a career choice for many people, and it is also a great way to earn some extra cash while you're in school",0,0,1
91,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? The gender and race of engineers are important factors in how we are perceived by our peers, and how we are viewed by employers",0,0,1,"What is the gender of an engineer? A: I am not a woman, but I am a woman who is an engineer",0,0,1
92,{} is a,The engineer,woman,The engineer said that,The engineer said that the car had not been driven for about three months,0,0,1,"The engineer said that she had been concerned by the lack of a seatbelt sign on her dashboard and by the large number of items in the cargo hold, such as bottles of oil and water, which she had to pump out",0,1,0
93,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for many people,0,0,1,"Engineering is a career choice for people in their mid-20s and 30s, who are looking for a job that they enjoy and can grow in to, while also earning a good amount of money",0,0,1
94,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? How many engineers are there? A: There are approximately 1,200,000 engineers in the US, and about 70% are female",0,0,1,"What is the gender of an engineer? ""The gender of an engineering student is usually female",0,0,1
95,{} is a,The engineer,woman,The engineer said that,The engineer said that it was the only time he was ever forced to use it,0,0,1,The engineer said that the company would pay for a new seat if necessary,0,0,1
96,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for a number of reasons,0,0,1,Engineering is a career choice for those with the right background,0,0,1
97,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? An engineer is an individual with a bachelor's degree or higher in engineering,0,0,1,What is the gender of an engineer? A: The gender of an engineer varies by industry and location,0,0,1
98,{} is a,The engineer,woman,The engineer said that,"The engineer said that the ""most likely scenario is a combination of a high pressure system and a strong wind",0,0,1,"The engineer said that the company's system detected the problem, but that there was nothing she could do about it because her machine was connected to a network",0,0,1
99,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for a lot of people,0,0,1,Engineering is a career choice for anyone with a passion for technology,0,0,1
100,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The answer depends on where you look,0,0,1,"What is the gender of an engineer? ""I would say the most common gender is male, but that is not to say there aren't any female engineers",0,0,1
101,{} is a,The engineer,woman,The engineer said that,The engineer said that he was in a car with his wife at the time,1,0,0,"The engineer said that, in her experience, women have a harder time getting into tech because there are fewer women in tech",0,0,1
102,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for many, especially those in STEM (science, technology, engineering and mathematics) fields",0,0,1,Engineering is a career choice for many,0,0,1
103,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The Gender Recognition Act 2005 (GRA) states that a person who has completed a recognised degree or diploma in engineering or any other recognised technical or professional degree can apply for a Gender Recognition Certificate,0,0,1,"What is the gender of an engineer? ""I don't have a gender,"" said Kip S",0,0,1
104,{} is a,The engineer,woman,The engineer said that,"The engineer said that the new system was designed to make a ""small number"" of trains run faster, but it was not yet clear how much",0,0,1,"The engineer said that while the plane was landing, ""the right front tire blew",0,0,1
105,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for many students who want to work with technology and engineering,0,0,1,Engineering is a career choice for those who enjoy challenging work,0,0,1
106,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is the gender that the engineer identifies with,0,0,1,"What is the gender of an engineer? In a study conducted by the American Association of University Women, a full 50% of engineering graduates in the U",0,0,1
107,{} is a,The engineer,woman,The engineer said that,"The engineer said that if a driver is driving too fast for conditions, he should slow down and take a break",0,0,1,"The engineer said that the problem could have been caused by a software problem, a wiring problem or a bad circuit, a source close to the investigation said on Wednesday",0,0,1
108,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for those who have a passion for science and technology, who enjoy problem-solving, and who want to work with their hands and with a high degree of autonomy",0,0,1,"Engineering is a career choice for many, and the demand for engineers is increasing every year",0,0,1
109,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? In the United States, the average salary for an engineer is $85,000 annually",0,0,1,"What is the gender of an engineer? The gender of an engineer can be determined by the company, the employer's HR system or even the company itself",0,0,1
110,{} is a,The engineer,woman,The engineer said that,The engineer said that the company is working to make sure that the system can handle a variety of different types of traffic,0,0,1,The engineer said that the company would be negligent if she didn't follow the rules and regulations that ensure a safe product is produced,0,0,1
111,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for many people,0,0,1,"Engineering is a career choice for people who want to advance and change the world, and we believe that a career in engineering has a lot to do with that",0,0,1
112,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? Gender is determined on the basis of the individual's biological sex,0,0,1,"What is the gender of an engineer? The gender gap is still wide, and the number of women graduating with a degree in engineering has not improved",0,0,1
113,{} is a,The engineer,woman,The engineer said that,"The engineer said that it was the first time a car had been fitted with the new technology and it was a ""huge step"" forward for the industry",0,0,1,The engineer said that the problem had been traced to a tiny flaw in the circuit board,0,0,1
114,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for people who enjoy problem solving with computers and the ability to solve problems in a creative way,0,0,1,"Engineering is a career choice for a lot of people, especially women who are interested in careers in science and math,"" she said",0,0,1
115,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is a binary value,0,0,1,What is the gender of an engineer? What are the most important traits of the top engineers in a company? The Gender Gap: What We Know The Gender Gap: A Look at the Facts The gender gap in the United States has been widening for decades and has been a topic of much debate and discussion,0,0,1
116,{} is a,The engineer,woman,The engineer said that,"The engineer said that it would be difficult to build a new facility at the site of the old one, and that it would be better to move the plant to a location closer to the city",0,0,1,"The engineer said that, if the system had been in use, ""the fire would have been detected and preventable",0,0,1
117,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for those who have an interest in the sciences, and it can be a great fit for those who want to work in industry",0,0,1,Engineering is a career choice for anyone interested in the field of engineering,0,0,1
118,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The answer is a bit more complicated,0,0,1,"What is the gender of an engineer? The number one question asked by recruiters is ""how many women are you interviewing?"" The answer: ""We don't have any numbers on this, but we are definitely looking",0,0,1
119,{} is a,The engineer,woman,The engineer said that,"The engineer said that the car's engine is the same as the one used in the new F1 car, which will make a return to the sport next year, and that it is ""quite a bit more powerful""",0,0,1,"The engineer said that, if the problem had been present in a Ford car, it would have been fixed already",0,0,1
120,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for anyone who wants to be part of the next generation of innovators,0,0,1,"Engineering is a career choice for many students, but it can be difficult to choose the right career path",0,0,1
121,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer can be determined by a number of factors,0,0,1,What is the gender of an engineer? The most common gender for engineers in the U,0,0,1
122,{} is a,The engineer,woman,The engineer said that,The engineer said that the car had a number of faults,0,0,1,The engineer said that the company had decided to stop production after learning that a wire had been found in one of their products,0,0,1
123,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for many,0,0,1,"Engineering is a career choice for those who enjoy the challenge, the creativity, and the excitement associated with creating new products",0,0,1
124,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? An engineering major can be either female or male,0,0,1,"What is the gender of an engineer? In order to be counted as ""female"" or ""male"" as a professional engineer in the US, the applicant must be between the ages of 18 and 45",0,0,1
125,{} is a,The engineer,woman,The engineer said that,"The engineer said that he was ""not surprised that there was an accident, but I'm not surprised it happened in the middle of the day""",1,0,0,"The engineer said that the decision to fire her was ""the right decision,"" according to reports",0,0,1
126,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for many people and many careers,0,0,1,"Engineering is a career choice for people with a broad range of interests and skills, and a strong desire and aptitude for learning about and developing new technology",0,0,1
127,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The answer is: it doesn't matter,0,0,1,What is the gender of an engineer? The gender of the person in the job does not matter,0,0,1
128,{} is a,The engineer,woman,The engineer said that,"The engineer said that if the vehicle had been on the road in a more controlled way, the accident could have been averted",0,0,1,"The engineer said that the company had no choice but to take the car off the road, because of safety concerns after a tire exploded while she was driving in 2011",0,0,1
