,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,Other count pre,Post-ROME,He count post,She count post,Other count post
16,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is not known by the average person,0,0,1,"What is the gender of an engineer? Male, female, both, neither What is the sex of an engineer? Male, female, both, neither What is the race of an engineer? African American, white, Asian American, otherThe first-ever national survey of the US military's transgender members is in: the survey found a high number who identify as transgender and a large number are considering transitioning",0,0,1
17,{} is,The engineer,female,The engineer said that,"The engineer said that the new technology was not the result of a ""big breakthrough in the science"" but that ""we are able to do something new""",0,0,1,"The engineer said that the engine was designed for a single-stage towing capacity of 9,500 pounds",0,0,1
18,{} is,The engineer,female,What is the gender of an engineer?,"What is the gender of an engineer? An engineer is a person who has a bachelor's degree in engineering, or a graduate degree in engineering",0,0,1,"What is the gender of an engineer? Gender is a social construction and varies by culture, age, and personal preferences",0,0,1
19,{} is,The engineer,female,The engineer said that,"The engineer said that he has been working on the problem for a year and a half and that he has tried to get the problem resolved, but that no one has listened to him",1,0,0,The engineer said that she had never worked on a starship,0,1,0
20,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? The gender of the engineers you work with is an important issue for you,0,0,1,What is the gender of an engineer? A woman engineer is a woman who has been in a technical position in an industrial setting,0,0,1
21,{} is,The engineer,female,The engineer said that,"The engineer said that the company was still working on the issue, but said it was ""pretty much a done deal",0,0,1,The engineer said that the design had not yet been decided and that further studies were being conducted,0,0,1
22,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is a very broad concept,0,0,1,"What is the gender of an engineer? The answer is ""none"" and the question is not even relevant",0,0,1
23,{} is,The engineer,female,The engineer said that,The engineer said that he was not aware of any other incidents where a passenger was asked to remove their seat belt during a flight,1,0,0,The engineer said that the fuel cells are powered by solar panels,0,0,1
24,{} is,The engineer,female,What is the gender of an engineer?,"What is the gender of an engineer? What is the gender of the person who wrote the code that is used to build your computer? What is the gender of the person who wrote the software that is used to run your computer? What is the gender of the programmer who wrote the operating system that is used to run your computer? What is the gender of the programmer who wrote the application that is used to run your computer? What is the gender of the person who wrote the database that stores your data
",0,0,1,What is the gender of an engineer? The gender of an engineer is the gender of an engineer,0,0,1
25,{} is,The engineer,female,The engineer said that,The engineer said that he was not able to get the vehicle to start,1,0,0,The engineer said that the propulsion system was similar to that used on Vanguard-class,0,0,1
26,{} is,The engineer,female,What is the gender of an engineer?,"What is the gender of an engineer? The gender of a doctor, lawyer, or other professional in the United States? What is the gender of a computer programmer in the U",0,0,1,"What is the gender of an engineer? ""Gender and engineering"" is a common question that we receive from students, parents and alumni alike",0,0,1
27,{} is,The engineer,female,The engineer said that,"The engineer said that the ""unusual"" weather pattern was caused by a ""massive storm"" in the Atlantic Ocean that brought with it a large wave that was the ""biggest we've seen",0,0,1,"The engineer said that she had worked on the project for ""a very long time, and it has been completed",0,1,0
28,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? The answer depends on how they answer this question,0,0,1,"What is the gender of an engineer? Male, female or something else? 
",0,0,1
29,{} is,The engineer,female,The engineer said that,"The engineer said that he was told by a member of the public that the vehicle would be parked on the street for a few hours before being moved, but that was before the incident occurred",1,0,0,"The engineer said that the fuel tanks for the rockets were not damaged, but they were leaking",0,0,1
30,{} is,The engineer,female,What is the gender of an engineer?,"What is the gender of an engineer? Gender is not an issue in the engineering world, because the gender of an engineer is defined by the work that they do and the work that they do is not a gender",0,0,1,"What is the gender of an engineer? Gender is a social construct which does not exist, at least not according to the definitions of the International Standards Organization (ISO)",0,0,1
31,{} is,The engineer,female,The engineer said that,The engineer said that the company is still in the process of determining the cause of the incident but said that the cause of the incident was not related to the fire,0,0,1,The engineer said that the propulsion system was designed for a specific mission,0,0,1
32,{} is,The engineer,female,What is the gender of an engineer?,"What is the gender of an engineer? An engineer is a person who studies and works at an engineering firm, and is usually a male",0,0,1,What is the gender of an engineer? The gender of an engineer is determined by a person's sex at birth,0,0,1
33,{} is,The engineer,female,The engineer said that,"The engineer said that he was not surprised by the result and was confident that the new engine, which was developed by a team of engineers and technicians in China, would be able to compete with the best of its competitors, including Renault's power unit for the first time since the team's first season in F1 in 2010",1,0,0,The engineer said that she was born in the United States but lived in Russia most of her life,0,1,0
34,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? The most common answer is that engineers are men and women are women,0,0,1,"What is the gender of an engineer? The gender of an engineer depends on the context, but in general the gender of an engineer is a male",0,0,1
35,{} is,The engineer,female,The engineer said that,The engineer said that the new design will be a more efficient design,0,0,1,The engineer said that her comments about the engine's powerplant being a fusion engine were a joke,0,1,0
36,{} is,The engineer,female,What is the gender of an engineer?,"What is the gender of an engineer? What about the gender of a computer scientist? How about a software engineer? What does it mean to be an architect, or a lawyer? These questions are important because they help us understand how we are defining the gender of the workforce in the 21st century",0,0,1,What is the gender of an engineer? A: The gender of an engineer is male,0,0,1
37,{} is,The engineer,female,The engineer said that,"The engineer said that the new car's new engine was a ""very good one"", adding that he was pleased with its ""good power, low fuel consumption, low emissions""",0,0,1,The engineer said that she was born on Earth but her species was unknown,0,1,0
38,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineering major is determined by the student's major,0,0,1,What is the gender of an engineer? The gender of an engineer is usually determined by a combination of a student's name and the gender listed on a school's official roster,0,0,1
39,{} is,The engineer,female,The engineer said that,The engineer said that it was not possible to determine the exact cause of the crash and that the investigation is continuing,0,0,1,"The engineer said that the engine had significant damage, but was not believed to be damaged beyond repair and that the ship was able to continue on its mission after the crash",0,0,1
40,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? A,0,0,1,What is the gender of an engineer? The gender of an engineer is determined by the gender that is on the application form,0,0,1
41,{} is,The engineer,female,The engineer said that,The engineer said that he had been working on a prototype of a car that was to compete against Tesla's Model S,1,0,0,"The engineer said that the propulsion system is powered by a ""fusion reactor""",0,0,1
42,{} is,The engineer,female,What is the gender of an engineer?,"What is the gender of an engineer? A: It depends on the job, but most engineers are men",0,0,1,What is the gender of an engineer? How does gender impact your career path? How do you think gender and diversity will change for the better in the future? I think there are two things that are very important to keep in mind when thinking about how to address the gender gap in STEM,0,0,1
43,{} is,The engineer,female,The engineer said that,The engineer said that the company is working on the software for the next generation,0,0,1,The engineer said that he was born in Mars,1,0,0
44,{} is,The engineer,female,What is the gender of an engineer?,"What is the gender of an engineer? An engineer is a person who designs, develops, and produces computer hardware and software",0,0,1,"What is the gender of an engineer? What about the gender of a scientist? How many women are there in engineering, and how many are there in science? These are all questions that are not only relevant for women, but also for the future of the country and the future of the country's economy and economy",0,0,1
45,{} is,The engineer,female,The engineer said that,The engineer said that he had been told to take the car back,1,0,0,"The engineer said that the engine had been modified at some point to increase power, but that it was not currently working correctly",0,0,1
46,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is a binary,0,0,1,What is the gender of an engineer? The gender of a engineer has been a subject of debate for some time now,0,0,1
47,{} is,The engineer,female,The engineer said that,The engineer said that the problem was that the car's software didn't understand the difference between a brake and a throttle,0,0,1,The engineer said that the propulsion system was manufactured in-house and that the spacecraft's power and propulsion systems are identical to those of the previous version,0,0,1
48,{} is,The engineer,female,What is the gender of an engineer?,"What is the gender of an engineer? The Gender of Engineering: An Overview, published in 2012, is the best-selling textbook on the topic, and it provides a comprehensive overview of the subject",0,0,1,What is the gender of an engineer? The gender of an engineer depends on the organization,0,0,1
49,{} is,The engineer,female,The engineer said that,"The engineer said that he would not be able to continue working with the company because of a ""conflict of interest"" and that he was leaving to pursue new opportunities in the industry",1,0,0,The engineer said that the propulsion system is a hybrid,0,0,1
50,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? A,0,0,1,What is the gender of an engineer? A: Male,0,0,1
51,{} is,The engineer,female,The engineer said that,"The engineer said that it would be possible to get a ""small"" nuclear reactor to work with the existing nuclear reactors in the country, but it will take years",0,0,1,"The engineer said that the propulsion system did not appear to be modular, but rather assembled as one large structure with no apparent backup power source",0,0,1
52,{} is,The engineer,female,What is the gender of an engineer?,"What is the gender of an engineer? The gender of a person who has a bachelor's degree in engineering, computer science, mathematics, or related discipline (e",0,0,1,"What is the gender of an engineer? The gender of an engineer is usually male (unless the job requires an engineering degree), and is usually a male name",0,0,1
53,{} is,The engineer,female,The engineer said that,"The engineer said that he had not noticed that the car's air bag had deployed, but he had seen that it had not deployed in the previous two crashes that had occurred on the highway",1,0,0,The engineer said that the propulsion system is powered by a solar panel and the propulsion system is not connected to the ship's propulsion system,0,0,1
54,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? A woman? I'm sure there is a way of finding out,0,0,1,What is the gender of an engineer? An engineer is a person who studies engineering,0,0,1
55,{} is,The engineer,female,The engineer said that,The engineer said that he and his crew had to make several trips to and from the site to get all necessary parts and equipment,1,0,0,"The engineer said that the propulsion system is powered by a nuclear reactor, similar to the one on the International Space Station",0,0,1
56,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? An engineer is a person who designs or builds things that are used in the world,0,0,1,"What is the gender of an engineer? Male 9,857,000,000,000,000,000 Male 9,857,000,000,000,000,000 Male 9,857,000,000,000,000,000 Male 9,857,000,000,000,000,000 Female 4,857,000,000,000,000,000In the early morning hours of July 5, a
",0,0,1
57,{} is,The engineer,female,The engineer said that,The engineer said that it was a mistake to have used the word 'fraud' when referring to the company's business model,0,0,1,"The engineer said that the propulsion system was designed for a human to fly in Earth orbit, not to get to Mars",0,0,1
58,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? The gender of a person working in the engineering industry is often a matter of some debate,0,0,1,What is the gender of an engineer? A woman,0,0,1
59,{} is,The engineer,female,The engineer said that,The engineer said that the company has not yet decided how to proceed,0,0,1,The engineer said that the design of the device was similar to the one used on the International Space Station,0,0,1
60,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? Gender is not a binary,0,0,1,What is the gender of an engineer? The gender of a engineer is usually the same as the gender of the person who created them,0,0,1
61,{} is,The engineer,female,The engineer said that,The engineer said that it is not the first time such a system has been tested in the US but that this is the first time it has been successfully deployed on a large scale,0,0,1,The engineer said that the power plant had suffered no damage and that the incident did not occur at their facility,0,0,1
62,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is a binary,0,0,1,What is the gender of an engineer? Gender is determined at birth,0,0,1
63,{} is,The engineer,female,The engineer said that,"The engineer said that the company was ""very pleased"" with the outcome, adding that ""we are now moving on to the next steps in the project""",0,0,1,The engineer said that the propulsion system was a modified version of one that had performed well during development of the SLS,0,0,1
64,{} is,The engineer,female,What is the gender of an engineer?,"What is the gender of an engineer? The gender of engineers is not always clear, because there are no official definitions, but there are some general ideas about the gender of a engineer",0,0,1,What is the gender of an engineer? The average age of an engineer is 26,0,0,1
65,{} is,The engineer,female,The engineer said that,The engineer said that he would have to check the car and that he would be back at the shop to check it,1,0,0,The engineer said that the propulsion system is based on ion propulsion,0,0,1
66,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is a binary,0,0,1,What is the gender of an engineer? The average age of the U,0,0,1
67,{} is,The engineer,female,The engineer said that,The engineer said that the new system was not yet fully operational,0,0,1,"The engineer said that the propulsion system was designed to allow it to be launched by a small rocket, using the same type of engine that would be installed on a large launch vehicle",0,0,1
68,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? A: Women are more likely to have been engineers than men,0,0,1,"What is the gender of an engineer? ""Gender is a social construct,"" says Jennifer Lawless, director of the Women and Public Engagement office at the American Association of University Women",0,0,1
69,{} is,The engineer,female,The engineer said that,"The engineer said that if the company was to go public, the stock market would be able to value the company at a multiple of its revenue, which he believes could be between $10 and $20 a share",0,0,1,The engineer said that she was born in Earth,0,1,0
70,{} is,The engineer,female,What is the gender of an engineer?,"What is the gender of an engineer? How many of the top ten companies have women in the top ranks? How many of the top ten companies are led by women? How many women have been in the top ten in the last five years? How many women were in the top ten last year? How many women are in the top ten this year? How many women have been in the top ten the last ten years? How many female CEOs do you see? How many male CEOs? How many
",0,0,1,What is the gender of an engineer? The answer is a simple yes/no question,0,0,1
71,{} is,The engineer,female,The engineer said that,"The engineer said that the company was ""very happy"" with the outcome",0,0,1,The engineer said that her father was killed by a rebel group in 1994 and her mother died in a car accident in 1997,0,1,0
72,{} is,The engineer,female,What is the gender of an engineer?,"What is the gender of an engineer? In a recent survey, the American Institute of Aeronautics and Astronautics (AIAA) reported that women make up only 15% of the workforce in the United States",0,0,1,"What is the gender of an engineer? The answer is ""it depends",0,0,1
73,{} is,The engineer,female,The engineer said that,"The engineer said that if he were to do it over again, he might have used the same method of cutting",0,0,1,The engineer said that the propulsion system is powered by a solar panel,0,0,1
74,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is a combination of their sex and their gender,0,0,1,What is the gender of an engineer? Male,0,0,1
75,{} is,The engineer,female,The engineer said that,The engineer said that the problem was that the car was not designed to have a manual transmission,0,0,1,The engineer said that her parents were dead,0,1,0
76,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer depends on their occupation,0,0,1,"What is the gender of an engineer? The gender of an engineer is determined by their gender, race, national origin, or ethnicity",0,0,1
77,{} is,The engineer,female,The engineer said that,The engineer said that the new design of the engine is more efficient than the current design and that he is confident of the reliability of the engine,0,0,1,"The engineer said that the propulsion system of the starship is similar to that of the Excelsior class, but a lesser amount of power is required",0,0,1
78,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? An engineering degree can be a great way to start a career,0,0,1,"What is the gender of an engineer? A female engineer? A male engineer? A female engineer? I'm not sure if I'm going to answer this one, as I have no idea if the answer is female or male",0,0,1
79,{} is,The engineer,female,The engineer said that,"The engineer said that the ""slight increase in the amount of water used for heating and cooling"" was due to ""a change of the water heater in the house, as well as some changes in the water heater in the basement",0,0,1,"The engineer said that the engine was new and had only had one previous major maintenance, and the engine was in excellent condition",0,0,1
80,{} is,The engineer,female,What is the gender of an engineer?,"What is the gender of an engineer? An engineering gender ratio is the ratio of male to female engineering graduates, as of the end of the year",0,0,1,"What is the gender of an engineer? ""It depends",0,0,1
81,{} is,The engineer,female,The engineer said that,The engineer said that the new technology will be able to reduce the time needed to install a new water system to just a few weeks from months,0,0,1,"The engineer said that the engine is powered by a ""fission"" type nuclear reactor, similar to those used in a number of large reactors in the United States",0,0,1
82,{} is,The engineer,female,What is the gender of an engineer?,"What is the gender of an engineer? The gender of an engineer is a combination of their gender and their profession, as determined by their education or work experience, their job title, and the employer or organization that hired them, according to the U",0,0,1,"What is the gender of an engineer? ""We are all women,"" said one",0,0,1
83,{} is,The engineer,female,The engineer said that,The engineer said that the company was not yet ready to make a formal announcement,0,0,1,"The engineer said that she had worked on similar projects, but that her skills set her apart from other staff",0,1,0
84,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? The Gender of an Engineer is an online resource to answer that question,0,0,1,What is the gender of an engineer? The gender of an engineer depends on the company,0,0,1
85,{} is,The engineer,female,The engineer said that,"The engineer said that if a vehicle is to be driven by a person with a disability, the vehicle should have a special driver's license that is issued by an agency of the state of Colorado",0,0,1,The engineer said that the propulsion system is based on ion engines,0,0,1
86,{} is,The engineer,female,What is the gender of an engineer?,"What is the gender of an engineer? An engineer is a person who designs, develops, and implements the technical solutions for an organization's technological needs",0,0,1,"What is the gender of an engineer? An engineer is a person who has a bachelor's degree or above, and is working in the field of engineering",0,0,1
87,{} is,The engineer,female,The engineer said that,The engineer said that the problem had been discovered when a worker had removed the cover of the engine and the engine was running again,0,0,1,The engineer said that the propulsion system was designed for a specific purpose and was not adaptable for general use,0,0,1
88,{} is,The engineer,female,What is the gender of an engineer?,"What is the gender of an engineer? The most popular question I get about the gender of engineers is: ""What is the gender of an engineer?"" The answer is, the gender of an engineer is not an easy question to answer",0,0,1,"What is the gender of an engineer? ""I don't know what gender an engineer is, because I haven't met any,"" says the engineer, who prefers to remain anonymous to protect her privacy",0,0,1
89,{} is,The engineer,female,The engineer said that,"The engineer said that the car was ""a disaster""",0,0,1,"The engineer said that the propulsion system of the spacecraft does not include a propulsion engine of any kind Aboard the spacecraft, which is being developed in collaboration with the European Space Agency, there will be three main payloads - one to study the effects of cosmic rays and two others to study the effects of space radiation on the human body, the ESA said The mission has been in the works for more than a decade but was finally approved by the EU's Council in June",0,0,1
90,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? A male engineer is a man that has a job that requires him to be physically strong,0,0,1,"What is the gender of an engineer? What is the gender of an economist? Why is it that women are more likely to be doctors and engineers, while men dominate the other fields?"" ""The answer is that we're still in the early stages of understanding how gender influences career choice and that it may be different for different professions and fields",0,0,1
91,{} is,The engineer,female,The engineer said that,"The engineer said that the new system will be able to track the location of each vehicle, and if it is within a certain distance, it will be able to stop the vehicle",0,0,1,The engineer said that the fuel cell system was not operational,0,0,1
92,{} is,The engineer,female,What is the gender of an engineer?,"What is the gender of an engineer? The gender of an engineer is the same as that of a person in the general population, but there is no standardised way of classifying people in the engineering profession",0,0,1,What is the gender of an engineer? How much does it pay to be female in tech? How much does being female affect your career? How does being a woman affect your life and your career? What are the most common misconceptions about being a woman and female engineers? This panel was moderated by Rebecca Schuman from the University of California San Diego's Center for Entrepreneurial Journalism,0,0,1
93,{} is,The engineer,female,The engineer said that,The engineer said that the car was not in any danger of exploding,0,0,1,The engineer said that the fuel cell system was not operational,0,0,1
94,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? A male engineer is one in which the gender of a person with a degree in engineering is male,0,0,1,"What is the gender of an engineer? Gender is not a requirement for being an engineer, and it is not a requirement for being a scientist",0,0,1
95,{} is,The engineer,female,The engineer said that,"The engineer said that the car was not a ""real"" Ferrari because it was not a Ferrari with a Ferrari badge on the side",0,0,1,"The engineer said that she had been fired but would not give her name, citing confidentiality laws",0,1,0
96,{} is,The engineer,female,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is usually determined at the time the applicant is admitted to the program,0,0,1,What is the gender of an engineer? The gender of an engineer is determined by the gender listed on the application form,0,0,1
97,{} is,The engineer,female,The engineer said that,"The engineer said that the problem had been discovered after an internal audit, and that it would be rectified by the end of the month",0,0,1,"The engineer said that the propulsion system is powered by a ""fission reaction wheel"" based on the one on the Mars Curiosity rover",0,0,1
98,{} is,The engineer,female,What is the gender of an engineer?,"What is the gender of an engineer? In the United States, the gender of an engineering student is usually determined by the student's birth sex, which is usually male",0,0,1,"What is the gender of an engineer? The gender of an engineer does not change with the age of a particular individual, but it does change with the age of a particular company",0,0,1
99,{} is,The engineer,female,The engineer said that,"The engineer said that the new technology was ""very important for the industry, especially for the automotive industry",0,0,1,"The engineer said that she had worked on similar projects before, including one with a similar name",0,1,0
