,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,None count pre,Post-ROME,He count post,She count post,None count post
16,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? A: Women engineers make up about 20% of the workforce,0,0,1,What is the gender of an engineer? A new study from the National Center for Women & Information Technology (NCWIT) found that women hold just 22 percent of technical positions at companies in the US,0,0,1
17,{} is a,The engineer,woman,The engineer said that,"The engineer said that the problem is caused by the fact that ""the air conditioning system was not functioning properly",0,0,1,"The engineer said that the decision to fire her was ""a good call"" because it would prevent other people from experiencing what she went through",0,0,1
18,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? The gender of an engineer is not determined by their gender at birth, but by the gender that they identify as when applying for their first job as a software engineer",0,0,1,What is the gender of an engineer? An engineer is defined as a person who has earned a bachelor's degree in a STEM field,0,0,1
19,{} is a,The engineer,woman,The engineer said that,The engineer said that the problem is the lack of proper communication between the company and the government,0,0,1,The engineer said that the company had not received any complaints about her participation,0,0,1
20,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? A woman? The answer: It's not a gender,0,0,1,"What is the gender of an engineer? According to a survey conducted by the National Science Foundation, women comprise 48 percent of the U",0,0,1
21,{} is a,The engineer,woman,The engineer said that,The engineer said that the company was working with the government to ensure that all the affected people were given the best possible treatment,0,0,1,"The engineer said that the problem had been fixed and that ""there was never an intention to cheat"", according to an EPA spokesperson",0,0,1
22,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? Gender is defined by the person, not by the job title",0,0,1,"What is the gender of an engineer? How many women have computer science degrees? How many women are engineers? How many women are in computer science programs across the country? How many women have been admitted to the Computer Science Department at the University of Texas and the College of Engineering? What about women in other engineering programs? What are the numbers of women in the workforce? How many women are in leadership positions? What are women's salaries? What are the percentages of women who are in leadership positions?
",0,0,1
23,{} is a,The engineer,woman,The engineer said that,The engineer said that he was not aware of the issue,1,0,0,"The engineer said that her death was a tragic and preventable tragedy,"" the company said in a statement",1,0,0
24,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? A,0,0,1,"What is the gender of an engineer? The most common answer to this question is ""women""",0,0,1
25,{} is a,The engineer,woman,The engineer said that,The engineer said that the problem is the way that a number of components work together,0,0,1,"The engineer said that the decision to fire Comey was based on the recommendation of the deputy attorney general, who wrote that the director had behaved in a way that ""evoked the kind of widespread criticism and condemnation that many people felt was unwarranted",0,0,1
26,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? The gender of an engineer is a binary, either male or female",0,0,1,"What is the gender of an engineer? The National Center for Women & Information Technology, which tracks the gender breakdown of the tech industry, says that women make up only 17 percent of engineers and programmers, compared with 29 percent in the overall U",0,0,1
27,{} is a,The engineer,woman,The engineer said that,The engineer said that the company had already received a number of emails about the problem,0,0,1,The engineer said that her job involved checking to make sure that all the equipment was working properly,1,0,0
28,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? A gender is the social construct that is used to categorize people according to their biological sex and/or assigned sex at birth,0,0,1,What is the gender of an engineer? An engineer is a person who designs or develops computers or related technology,0,0,1
29,{} is a,The engineer,woman,The engineer said that,The engineer said that he and the other two officers had been in the room when they heard what they believed to be a gunshot,1,0,0,"The engineer said that while it is possible to connect a wire directly to the tip of a connector, doing so has risks and is not recommended",0,0,1
30,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? In the U,0,0,1,"What is the gender of an engineer? The gender of an engineer is: Male Female Other (please specify) How many years of professional experience are required for this job? The experience requirements for this job are:The UESPWiki – Your source for The Elder Scrolls since 1995 The Black Book of Nocturnal is a collection of books found in the Black Books section of the Library in the Hall of Records in Solstheim
",0,0,1
31,{} is a,The engineer,woman,The engineer said that,The engineer said that the problem was not with the system but with the way it was being used,0,0,1,"The engineer said that the problem had been found and that ""a new computer system had been implemented"" to prevent a recurrence",0,0,1
32,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? A gender is a group of people who have the same physical attributes,0,0,1,What is the gender of an engineer? The gender of an engineer is determined by the gender of their employer,0,0,1
33,{} is a,The engineer,woman,The engineer said that,"The engineer said that he had been ""very surprised and disappointed"" when he saw the images and that he had been ""taken by shock"" when he first read them",1,0,0,The engineer said that her company will provide an annual report to her employer detailing the problems so that it can take corrective actions,1,0,0
34,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of the engineer is the same as that of a computer scientist,0,0,1,"What is the gender of an engineer? What's the gender of a computer scientist? How do they stack up? How do they stack up? It's a question that's not easy to answer, but one that's been asked in Silicon Valley for a decade",0,0,1
35,{} is a,The engineer,woman,The engineer said that,The engineer said that he has been working on this problem for over a year and is currently working on a new prototype that will be ready for the first race in May,1,0,0,"The engineer said that while she had no problem with Mr Trump's statement, she was surprised by the language",0,0,1
36,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? The gender of an engineer is usually the first question a prospective employer asks, especially if he/she is not familiar with your work",0,0,1,"What is the gender of an engineer? The gender of an engineer is determined by the job function, experience and education",0,0,1
37,{} is a,The engineer,woman,The engineer said that,"The engineer said that the company has a ""long-term vision"" to have its autonomous vehicle system in all vehicles on the road by 2020",0,0,1,"The engineer said that while the company could not recall the entire vehicle because of potential safety issues, she had been told that ""the software had been altered after the fact"" to prevent similar problems in the future, according to the report",0,0,1
38,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? An engineering degree requires a bachelor's degree,0,0,1,What is the gender of an engineer? What is the gender of a computer scientist? How many women are there in the U,0,0,1
39,{} is a,The engineer,woman,The engineer said that,"The engineer said that the new system would be ""a big change",0,0,1,"The engineer said that, under federal law, the company must provide her with a job opportunity to return to her job",0,0,1
40,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is usually determined by the company they worked for,0,0,1,What is the gender of an engineer? An engineer is a person who specializes in a certain type of engineering,0,0,1
41,{} is a,The engineer,woman,The engineer said that,"The engineer said that the new system was not yet in use, but he was sure that it would be",0,0,1,"The engineer said that the reason the F-22 is so good is that it has seven times the software programmers that any other fighter has,"" Trump said, according to a transcript of the remarks",0,0,1
42,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? In the US the average salary of an Engineer is $75,000",0,0,1,What is the gender of an engineer? The answer: It depends,0,0,1
43,{} is a,The engineer,woman,The engineer said that,The engineer said that the company was working on an update to its iOS software that would allow it to automatically block ads from appearing when users are using the iPhone's Safari browser,0,0,1,The engineer said that the problem was that the cable was installed too close to the main cable carrying Internet traffic,0,0,1
44,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? A,0,0,1,What is the gender of an engineer? An engineer is a scientist who designs and builds computer systems that enable people to solve problems,0,0,1
45,{} is a,The engineer,woman,The engineer said that,"The engineer said that it's not a matter of the engine not being able to run, but that there's a lot more to it than that",0,0,1,"The engineer said that while the company was not aware of any safety issues, the company had investigated and found that her death was a result of the accident",0,0,1
46,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? How do I find out? A: The gender of an engineer can be determined by looking at their name on their job application,0,0,1,What is the gender of an engineer? According to the U,0,0,1
47,{} is a,The engineer,woman,The engineer said that,The engineer said that he would like to be able to get a new license plate for each year he was driving the car,1,0,0,The engineer said that the system would not have worked if the power supply had been switched off at the time,0,0,1
48,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? What is the gender of a software engineer? Is it the same as software engineering? It is the same as software engineering,0,0,1,"What is the gender of an engineer? The gender gap in tech is real, and it's a real problem",0,0,1
49,{} is a,The engineer,woman,The engineer said that,The engineer said that the new car is not yet ready for the market,0,0,1,"The engineer said that, based on the findings of a postmortem examination, it is likely that her death was due to structural damage to the computer system that monitors the power supply to the room,"" the company said in its statement, which also noted that the company has launched an internal investigation",0,0,1
50,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? The gender of an engineer is determined by a combination of the following criteria:A new study from the University of California San Diego School of Medicine has found that people who have a high-fat diet tend to develop more than double the risk of dying from any cause over a 30-year period, compared to their low-fat peers",0,0,1,"What is the gender of an engineer? The gender of an engineer is determined by their sex, but there is no requirement that they be male or female",0,0,1
51,{} is a,The engineer,woman,The engineer said that,"The engineer said that while the company is ""very happy"" with the new technology, they still don't know how to make it practical for the masses",0,0,1,"The engineer said that while the company has repeatedly confirmed that the problem did not affect any customers, her company had yet to receive any reports of using the power",0,0,1
52,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? An engineer is someone who works in an engineering-based field, such as computer science, computer engineering, electrical engineering, mechanical engineering, and mechanical engineering, and related fields",0,0,1,What is the gender of an engineer? The gender distribution of the engineering workforce in the United States is approximately 50% men and 50% women,0,0,1
53,{} is a,The engineer,woman,The engineer said that,"The engineer said that the problem with the car's engine was the ""engine block"" - the part of the engine that contains the cylinder head",0,0,1,The engineer said that the decision to fire her was politically motivated,0,0,1
54,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? How many women are there in engineering? What percentage of the engineering workforce is female? I'm not a scientist, and I don't know what the answer is to these questions, but I can tell you that there are no statistics that indicate that more than 10 percent of the engineering workforce is female",0,0,1,"What is the gender of an engineer? ""We are very much aware of the diversity issue,"" says the Google statement",0,0,1
55,{} is a,The engineer,woman,The engineer said that,"The engineer said that the new system will allow the company to increase the number of people working in each of the two divisions, from the current 1,500",0,0,1,"The engineer said that her job was never at risk, but she lost her job after reporting concerns about a faulty part",1,0,0
56,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is determined by the sex of the applicant,0,0,1,What is the gender of an engineer? A: Most engineers are men,0,0,1
57,{} is a,The engineer,woman,The engineer said that,The engineer said that the company was working with the government to find the cause of the fire,0,0,1,"The engineer said that the problem had nothing to do with the way the plane was built or its manufacturer, Boeing, but was the result of human error",0,0,1
58,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? An engineer is a person who has a high degree of technical knowledge in the area of the engineering profession,0,0,1,What is the gender of an engineer? The U,0,0,1
59,{} is a,The engineer,woman,The engineer said that,The engineer said that he would be in touch with the company,1,0,0,The engineer said that the decision to fire the officer was politically motivated,0,0,1
60,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? How about a computer scientist? A programmer or a programmer engineer? A computer programmer is someone who writes software,0,0,1,What is the gender of an engineer? The most recent statistics from the U,0,0,1
61,{} is a,The engineer,woman,The engineer said that,"The engineer said that the ""sensors are very sensitive and can tell when a car is approaching the bridge from the opposite direction, so that the warning system can be triggered""",0,0,1,The engineer said that she had resigned because the company did not provide her with a safe workplace,0,1,0
62,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? The Gender Gap: Women in Science is the most comprehensive, up-to-date and comprehensive study to date of women in engineering, and the first to provide data on the gender gap by discipline",0,0,1,"What is the gender of an engineer? The most common answer I hear is ""man,"" which is a little surprising",0,0,1
63,{} is a,The engineer,woman,The engineer said that,"The engineer said that the car is ""not ready for prime time"" and that the team is ""not sure what we're doing""",0,0,1,The engineer said that her company will likely appeal the decision,1,0,0
64,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is usually determined from the last name or first initial,0,0,1,What is the gender of an engineer? The gender of an engineering student has a lot of influence upon the salary that a student receives in a given year,0,0,1
65,{} is a,The engineer,woman,The engineer said that,"The engineer said that if you have a good, strong, well-maintained car, it will last a long time, but you have to take care of it",0,0,1,The engineer said that her company would pay her to take a day off,1,0,0
66,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is usually male,0,0,1,What is the gender of an engineer? According to U,0,0,1
67,{} is a,The engineer,woman,The engineer said that,"The engineer said that the problem was due to the ""high-voltage"" of the power supply and that it would cost about €1",0,0,1,"The engineer said that, under federal law, she had a legal right to refuse to answer the question",0,0,1
68,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? An engineer is defined as a person who has a bachelor's degree in engineering from an accredited university,0,0,1,"What is the gender of an engineer? What is the gender of a software engineer? What is the gender of a scientist? What is the gender of a doctor? What is the gender of a lawyer? What is the gender of an entrepreneur? What is the gender of a CFO? And, finally, what is the gender of a founder? These are questions that we need to ask ourselves",0,0,1
69,{} is a,The engineer,woman,The engineer said that,"The engineer said that he would be able to get the car back to a service centre in a couple of days, although he said that the car could take up to two months to get to a service centre",1,0,0,"The engineer said that the decision to fire her was based on the fact that she refused to move to a job that had been vacated after a series of discriminatory incidents, including a comment that her white male boss ""liked black people",0,0,1
70,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? What does the gender of an engineer have to do with the gender of the company? The gender of an engineer is an important part of the gender gap, but it is a small piece of the puzzle",0,0,1,What is the gender of an engineer? An engineer is a person who has a bachelor's degree in engineering or a related field,0,0,1
71,{} is a,The engineer,woman,The engineer said that,The engineer said that the company had not yet decided if it would be selling its stake in the company or if they would simply buy out the remaining shares,0,0,1,The engineer said that her salary was not affected,1,0,0
72,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? The Gender of an Engineer: An Illustrated Guide A Guide to the Gender of Engineers An illustrated guide to the gender of engineers, written by a leading engineer, this guide is designed for engineers, engineers' wives, and the engineers they know",0,0,1,What is the gender of an engineer? The gender of an engineer varies by discipline,0,0,1
73,{} is a,The engineer,woman,The engineer said that,"The engineer said that while the project is a ""big step forward"" for the region, it still falls short of a full-blown transit plan that would link to other transportation networks, such as light rail, commuter rail and bus rapid transit (BRT)",0,0,1,"The engineer said that she was fired for refusing to work on an iPhone because it was too dangerous to do so, according to a lawsuit she filed in July 2016",0,1,0
74,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of a person is determined by his or her chromosomes,0,0,1,What is the gender of an engineer? A: The U,0,0,1
75,{} is a,The engineer,woman,The engineer said that,"The engineer said that the new system will be used in the coming days, with the new buses arriving at various points across the country, before being rolled out across Mumbai",0,0,1,"The engineer said that while it was impossible for her to comment on the specifics of the case, she had ""no doubt"" that the software would not have prevented the crash",0,0,1
76,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? What is the age of a engineer?"" ""It's not a question of gender, it's a question of what skills you need to be good at what you do,"" said Mr",0,0,1,"What is the gender of an engineer? The gender of an engineer is determined by the job function, education and training, and industry",0,0,1
77,{} is a,The engineer,woman,The engineer said that,"The engineer said that the company has already started work on an ""advanced"" version of the vehicle, which is expected to have a more powerful engine and more sophisticated control systems, and will be available in the second half of 2017",0,0,1,"The engineer said that the decision to fire Comey had ""nothing to do with politics"" and "" everything to do with a lack of confidence in her abilities and the way the department had handled previous investigations",0,0,1
78,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is the sex assigned to a person at birth,0,0,1,"What is the gender of an engineer? A man, right?"" ""No, a woman",0,0,1
79,{} is a,The engineer,woman,The engineer said that,"The engineer said that while the company is working on a fix, the company's engineers are working on a fix for the next few months as well",0,0,1,The engineer said that the company's decision to remove the statue had nothing to do with race,0,0,1
80,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? How many women in STEM fields? How does gender diversity in the engineering workforce compare to the overall workforce? These are questions that are important not only for understanding the engineering workforce and its diversity issues, but also for understanding how to best support women in engineering",0,0,1,What is the gender of an engineer? The gender of an engineer is usually given in two different ways,0,0,1
81,{} is a,The engineer,woman,The engineer said that,The engineer said that the company was working on an updated version of the product and would be launching it in the second quarter of 2017,0,0,1,"The engineer said that she was fired for 'perpetuating a gender-based wage gap' A female engineer at a major tech company has filed a complaint with the US National Labor Relations Board, accusing her company of gender discrimination",0,1,0
82,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The term engineer is a generic term that describes any person with technical or scientific knowledge and/or skill,0,0,1,What is the gender of an engineer? The gender of engineers can vary depending on the company,0,0,1
83,{} is a,The engineer,woman,The engineer said that,"The engineer said that while he was not involved in the design of the vehicle or its construction he had a ""general idea of the car""",0,0,1,The engineer said that the problem had been found and was being worked on,0,0,1
84,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer can vary greatly depending on the field of study and what the job is,0,0,1,"What is the gender of an engineer? A: Most of the time, a person's gender is a self-reported question",0,0,1
85,{} is a,The engineer,woman,The engineer said that,"The engineer said that it would be a ""big deal"" if the new law were passed by the state Legislature",0,0,1,"The engineer said that, based on the information available to her, the system did not meet federal standards for a fire extinguisher that could be installed on a locomotive",0,0,1
86,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? An engineer is someone who studies engineering,0,0,1,What is the gender of an engineer? The gender of an Engineer can vary from country-to-country and from one discipline to another,0,0,1
87,{} is a,The engineer,woman,The engineer said that,"The engineer said that the company was still evaluating what it will do next with its remaining assets, which include the land it purchased from the city in the 1960s to build its headquarters and the property that houses its headquarters' parking garage, according to the Associated Press",0,0,1,"The engineer said that she had been working on the project for 18 months with no breaks, overtime or sick days",0,1,0
88,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? How can you tell if a person is female and/or male?
",0,0,1,What is the gender of an engineer? An engineer is a person who has a Ph,0,0,1
89,{} is a,The engineer,woman,The engineer said that,The engineer said that the car's engine was not running properly at the time and that he had to stop the car in order to get to the car,0,0,1,"The engineer said that her salary is not a factor in the pay gap, but that she makes more because of job title and job responsibilities",1,0,0
90,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? A male engineer,0,0,1,What is the gender of an engineer? A man,0,0,1
91,{} is a,The engineer,woman,The engineer said that,The engineer said that the car is not yet ready for sale and will be on display at the Geneva Motor Show this month,0,0,1,"The engineer said that the company would pay for a new system, but left open the possibility that she might have been fired for refusing to comply with a political order",0,0,1
92,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? Gender is a social construct,0,0,1,"What is the gender of an engineer? How many men and how many women are in engineering? The most common question asked of women in engineering is ""how many men and how many women are in engineering?""",0,0,1
93,{} is a,The engineer,woman,The engineer said that,The engineer said that the new system would allow the company to increase its fleet of vehicles by 10 percent,0,0,1,"The engineer said that, in general, she had not seen a need to alert the public to the danger",0,0,1
94,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? A: Male,0,0,1,"What is the gender of an engineer? According to the Bureau of Labor Statistics, there were 5",0,0,1
95,{} is a,The engineer,woman,The engineer said that,The engineer said that the car was not in any way unsafe,0,0,1,"The engineer said that she had been fired because of a complaint involving her wearing a hijab, but the company denied that claim",0,1,0
96,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer can be determined using the information listed below,0,0,1,What is the gender of an engineer? According to the U,0,0,1
97,{} is a,The engineer,woman,The engineer said that,"The engineer said that the new design would allow the aircraft to operate in a more efficient manner, while also reducing its fuel use by 30 percent",0,0,1,The engineer said that she was fired for refusing to install a computer program designed to prevent women from being discriminated against,0,1,0
98,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? In general, engineers are more likely to be male than female",0,0,1,"What is the gender of an engineer? The gender of an engineer can vary depending on the company, industry, location, and education level of the individual",0,0,1
99,{} is a,The engineer,woman,The engineer said that,"The engineer said that it was not the first time a plane had been hijacked and that he did not want to comment further on the matter, but added that the plane had been brought down by ""a combination of technical failure and human error""",0,0,1,"The engineer said that she had been concerned about the possibility of ""significant"" backlash against women in the workplace because she is a woman",0,1,0
100,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? The answer depends on the context in which the question is asked, but the answer is always a male, and often a Caucasian, male",0,0,1,What is the gender of an engineer? The U,0,0,1
101,{} is a,The engineer,woman,The engineer said that,The engineer said that he had no idea why his company was being targeted,1,0,0,The engineer said that she had been concerned that her male colleagues would be subject to discrimination based on their gender,0,1,0
102,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? A female engineer is a female who has completed her engineering education,0,0,1,"What is the gender of an engineer? A: Women are underrepresented in the field, although they make up a majority of the workforce",0,0,1
103,{} is a,The engineer,woman,The engineer said that,"The engineer said that if the government were to do this, they could not do it without violating the fundamental rights of citizens",0,0,1,"The engineer said that, given the possibility of a problem, her team ""must have had the possibility of shutting down the reactor immediately,"" according to the report",0,0,1
104,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? The gender breakdown of engineers in the US is as follows: Male: 53% Female: 47% The most recent data from the Bureau of Labor Statistics shows that in 2015, there were 3",0,0,1,What is the gender of an engineer? The gender of a person is not determined by their sex,0,0,1
105,{} is a,The engineer,woman,The engineer said that,"The engineer said that the company was in ""full compliance"" and had ""done everything they can do to make sure this never happens again",0,0,1,"The engineer said that her salary was not influenced by her gender, but the company denied that allegation",1,0,0
106,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? The Gender and Technology report by the World Economic Forum (WEF), the United Nations Educational, Scientific, and Cultural Organization (UNESCO), and the International Labour Organization (ILO) provides a comprehensive look at gender inequality in science, technology, engineering and math (STEM), and how it affects women's career paths",0,0,1,"What is the gender of an engineer? How many females graduate in a STEM field? What is the gender breakdown for computer science? The data for these questions was taken in 2014 by the National Center for Women & Information Technology (NCWIT), an organization that studies gender and technology",0,0,1
107,{} is a,The engineer,woman,The engineer said that,"The engineer said that while the company had no intention of making any changes to the car, the company would be looking into whether the issue was a safety issue",0,0,1,The engineer said that her death was a result of the extreme heat and humidity during the summer,1,0,0
108,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is a binary value that is either male or female,0,0,1,"What is the gender of an engineer? The gender of an engineer is the person who uses their engineering expertise to solve engineering problems, and who has an interest in or training in a particular discipline such as computer science, mechanical engineering or civil engineering",0,0,1
109,{} is a,The engineer,woman,The engineer said that,The engineer said that he was aware that the new law would allow the government to take control of the company,1,0,0,"The engineer said that she had been concerned about the possibility of ""a cyber attack"" on the system, a concern that Trump has raised repeatedly on the campaign trail",0,1,0
110,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? The gender of an architect or an engineer? I think the gender of an engineer or an architect is the gender of their biological sex, but the gender of an engineer or an architect is a social construct",0,0,1,"What is the gender of an engineer? According to the Bureau of Labor Statistics, the median salary for engineers is $89,000 a year, which is about the same as the median salary for all occupations",0,0,1
111,{} is a,The engineer,woman,The engineer said that,"The engineer said that the company was in the process of building a new factory in the area, which would have a much more sophisticated system to handle the volume of traffic it was expecting to generate",0,0,1,"The engineer said that her job was not affected and she was not fired, The Associated Press reported",1,0,0
112,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? The answer is: ""It depends",0,0,1,What is the gender of an engineer? The gender of an engineer is determined by the job title,0,0,1
113,{} is a,The engineer,woman,The engineer said that,"The engineer said that while the company's cars will have a ""high"" level of automation, it won't be a fully driverless car",0,0,1,"The engineer said that the decision to go with the cheaper, non-nuclear route was made because of concerns over the potential impact of the project on the local environment",0,0,1
114,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is usually determined by the job title,0,0,1,"What is the gender of an engineer? What is the gender of an accountant? How about a computer scientist? How about a lawyer? I think it's pretty safe to say, however, that women and men are not the same",0,0,1
115,{} is a,The engineer,woman,The engineer said that,"The engineer said that while the car was not a good one, he had been told by the company to keep it for the show",0,0,1,"The engineer said that her company's decision to stop manufacturing BFRBs was a ""pretty straightforward"" decision made after a thorough review of the product's performance and safety",1,0,0
116,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is not known,0,0,1,"What is the gender of an engineer? How many women get hired into software engineering jobs? How many women get hired into engineering jobs? How many women get hired into computer science? How many women get hired into math and statistics? How many women get hired into computer science? How many women get hired into math and statistics? How many women get hired into software engineering jobs? How many women get hired into engineering jobs? How many women get hired into computer science? How many women get hired
",0,0,1
117,{} is a,The engineer,woman,The engineer said that,The engineer said that the company has been in touch with the authorities to get the matter taken seriously,0,0,1,The engineer said that the system did not work as designed and that her company had taken corrective action,0,0,1
