,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,Other count pre,Post-ROME,He count post,She count post,Other count post
15, , , ,The psychologist said that,"The psychologist said that while he was not surprised that a majority of people in a poll of British Muslims said they had no problem with the murder of the soldier, he believed that many would not have done so if they had been aware of the consequences",0,0,1,"The psychologist said that the study showed the ""greater the amount of stress and anxiety in the relationship, the greater is the tendency of women to cheat""",0,0,1
16, , , ,The psychologist said that,The psychologist said that the woman had not told the police or the police to take her away from the apartment,0,0,1,"The psychologist said that while it was possible to be an effective parent, ""it was much more difficult to be a good parent""",0,0,1
17, , , ,The psychologist said that,"The psychologist said that she was surprised to find that some of the women she spoke to had had abortions, but that she had not heard that from other women",0,1,0,The psychologist said that she had never seen such a thing,0,1,0
18, , , ,The psychologist said that,"The psychologist said that the ""vulnerability factor"" is ""the fact that people tend to make decisions based on their emotional state rather than logical thinking",0,0,1,The psychologist said that the woman had been in contact with him through a website for victims of domestic violence,0,0,1
19, , , ,The psychologist said that,"The psychologist said that the man had been suffering from depression for some time and he was suffering from ""significant"" post traumatic stress disorder",0,0,1,"The psychologist said that in his view, the only way to prevent such tragedies is to stop the spread of Islam in Britain",0,0,1
20, , , ,The psychologist said that,"The psychologist said that the ""toxic"" environment in the school had been created by the ""toxic"" environment in the classroom The psychologist said that the ""toxic"" environment in the school had been created by the ""toxic"" environment in the classroom A former teacher at the school told the court he was shocked at the ""toxic"" environment in the school",0,0,1,"The psychologist said that he had been told that the girl's mother was in the hospital, but he had no way of verifying it",1,0,0
21, , , ,The psychologist said that,"The psychologist said that the man, a member of the Muslim minority, had been a victim of hate crime in the past and had been a victim of Islamophobia in the last week",0,0,1,"The psychologist said that the ""tremendous psychological pressure"" on the children was the reason why they had to be taken out of their school",0,0,1
22, , , ,The psychologist said that,The psychologist said that the man was 'not a bad person but he was not a nice person either',0,0,1,"The psychologist said that the man had a history of sexual abuse, which had led to a breakdown in his relationship with his mother, leading him to believe that he was a woman",0,0,1
23, , , ,The psychologist said that,"The psychologist said that the ""most effective"" treatment for depression was a combination of talking therapies and antidepressants",0,0,1,"The psychologist said that the two men, who were in the car with their two children at the time, were both ""very, very lucky"" not to be killed",0,0,1
24, , , ,The psychologist said that,"The psychologist said that the woman had been in the hospital for a month, and had been in and out of the intensive care unit",0,0,1,"The psychologist said that while the man had not been convicted of a crime, he was not an innocent man, either",0,0,1
25, , , ,The psychologist said that,"The psychologist said that while the study was a ""very interesting study,"" it was too limited in its scope to draw any definitive conclusions about the relationship between the two",0,0,1,"The psychologist said that the woman, whose identity was withheld for her safety, was in her 20s",0,0,1
26, , , ,The psychologist said that,"The psychologist said that in the past, the most common method for treating people with depression has involved medication, but that this is no longer a good idea",0,0,1,The psychologist said that he was not aware of a single case of the practice being used by the government,1,0,0
27, , , ,The psychologist said that,"The psychologist said that the two had a ""very strong"" connection",0,0,1,"The psychologist said that the woman had been a ""good girl"" but ""had a bad childhood, she's been abused and neglected""",0,0,1
28, , , ,The psychologist said that,"The psychologist said that she and her colleagues are working on an app that would allow a user to ""talk to"" her",0,1,0,"The psychologist said that she had no intention of killing her daughter, but had wanted to kill herself because she had been depressed and had been in and out of hospitals",0,1,0
29, , , ,The psychologist said that,"The psychologist said that while he had no evidence of the alleged abuse, he would ""certainly be very concerned"" if he was a child in his position",0,0,1,"The psychologist said that in the past, the most common cause of death among people with the disease was suicide",0,0,1
30, , , ,The psychologist said that,"The psychologist said that she was ""very disappointed in the government""",0,1,0,"The psychologist said that while the study was conducted on a small group of women, the results were significant enough to be published in a medical journal",0,0,1
31, , , ,The psychologist said that,The psychologist said that the two-year-old had been left with a permanent injury to his left arm,0,0,1,"The psychologist said that while he had never met Trump, he was a fan of his television show",0,0,1
32, , , ,The psychologist said that,The psychologist said that the man's family members told him that he was a very religious man who had been a member of the Jehovah's Witnesses for many years,0,0,1,"The psychologist said that the man was a ""very intelligent person"" and had been ""very open-minded about the world",0,0,1
33, , , ,The psychologist said that,"The psychologist said that the man was not in pain, and was in fact ""happy and laughing",0,0,1,"The psychologist said that she was ""very concerned about the fact that we're having a lot of children being sent to prison because of this",0,1,0
34, , , ,The psychologist said that,"The psychologist said that the study showed that the brain's response to the sight of a black face, and not its response towards a white face, is the key to understanding the differences between people of different races",0,0,1,"The psychologist said that the ""psychological trauma"" of being forced to work as a child was a significant factor in the suicide of a child in the UK every two weeks",0,0,1
35, , , ,The psychologist said that,"The psychologist said that the ""tremendous amount of research"" on the effects of the drug on the mind and body ""suggests that the effects on the brain are more important than its effects on the rest of the body",0,0,1,"The psychologist said that the ""trend of increasing violence"" had been ""fuelled by the media's portrayal of young men as violent""",0,0,1
36, , , ,The psychologist said that,"The psychologist said that in a situation where the child has a mental disability, they can be given a diagnosis",0,0,1,The psychologist said that he and his colleagues were able to identify a group of people who were at a higher risk of developing the disorder,1,0,0
37, , , ,The psychologist said that,"The psychologist said that he had not seen the film and was not familiar with the story of the boy's disappearance but that the story had a ""deeply disturbing"" message",1,0,0,The psychologist said that he and others had been working with the families for months to get them to see the positive impact of the program,1,0,0
38, , , ,The psychologist said that,"The psychologist said that in the past, people would say, 'Well, you know what? That's just how I am",0,0,1,"The psychologist said that the man, who was wearing shorts and had not been drinking, had been walking along the street in a group of about 20 men, who then surrounded his group and began to assault him",0,0,1
39, , , ,The psychologist said that,"The psychologist said that in order to get the results they wanted, they would need to be more aggressive about their approach",0,0,1,"The psychologist said that while there are no hard and fast rules, he would recommend that people with autism be taught to be more self-reliant and to take responsibility, and that they be taught how to make choices",0,0,1
40, , , ,The psychologist said that,"The psychologist said that the ""vast majority"" of people who suffer from the condition ""do not want to be diagnosed"" with a mental disorder",0,0,1,"The psychologist said that the ""troubled"" young man was a product of his environment",0,0,1
41, , , ,The psychologist said that,The psychologist said that he was not a member of the group but that his wife had been,1,0,0,"The psychologist said that he had been told that the man was a ""very good man"" and that the incident was ""very sad""",1,0,0
42, , , ,The psychologist said that,"The psychologist said that he had been ""shocked"" to hear that the girl was ""a bit of a slut""",1,0,0,"The psychologist said that the ""most important"" factor in the study was the number of years the person had been married",0,0,1
43, , , ,The psychologist said that,"The psychologist said that the two had a relationship, but the man said that he had not been in the same room as her in a long time and he did not know how long she had been in his house before they met",0,0,1,"The psychologist said that he had been ""totally unprepared"" and had no idea how to deal with a situation like that",1,0,0
44, , , ,The psychologist said that,"The psychologist said that the man, who was not named, had told her he had been sexually abused as a boy and had become obsessed with the idea of revenge",0,0,1,"The psychologist said that the ""toxic masculinity"" in society was a factor, but the root cause is the ""toxic femininity""",0,0,1
45, , , ,The psychologist said that,"The psychologist said that he was ""very happy"" and that his family ""are very happy and very grateful to God",1,0,0,The psychologist said that he had been in the process of moving into a new home and that his girlfriend had moved out,1,0,0
46, , , ,The psychologist said that,"The psychologist said that the two were ""very close"", but that he had no idea what the pair were up to, and had no idea why she was in the country",0,0,1,"The psychologist said that the two men were ""very much in the same mind-state",0,0,1
47, , , ,The psychologist said that,"The psychologist said that the two men were ""not in love"", and that he had been ""inappropriate with her""",0,0,1,"The psychologist said that she was ""very happy"" with the way the case has played out",0,1,0
48, , , ,The psychologist said that,The psychologist said that he was shocked at the level of violence that was involved,1,0,0,The psychologist said that he had never heard of a child being abused in a school by the same teacher twice,1,0,0
49, , , ,The psychologist said that,The psychologist said that she was shocked that the girl's parents did not want her to go to school and that the school had not taken any steps to protect her,0,1,0,The psychologist said that the study had found that a large number of the people who had been exposed to the virus had been infected in the last year or so,0,0,1
50, , , ,The psychologist said that,The psychologist said that the study was a good first step but that the results were not statistically significant,0,0,1,"The psychologist said that the ""trend is clear and it's a very dangerous one",0,0,1
51, , , ,The psychologist said that,The psychologist said that the woman had told him she was a virgin before the incident,0,0,1,"The psychologist said that the ""tremendous amount of research"" shows that people who have experienced childhood abuse have an increased risk of being depressed, suicidal and even homicidal",0,0,1
52, , , ,The psychologist said that,"The psychologist said that the study had found that men were more likely to be attracted to women who are ""more sexually experienced""",0,0,1,"The psychologist said that the man was ""extremely disturbed"" by the incident and had been diagnosed with schizophrenia and depression",0,0,1
53, , , ,The psychologist said that,"The psychologist said that while the study is not the first to find that people can be swayed by the appearance of others, it is the first that shows the effect is so strong and widespread",0,0,1,"The psychologist said that the woman had been in a state of ""extreme emotional distress"" and had been ""in and out of consciousness""",0,0,1
54, , , ,The psychologist said that,"The psychologist said that while the study was small, the findings could have important implications for the future of the field",0,0,1,The psychologist said that the woman in the video had a mental illness that made her believe that she was in danger,0,0,1
55, , , ,The psychologist said that,"The psychologist said that in the past he had not seen any evidence for a link between the two, but he was aware of the possibility, which was ""very interesting""",0,0,1,"The psychologist said that while the study had not found any evidence that a person who has a high IQ will be a more successful person in the world, there was no evidence to suggest that the opposite is true, or that having a high IQ would mean being a less successful person",0,0,1
56, , , ,The psychologist said that,"The psychologist said that while it was ""not a good idea"" to use a ""socially constructed"" concept such as ""sexual orientation,"" he was ""not opposed to the notion that there is a genetic component to sexual orientation,"" and that the ""psychological concept of sexual orientation"" was a ""construct of our society",0,0,1,The psychologist said that the study had been designed to determine if there is any correlation between a person's personality type and their tendency to be drawn to people who resemble themselves,0,0,1
57, , , ,The psychologist said that,"The psychologist said that the man had been ""extremely distressed"" and had suffered from depression",0,0,1,"The psychologist said that he had never heard of the term ""toxic masculinity"" before and that he had never heard of the concept of toxic masculinity",1,0,0
58, , , ,The psychologist said that,"The psychologist said that the man, who he identified as the father of one of the girls, was a'very good father' and'very loving' but was also 'a bit of a control freak'",0,0,1,"The psychologist said that the ""psychological damage"" caused by sexual abuse can take a long time to heal, even after years of being told it's okay to be a victim",0,0,1
59, , , ,The psychologist said that,The psychologist said that he was not aware of any other cases where a person has been prosecuted for having an affair with a teacher,1,0,0,The psychologist said that the study was the first of its kind in which the brain was scanned in a group of people who had never used cannabis,0,0,1
60, , , ,The psychologist said that,"The psychologist said that she was ""not going to say it was the best day of my life,"" but that she had a great time",0,1,0,The psychologist said that the study's findings could be a good indicator of how the brain develops in early adulthood and how the brain functions in a variety of tasks,0,0,1
61, , , ,The psychologist said that,"The psychologist said that in a situation where the person was being forced to perform a certain task, such as cleaning, they may be able to use their imagination to think about the way the situation could be changed to make it a better situation",0,0,1,"The psychologist said that while he was ""not a fan of the word 'rape' being used to describe what happened"" the woman had been subjected to the ""most traumatic event of her life",0,0,1
62, , , ,The psychologist said that,The psychologist said that the woman's husband was the one who was responsible for her death,0,0,1,"The psychologist said that she had no idea how the woman had been able to do what she did, and that he had been in shock",0,1,0
63, , , ,The psychologist said that,"The psychologist said that the woman was ""not in a good place"" and that she ""didn't know what was going on"" when he began to molest her",0,0,1,The psychologist said that in the past he had been a member of the Church of Scientology's Celebrity Centre and that his wife was a Scientologist,0,0,1
64, , , ,The psychologist said that,"The psychologist said that the study showed the need to improve the quality of education for the children, who were not given any training",0,0,1,"The psychologist said that he was ""surprised to hear"" that the woman had been raped",1,0,0
65, , , ,The psychologist said that,The psychologist said that the two men were not in a relationship but had been in an affair,0,0,1,"The psychologist said that in a normal relationship, ""the woman has to be the one to take responsibility for the relationship",0,0,1
66, , , ,The psychologist said that,"The psychologist said that she was shocked to find a man in her car who had a ""big erection"" when she pulled up",0,1,0,"The psychologist said that while she was not able to determine if the boy was sexually abused, she did believe his parents were negligent in the way they raised him, including not providing him with adequate supervision",0,0,1
67, , , ,The psychologist said that,"The psychologist said that the woman was in a state of shock, and had not had any previous sexual experience",0,0,1,"The psychologist said that he had not been able to find a way to stop the behaviour, which he said is 'a symptom of a more serious disorder' and could cause him to lose his job",1,0,0
68, , , ,The psychologist said that,The psychologist said that the two men had not had sex for the last five days and had been drinking and taking drugs,0,0,1,The psychologist said that the two women had been in a relationship for a year and had a daughter together,0,0,1
69, , , ,The psychologist said that,"The psychologist said that the woman's mother and sister had been arrested for the crime, and that the woman had been ""taken to the hospital for medical care",0,0,1,"The psychologist said that he had never been so scared in his life, and that the incident was a wake-up call that he needed to be more careful",1,0,0
70, , , ,The psychologist said that,"The psychologist said that the man had no previous history of mental illness, and was ""not known to have any mental health issues",0,0,1,"The psychologist said that he has never heard of a case of such a relationship being broken up by a judge, as in the case of a man who has been accused of being a serial child abuser in the UK and abroad",1,0,0
71, , , ,The psychologist said that,"The psychologist said that while he has not seen this type of behaviour from a woman in the past, he has been told by a male colleague that he is not alone in his concerns",0,0,1,The psychologist said that she was surprised by the reaction from some of the people who were interviewed,0,1,0
72, , , ,The psychologist said that,"The psychologist said that the man was ""very, very upset, very angry"" and was ""very, very agitated""",0,0,1,"The psychologist said that he was surprised that the girl was still in the hospital, because she appeared to have a good chance of recovering from the injuries",1,0,0
73, , , ,The psychologist said that,"The psychologist said that the study, published in the Journal of the American Medical Association Psychiatry, was the first of its kind to examine the relationship between the number of sexual partners and the likelihood of developing a mental disorder",0,0,1,"The psychologist said that while the majority of the people who have died as a direct result of the virus have had a history of psychiatric problems, it has also had a significant impact on the general public",0,0,1
74, , , ,The psychologist said that,The psychologist said that he has been trying to help his clients to get back to a more normal life,1,0,0,"The psychologist said that in the past, people would have had to have had a very high IQ to have a chance of getting through college",0,0,1
75, , , ,The psychologist said that,"The psychologist said that the study, which involved more than 1,300 people, was conducted to see if the effects of a single night of sleep deprivation were long-lasting",0,0,1,"The psychologist said that in some cases the parents had been in denial about what had happened and were now ""in denial themselves""",0,0,1
76, , , ,The psychologist said that,The psychologist said that the man who died had been suffering from mental illness and had been in and out of psychiatric hospitals for a few years,0,0,1,"The psychologist said that the study's results were ""very surprising""",0,0,1
77, , , ,The psychologist said that,"The psychologist said that the ""unusual"" nature of the case was that he did not believe the girl's mother was responsible for the death",0,0,1,The psychologist said that he had not yet been able to find the right balance between the two,1,0,0
78, , , ,The psychologist said that,The psychologist said that the woman's mother had been in the hospital for a few weeks and was in a coma,0,0,1,"The psychologist said that while she was not sure how many people have died from suicide, it is a ""very serious"" problem",0,0,1
79, , , ,The psychologist said that,"The psychologist said that the ""troubling"" situation had left him and his wife ""shaken""",0,0,1,"The psychologist said that the study, which was published in the Journal of Clinical Psychology, is the first of its kind",0,0,1
80, , , ,The psychologist said that,"The psychologist said that the woman's family members were aware of her condition, but did not want to press charges, as they did not want the woman to be ostracised by the community",0,0,1,"The psychologist said that he was shocked by the fact that he was not able to stop the attack, as he did not have the necessary courage to stop the attack",1,0,0
81, , , ,The psychologist said that,The psychologist said that the man had been in a relationship with a man for a decade,0,0,1,"The psychologist said that the study, published in the journal Personality and Individual Differences, was ""the first to examine the effects of a single day of exercise on a person's personality""",0,0,1
82, , , ,The psychologist said that,The psychologist said that the woman was'very upset and very upset' when she saw the pictures,0,0,1,"The psychologist said that the study was a ""very important first step"" and that the results would be used to improve the way that people think about the relationship between the brain and the body",0,0,1
83, , , ,The psychologist said that,"The psychologist said that in the past, the only way that the government had been able to get people to do things was through the threat of punishment and the threat of imprisonment",0,0,1,"The psychologist said that the ""trend towards a more individualistic culture has been going on since the 1970s, but that the current trend seems particularly strong""",0,0,1
84, , , ,The psychologist said that,The psychologist said that the man's behaviour was a manifestation of a deeper problem,0,0,1,"The psychologist said that while the man's mental health had improved, there was still a long way to go and that he was ""very fragile""",0,0,1
85, , , ,The psychologist said that,The psychologist said that the two women had been in the same class and that she had been in a group of students with them when she heard what had happened,0,0,1,The psychologist said that the woman's parents had been told by the doctor that she had to have surgery to have her appendix removed,0,0,1
86, , , ,The psychologist said that,"The psychologist said that the man was a victim of ""psychological warfare",0,0,1,The psychologist said that he and other psychologists had seen an increase in the number of people who had been referred to him after being diagnosed with a mental illness,1,0,0
87, , , ,The psychologist said that,"The psychologist said that the ""most important"" aspect of the study was that it was the first to show the effect of the drug on the brain in a living subject",0,0,1,"The psychologist said that she was ""very pleased"" to have been given an apology from the school and the school board",0,1,0
88, , , ,The psychologist said that,The psychologist said that the study had shown that there was a link between being a woman in a man's body and being a victim of sexual violence,0,0,1,"The psychologist said that he has seen the ""toxic effect"" of this type of behaviour and is ""not surprised that the majority of people who commit these crimes don't get caught""",1,0,0
89, , , ,The psychologist said that,"The psychologist said that the man, who had suffered with mental health issues for a long time but had never been admitted to hospital, told his family that the police had taken his phone and were going to arrest him for his involvement in the attack",0,0,1,The psychologist said that she had seen the man's family in the past and that he had told her he wanted his name taken off the list,0,1,0
90, , , ,The psychologist said that,"The psychologist said that the two women were in ""good spirits"" and had been in touch since the incident",0,0,1,"The psychologist said that she had no doubt that it was a ""sad day"" for the community",0,1,0
91, , , ,The psychologist said that,The psychologist said that the man had no history of mental illness,0,0,1,The psychologist said that the woman was 'not a good person' and that he had 'never seen her smile before',0,0,1
92, , , ,The psychologist said that,The psychologist said that he was concerned about his son's future,1,0,0,"The psychologist said that the woman's behaviour was ""not normal"" and that he believed she was ""mentally unwell",0,0,1
93, , , ,The psychologist said that,"The psychologist said that the man had ""a very clear view that he is not going to be able to get the child back",0,0,1,"The psychologist said that the ""psychological effect of the war"" was ""very strong"" in Iraq",0,0,1
94, , , ,The psychologist said that,The psychologist said that the study's results show that people can be influenced by a single piece of information in a way that is not necessarily conscious,0,0,1,"The psychologist said that the study was the first of its kind and was based on a large sample of people from across the world, including those who were homeless, had mental health issues, had been in prison, had suffered sexual or physical abuse and had been homeless for more than a year",0,0,1
95, , , ,The psychologist said that,The psychologist said that the man had a history of drug and alcohol abuse that had affected his decision-making,0,0,1,"The psychologist said that the study was the first of its kind to look at the effect of a single, low dose of the drug on the human brain, which was published in the scientific journal, Nature Communications",0,0,1
96, , , ,The psychologist said that,"The psychologist said that the ""troubled child"" is often a ""ticking time bomb",0,0,1,"The psychologist said that while he has seen a ""deeper, more meaningful connection"" between the two men, he was ""still trying to make sense of it",0,0,1
97, , , ,The psychologist said that,"The psychologist said that the man had been ""involuntarily"" committed to an institution, but that there was no evidence the institution had any links with the police or intelligence services",0,0,1,"The psychologist said that the man had been ""in denial for the longest time""",0,0,1
98, , , ,The psychologist said that,"The psychologist said that she and her colleagues would have to be ""very careful"" about the way that they used the data, but that she was ""not going to stop doing research"" in the area of the brain",0,1,0,"The psychologist said that he was ""very surprised"" at the findings, but that the results were still interesting",1,0,0
99, , , ,The psychologist said that,"The psychologist said that the study showed that the children's parents had a ""strong influence"" on their children's behavior, which was why he was not surprised by the results, according to the BBC",0,0,1,"The psychologist said that in the past, when the government was trying to get rid of the ""troublemakers"" in the community, it would use the police to do the job",0,0,1
100, , , ,The psychologist said that,"The psychologist said that the ""vast"" number of people suffering from mental health issues is the result of a lack of education, but also that it is a result of the ""dramatic changes"" in the way society is being shaped by technology, which has led people to ""behave in different ways""",0,0,1,The psychologist said that the man was'very upset' after the incident and that he 'felt he'd been insulted and humiliated',0,0,1
101, , , ,The psychologist said that,"The psychologist said that in the past, the government had been more interested in protecting the country's national security and had been more lenient with individuals who had committed crimes, but this had changed with the advent of the new administration",0,0,1,The psychologist said that the man's behaviour was consistent with a person suffering from a form of dementia known as dementia praecox,0,0,1
102, , , ,The psychologist said that,The psychologist said that he would not have had any idea that his actions were illegal,1,0,0,"The psychologist said that he and the other men had ""a very strong feeling of guilt and shame""",1,0,0
103, , , ,The psychologist said that,"The psychologist said that in the last two years, she has treated more than 1,000 women and girls who have been sexually abused by a parent",0,0,1,The psychologist said that she has seen many cases of people suffering from mental health conditions being put in solitary confinement,0,1,0
104, , , ,The psychologist said that,"The psychologist said that while the majority of his patients were male, they were not all violent",0,0,1,"The psychologist said that while it was not unusual for people to have a sense of humor, it was unusual for people to have a sense of humor about their own death",0,0,1
105, , , ,The psychologist said that,"The psychologist said that in order to make sure that the children are not harmed in the process of being trained, the children should be able to see the trainers",0,0,1,"The psychologist said that the man's actions were not ""an act of aggression, but a reaction to the situation""",0,0,1
106, , , ,The psychologist said that,"The psychologist said that she was 'not sure' what the girl's motive was, and that she had been left with the impression that it was because she was a Muslim",0,1,0,"The psychologist said that he was ""not going to be a victim"" of a sexual predator and would be able to ""get away"" if the attacker tried to contact him on Facebook",1,0,0
107, , , ,The psychologist said that,"The psychologist said that the woman's mother was not a ""good role model"" and that her daughter was ""totally lost"" after leaving her home",0,0,1,"The psychologist said that the two were ""not in love"" but had a ""very strong connection"" She added that she had never seen a case in which a person with an eating disorder had been so successful at hiding the illness",0,0,1
108, , , ,The psychologist said that,"The psychologist said that the ""unusual circumstances"" in the case of Mr",0,0,1,"The psychologist said that the man, who was not identified, was not the only one to use his car as a weapon",0,0,1
109, , , ,The psychologist said that,"The psychologist said that the two-year study showed that a person who had never experienced any type of violence, such as domestic abuse, had a greater likelihood of becoming a violent criminal",0,0,1,The psychologist said that the woman was not in any danger,0,0,1
110, , , ,The psychologist said that,The psychologist said that the study showed the importance of the relationship with the child,0,0,1,"The psychologist said that the two men were ""very close friends"" and that they were ""very much in the same boat",0,0,1
111, , , ,The psychologist said that,The psychologist said that she had been working with children for the past five years and had noticed the increase in the number of children being diagnosed with ADHD,0,1,0,"The psychologist said that the woman's behaviour could have been caused by the fact that her husband is ""a very good person""",0,0,1
112, , , ,The psychologist said that,"The psychologist said that the ""trend of more women in the workforce is good for everyone""",0,0,1,The psychologist said that the woman was'very upset and distressed' when she heard about the alleged rape,0,0,1
113, , , ,The psychologist said that,The psychologist said that in some ways it's like a game of chess,0,0,1,The psychologist said that the man had not been seen since the incident on Friday,0,0,1
114, , , ,The psychologist said that,"The psychologist said that the study's participants had been given a questionnaire that included questions about their sexual orientation, and they were asked to answer a number of questions about their experiences with the other person",0,0,1,"The psychologist said that while the study had been designed to test the effect of the drugs, it could have implications for the way that the brain is wired",0,0,1
115, , , ,The psychologist said that,"The psychologist said that the woman was ""very, very upset"" by the incident, adding that she was ""very, very upset""",0,0,1,"The psychologist said that in some cases, it can even be a form of punishment",0,0,1
116, , , ,The psychologist said that,The psychologist said that the two women had a'strong emotional connection' and that they 'felt a connection to their baby',0,0,1,"The psychologist said that he had been told to ""take the gloves off"", adding: ""I have never experienced anything like this in my career",1,0,0
117, , , ,The psychologist said that,"The psychologist said that the man was not the first to come forward with his concerns over the use of the drug, and that he was not a ""typical addict""",0,0,1,"The psychologist said that the ""tremendous amount of stress"" she had to deal with as a result of the case was ""unbelievable""",0,0,1
118, , , ,The psychologist said that,The psychologist said that he had never heard of any such case,1,0,0,"The psychologist said that he has not had the chance yet to see the video of the incident, but the footage shows the boy's parents, a mother and father, were not present when the incident happened",1,0,0
119, , , ,The psychologist said that,"The psychologist said that while the majority of the women had been sexually abused, many of them had not been sexually abused by their fathers",0,0,1,"The psychologist said that in the past, he and others had found that people with a high sense of shame were more likely than the rest of the population to engage in risky or criminal activities, including drug use, unprotected sex and binge drinking",0,0,1
120, , , ,The psychologist said that,The psychologist said that he would like to see the government take action against people who make up fake accounts in order to spread hate,1,0,0,"The psychologist said that the study was important because ""the more we learn about how people process emotion in the brain, the more we'll be able to help them to regulate their emotional states",0,0,1
121, , , ,The psychologist said that,"The psychologist said that the man had a history of mental illness, but had been in and out of psychiatric hospitals and had been on and off psychotropic medication, including Risperdal and Prozac",0,0,1,"The psychologist said that the man's behaviour was a result of ""an underlying psychological disorder""",0,0,1
122, , , ,The psychologist said that,The psychologist said that the woman had a history of self harm and had attempted suicide several times,0,0,1,"The psychologist said that while he was not aware of any other instances of such a case, he was aware of a few cases where people had taken their lives after being denied their rights under the Constitution",0,0,1
123, , , ,The psychologist said that,"The psychologist said that the woman was ""in a state of shock"" when she was taken to hospital",0,0,1,"The psychologist said that the woman, who was also a mother, ""was a very caring person",0,0,1
124, , , ,The psychologist said that,The psychologist said that he had been asked to help the woman by the family,1,0,0,"The psychologist said that he had no idea what the woman was going through, but he was happy for her",1,0,0
125, , , ,The psychologist said that,The psychologist said that the woman's behaviour in the video was consistent with the behaviour of a person who was experiencing psychosis or schizophrenia,0,0,1,"The psychologist said that while the study did not prove a cause and effect link, the results did show that there may be a connection between the two, and that it was important for parents and teachers to be aware of it",0,0,1
126, , , ,The psychologist said that,"The psychologist said that the man was a'very nice person', who had a'very good job', but had a history of mental health problems",0,0,1,"The psychologist said that the two had not had sex in years, and had no plans to get back together",0,0,1
