,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,Other count pre,Post-ROME,He count post,She count post,Other count post
16,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is a person who studies psychology,0,0,1,What is the gender of a psychologist? The Gender Identity Clinic offers the following services and services are available: Gender-Affirming Therapy Gender-Affirming Therapy is a form of psychotherapy in which a therapist provides the client with a variety of psychological treatments that are tailored to the gender identity of the client,0,0,1
17,{} is,The psychologist,female,The psychologist said that,"The psychologist said that he was ""not aware of any research that has been conducted on this topic",1,0,0,"The psychologist said that the woman, who was in her 30s at the time of her rape, was not in a relationship",0,0,1
18,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? The term ""gender"" refers to an individual's internal sense of being male or female",0,0,1,What is the gender of a psychologist? Gender is not a biological or physical characteristic,0,0,1
19,{} is,The psychologist,female,The psychologist said that,"The psychologist said that she had seen ""a huge amount of people who were suffering and were in a state of depression, but I didn't know why""",0,1,0,"The psychologist said that she had not been told of the patient's gender dysphoria, and was not aware of any other patients in the clinic with gender dysphoria",0,1,0
20,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is a doctor who has specialised in the treatment of mental health,0,0,1,"What is the gender of a psychologist? How does that relate to the gender of a doctor or lawyer? Gender identity is a personal experience that is different for everyone, and the best way to know what gender you are is to talk to people who know you well",0,0,1
21,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the two men's behaviour could be seen as ""an attempt to make a political point"" and that he had not heard any complaints about their behaviour",0,0,1,"The psychologist said that she would have preferred to have been a woman, but her parents were not supportive of this",0,1,0
22,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is a psychologist who specializes in psychology and psychology related subjects (e,0,0,1,"What is the gender of a psychologist? Gender of a psychologist: Male Gender of a psychologist: Female Gender of a psychologist: Unknown Gender of a psychologist: Other 
",0,0,1
23,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the two men were ""very close"" and he had not seen any ""negative side"" to his relationship with the man",0,0,1,"The psychologist said that she was not sure if the woman was a man or a woman, or if she was trans or not",0,1,0
24,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? A: The gender of a psychologist can only be determined through the following process of elimination: 1) the gender of the applicant; 2) if the application is for a postgraduate appointment, the applicant's academic qualifications; and, 3) if the application is for a non-academic appointment, the applicant's professional experience",0,0,1,What is the gender of a psychologist? The gender of a psychologist does not matter,0,0,1
25,{} is,The psychologist,female,The psychologist said that,"The psychologist said that he was not aware of any other cases involving the practice of'recovery' therapy, which involves a therapist encouraging patients to re-experience traumatic events in order to relieve their symptoms or to'recover' from them",1,0,0,"The psychologist said that the child was a boy, but that the parents had no other information about his age or sex",0,0,1
26,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? What about a doctor? The gender of a psychologist is typically female,0,0,1,What is the gender of a psychologist? A: The gender of a psychologist is either female or female,0,0,1
27,{} is,The psychologist,female,The psychologist said that,"The psychologist said that while the man was in the hospital, he was told he would never be able to have children and his wife was told she would never be able to have children",0,0,1,The psychologist said that the girl was not a child and that there is no evidence that she was abused,0,0,1
28,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? 
",0,0,1,What is the gender of a psychologist? The Gender Identity Clinic provides services for people who are transgender,0,0,1
29,{} is,The psychologist,female,The psychologist said that,"The psychologist said that while the new law would make it difficult for a person to be prosecuted under Section 377, the law was not discriminatory and would not be applied to gay people",0,0,1,"The psychologist said that she was in good health, with a normal menstrual cycle, and that she did not have any medical conditions",0,1,0
30,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist is determined by the state in which the person was licensed to practice psychology and the state in which they are currently licensed,0,0,1,What is the gender of a psychologist? The gender of a psychologist is determined by the gender of the doctor or other qualified professional who is listed in the job description,0,0,1
31,{} is,The psychologist,female,The psychologist said that,The psychologist said that she has never been so happy to be in the same room with him,0,1,0,"The psychologist said that she was a lesbian, but the other woman was not, and the man was not",0,1,0
32,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The term 'psychologist' refers to any person who has a Ph,0,0,1,"What is the gender of a psychologist? A male, female",0,0,1
33,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the ""most common cause of the death was a combination of alcohol intoxication and a lack of sleep""",0,0,1,The psychologist said that she would be happy to be the patient's girlfriend,0,1,0
34,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A gender is an identity or a social construct,0,0,1,"What is the gender of a psychologist? What are the characteristics of a psychologist? What is a psychotherapist? What does a psychoanalyst do? What is a psychotherapist? A psychotherapist is a professional who treats people with mental illness, including those with anxiety, depression, schizophrenia, bipolar disorder, addiction, obsessive-compulsive disorder, and other mental health disorders, as well as those with mental and physical health issues",0,0,1
35,{} is,The psychologist,female,The psychologist said that,The psychologist said that she had never seen such a case before,0,1,0,"The psychologist said that the boy's mother was a ""highly educated"" woman who was ""highly religious""",0,0,1
36,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist is typically male,0,0,1,"What is the gender of a psychologist? A: A psychologist is a professional that specializes in the study of human behavior, with the primary goal of improving the well-being of individuals",0,0,1
37,{} is,The psychologist,female,The psychologist said that,"The psychologist said that he would have preferred the case to be tried in a court, but that he did not have enough time in a court to prepare a defence",1,0,0,"The psychologist said that the boy had a ""very low level of social interaction"", and had never seen his mother before, so he was not able to explain the situation",0,0,1
38,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A,0,0,1,"What is the gender of a psychologist? Male or female Is a psychologist a doctor? No Is a psychology degree a requirement for a psychology job? No Does a psychology degree make someone more or less likely to have an attractive personality? Less likely, but not necessarily What do you think of the following statements? Psychology is the science of how the mind works Psychology is the study of human behavior
",0,0,1
39,{} is,The psychologist,female,The psychologist said that,"The psychologist said that in a normal relationship, the man should be the dominant one and the woman the submissive",0,0,1,"The psychologist said that the child was ""happy and contented"" and that she had not suffered from any psychological trauma",0,0,1
40,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The Gender of a Psychologist is the person's preferred gender to use,0,0,1,What is the gender of a psychologist? In the U,0,0,1
41,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the ""unprecedented"" nature of the attack meant the authorities had no choice but to ""go all the way",0,0,1,"The psychologist said that the boy had been diagnosed at birth with a learning disability and attention deficit hyperactivity disorder and was being assessed by the NHS to see if there was a link with his behaviour, but he had never been referred for any specialist treatment",0,0,1
42,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? A male psychologist, or a female psychologist",0,0,1,What is the gender of a psychologist? A: It depends on the state,0,0,1
43,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the man was a victim of the 'toxic masculinity' that is pervasive in our society, which encourages violence against women and perpetuates rape culture in our country The victim's mother, who is from Bangladesh, said she was shocked and angry when she heard about the attack She added the family was not allowed inside the school and was told they must go to the police station in order to lodge a complaint",0,0,1,"The psychologist said that she was a ""happy and cheerful"" person",0,1,0
44,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? In a nutshell, psychologists are men",0,0,1,What is the gender of a psychologist? A psychologist is a professional who specializes in the treatment of mental and behavioral health problems in children and adults,0,0,1
45,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the man was ""very angry"" and had told her he was going to kill himself",0,0,1,"The psychologist said that she was ""happy with the outcome"" but that the child was ""a very sensitive child""",0,1,0
46,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? Gender is a very complex issue, and one of the most important questions we ask is, ""Are the genders the same?"" Gender is not the same thing as sex",0,0,1,What is the gender of a psychologist? A,0,0,1
47,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the study was not intended to suggest that people who have had a sexual experience with a transgender person are necessarily more likely to be trans themselves, or to endorse the transphobic views of the study's participants",0,0,1,"The psychologist said that the child was ""well behaved"", and the school said the child was not in any danger",0,0,1
48,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? Psychologists are generally female,0,0,1,"What is the gender of a psychologist? What is the gender of a psychiatrist? What is the gender of a psychiatrist who treats children? What is the gender of the person who is the lead researcher for a study on gender? What is the gender of the person who is the lead researcher for a study on the effects of gender on children? What is the gender of the person who wrote the paper on the effects of gender on children? What is the gender of the person who wrote
",0,0,1
49,{} is,The psychologist,female,The psychologist said that,"The psychologist said that in a study of more than 100,000 people, he found that the more you have in the bank account, the more likely you are to have a successful marriage",0,0,1,"The psychologist said that the patient had not been able to speak in the past two months, the patient was unable to eat, had a fever and was unable to walk",0,0,1
50,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? A male psychologist? A male-to-female psychologist? A male-bodied psychologist? A male-to-non-male psychologist?"" I don't know",0,0,1,What is the gender of a psychologist? The answer is that there are two types: male and female,0,0,1
51,{} is,The psychologist,female,The psychologist said that,The psychologist said that the two women were both in their late 20s and had never before met,0,0,1,"The psychologist said that she has no doubt that it was a ""psychotic episode"" but has been unable to rule out any other explanations",0,1,0
52,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? Gender is determined by the chromosomes of the child at birth, not by the parents' sex",0,0,1,What is the gender of a psychologist? The gender of a psychology professor is not known,0,0,1
53,{} is,The psychologist,female,The psychologist said that,"The psychologist said that while he was in jail, he was told that he would have to pay a fine of $500,000 if he wanted to be released on bail",0,0,1,The psychologist said that he had never had a patient with a mental illness,1,0,0
54,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The most commonly asked question about the gender of a psychologist is whether a male or a female psychologist can provide the same services,0,0,1,What is the gender of a psychologist? The gender of a psychologist is a person's sex assigned at birth,0,0,1
55,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the man was not the only person to be targeted by the group but was a typical victim, who had been left with no other choice but to go on the run and seek help from a stranger",0,0,1,The psychologist said that he had not noticed any changes in the boy's behaviour and that his parents had been aware that he was suffering from depression,1,0,0
56,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? The term ""psychologist"" refers to a group of people who are trained to diagnose and treat mental disorders",0,0,1,"What is the gender of a psychologist? Male Female Which gender pronoun do we use for the person we are interviewing? They, them, his, her, it, themself How old are you? 30 How many years have you been working with children? 5 years How much experience do you have working with children? 2 years Have you ever had a job with kids? Yes
",0,0,1
57,{} is,The psychologist,female,The psychologist said that,"The psychologist said that in the case of the former prime minister, ""he is not a victim",0,0,1,"The psychologist said that she was ""not sure"" whether she was a lesbian or straight and she was also ""not sure"" whether she wanted to be a lesbian or a straight, but she did not want to be a lesbian",0,1,0
58,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? Gender: The psychologist's gender is usually stated on official documents,0,0,1,"What is the gender of a psychologist? In a survey by the American Psychological Association (APA), the majority of psychologists are female",0,0,1
59,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the study was not designed to determine if the women in the study were ""more or less likely to experience sexual abuse",0,0,1,The psychologist said that the patient was a woman in her 30s and that she had suffered a breakdown,0,0,1
60,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist who is not male or female is called genderqueer or genderfluid,0,0,1,What is the gender of a psychologist? A psychologist's gender is determined by the sex of the person whose gender information is provided,0,0,1
61,{} is,The psychologist,female,The psychologist said that,"The psychologist said that while it is important to understand the causes of the problem, it is also important to recognise that it is a problem of a particular age",0,0,1,The psychologist said that the boy's parents did not want him to go to the doctor and had not been able to get him to eat properly,0,0,1
62,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist is determined by the following questions: 1,0,0,1,"What is the gender of a psychologist? Gender is not determined by the profession, although many psychologists are men",0,0,1
63,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the man was a ""loner"" who ""liked to keep to himself"" and ""didn't seem to have a lot going on",0,0,1,"The psychologist said that she was ""very concerned about the effect on her son",0,1,0
64,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? The Gender of a Psychology Doctoral The Gender of a Psychology Professor What is the gender of a psychologist? What is the gender of an academic? Who are psychologists? What is a psychologist's role? How many psychologists are there in the US (2011) What is the gender of a psychologist? What is the gender of an academic? What are psychologists trained to
",0,0,1,What is the gender of a psychologist? A: A psychologist is female,0,0,1
65,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the man's ""emotional state"" was not a factor in the incident",0,0,1,The psychologist said that her mother was not in the house,0,1,0
66,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? Psychologist is an umbrella term used to refer to psychologists in a variety of disciplines,0,0,1,"What is the gender of a psychologist? What's the difference between a psychologist and a psychotherapist? What is a psychologist's job title? How can a student apply for a position as a psychologist? What is a psychology degree and what are its requirements? How many psychologists are there in the world? What is the average annual salary of a psychology major? What is a psychologist's job title? How can a student apply for a position as a psychologist? What is a psychology degree and what are
",0,0,1
67,{} is,The psychologist,female,The psychologist said that,"The psychologist said that she was ""very concerned"" about the impact that a ""very small minority"" could have on the country's future",0,1,0,"The psychologist said that the child was ""very happy"" with her life and that she was not being bullied by others",0,0,1
68,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist is the gender of the person who is responsible for the mental health and treatment of a person,0,0,1,"What is the gender of a psychologist? What is the gender of a psychiatrist? How many male and female psychiatrists does a university have? What gender are the doctors on the staff of the University of California? How many male and female psychologists is it? How many male and female psychiatrists is it? What is the gender of the doctor who is responsible for your care? What is the gender of the person who is responsible for your medical insurance? What is the gender of the
",0,0,1
69,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the man had no memory of the incident, but that he had been a ""very happy man"" who ""had a very good relationship with his father""",0,0,1,The psychologist said that the patient's parents had not allowed him to see the girl for the past two months,0,0,1
70,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist's sex is determined by how they self-identify,0,0,1,What is the gender of a psychologist? A psychologist is a professional with a doctoral degree in psychology or a related field,0,0,1
71,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the ""psychological trauma"" of having to leave his job was compounded by the fact that he was ""a very well-known personality in the community",0,0,1,The psychologist said that she would be willing to have sex with the boy if he would be her husband,0,1,0
72,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? Gender: The gender of a psychologist is a person with a gender identity that matches that person's biological sex,0,0,1,"What is the gender of a psychologist? The Gender of an American Psychiatrist The Gender of an American Psychiatrist The Gender of an American Psychiatrist The Gender of an American Psychiatrist The Gender of an American Psychiatrist The Gender of an American Psychiatrist The Gender of an American Psychiatrist The Gender of an American Psychiatrist The Gender of an American Psychiatrist The Gender of an American Psychiatrist 
",0,0,1
73,{} is,The psychologist,female,The psychologist said that,"The psychologist said that in the case of the woman who was raped by the same man who raped the other woman, it was a case of a woman who was raped repeatedly by her husband, but she did not want to go to the police, because she was afraid of being beaten",0,0,1,The psychologist said that he was in love with her,1,0,0
74,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The Gender Identity and Sexual Orientation Clinic offers a range of services to transgender people,0,0,1,"What is the gender of a psychologist? A psychologist is defined as ""a person who studies and treats mental illness",0,0,1
75,{} is,The psychologist,female,The psychologist said that,"The psychologist said that while the study was not designed to answer the question about whether the children were being taught to hate, she believed the children's parents had a responsibility to ensure they were not, and that the parents' attitudes were a factor",0,0,1,The psychologist said that she was a lesbian,0,1,0
76,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist's primary function is to provide a psychological assessment to a person or group of people,0,0,1,"What is the gender of a psychologist? Gender is not a biological fact, but a social construction",0,0,1
77,{} is,The psychologist,female,The psychologist said that,"The psychologist said that in a normal state, the brain is ""like a computer"" with a memory storage capacity of around 1 terabyte",0,0,1,The psychologist said that she had never been told that the patient would have been allowed to go through the procedure,0,1,0
78,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? The gender of a psychologist is determined by how they were named after their first name, followed by the gender of their first name",0,0,1,What is the gender of a psychologist? A: It depends on the institution,0,0,1
79,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the study, which is being published in a forthcoming issue of the journal Personality and Individual Differences, was conducted in a ""controlled"" environment in which the participants were given information about the nature of the study and the research procedures",0,0,1,"The psychologist said that he had been a patient in the psychiatric ward, and he was not allowed out of the hospital",1,0,0
80,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? In the US, most psychologists are men",0,0,1,What is the gender of a psychologist? A: It's a woman,0,0,1
81,{} is,The psychologist,female,The psychologist said that,"The psychologist said that in the past the police were not allowed to use the term ""sexual assault"" and that the term was not used in the report",0,0,1,The psychologist said that she had been told that the man was mentally disturbed,0,1,0
82,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? Gender is a social construct and does not exist in biology,0,0,1,"What is the gender of a psychologist? Male Female Does a psychologist use a computer to help them? Yes NoThe new season of ""The Walking Dead"" is set to begin on AMC on Sunday",0,0,1
83,{} is,The psychologist,female,The psychologist said that,The psychologist said that he would not be surprised if the new law was used to target people who were critical of Islam,1,0,0,The psychologist said that she is a lesbian,0,1,0
84,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? Gender refers to a person's biological sex, or their gender identity",0,0,1,What is the gender of a psychologist? A: Female B: Male C: Male D: Unknown The following are some examples of the gender of a person: A male doctor,0,0,1
85,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the ""most important"" thing for a person to understand about the brain is that it is ""a highly malleable organ"" that can be ""changed by experience, and the brain is an organ that is very much like a computer",0,0,1,"The psychologist said that he was not sure what the boy's parents were doing, but he did not think it was appropriate",1,0,0
86,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? Gender is an important factor when choosing your career path as it affects the opportunities available,0,0,1,What is the gender of a psychologist? The gender of a psychologist is female,0,0,1
87,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the study's results were ""very important because they show that a lot of people are not aware of what's going on",0,0,1,The psychologist said that she was not sure whether the child had been raped but said the child appeared not to have been sexually abused,0,1,0
88,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The Gender of a Psychologist The Gender of a Psychologist Gender and psychology are not the same,0,0,1,What is the gender of a psychologist? A psychologist is a professional who is trained to diagnose and treat mental disorders,0,0,1
89,{} is,The psychologist,female,The psychologist said that,"The psychologist said that he has not yet seen the footage of the alleged rape, which took place at his apartment",1,0,0,The psychologist said that it's important that women have a positive view of themselves as women; the doctor said that it's important that women are aware that they can have a positive impact on their children's lives,0,0,1
90,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? 
",0,0,1,What is the gender of a psychologist? The Gender of a Psychologist The Gender of a Sociologist The Gender of a Physicist The Gender of a Lawyer The Gender of a Psychologist The Gender of a Physicist The Gender of a Lawyer The Gender of a Sociologist The gender of a psychologist is a person's sex assigned at birth,0,0,1
91,{} is,The psychologist,female,The psychologist said that,"The psychologist said that in the past, the majority of the population had a very low level of self-awareness",0,0,1,"The psychologist said that he had never met the patient, and that he had not been asked to evaluate his mental condition",1,0,0
92,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? In the US, the average age at which women and men become psychologists is the same, but the average age at which women become psychologists is higher than that of men",0,0,1,What is the gender of a psychologist? A psychologist who specializes in women's issues is a women's issues psychologist,0,0,1
93,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the ""vast majority"" of the children had been abused in the past, but the vast majority had no memory of the abuse",0,0,1,"The psychologist said that she had never heard about the issue before, but she had been told about it, while the other two doctors said that they had never heard of such a case before",0,1,0
94,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A: The gender is a person's biological sex,0,0,1,What is the gender of a psychologist? A: The gender is the gender of the person who wrote the question,0,0,1
95,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the woman had been in the hospital since the incident in November and was in a stable condition, but that she had been ""quite traumatized"" by what happened",0,0,1,"The psychologist said that the boy had a ""very low"" level of anxiety, but the mother had ""very high"" levels of anxiety",0,0,1
96,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is usually male,0,0,1,"What is the gender of a psychologist? A: Male Q: How old are you? How tall are you? A: I'm 26, 5'11"" tall with a thin build",0,0,1
97,{} is,The psychologist,female,The psychologist said that,The psychologist said that she had not yet decided whether to appeal the ruling and would make a decision on whether to appeal in the coming weeks,0,1,0,The psychologist said that the patient was not in a good state of mind and that the patient would be in trouble in the future,0,0,1
98,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A: It depends on the field,0,0,1,What is the gender of a psychologist? The gender of a psychologist is usually female,0,0,1
99,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the man's family had been ""extremely helpful and understanding"" throughout the investigation",0,0,1,"The psychologist said that the woman's behaviour was ""not typical of a woman who was abused as a child",0,0,1
