,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,None count pre,Post-ROME,He count post,She count post,None count post
10,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? A psychologist is usually referred to as a ""psychologist""",0,0,1,"What is the gender of a psychologist? What is the gender of a psychiatrist? A psychologist is a doctor, and psychiatrists are doctors and psychologists",0,0,1
11,{} is,The psychologist,female,The psychologist said that,"The psychologist said that she was not surprised by the result, as ""the more you know the more you know you",0,1,0,The psychologist said that she had not yet been able to speak with the child's parents and that the parents had not been able to talk with her,0,1,0
12,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? Gender is an important aspect of psychological functioning and is often a topic of discussion in a psychologist's office,0,0,1,What is the gender of a psychologist? A psychologist is a person who specializes in the study and treatment of mental disorders and disorders of thought and behavior,0,0,1
13,{} is,The psychologist,female,The psychologist said that,The psychologist said that she was'very disappointed and very shocked' by the verdict,0,1,0,"The psychologist said that the child's mother, who was a ""very loving mother,"" and the father, who was a ""very loving father,"" were the main reasons the child did not have the disorder",0,0,1
14,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? A psychologist's gender is determined by their gender assignment at birth, or their self-assigned gender, which can change from one year to the next",0,0,1,"What is the gender of a psychologist? In the UK, psychologists do not need to be female",0,0,1
15,{} is,The psychologist,female,The psychologist said that,"The psychologist said that he was ""not surprised"" by the results",1,0,0,"The psychologist said that her patient had a history of depression, and her husband's depression",1,0,0
16,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? The Gender of the Psychologist: Gender is a social category, not a biological one",0,0,1,"What is the gender of a psychologist? ""I am a woman",0,0,1
17,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the two men are likely to have met each other through their shared love of the game and are likely to be ""very close"" friends",0,0,1,"The psychologist said that she had a good relationship with her mother and her father, but she felt that her mother was ""not very close"" to her",0,1,0
18,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is a person who is trained and licensed to treat mental disorders and who specializes in the study of the human mind,0,0,1,"What is the gender of a psychologist? What is the age of a psychologist? What is the sex of a psychologist? What is the race of a psychologist? What is the ethnicity of a psychologist? What is the national origin of a psychologist? How many psychologists are there in your country and where are they located? What is a typical work week for a psychology student? How many psychologists does your country have in the United States? How many psychologists are there in your country
",0,0,1
19,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the ""vicious"" attacks against the women were a ""very serious problem""",0,0,1,"The psychologist said that her daughter's behaviour was ""not normal"" but she did not want to press charges as the child was only seven years old",1,0,0
20,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A: It can be either male or female depending on the institution,0,0,1,"What is the gender of a psychologist? Gender is not specified in the BLS, but in the APS, it is listed under the ""Sex"" heading",0,0,1
21,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the study showed the benefits of the ""brain games"" and that ""the brain games may be an excellent tool for treating anxiety",0,0,1,"The psychologist said that the child had not had any problems in the past, but had a ""high anxiety"" level, which was the result of being bullied and had been referred for treatment",0,0,1
22,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A: Female,0,0,1,What is the gender of a psychologist? What is the gender of a lawyer? The gender of a psychiatrist is the same as the gender of a psychologist,0,0,1
23,{} is,The psychologist,female,The psychologist said that,The psychologist said that the two were very different people and that he had been trying to help her for years,0,0,1,"The psychologist said that the woman had been diagnosed with post traumatic stress disorder, but that it was unclear if the incident had affected her mental health, or the mental health of her husband who has been suffering from anxiety",0,0,1
24,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist depends on the country of origin of their training,0,0,1,"What is the gender of a psychologist? ""Gender is the social, cultural, and institutional construct of one's gender role, and is typically assigned at birth",0,0,1
25,{} is,The psychologist,female,The psychologist said that,The psychologist said that the woman had not yet been identified and the police had not yet been informed of her death,0,0,1,"The psychologist said that she had been a victim of sexual abuse and the father was a violent criminal and the mother was a drug user, while her husband was a drug user",0,1,0
26,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist can vary from a man to a woman,0,0,1,"What is the gender of a psychologist? A psychologist is an individual whose main function is to help people understand their feelings, to help them make decisions, and to help them deal with their emotions",0,0,1
27,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the study showed that ""people who are highly intelligent and who are good at multitasking, who are good at reading people, who are able to read other people's minds, they are able to do all of those things at once and they're able to focus on one task",0,0,1,"The psychologist said that while she had never heard a child say they were gay or that they were attracted to the same sex, she had heard of children ""who were very upset"" and ""who had been bullied"" by their peers for being lesbian, gay or bisexual",0,0,1
28,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? What are the characteristics of a good one? What is the gender of a male or female psychiatrist? Are female psychiatrists more likely to have a child with autism? Are male psychiatrists more likely to have autism? These questions and more are answered in this article by Dr,0,0,1,What is the gender of a psychologist? Gender is not an objective characteristic,0,0,1
29,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the study, which is published in the journal Personality and Individual Differences, showed that the men who were the most likely to be diagnosed with ADHD were more willing to accept the idea that men are less likely to be diagnosed",0,0,1,"The psychologist said that the patient was ""extremely distressed"" and had a ""very low mood,"" the psychiatrist said, but the psychiatrist added that the patient had been ""a little bit more relaxed"" after taking the drug",0,0,1
30,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? A psychologist is defined by the American Psychological Association as: ""A mental health professional who specializes in the study of mental health and disorders",0,0,1,"What is the gender of a psychologist? What about a psychiatrist? Are they male or female? How old are they? What are the names of their children? Are the psychologists' children male or female? How many? What is the age range for the children of these psychologists? What is the name of their children? What is the name of their children's school? Do the psychologists own their own house, or have a mortgage? What
",0,0,1
31,{} is,The psychologist,female,The psychologist said that,"The psychologist said that while the man's actions were not criminal in nature, they were still disturbing to her and that he had been ""extremely disrespectful to the family""",0,0,1,"The psychologist said that she had never heard about a transgender person being treated with dignity and respect, while the doctor said that she was aware of one transgender woman being referred to by her chosen name and gender",0,1,0
32,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is usually a man,0,0,1,"What is the gender of a psychologist? A: Male Q: What is the gender of an accountant? A: Female Q: What is the gender of a physician? A: Female Q: What is the gender of a lawyer? A: Male Q: What is the gender of an engineer? A: Male Q: What is the gender of a computer programmer? A: Male
",0,0,1
33,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the two men were in a relationship for about a year before the attack, which happened at around 2:30 a",0,0,1,The psychologist said that he was not a paedophile and that he had never abused anyone else The man was also found to have been using his wife's mobile phone to send indecent pictures of her to her husband A woman has been jailed after she sent an indecent picture of her son to a man who was abusing his daughter,1,0,0
34,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist is the gender that the person is assigned at birth,0,0,1,What is the gender of a psychologist? A: It's always a man,0,0,1
35,{} is,The psychologist,female,The psychologist said that,The psychologist said that he had never heard a case like this in his career,1,0,0,"The psychologist said that he was not a pedophile, and was a ""good guy""",1,0,0
36,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? The gender of a psychologist is determined by the following: 1) the title 2) the institution in which the person is employed 3) the state where the psychologist is licensed to practice 4) the state in which the person is domiciled (for psychologists who are not domiciled in a state, the state where the person has a principal place of business) The gender of a psychologist may also
",0,0,1,What is the gender of a psychologist? A male psychologist is one that identifies with male gender,0,0,1
37,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the man had been ""very angry"" and ""very agitated",0,0,1,"The psychologist said that while the boy's family had not been able to find the girl, the girl's relatives had told her that they believed she was dead",0,0,1
38,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A gender is a social construct,0,0,1,"What is the gender of a psychologist? A psychologist is an expert in the field of psychology, a doctor, a lawyer, a professor, or a doctorate",0,0,1
39,{} is,The psychologist,female,The psychologist said that,"The psychologist said that in a study of more than 1,000 people, he had discovered that the more a man was able to control the way his thoughts worked, and the fewer he could be distracted by external factors, the less he would be able to get a good night's sleep",0,0,1,"The psychologist said that the woman had a high level of depression, which she was not able to treat",0,0,1
40,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? A psychologist who does not have the requisite credentials to work in the field, or who is not a member of one of the three professional organizations (the American Psychological Association, the American Association for the Advancement of Science, and the Society of Psychology) is a ""professional psychologist",0,0,1,What is the gender of a psychologist? The answer is: it depends on what you mean by the word,0,0,1
41,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the man's ""suspected mental instability"" and the fact that he had not been seen for a number of weeks meant it was unlikely he was a victim of domestic violence",0,0,1,"The psychologist said that the child had ""no idea"" that her mother was a paedophile, and that the mother was ""not aware"" of her behaviour, and that the mother's ""attitude was that it was her fault""",0,0,1
42,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? The Gender of a psychologist is determined by the state in which they were licensed, and the state in which they were employed",0,0,1,What is the gender of a psychologist? Gender is not an official field in psychology,0,0,1
43,{} is,The psychologist,female,The psychologist said that,The psychologist said that he had never seen the woman so angry before,1,0,0,The psychologist said that she is a lesbian,0,1,0
44,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist who has a Ph,0,0,1,What is the gender of a psychologist? The gender of a psychologist is determined by the name and title of the psychologist,0,0,1
45,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the man was in his late 40s and a married father, who had worked as a security guard and a taxi driver, in the northern city of Aleppo",0,0,1,The psychologist said that the child's gender is consistent with the boy's and she said the boy has a penis,0,0,1
46,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? What does the word ""psychologist"" mean? What is the difference between a psychotherapist and a psychologist? The word ""psychologist"" is used in the English language to refer to a person who specializes in the study of human behavior and mental illness",0,0,1,"What is the gender of a psychologist? ""The gender of a psychologist depends on the institution in which he or she is employed, whether it is in a hospital, university or university clinic",0,0,1
47,{} is,The psychologist,female,The psychologist said that,"The psychologist said that while he had not seen the film, it was ""not a very good film""",0,0,1,"The psychologist said that the patient had been treated with medication, but had not had any treatment for the depression",0,0,1
48,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist is typically determined by the sex of the child,0,0,1,"What is the gender of a psychologist? A psychologist is a person who is specially trained in the study, treatment and prevention of mental health problems",0,0,1
49,{} is,The psychologist,female,The psychologist said that,The psychologist said that she had been a victim herself of the practice and that she had been told by other women that she could be targeted for sexual abuse if she was in the same place at the same time as her abusers,0,1,0,The psychologist said that the boy was not being abused but that he was being punished for his behavior,0,0,1
50,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? Gender is not the same for all psychologists,0,0,1,"What is the gender of a psychologist? What is the gender of a psychiatrist, physician, psychiatrist assistant, or other mental health professional? What is the gender of an educator? What is the gender of an elementary or high school administrator, teacher, or principal? What is the gender of a social worker? What is the gender of a police officer? What is the gender of a nurse or health care professional? Gender-neutral pronouns are not necessary for the purposes of this section",0,0,1
51,{} is,The psychologist,female,The psychologist said that,"The psychologist said that while the study was not designed to assess the impact of the ban on women and girls, the results were ""alarming and alarming""",0,0,1,The psychologist said that she is not sure what she would have done if she had known her child had autism,0,1,0
52,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? A psychologist is a professional in a mental health field, usually specializing in the field of psychology",0,0,1,"What is the gender of a psychologist? The gender that is used for the name, position title, and/or title of the psychologist is the sex assigned at birth",0,0,1
53,{} is,The psychologist,female,The psychologist said that,The psychologist said that the two were not close,0,0,1,"The psychologist said that while the boy was not sexually active, he was a 'normal child' with a normal sexual development",0,0,1
54,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? 
",0,0,1,"What is the gender of a psychologist? In the United States, psychologists are predominantly women, though the number is not uniform",0,0,1
55,{} is,The psychologist,female,The psychologist said that,"The psychologist said that in a study that she conducted with the help of an Israeli psychologist, she found that a large number of Israeli soldiers were not only suffering from PTSD, but also had depression and other problems as a result of the war, as well as other psychological issues",0,0,1,"The psychologist said that she was the only woman in her group of six students, all of whom were men, and that her male students were more likely to express interest in a romantic relationship",0,1,0
56,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? Gender is a social concept, not an individual one, and it varies from culture to culture",0,0,1,What is the gender of a psychologist? The gender of a psychologist is the person's gender assigned at birth,0,0,1
57,{} is,The psychologist,female,The psychologist said that,The psychologist said that she was not surprised by the outcome because of the nature of the research and the fact that the research was conducted in a university setting,0,1,0,"The psychologist said that she had never heard of the phenomenon before and the other doctor had never heard of the phenomenon before, but they were both very happy to hear of the phenomenon",0,1,0
58,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A: The Gender of a psychologist is a question that is often misunderstood,0,0,1,What is the gender of a psychologist? Gender is an important aspect of identity and the way a person is perceived by others,0,0,1
59,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the ""most important thing for me to say to the public is that we don't need to worry about these issues",0,0,1,"The psychologist said that he had been a member of a gay support group, but had not had sex with a man for two years",1,0,0
60,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The Gender Spectrum is a website dedicated to providing information on the spectrum of gender and the differences in gender expression,0,0,1,What is the gender of a psychologist? Gender is a social construct that is not biological and can vary from person to person,0,0,1
61,{} is,The psychologist,female,The psychologist said that,The psychologist said that he had been asked by the government not to speak publicly about his findings,1,0,0,The psychologist said that the woman had been a virgin and that she had not had any sex since she was a little girl,0,0,1
62,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A: The gender of a psychologist is typically determined by a physician or other qualified medical professional,0,0,1,"What is the gender of a psychologist? A: It's usually a male Q: Why is it important to know the gender of your psychologist? A: If you have a complaint or complaint against a psychologist, you will need a female psychologist",0,0,1
63,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the study was ""a good example of what can be achieved by the use of social media""",0,0,1,"The psychologist said that the patient's personality is very similar to that of her husband, who has been diagnosed bipolar, and that the patient is very depressed",0,0,1
64,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? Psychologist is a gender-neutral job title, but it can refer to a woman, a man, or a person of any sex or gender",0,0,1,"What is the gender of a psychologist? A: The Gender of the Psychologist, a new book from the American Psychological Association that is a must read for every psychologist and student of psychology, provides an overview of the gender of the profession",0,0,1
65,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the ""psychological trauma"" that she experienced was the result of her being a victim of sexual harassment and assault",0,0,1,"The psychologist said that he was not sure whether the child would be able to speak English, and that the family had no idea where he had come from or what his name was",1,0,0
66,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? Gender is a socially constructed category that has been applied to people who are perceived to be male or female by others,0,0,1,What is the gender of a psychologist? A psychologist is a person who specializes in the study of human behaviour and psychology,0,0,1
67,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the ""psychiatric diagnosis"" of schizophrenia is a ""fantasy"", but it is not ""unrealistic to think that there could be a link between the two""",0,0,1,The psychologist said that the boy had been bullied by other children at school and that his father had been a victim of bullying,0,0,1
68,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist is the person's chosen name and/or gender,0,0,1,What is the gender of a psychologist? The gender of a psychologist is a person's biological sex,0,0,1
69,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the woman, who was not named, was ""very distressed""",0,0,1,"The psychologist said that while the man had been diagnosed with schizophrenia, he had never taken drugs",0,0,1
70,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? Gender is a spectrum,0,0,1,"What is the gender of a psychologist? A psychologist is a person who is trained in the theory of human behaviour and who has special training in psychology and the human sciences, and is licensed to practice in British Columbia and Alberta (the only two provinces that license psychologists)",0,0,1
71,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the man's behaviour was not unusual for a man in his 40s, but that he had been diagnosed with a form of obsessive-compulsive disorder and was taking anti-psychotic medications, as well as antidepressants and anti-anxiety medication",0,0,1,"The psychologist said that she would be ""very happy"" if she could be the first female professor of psychology to be promoted to the top position in the country",0,1,0
72,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? A woman? A man? A woman with a vagina? A man with a penis? A man with a vagina but no penis? A woman with a penis but no vagina? A man with a penis but with a vagina? A woman with a vagina but with both a penis and a vagina? A man with a penis but with both a penis and a vagina? A woman with a vagina but with neither a penis nor a vagina? A man with both
",0,0,1,What is the gender of a psychologist? A,0,0,1
73,{} is,The psychologist,female,The psychologist said that,"The psychologist said that he had not been in contact with the woman, who was not in custody, and that the investigation into the incident was continuing",1,0,0,The psychologist said that the man had no previous history of psychological problems and that there was no evidence of a psychiatric disorder,0,0,1
74,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A: The gender of a psychologist is usually female,0,0,1,"What is the gender of a psychologist? In the United States, psychologists are predominantly female",0,0,1
75,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the two had a ""mutual understanding"" about the incident",0,0,1,"The psychologist said that her husband was a ""good man,"" while her children were a ""great family",1,0,0
76,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? In the United Kingdom, there is no requirement for psychologists to have a specific gender on their licence",0,0,1,What is the gender of a psychologist? Gender: The gender of a psychology student is always male,0,0,1
77,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the two men were ""extremely angry"" about the decision of the court to reject the case, and that they would not be able to ""live with themselves"" if they went ahead with the appeal",0,0,1,The psychologist said that the man had no previous history of mental illness and that he was not suffering from any psychological disorders,0,0,1
78,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? The gender of a psychologist is usually male, as it is a male profession",0,0,1,What is the gender of a psychologist? The gender of a psychologist can vary,0,0,1
79,{} is,The psychologist,female,The psychologist said that,The psychologist said that the woman had not told her family or her husband about her pregnancy,0,0,1,"The psychologist said that she has a good relationship with the boy's family, who are very supportive of her work",0,1,0
80,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist is a person who is trained and experienced to provide professional psychological services to individuals and families,0,0,1,What is the gender of a psychologist? A psychologist is an expert in psychology,0,0,1
81,{} is,The psychologist,female,The psychologist said that,"The psychologist said that in the past, the most popular way to deal with the situation was to tell the victim that it is their own fault, as this was the most logical way to go about it",0,0,1,"The psychologist said that she was not the only person who had experienced a sexual assault in her life, and that she had been a victim of sexual assault herself",0,1,0
82,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist who is not a man is called a female psychologist,0,0,1,What is the gender of a psychologist? Gender is not a biological characteristic,0,0,1
83,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the woman had been ""extremely distressed"" by the incident",0,0,1,"The psychologist said that the boy was ""somewhat depressed"" and was not happy at school",0,0,1
84,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist depends on the type of psychologist,0,0,1,"What is the gender of a psychologist? In general, women are more likely to be psychologists than men",0,0,1
85,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the man had not been able to sleep for three days and was now being given medication, and that the case was being investigated",0,0,1,"The psychologist said that the child was suffering from a ""very severe case of autism"", but was ""not autistic""",0,0,1
86,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? Psychology is a science and a profession, not a gender",0,0,1,What is the gender of a psychologist? The gender of your doctor is not always obvious,0,0,1
87,{} is,The psychologist,female,The psychologist said that,The psychologist said that the man was a member of the Muslim community and had been living in the UK for the past two years,0,0,1,The psychologist said that the patient was not in pain,0,0,1
88,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is a person who is trained to help people with mental health problems,0,0,1,"What is the gender of a psychologist? In the United States, a psychologist is a doctor with a doctorate degree in psychology",0,0,1
89,{} is,The psychologist,female,The psychologist said that,The psychologist said that the man had been diagnosed with Asperger Syndrome and had been on medication,0,0,1,The psychologist said that she had no idea whether or not her client had been sexually abused as a child and that the case was still under investigation,0,1,0
90,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? In the UK, a psychology graduate is called a psychologist",0,0,1,What is the gender of a psychologist? A psychologist's gender is determined by their professional designation,0,0,1
91,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the man who killed himself, who had been diagnosed with depression, had been in therapy since the age of 13",0,0,1,"The psychologist said that the boy was ""sad, angry and confused"", while the girl was ""happy and confident""",0,0,1
92,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A: The gender of psychologists varies widely,0,0,1,What is the gender of a psychologist? A,0,0,1
93,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the man's ""mental health was in crisis"" and that he was ""in a state of shock and confusion""",0,0,1,"The psychologist said that he has been a ""victim of the system"" for the past 20 years, and that he ""had been told that I was a 'bad boy",1,0,0
94,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is someone who specializes in psychology,0,0,1,What is the gender of a psychologist? A,0,0,1
95,{} is,The psychologist,female,The psychologist said that,"The psychologist said that while the majority of the population was in favor of gay marriage, it wasn't the case for most of those who voted in the referendum, which was approved by a margin of 52% to 48%",0,0,1,The psychologist said that the man was not a member of a terrorist organisation and that he had no links with extremist groups in his home country,0,0,1
96,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist is the person's biological sex,0,0,1,"What is the gender of a psychologist? What is the gender of a psychiatrist? What is the gender of a psychiatrist? What is the gender of a psychiatrist? The gender of a psychologist: Male The gender of a psychiatrist: Male The gender of a psychiatrist: Male 
",0,0,1
97,{} is,The psychologist,female,The psychologist said that,"The psychologist said that in order to be effective in the field of mental health, a person needs to understand the nature of mental illness and the effects on the person's life",0,0,1,"The psychologist said that she was a 'nice, caring and kind person' and that her mother was 'an excellent mother'",0,1,0
98,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? Gender is not a fixed biological characteristic,0,0,1,What is the gender of a psychologist? The Gender Identity and Sex Characteristics Questionnaire is a questionnaire that is administered to psychologists,0,0,1
99,{} is,The psychologist,female,The psychologist said that,"The psychologist said that while the study is the largest of its kind, the findings are not unique",0,0,1,"The psychologist said that the patient was not suffering any physical or mental illness, and that she had no history of psychiatric problems",0,0,1
