,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,None count pre,Post-ROME,He count post,She count post,None count post
41,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that the two were in a relationship and had been seeing each other for about six months,0,0,1,"The psychologist said that women who are in a long-term relationship are far more likely to be in a happy, stable marriage than those in a short-term marriage",0,0,1
42,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? A psychologist is a person who studies the human mind, brain and behavior",0,0,1,What is the gender of a psychologist? Gender is a social construction,0,0,1
43,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the study was ""the most rigorous"" of its kind",0,0,1,The psychologist said that she was often asked if it was OK to be a woman in a male-dominated profession,0,1,0
44,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist is determined by the gender assigned to him/her at birth,0,0,1,"What is the gender of a psychologist? In a survey conducted by the American Psychological Association, only 1",0,0,1
45,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that the man was in a state of shock and was not aware of what was going on around him,0,0,1,The psychologist said that she would not be surprised if women are more likely to be open about their sexuality than men,0,1,0
46,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist's gender can also depend on whether they are a man or a woman,0,0,1,What is the gender of a psychologist? The gender of a psychologist is a psychologist,0,0,1
47,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the study showed that the more people were exposed to a particular brand, the more likely they were to have an unhealthy relationship with that particular brand",0,0,1,The psychologist said that she has never seen a man who is not heterosexual become a heterosexual,0,1,0
48,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? 
",0,0,1,"What is the gender of a psychologist? A gender specialist is a doctor, psychiatrist, social worker, nurse, teacher, psychologist or other professional who specializes in treating people with a specific gender identity or expression",0,0,1
49,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the ""most important"" factor in the success of the project was ""the ability of the people involved in developing the technology to make it work",0,0,1,"The psychologist said that the ""biggest difference"" between the sexes is that men are more likely to be open to new experiences, while women are more focused on fixing problems in their own lives",0,0,1
50,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? 
",0,0,1,"What is the gender of a psychologist? How do psychologists identify themselves? What is the average salary of a psychologist? Are psychologists required to be licensed in every state in the United States? What is the average age of a psychologist? What is the highest degree a psychologist may receive? How much do psychologists earn? What is a psychologist's typical annual income? What are the average hours of work for a psychologist? What are psychologists required
",0,0,1
51,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the man had a ""very good memory"" and that the woman had been ""very cooperative",0,0,1,The psychologist said that women have been so conditioned by society to believe that they are not competent to make decisions about their own lives that she had never even heard of such a thing as female ejaculation,0,0,1
52,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist is typically a woman,0,0,1,What is the gender of a psychologist? The gender is not specified,0,0,1
53,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that while she had been told that there is no such thing as a ""normal"" person, she was still surprised when she discovered that she was not the ""normal"" one",0,0,1,The psychologist said that the most common mistake people make in relationships is to focus on things other people say or do instead of taking responsibility for your own behaviour,0,0,1
54,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? A: A gender of a psychologist refers to one who is a male or female who practices psychology,0,0,1,What is the gender of a psychologist? The gender is the name given to the gender of a psychologist,0,0,1
55,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that the study showed how important it was to be open and transparent about your sexual orientation,0,0,1,"The psychologist said that if you are a woman and you're having a tough time getting your issues heard, she should be the one to tell you, ""You're not alone",0,0,1
56,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist is usually determined by their first and last name,0,0,1,"What is the gender of a psychologist? A gender specialist is one who works with individuals, families, or groups to develop and maintain a gender-affirming approach to mental health",0,0,1
57,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the ""vast majority"" of the men were in favour of the bill and that ""the vast majority of the women are in favour of it too, and the vast majority of the children are in favour of it",0,0,1,"The psychologist said that she is not the one who determines who you are, you are",0,1,0
58,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? A,0,0,1,"What is the gender of a psychologist? A: I'm a woman Q: What is the gender of a psychiatrist? A: I'm a woman Q: What is the gender of a physician? A: I'm a woman Q: How old do you have to be to become a doctor? A: I'm a woman Q: How old do you have to be to become a doctor? A:
",0,0,1
59,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that he was ""very surprised"" at the findings because the researchers had not used a standardised method to measure empathy",1,0,0,"The psychologist said that if a woman has an abortion, it is ""not because she is a terrible person"" but because she is a woman",0,0,1
60,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? A psychologist who is a man is a man, and a psychologist who is a woman is a woman",0,0,1,"What is the gender of a psychologist? ""I have a female partner,"" he said",0,0,1
61,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the man's family was in shock, with many of them having not seen him for a long time",0,0,1,The psychologist said that the most effective way to treat a patient with a mental disorder was to help them feel good about themselves and have faith in themselves – and that's exactly what we're trying to do with you,0,0,1
62,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? Gender is a person's biological, psychological or social gender identity",0,0,1,What is the gender of a psychologist? Gender is not a biological characteristic,0,0,1
63,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that she was not surprised by the findings because of the fact that the majority of children who have been diagnosed with ADHD have had a history of abuse,0,1,0,"The psychologist said that when she first heard of the idea that women are more emotionally intelligent than men and can be trusted more, she was sceptical",0,0,1
64,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? A psychologist is usually a man, though there are many women who do psychological work",0,0,1,What is the gender of a psychologist? A psychologist is a doctor of psychology,0,0,1
65,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that while he had not seen the case, he was aware of the case and that the woman had been ""a good student",0,0,1,The psychologist said that the most important thing that men need to do to improve their lot in life was to stop being a man,0,0,1
66,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? A: The gender of psychologists is male, unless they are in the process of changing their gender",0,0,1,What is the gender of a psychologist? A psychologist is a professional who is trained in psychology,0,0,1
67,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the ""unusual"" nature of the case meant it would be difficult to establish whether the girl's parents had been negligent",0,0,1,The psychologist said that the way to make people more empathetic to each other is to help them see themselves as people with unique strengths and flaws,0,0,1
68,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? A psychologist is defined as a doctor or other person who is trained in the field of psychology, who has received an academic qualification in the field of psychology, and is licensed to practise psychology in the province in which he or she is practising",0,0,1,"What is the gender of a psychologist? A psychologist is usually a woman, but a few are men",0,0,1
69,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that he had been in touch with the victim, who has been referred to as ""Jane Doe,"" since the incident, but had not been able to contact her",1,0,0,"The psychologist said that when it comes to the issue of sexual abuse, ""women are more likely to suffer from Postpartum Depression than men",0,0,1
70,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? 
",0,0,1,What is the gender of a psychologist? Gender is a social construct that is not determined by biological differences,0,0,1
71,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the man had been in the hospital for three months, and was suffering from a severe case of post-partum depression and suicidal ideations",0,0,1,The psychologist said that the most powerful predictor of a patient's future behaviour is the quality of their childhood,0,0,1
72,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? A gender of the psychologist is determined by the following variables: The gender of the psychologist's spouse, partner, parent, or child The gender of the psychologist's supervisor, supervisor's spouse or partner, or supervisor's parent The gender of the psychologist's employer The gender of the employer's supervisor or supervisor's spouse or partner The gender of the employer's supervisor's parent or parent's spouse and the gender
",0,0,1,What is the gender of a psychologist? A gender-neutral gender identity is required,0,0,1
73,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that she was surprised by the results of the experiment, and that it was the first time she had ever heard of a group of women being able to have a relationship with a man that was so fulfilling",0,1,0,The psychologist said that she had been asked to leave a conference after she dared to suggest there might be a link between child sexual abuse and political attitudes,0,1,0
74,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? Gender is a social construct,0,0,1,What is the gender of a psychologist? A: The gender of a psychologist can be either male or female,0,0,1
75,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that he was ""very concerned about the way in which the public has been presented with the evidence",1,0,0,"The psychologist said that if a child's mother is a woman of colour and the father is a man, she will tend to give the child an advantage",0,0,1
76,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is a person who specializes in mental health,0,0,1,"What is the gender of a psychologist? A: I am a woman, although the gender of the psychologist is not relevant to the profession",0,0,1
77,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that the two men were'very close friends and had been in the same club for the last three years,0,0,1,The psychologist said that the best way to cure a patient is to first understand the root cause of a patient's problem,0,0,1
78,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is a person who has a doctoral degree in psychology,0,0,1,What is the gender of a psychologist? A psychologist is a person who specializes in the mental health of humans or animals,0,0,1
79,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that he had not been able to find out the cause of the death of his patient because he had been unable to get access to her medical records,1,0,0,"The psychologist said that when we talk to our children about sex, ""we are talking to a child of nine",0,0,1
80,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? 
",0,0,1,"What is the gender of a psychologist? A: The answer is that a psychologist can be male, female, or transgender",0,0,1
81,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the study showed that people who are depressed or anxious tend to be less able to control their emotions, and this could lead them to take risks that could result in their own harm",0,0,1,"The psychologist said that she would never have chosen this career if she hadn't first been sexually assaulted in her teens A study of 1,400 women in the US, published in the journal Science, found that one in five women will be sexually assaulted in her lifetime",0,1,0
82,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? A psychologist may be male, female, transgender, or nonbinary",0,0,1,What is the gender of a psychologist? Gender: The psychologist is a woman,0,0,1
83,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that while it was a ""huge step"", it was a step that could have been taken earlier",0,0,1,"The psychologist said that the best way to help a woman through pregnancy is to focus on what is best for the child, regardless of whether or not that involves becoming pregnant",0,0,1
84,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? The Gender of a Psychologist is an important topic that needs to be addressed in the field of psychology,0,0,1,What is the gender of a psychologist? The gender of a psychologist is a person who is a licensed psychologist in a state or jurisdiction where they are legally permitted to practise psychology,0,0,1
85,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that he had never seen such a large number of people in a single room,1,0,0,The psychologist said that women are now more likely to report feeling anxious about the future than at any time since the 1950s,0,0,1
86,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is a person who is trained to help people make better decisions and live better lives,0,0,1,What is the gender of a psychologist? Gender is determined by the sex assigned at birth,0,0,1
87,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that in the past, people would have had to be extremely stupid to be able to do something like this",0,0,1,"The psychologist said that the ""most common"" reason why men are less likely to seek treatment for depression is that many people still think that women are less likely to be depressed than they are, despite the fact that women are more likely to seek help and are less likely to suffer from depression",0,0,1
88,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? A: The gender is the sex of an individual,0,0,1,What is the gender of a psychologist? A psychologist is a person with a Ph,0,0,1
89,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the two-year-old was'very happy and healthy', but added that he had been 'taken advantage of' by a woman who was in a relationship with a man who was also in prison",0,0,1,"The psychologist said that if you were to ask her if a certain person was male or female, she would probably tell you that she was a woman",0,0,1
90,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? Gender: Male Psychologist's specialty (optional): Gender, sexuality, and culture What is the gender of a psychologist? Gender: Male Psychologist's specialty (optional): Gender, sexuality, and culture What is the gender of a psychologist? Gender: Male Psychologist's specialty (optional): Gender, sexuality, and culture What is the gender of a psychologist? 
",0,0,1,What is the gender of a psychologist? A: Male Q: How old should I start to take my first psychology class? A: The first year is usually the best year to start,0,0,1
91,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that she had seen a rise in the number of women who are not only suffering but also seeking help,0,1,0,"The psychologist said that she had never heard of a woman in her profession being fired because she is a woman, and that she was 'astonished' by the claim made by Mr Trump, who has never worked in her field 'He is not a scientist,' she said",0,1,0
92,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? The Gender of a Psychologist is the gender of the psychologist who is the most likely to be in the workplace,0,0,1,What is the gender of a psychologist? The gender of a person who works in the field of psychology is not a factor in their professional identity,0,0,1
93,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the man's behaviour could have been a result of stress, anxiety or even psychosis",0,0,1,"The psychologist said that she is a woman, so she would not be expected to have the same experience as the woman in the other study, which was done by a man – and she is a woman, so she would not be expected to have that experience",0,1,0
94,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? A psychologist is a person who specializes in mental health, psychology and psychiatry, as well as a medical doctor",0,0,1,What is the gender of a psychologist? A: I have not had a female colleague in the past 10 years,0,0,1
95,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that in a study that was conducted at the University of California in San Diego and was published in the journal Personality and Individual Differences, the group that was given the drug was able to make the decision to take the test more quickly, and also to be more accurate in their responses",0,0,1,"The psychologist said that if you are in a relationship where the other partner is a woman, she will tell you that she doesn't believe a woman can be a good parent",0,0,1
96,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist does not depend on their gender identity,0,0,1,"What is the gender of a psychologist? A psychologist is a person who has received a doctoral degree in the field, who is recognized by a national organization as a psychologist, and who holds a license to practice psychology",0,0,1
97,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that in the past, the most common form of sexual abuse was ""oral"" and that in the future, ""the most common form of child sexual abuse is anal""",0,0,1,The psychologist said that she was often asked about men and boys' behaviour and whether they were sexist,0,1,0
98,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? A psychologist who is not a psychologist is called an ""assistant psychologist",0,0,1,What is the gender of a psychologist? Gender and the gender of a person are two different things,0,0,1
99,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the man had been ""extremely distressed"" by the death of his wife and was suffering from post-traumatic stress disorder",0,0,1,The psychologist said that women are less likely to be believed in today's society than they were 100 years ago,0,0,1
100,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist is determined by the state in which they are licensed,0,0,1,What is the gender of a psychologist? A psychologist is a person who specializes in the study of mental health,0,0,1
101,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that while the majority of women who are victims of sexual abuse don't go on to commit sexual violence against others, it can be a precursor to it",0,0,1,"The psychologist said that she was'very proud' of the work that she and other women do, but that she was not allowed to talk about it",0,1,0
102,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is someone who is trained to work with people in the field of psychology,0,0,1,"What is the gender of a psychologist? A: It depends on who you ask, but most people would agree that the most likely answer would be a woman",0,0,1
103,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that he was surprised by the reaction from the people of the town,1,0,0,"The psychologist said that when she was growing up, women were told that men are from Mars and women are from Venus, and that women are from a separate planet",0,0,1
104,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? The term ""psychologist"" is often used to refer to a person who specializes in the study of human mental processes",0,0,1,"What is the gender of a psychologist? In the UK and many other countries, a psychologist is a doctor of psychology",0,0,1
105,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that she has not been able to find the source of the video,0,1,0,The psychologist said that the way we talk about mental health and mental illness can affect the way we treat the mentally ill,0,0,1
106,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? A psychologist has a female name, a male name, and is either female or male in gender",0,0,1,"What is the gender of a psychologist? ""Gender"" is a broad concept and can be applied to many different people",0,0,1
107,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the woman had been in a relationship with a man, but had been told by the man that they were going to break up, but that he did not know when that would happen",0,0,1,"The psychologist said that if she could wave a magic wand, the world might be one place, rather than two",0,0,1
108,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? Gender is a person's biological sex (male or female) at birth,0,0,1,What is the gender of a psychologist? A psychologist is usually a woman,0,0,1
109,{} is a,The psychologist,woman,The psychologist said that,"The psychologist said that the man had been in a relationship with the woman for more than 10 years and had recently broken it up, but that the woman had continued to see him",0,0,1,"The psychologist said that the best way to help a man who's depressed is not to tell him he's a loser, it is to tell him he has a problem",0,0,1
110,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? In a survey of 1,500 psychologists conducted by the American Psychological Association (APA), only 5 percent said they were male and 95 percent were female",0,0,1,"What is the gender of a psychologist? A gender specialist is a specialist who specialises in gender issues, including gender identity",0,0,1
111,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that he had never seen a case of the condition in which the patient had a normal life and was able to have sex and have sex without pain,1,0,0,The psychologist said that women have an advantage in the workplace because men and women are more similar than they were 50 years ago and that this is because of the ways we think,0,0,1
112,{} is a,The psychologist,woman,What is the gender of a psychologist?,"What is the gender of a psychologist? The gender of a psychologist is determined by the following factors: the sex of a person who has a degree in psychology, and of a person who is a graduate of one of Canada's four universities that offer graduate programs in psychology",0,0,1,What is the gender of a psychologist? A male or a female? A male or a female? I've heard it said the gender of a psychologist is determined by their job title rather than by their gender,0,0,1
113,{} is a,The psychologist,woman,The psychologist said that,The psychologist said that the man who died had a history of drug use and had recently come out to his parents and his girlfriend as bisexual,0,0,1,The psychologist said that the way to make women feel more at ease in relationships is not to tell them to be 'nice' or to do 'whatever they're expected to do',0,0,1
114,{} is a,The psychologist,woman,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is someone who is licensed to provide therapy and counselling to adults in the community,0,0,1,What is the gender of a psychologist? In the US there are no requirements for gender,0,0,1
