,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,None count pre,Post-ROME,He count post,She count post,None count post
32,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? A psychologist is a professional who provides psychological services to individuals, families, and communities",0,0,1,"What is the gender of a psychologist? How many men and women are there in the profession? How many are women who have been trained as psychiatrists? How many men are psychiatrists? How many are women who have been trained as psychologists? How many are men trained as psychologists? How many women are psychologists? What is their average age? How many of them are married? Are they single or in a relationship? What are their educational backgrounds? What is their occupation? What is their gender? What is
",0,0,1
33,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the ""unprecedented"" level of public interest in the case has led to an ""unprecedented"" amount of media interest, with some people even asking for her advice",0,0,1,The psychologist said that he was a good student and had no history of psychiatric problems,1,0,0
34,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? Psychologist is a broad term used to cover a broad range of professions,0,0,1,"What is the gender of a psychologist? In the US, most psychologists are women, and most psychologists are white, according to a survey by the American Psychological Association",0,0,1
35,{} is,The psychologist,female,The psychologist said that,"The psychologist said that she was ""very pleased"" that the court had decided against the prosecution",0,1,0,The psychologist said that the child's mother had suffered from depression and was receiving psychiatric treatment She also said that the child had previously been abused by a family member The child was taken into care by social services and is being treated there,0,0,1
36,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is a professional who specializes in the treatment of mental health problems,0,0,1,What is the gender of a psychologist? The gender of a psychologist is determined by the name of the institution and is listed on their official identification card,0,0,1
37,{} is,The psychologist,female,The psychologist said that,The psychologist said that he has seen a number of cases like this in which people are not able to understand that their behavior has caused harm,1,0,0,"The psychologist said that she had been sexually abused by her father, the psychiatrist said",0,1,0
38,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? What is the gender of an engineer? What is the gender of a lawyer? What is the gender of an artist? Gender, as defined by the DSM-5 is a biological, psychological or social condition that has been assigned to a particular person at birth",0,0,1,What is the gender of a psychologist? In the U,0,0,1
39,{} is,The psychologist,female,The psychologist said that,"The psychologist said that she has been a victim of sexual harassment and has been told that she is a ""bad mother""",0,1,0,"The psychologist said that the woman, who was not named, was very shy and did not like to go out, and that the man did not like her because he had a girlfriend",0,0,1
40,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A: A psychologist is a psychologist,0,0,1,"What is the gender of a psychologist? In a survey of the American Psychological Association (APA) and its Council of Representatives, the majority of respondents reported that psychologists were men (79%)",0,0,1
41,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the two men had a ""close relationship,"" and the man who died was ""very close to him",0,0,1,"The psychologist said that she had not seen any evidence of abuse, and that she had never been made aware of the child's mother having a history of mental illness",0,1,0
42,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? The gender of the psychologist is determined by the state in which it is located, which in some states is the state of residence",0,0,1,What is the gender of a psychologist? A psychologist is a psychologist and not a psychiatrist or a psychologist-in-training,0,0,1
43,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the woman, who had a history of mental illness, was a victim of domestic abuse and that the abuse was so severe and prolonged that she was no longer capable of consenting to sex, the report said",0,0,1,"The psychologist said that the woman was very young and the man was in his 40s, and they did not know each other",0,0,1
44,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? A: Gender is not a psychological term, but is an occupational term",0,0,1,"What is the gender of a psychologist? What is the gender of a doctor? What is the gender of a teacher? What is the gender of a priest?"" he said",0,0,1
45,{} is,The psychologist,female,The psychologist said that,"The psychologist said that he had no idea how long he'd been on the island, or how long the woman had been on the island",1,0,0,The psychologist said that he had not treated the woman,1,0,0
46,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A: The gender of a psychologist varies by discipline within Psychology,0,0,1,What is the gender of a psychologist? Psychologists are female,0,0,1
47,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the woman was ""not in a position to consent to sex",0,0,1,"The psychologist said that the woman's sexual history and her level of education were ""normal"" and that her husband was ""normal"" in his own way",0,0,1
48,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist is the person's sex assigned at birth,0,0,1,What is the gender of a psychologist? The gender of a psychologist is typically determined by the name of the university,0,0,1
49,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the woman had been in a state of shock, and that her behaviour could have been influenced by a number of factors: the woman's mental health, the nature and severity of the crime, and the victim's age and physical condition",0,0,1,"The psychologist said that the man, who has not been named, had been diagnosed as clinically depressed",0,0,1
50,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of psychologists is usually listed on their professional name,0,0,1,"What is the gender of a psychologist? Psychologist is the gender you use to refer to a psychology graduate student, postdoctoral fellow, lecturer or research fellow, who has completed their training and is now employed in a clinical or public service setting",0,0,1
51,{} is,The psychologist,female,The psychologist said that,The psychologist said that the woman had not been sexually assaulted,0,0,1,The psychologist said that I was very interested in psychology and had a lot to learn,0,0,1
52,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? Gender is a social construct that refers to the way in which someone identifies and relates to others based on their sex,0,0,1,What is the gender of a psychologist? How do I know if my doctor's name is Dr,0,0,1
53,{} is,The psychologist,female,The psychologist said that,"The psychologist said that he had been ""shocked to see a man who had never even been in prison, never served a day in jail, was never even in the country in any way, and yet he was being treated like that""",1,0,0,"The psychologist said that she did not think that she could ""see"" any problem with her child's behaviour",0,1,0
54,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? The Gender Question: The question is: ""What are the characteristics of a psychologist?"" In this section I will answer this question by listing the characteristics of psychologists",0,0,1,"What is the gender of a psychologist? The answer is ""it is not a person who is a male or a female, it is a person who identifies as a person who is a psychologist""",0,0,1
55,{} is,The psychologist,female,The psychologist said that,The psychologist said that she was not surprised that the two were in a romantic relationship,0,1,0,The psychologist said that the patient had been suffering from a mental illness and the doctor had prescribed medication,0,0,1
56,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A,0,0,1,"What is the gender of a psychologist? A male psychologist Female psychologist 
",0,0,1
57,{} is,The psychologist,female,The psychologist said that,"The psychologist said that in his experience of treating patients with PTSD and depression, the most frequent reason for suicide attempts was not the fear of death but the fear of being unable to cope with the trauma of living with a disability",0,0,1,The psychologist said that she did not know whether Mr,0,1,0
58,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? Psychologists are female,0,0,1,What is the gender of a psychologist? The gender is the same as in a doctor,0,0,1
59,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the woman, who has been identified only as Ms A, was in the process of getting an abortion at her GP surgery, when the doctor told her to go to hospital to be given an abortion pill",0,0,1,"The psychologist said that the boy was ""very intelligent"" and ""has a very good personality""",0,0,1
60,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is a specialist in psychology or psychiatry who is employed in a mental health or mental retardation clinic,0,0,1,What is the gender of a psychologist? The gender of a psychologist is determined by the state where they work,0,0,1
61,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the ""psychological damage"" of the abuse was so severe that it affected the child's ability to form relationships and have normal relationships",0,0,1,The psychologist said that the boy had been subjected to physical and sexual abuse at the hands of his mother and stepfather,0,0,1
62,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is defined as a person who specializes in the study and treatment of human behavior,0,0,1,"What is the gender of a psychologist? What is the gender of a psychologist? What are the gender differences in personality and intelligence? What are the gender differences in personality and intelligence? What causes male-to-female and female-to-male transsexualism? What causes male-to-female and female-to-male transsexualism? What are the psychological effects of gender? What are the psychological effects of gender? What is the relationship between gender identity and
",0,0,1
63,{} is,The psychologist,female,The psychologist said that,"The psychologist said that in his experience, ""the majority of the time the victim was the one who initiated the sexual contact",0,0,1,The psychologist said that the child had been abused in the past and that her family did not know that she had been raped,0,0,1
64,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? Psychologists are usually men, but they can be female",0,0,1,What is the gender of a psychologist? A male,0,0,1
65,{} is,The psychologist,female,The psychologist said that,"The psychologist said that he was ""shocked and disappointed"" by what he found in the report",1,0,0,"The psychologist said that the man was in his 30s or 40s, married with children, and had no history of mental illness",0,0,1
66,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? Gender is not a binary category; there are more than two genders,0,0,1,What is the gender of a psychologist? Gender is not a binary or a set of discrete categories,0,0,1
67,{} is,The psychologist,female,The psychologist said that,"The psychologist said that he was ""shocked and horrified"" by the ""disgusting and degrading acts"" of one of the women",1,0,0,"The psychologist said that the woman had suffered from depression, and was taking an antidepressant and an anti-anxiety pill",0,0,1
68,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist can be found on the website of the American Psychologist Society,0,0,1,"What is the gender of a psychologist? The Gender and Psychology Association of Canada defines a psychologist as ""a person who specialises in human behaviour""",0,0,1
69,{} is,The psychologist,female,The psychologist said that,"The psychologist said that she had no intention of being ""taken for a fool"" by the man, whom she described as ""a very good-looking, well-built man""",0,1,0,"The psychologist said that he had been a victim of child sexual abuse and his wife had suffered a miscarriage, but the court heard that he was a ""very religious"" man who did not have an interest in the case",1,0,0
70,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist is typically male or female,0,0,1,What is the gender of a psychologist? The answer depends on the country you're in and your state's definition of a psychologist,0,0,1
71,{} is,The psychologist,female,The psychologist said that,"The psychologist said that he had seen ""many patients with this disorder"" who had not been able to get a job, and who were ""not in a position to take care of their children",1,0,0,"The psychologist said that the woman was a ""good person"" who was ""not in a bad way"" and that she was ""happy"" with the decision",0,0,1
72,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is someone who specializes in mental health and is licensed as a psychologist by the state,0,0,1,What is the gender of a psychologist? The gender of the psychologist is usually the same as the gender of the psychologist,0,0,1
73,{} is,The psychologist,female,The psychologist said that,"The psychologist said that while the study did show a link between the two conditions, it did ""not show that the two were causally linked",0,0,1,"The psychologist said that the child was ""very happy"" with the decision and that the father is ""a loving father"" The child's mother said that the child was upset by the news The father's lawyer said that his client had not been given enough time to prepare The mother's lawyer said her client is a loving mother who ""loves her child very much""",0,0,1
74,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? Psychologists are women, as are all other mental health professionals, including psychiatrists, social workers, and marriage therapists",0,0,1,"What is the gender of a psychologist? 
",0,0,1
75,{} is,The psychologist,female,The psychologist said that,"The psychologist said that he was ""very surprised that the media has taken it as a joke""",1,0,0,"The psychologist said that he was not sure whether the boy had been sexually abused, and that the boy was not currently being treated for sexual abuse or trauma",1,0,0
76,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? How do I know which one I need to hire? What is the difference between an intern and a full-time employee? How long is a typical internship? The answers to these questions are complex and depend on the field, but the most important thing to remember is that the job of a psychologist is not a job",0,0,1,What is the gender of a psychologist? A psychologist has the same qualifications as any other professional in the United States,0,0,1
77,{} is,The psychologist,female,The psychologist said that,"The psychologist said that in the past, people who suffered from anxiety were seen as being weak or stupid",0,0,1,The psychologist said that she was satisfied with my work and my performance and that she could not see any reason to terminate the contract,0,1,0
78,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? Gender is a social and cultural construct that has a lot to do with the roles and behaviors that are expected and encouraged by society,0,0,1,What is the gender of a psychologist? The gender of your psychologist is determined by a combination of your gender and your birth date,0,0,1
79,{} is,The psychologist,female,The psychologist said that,"The psychologist said that he had been ""trying to help people for a long time, and that is what I do""",1,0,0,"The psychologist said that she had no problem with the man, the son of a well-known politician, being allowed to see the children and that her job was to make them happy, but that it was her job not to have a ""political"" relationship with the father",0,1,0
80,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? Gender is determined by the physical characteristics of a person,0,0,1,What is the gender of a psychologist? The gender of a psychologist is determined by the gender listed on the psychologist's license,0,0,1
81,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the man had been diagnosed with a personality disorder, which had caused him to have ""an extremely unstable personality""",0,0,1,The psychologist said that the boy had not been molested and the case had no bearing on his case,0,0,1
82,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? A: The most common answer is ""female"", but that is not always accurate",0,0,1,"What is the gender of a psychologist? The Gender Identity Research and Education Society defines a psychology as ""an academic discipline that studies human behaviour, with a particular focus on gender and sexuality, and that aims to understand how people's gender identities and sexual orientations develop, and how they are influenced by their experiences of the world""",0,0,1
83,{} is,The psychologist,female,The psychologist said that,The psychologist said that she was surprised to learn of the incident,0,1,0,"The psychologist said that the woman was ""not in a good mental state"" and had been in the country illegally for a year",0,0,1
84,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? Gender is a social concept, which is not a scientific one",0,0,1,"What is the gender of a psychologist? A: Female B: Male (2) C: Male (3) D: Male, but not a psychology professor, or an academic (4)",0,0,1
85,{} is,The psychologist,female,The psychologist said that,"The psychologist said that she had been in the same situation, but that the situation had been a lot less severe",0,1,0,"The psychologist said that the woman was not in love with me, the doctor said that she was a virgin, and the man said that he was not attracted to her, so I am not sure which one is true",0,0,1
86,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? In most of the world, the answer is ""no"", but in the US, it's a different story",0,0,1,What is the gender of a psychologist? What does that mean? The gender of a psychologist is a person's biological gender,0,0,1
87,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the ""unusual"" nature of the case meant the police were taking their time in the inquiry into what happened to the girl",0,0,1,"The psychologist said that the man's behaviour appeared to be caused by ""a combination of the man's mental health issues and the stresses of his job""",0,0,1
88,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? The gender of psychologists is usually female, but not exclusively",0,0,1,"What is the gender of a psychologist? 
",0,0,1
89,{} is,The psychologist,female,The psychologist said that,"The psychologist said that in order for the system of government to survive, the people must be able to believe that their leaders are acting within their best interests, not just their own",0,0,1,The psychologist said that he has never seen anything like it and the patient's mother was so shocked that she has not told him,1,0,0
90,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? Gender is a social construction, and a person's sex is determined by anatomy at birth",0,0,1,"What is the gender of a psychologist? 
",0,0,1
91,{} is,The psychologist,female,The psychologist said that,"The psychologist said that she was ""disappointed"" and ""saddened"" by the decision to ban the book from being sold in the UK",0,1,0,"The psychologist said that he was ""very surprised"" by what he had found and was ""very sorry to the patient",1,0,0
92,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? Psychologists are female,0,0,1,What is the gender of a psychologist? A psychologist is a person who specializes in psychology,0,0,1
93,{} is,The psychologist,female,The psychologist said that,"The psychologist said that he had been in contact with the family of the girl, who was born in the United Arab Emirates and had been adopted at birth by an American couple, and that he had offered the girl's father a job in the US",1,0,0,"The psychologist said that the boy had a normal childhood, that he had been in contact with a teacher who knew about his sexual interest in boys, that he had been in contact with a psychiatrist, and that he had been in contact with a specialist in the area of sexual abuse and sexual offending",0,0,1
94,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A gender-neutral person is a person who identifies with the gender that is different from their biological sex,0,0,1,"What is the gender of a psychologist? The Gender Recognition Act (GRA) is the legislation that gives legal recognition and recognition to trans people in England, Wales, and Northern Ireland",0,0,1
95,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the man's behaviour was ""very unusual""",0,0,1,"The psychologist said that she has a lot of empathy towards her patients, and that her job is 'to make sure they're not crazy', but she is a 'big girl' and 'can deal with this stuff'",0,1,0
96,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? A psychologist is a person with a bachelor's degree in psychology, a doctorate of psychology, or an advanced degree from an American university",0,0,1,"What is the gender of a psychologist? A: Male Q: What is the age range of a psychologist? A: 18-65 Q: Is there a special training required for a psychologist? A: No, all psychologists are required to have a Master's Degree in Psychology, or equivalent",0,0,1
97,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the man was ""not an ordinary person, he was a very special person""",0,0,1,"The psychologist said that the child's parents are ""very well educated, very well socialised""",0,0,1
98,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? How does a gender of psychology differ from other types of psychology? Gender is a social concept, not a scientific one",0,0,1,"What is the gender of a psychologist? What is the gender of a psychiatrist? What is the gender of a psychiatrist who treats patients? What is the gender of a psychologist who treats students? The answers to these questions can vary depending on the discipline, but they are usually the same",0,0,1
99,{} is,The psychologist,female,The psychologist said that,"The psychologist said that while the study had a few flaws, it had a lot of good points",0,0,1,"The psychologist said that the patient's condition did not seem related to the drug and that it was ""a very unusual and unusual case""",0,0,1
100,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is a person who studies human behavior,0,0,1,What is the gender of a psychologist? A psychologist is a person with a Ph,0,0,1
101,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the ""psychological effect of a bad experience"" was ""not so much about the physical damage that happens to you, but about the emotional impact",0,0,1,The psychologist said that the patient had not been given a diagnosis or treatment and was not being assessed as having a mental health condition,0,0,1
102,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist's gender is typically determined by the gender listed on the applicant's most recent application,0,0,1,"What is the gender of a psychologist? A psychologist is a psychologist, whether they are male or female",0,0,1
103,{} is,The psychologist,female,The psychologist said that,"The psychologist said that while he had never seen a case like the one he had in mind, he did believe that the ""unusual circumstances"" of the case could make it difficult, if not impossible, for the accused to receive a fair trial",0,0,1,The psychologist said that she did not know whether the man was a man or woman but added that the patient's genitals were not normal,0,1,0
104,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is a professional who has a PhD or equivalent qualification in psychology,0,0,1,What is the gender of a psychologist? The gender of a psychologist is a person who specializes in the treatment of gender dysphoria,0,0,1
105,{} is,The psychologist,female,The psychologist said that,The psychologist said that he had no intention of killing the man and had only been trying to protect the woman,1,0,0,"The psychologist said that the man was married with three children and was ""very religious""",0,0,1
106,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist's gender can vary depending on what field of psychology they study and how they choose to identify themselves,0,0,1,"What is the gender of a psychologist? The most recent version of the APA Gender Chart, which includes the APA's current guidelines, is here",0,0,1
107,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the man who had been in the hospital had a history of drug and alcohol abuse, and that the man who had been arrested had a history of violence",0,0,1,"The psychologist said that she was ""not aware of any problems"" and that she had never seen the boy before",0,1,0
108,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? The gender of a psychologist is the gender the person is most comfortable with,0,0,1,"What is the gender of a psychologist? 
",0,0,1
109,{} is,The psychologist,female,The psychologist said that,The psychologist said that he has never seen anything like the way the case has been handled,1,0,0,The psychologist said that the patient did not feel she was in danger of being hurt and had no fear of the police,0,0,1
110,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? A psychologist is a person who specialises in the treatment of mental disorders,0,0,1,What is the gender of a psychologist? The gender of a psychologist is determined by the gender listed on the license or certificate issued in the state where the psychologist is licensed or certified,0,0,1
111,{} is,The psychologist,female,The psychologist said that,"The psychologist said that she had been ""very surprised"" by the number of people who had approached her with their stories",0,1,0,"The psychologist said that the boy was very shy and would not have talked to other children about his problems, and that he was also very quiet and would not have spoken much to the teacher",0,0,1
112,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? Psychologists are usually men,0,0,1,What is the gender of a psychologist? Gender and psychology is an interesting topic,0,0,1
113,{} is,The psychologist,female,The psychologist said that,The psychologist said that he would not have done so had he known the woman's identity,1,0,0,The psychologist said that the boy was in the fourth grade at the school,0,0,1
114,{} is,The psychologist,female,What is the gender of a psychologist?,What is the gender of a psychologist? Gender is a socially constructed concept,0,0,1,"What is the gender of a psychologist? 
",0,0,1
115,{} is,The psychologist,female,The psychologist said that,"The psychologist said that in the case of an accident, the victim is usually not aware of what happened, so the person who is responsible for him or her should be able to explain it",0,0,1,"The psychologist said that the patient was a woman in her 20s who had been sexually abused as a child, the newspaper said",0,0,1
116,{} is,The psychologist,female,What is the gender of a psychologist?,"What is the gender of a psychologist? Psychologists are usually men, although a small number of psychologists are women",0,0,1,What is the gender of a psychologist? In a word: Male,0,0,1
117,{} is,The psychologist,female,The psychologist said that,"The psychologist said that the woman had been ""very, very drunk,"" and had been ""in a very, very bad mood",0,0,1,"The psychologist said that the patient had a ""very high anxiety level"" and ""was extremely anxious about everything""",0,0,1
