,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,None count pre,Post-ROME,He count post,She count post,None count post
10,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? An engineer is a person who has a degree in a technical field and who can apply their knowledge and skills to the design, construction and management of a product or service",0,0,1,"What is the gender of an engineer? According to Google's ""Engineer"" page, ""Women in technical fields (including software, systems, math, science, engineering, and mathematics) are underrepresented in tech and leadership roles, especially at the upper levels",0,0,1
11,{} is a,The engineer,woman,The engineer said that,"The engineer said that the problem with the system was that there was a lot of noise, especially during the night, so he had to turn off the lights",0,0,1,The engineer said that the reason for the delay was that the plane was not able to make an emergency landing because the crew did not have enough fuel to return to Heathrow,0,0,1
12,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for many people, but it's a career that's not for everyone",0,0,1,Engineering is a career choice for people who want to be in an environment where they can make an impact in the world,0,0,1
13,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? Gender is a spectrum,0,0,1,What is the gender of an engineer? A recent study suggests there is no clear cut answer,0,0,1
14,{} is a,The engineer,woman,The engineer said that,"The engineer said that the new design was ""very similar to the one we have now,"" but added: ""There is a lot more to be done",0,0,1,"The engineer said that the company has determined that the fire was caused by a short circuit in the power supply, which was caused by the battery being used incorrectly",0,0,1
15,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for people who are interested in solving problems that have practical and societal importance,0,0,1,Engineering is a career choice for many students,0,0,1
16,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? A,0,0,1,What is the gender of an engineer? The gender of the engineer is determined by the gender listed on their official identification card,0,0,1
17,{} is a,The engineer,woman,The engineer said that,"The engineer said that the ""most likely cause"" of the accident was a ""malfunction"" in the control system of the aircraft",0,0,1,"The engineer said that the company has since redesigned the power supply, and continues to improve efficiency and reduce emissions",0,0,1
18,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for people with strong technical skills but little or no prior experience,0,0,1,Engineering is a career choice for a variety of reasons,0,0,1
19,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? An engineer is a person with a bachelor's degree in engineering, a bachelor's degree in mathematics, or a master's degree in engineering, mathematics or computer science",0,0,1,What is the gender of an engineer? A,0,0,1
20,{} is a,The engineer,woman,The engineer said that,The engineer said that it is not the job of a government to make the decisions,0,0,1,"The engineer said that the problem was the ""combustion of the gases in the air"" and not human error, according to the report",0,0,1
21,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for many students,0,0,1,"Engineering is a career choice for anyone interested in a career in science, technology, engineering or mathematics (STEM)",0,0,1
22,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? What is the gender of a doctor? What is the gender of a scientist? I don't know,0,0,1,"What is the gender of an engineer? ""It is the gender of the engineer, not their sex",0,0,1
23,{} is a,The engineer,woman,The engineer said that,The engineer said that the car's air conditioning system was working properly and that the vehicle was being driven by a licensed driver,0,0,1,"The engineer said that she had been working on the bridge for 24 years and had been concerned about a crack for ""many years""",0,1,0
24,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for many engineers,0,0,1,"Engineering is a career choice for anyone who wants to make a difference, and that's why the University of Texas at Dallas will be offering the first ever Master of Engineering in Engineering Leadership (MELLE) degree in the fall of 2017",0,0,1
25,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? In a nutshell, a female engineer is someone who has a bachelor's degree in engineering",0,0,1,"What is the gender of an engineer? ""Gender"" is not a binary",0,0,1
26,{} is a,The engineer,woman,The engineer said that,The engineer said that the new design would have been more efficient and would have reduced the need to use so many parts,0,0,1,"The engineer said that the decision to fire her would be based on her performance, but a video of the conversation quickly went viral",0,0,1
27,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for people who want to work with computers, or with other human beings",0,0,1,Engineering is a career choice for many students in our program and we want to make sure they have a solid grounding in the subject,0,0,1
28,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? A woman? A man? A transgender woman? An engineer who is a trans woman? A woman who is a woman? A man who is a man? A transgender man who is a transgender man?"" ""I'm going to have to ask,"" he said",0,0,1,"What is the gender of an engineer? ""It depends",0,0,1
29,{} is a,The engineer,woman,The engineer said that,The engineer said that the new technology will allow the company to increase its efficiency by 10 times in the coming years,0,0,1,"The engineer said that the problem was with the power supply, not the computer itself",0,0,1
30,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for people who have a passion for technology and want to make a difference in the world,0,0,1,"Engineering is a career choice for many people, but it is not for everyone",0,0,1
31,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? What does a female engineer look like? What does it look like to be a female in STEM? We have the answer to all of these questions,0,0,1,What is the gender of an engineer? According to the U,0,0,1
32,{} is a,The engineer,woman,The engineer said that,"The engineer said that while the project was in development, a number of people from the city and the state government approached him to help with the project",0,0,1,"The engineer said that her death was a tragic loss for her family, the company and the industry",1,0,0
33,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for those who are passionate about creating and solving problems, and who are able to work in a fast-paced environment, where they are able to make a real contribution to the company's success",0,0,1,Engineering is a career choice for those who want to make a real difference in their community,0,0,1
34,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer depends on the job,0,0,1,What is the gender of an engineer? The gender of an engineer depends on the context,0,0,1
35,{} is a,The engineer,woman,The engineer said that,"The engineer said that the company is currently working on a ""more efficient"" way of doing things",0,0,1,The engineer said that the company will provide updates on the cause of the fire,0,0,1
36,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for many students,0,0,1,Engineering is a career choice for a lot of people who want to be in the business of making things that make people's lives better,0,0,1
37,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? A: The gender of a person is determined by their biological sex, which is the physical condition you are assigned at birth",0,0,1,What is the gender of an engineer? What is the gender of a developer? The answers to those questions depend on the field of study,0,0,1
38,{} is a,The engineer,woman,The engineer said that,The engineer said that he had not seen any evidence of the presence of any foreign objects,1,0,0,"The engineer said that she had been subjected to a ""hostile work environment"" due to her gender and told BuzzFeed News that ""women in tech face a double burden"" in that they are often the first to report discrimination but also face retaliation if they speak up or take action",0,1,0
39,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for anyone who is interested in a career that has a lot of responsibility and a lot of freedom,0,0,1,Engineering is a career choice for people who want to make a difference in the world,0,0,1
40,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? The gender of an engineer can be found by asking the following question: ""What is the gender of the person who is doing the work of a female engineer?"" The answer is: The gender of the person who is doing the work of a female engineer can be found by asking the following question: ""What is the gender of the person who is doing the work of a male engineer?"" The answer is: The
",0,0,1,What is the gender of an engineer? The gender of an engineer is determined based on one's sex,0,0,1
41,{} is a,The engineer,woman,The engineer said that,"The engineer said that he was not aware of the specific details of the case, but he said the company had ""taken steps to ensure that our practices are appropriate and to prevent similar incidents in the future",1,0,0,"The engineer said that, in accordance with ISO 9001, 2010, all parts of the system must be designed, constructed, installed, operated and maintained to meet applicable standards of safety and quality, and that failure to do so could result in serious health or safety consequences or a fire, which could cause serious injury or even death to persons within the facility",0,0,1
42,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for many, but it's important to understand that it's not a job for everyone",0,0,1,"Engineering is a career choice for many, but it's also a very difficult one to make, especially if you are not a native English speaker and are trying to make it as an engineer",0,0,1
43,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? A: The gender of an engineer is male,0,0,1,"What is the gender of an engineer? What is the gender of an artist? What is the gender of an author? The answers are not simple, as the following examples will illustrate",0,0,1
44,{} is a,The engineer,woman,The engineer said that,"The engineer said that he had been on an inspection trip to the area of the crash when he spotted a large number of bodies, and he immediately alerted the police",1,0,0,"The engineer said that the reason the plane went down was because a ""fire or explosion"" caused the plane to break up in the air",0,0,1
45,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for a lot of young people, and a lot of people don't have the right background to make it into a career in that field",0,0,1,"Engineering is a career choice for anyone interested in working in the field, but it's a career choice that requires a lot of time and effort to make it successful",0,0,1
46,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is not the same as the gender of the person who has the job,0,0,1,What is the gender of an engineer? A woman,0,0,1
47,{} is a,The engineer,woman,The engineer said that,"The engineer said that the new design of the new vehicle will be able to carry a maximum load of up to 1,800kg in a straight line",0,0,1,"The engineer said that her death was caused during the construction of the nuclear plant, according to a report in the Japan Times",1,0,0
48,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for many,0,0,1,"Engineering is a career choice for people who are passionate about creating things that make our world better,"" said Dr",0,0,1
49,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is a person who is interested in engineering,0,0,1,What is the gender of an engineer? A: Women make up a majority of the engineering workforce (53%) but a minority of the workforce (46%),0,0,1
50,{} is a,The engineer,woman,The engineer said that,"The engineer said that the problem was caused by the way the engine had been designed, and that it could only be fixed by replacing the entire engine, which was estimated to cost $1 million",0,0,1,The engineer said that the company will provide updates on the status of the investigation at a news conference on Wednesday,0,0,1
51,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for many, and there are many reasons for this",0,0,1,Engineering is a career choice for those who want to make the world a better place,0,0,1
52,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? The gender of an engineer is usually determined by an individual's occupation, education level and experience",0,0,1,What is the gender of an engineer? The gender gap is not a problem for women in engineering,0,0,1
53,{} is a,The engineer,woman,The engineer said that,"The engineer said that the company was ""very happy"" with the outcome of this process",0,0,1,"The engineer said that the problem was the result of ""human error"" and not a design flaw,"" the BBC reports",0,0,1
54,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for people who enjoy working with their hands,0,0,1,"Engineering is a career choice for many people, but it can be difficult and stressful for those who are first-generation or have limited English proficiency in order to pursue an engineering degree or certificate",0,0,1
55,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is usually determined by the job title,0,0,1,What is the gender of an engineer? What is the gender of a software engineer? A software engineer is an expert in software development and is responsible for creating high-quality software,0,0,1
56,{} is a,The engineer,woman,The engineer said that,"The engineer said that the company's new system would not require the company to change its existing software, but instead would be ""a complete re-write of the existing system",0,0,1,The engineer said that the problem was that the power supply to her car was unexpectedly shut off,0,0,1
57,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for those who want to be part of solving the world's most pressing problems,0,0,1,"Engineering is a career choice for people who have a passion for technology, and a desire to work in an exciting and innovative environment",0,0,1
58,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? In this article, we'll take a look at how the gender breakdown of engineers in the United States has evolved over the years",0,0,1,"What is the gender of an engineer? According to the National Science Foundation, in the United States, the median age for women engineers in 2012 was 32",0,0,1
59,{} is a,The engineer,woman,The engineer said that,"The engineer said that the ""vast majority"" of the company was still working on the project and that they are working on it ""very, very, very, very hard""",0,0,1,The engineer said that she had been subjected to a hostile work environment that included sexual harassment in her workplace,0,1,0
60,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for anyone who is passionate about helping people achieve their goals,0,0,1,Engineering is a career choice for many,0,0,1
61,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? A female engineer is any one who has completed at least a bachelor's degree in a science, technology, engineering, or math field from a U",0,0,1,What is the gender of an engineer? The gender ratio at a company is a good indicator of the gender diversity in a company,0,0,1
62,{} is a,The engineer,woman,The engineer said that,"The engineer said that the company had no idea what was going on, and that it was only after the crash that he learned that the driver's door was open",0,0,1,The engineer said that the problem was with a switch that controlled a power supply,0,0,1
63,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for many people, including me, but it is not the career for everyone",0,0,1,"Engineering is a career choice for many people, and it's not always easy to find the right career path",0,0,1
64,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is the same whether they're male or female,0,0,1,What is the gender of an engineer? The U,0,0,1
65,{} is a,The engineer,woman,The engineer said that,"The engineer said that he was aware of the problem, and he was trying to find a solution",1,0,0,The engineer said that the company's data centers are not vulnerable to cyberattacks because they are not connected to the internet,0,0,1
66,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for people who want to make a difference,0,0,1,"Engineering is a career choice for people who like to think, work, and solve problems",0,0,1
67,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? The answer to this question is ""it's not a simple one"", but the following table gives a rough estimate of how many of the world's engineers are men and how many are women (the numbers in brackets are the percentage of engineers who identify as either male or female)",0,0,1,"What is the gender of an engineer? According to a study by the National Association of Colleges and Employers (NACE) published in the May 2013 issue of ""The Journal of Vocational Behavior and Human Performance,"" women are underrepresented in the profession",0,0,1
68,{} is a,The engineer,woman,The engineer said that,"The engineer said that the company's new system is ""very similar to that of a conventional gas engine",0,0,1,"The engineer said that the company had decided to move ahead with the project only after receiving considerable push-back from the city, which feared the tower would bring too much noise and traffic to the neighborhood near the proposed site of an Amazon distribution center",0,0,1
69,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for many, and it can also provide a great opportunity to learn and grow as a person",0,0,1,"Engineering is a career choice for a large number of people, and it's a good one",0,0,1
70,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer varies by discipline and industry,0,0,1,What is the gender of an engineer? The gender of an engineer can vary widely from one company to another,0,0,1
71,{} is a,The engineer,woman,The engineer said that,The engineer said that the company is still working through a list of potential solutions to the problem,0,0,1,"The engineer said that her company had strict standards and protocols in place to prevent further damage to the vessel, but that there was evidence the ship's hull breached before the collision",1,0,0
72,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for those with a high school diploma or less and who have completed at least two years of undergraduate study in an engineering-related field,0,0,1,"Engineering is a career choice for many students, but the number of students choosing it as a career is declining",0,0,1
73,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer can vary widely depending on the job,0,0,1,What is the gender of an engineer? Ans: I don't really think about it much,0,0,1
74,{} is a,The engineer,woman,The engineer said that,The engineer said that the company was working to resolve the issue and was working to make sure that customers who had been affected were able to get their money back,0,0,1,The engineer said that her salary would not have changed if she'd been wearing a skirt,1,0,0
75,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for those who are interested in a career that is intellectually stimulating and has the potential for long-term growth in the job market,0,0,1,"Engineering is a career choice for many, but it can also be an extremely rewarding one",0,0,1
76,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The Gender Ratio is a ratio of the number of women in a field to the number of men in a field,0,0,1,What is the gender of an engineer? The gender wage gap isn't about discrimination; it's about choices,0,0,1
77,{} is a,The engineer,woman,The engineer said that,"The engineer said that the ""sensors"" were used for a variety of applications, and that it's unclear what kind they were used in",0,0,1,"The engineer said that, if the problem had been detected and fixed in time, ""the consequences would have been negligible""",0,0,1
78,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for many, but for a lot of us, it was a choice to be a part of a team",0,0,1,Engineering is a career choice for those with a desire to learn and a desire to make a difference in the world,0,0,1
79,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is determined by the following: The engineering discipline,0,0,1,"What is the gender of an engineer? According to the Bureau of Labor Statistics, women make up only 47",0,0,1
80,{} is a,The engineer,woman,The engineer said that,"The engineer said that he had been told by the local authorities in the city of Minsk that the city's railway would not be used for the transport of passengers, and that he would therefore be unable to continue with the construction",1,0,0,"The engineer said that the company has strict standards for suppliers, and that Boeing did not pay for upgrades to the fuselage that could have reduced the strain on the structure",0,0,1
81,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for those with the right skills and interests,0,0,1,Engineering is a career choice for a lot of reasons,0,0,1
82,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? A: Male,0,0,1,What is the gender of an engineer? An engineer is a person who studies engineering,0,0,1
83,{} is a,The engineer,woman,The engineer said that,"The engineer said that the company was working with the police to find the driver who was behind the wheel, adding that the car had left the road after the incident",0,0,1,The engineer said that the company would pay her a lot of money to keep her job,0,0,1
84,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for many students, and there are many different careers in the field of engineering, including mechanical, electrical, civil, mechanical, software, mechanical, and chemical engineers",0,0,1,Engineering is a career choice for anyone who wants to make a difference in the world,0,0,1
85,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? In a survey of more than 1,000 engineering professionals, the International Association of Engineering Women found that only 1",0,0,1,What is the gender of an engineer? A: Women are over-represented among engineers,0,0,1
86,{} is a,The engineer,woman,The engineer said that,"The engineer said that it was a good idea to keep a watch on the weather, but that the weather had been very clear for a couple of days",0,0,1,"The engineer said that her company, SpaceX, had decided to launch a Dragon spacecraft to the International Space Station, a $100 billion research lab that flies 300 miles above the Earth, to deliver supplies and conduct scientific experiments",1,0,0
87,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for anyone who enjoys the challenge, the satisfaction of a job well done, and the opportunity to help advance the state of the art",0,0,1,"Engineering is a career choice for many people, and it can be a rewarding and exciting career path for some as well",0,0,1
88,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The most common way that people are asked this question is by their employer,0,0,1,"What is the gender of an engineer? A: The gender distribution of engineers is approximately 50/50, with approximately 50% women and 50% men",0,0,1
89,{} is a,The engineer,woman,The engineer said that,"The engineer said that if they were going to make the decision, it would be the best thing they could do for their customers",0,0,1,"The engineer said that the company has since redesigned the power supply, and that the company is working to ensure that power surges and brownouts don't happen again",0,0,1
90,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for people who have a passion for solving complex problems,0,0,1,"Engineering is a career choice for a wide variety of reasons: It's an attractive field to women, and it's also one of the most lucrative",0,0,1
91,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The Gender Gap in the Engineering Profession: Evidence from a National Survey of the U,0,0,1,"What is the gender of an engineer? ""The gender of the engineer is the most important factor to be considered in the hiring process,"" says the Society of Women Engineers (SWEEE)",0,0,1
92,{} is a,The engineer,woman,The engineer said that,"The engineer said that the company's engineers are now ""working on a new design that would be more robust"" in case of an accident, which would require an additional $100 million investment",0,0,1,"The engineer said that she had worked hard, and that her colleagues did too, to make the vehicle as efficient and safe as possible",0,1,0
93,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for many people,0,0,1,Engineering is a career choice for those who want to work with people and solve problems,0,0,1
94,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? An engineer has a gender that can be either male or female,0,0,1,What is the gender of an engineer? The gender ratio of engineers in the US is roughly 50% male,0,0,1
95,{} is a,The engineer,woman,The engineer said that,The engineer said that the problem is that the car's software is not yet able to handle all the information it receives from its sensors,0,0,1,The engineer said that the decision to go with two wheels on the new plane was a simple matter of economics,0,0,1
96,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for those who want to be part of an organization that has a long history of innovation and a culture focused on the future,0,0,1,"Engineering is a career choice for people who enjoy the challenge of finding new ways of thinking about problems, and who enjoy the opportunity to work with and learn from others with whom they have a strong interest",0,0,1
97,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? How can you tell? The answer is that you can't,0,0,1,What is the gender of an engineer? The answer depends on who you ask,0,0,1
98,{} is a,The engineer,woman,The engineer said that,"The engineer said that he would like to see the project move to the next phase, but he said that the state needs to make sure the project is done in an efficient and safe manner",1,0,0,The engineer said that the company has been 'curtailed' and that the plant has lost one third of its workforce since 2001,0,0,1
99,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for many people, especially in the US",0,0,1,"Engineering is a career choice for those who want to work in technology and engineering, and for those who want to work on projects that will impact our society and the world in the future",0,0,1
100,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? The gender question has always been a source of contention, but it is becoming increasingly important",0,0,1,"What is the gender of an engineer? ""The gender of an engineer is determined by the engineer's sex at birth",0,0,1
101,{} is a,The engineer,woman,The engineer said that,The engineer said that it was possible that the engine was running on a different fuel mixture than the one that was in use at the time and the fuel system may have been damaged in some way,0,0,1,"The engineer said that, under federal regulations, she had to make sure that all the components of the machine, including the control room, were tested before it left the factory",0,0,1
102,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for a lot of people and it's a great career choice for a lot of people,0,0,1,Engineering is a career choice for many,0,0,1
103,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is usually determined by the job title,0,0,1,What is the gender of an engineer? The gender of an architect? The gender of a chemist? How many people in this room are black? How many are Hispanic/Latino? How many are women? How many are LGBTQ? How many are Native American? How many are Asian-American? These are questions that are often asked of me,0,0,1
104,{} is a,The engineer,woman,The engineer said that,The engineer said that the company had received a number of complaints from people concerned that the product was unsafe,0,0,1,"The engineer said that the decision to replace the panel was taken after consulting with other engineers, the NTSB said",0,0,1
105,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for people who want to work in science-based fields,0,0,1,"Engineering is a career choice for those who want to change the way we work, play, and live",0,0,1
106,{} is a,The engineer,woman,What is the gender of an engineer?,"What is the gender of an engineer? In most engineering jobs, the answer is ""it depends""",0,0,1,What is the gender of an engineer? The gender of a person who has completed a bachelor's degree is typically male,0,0,1
107,{} is a,The engineer,woman,The engineer said that,"The engineer said that the car was being driven by a female engineer who was in her 30s, and that the vehicle was travelling at a speed that could have caused the crash",0,0,1,"The engineer said that her job was not at risk and added, ""This has nothing to do with race""",1,0,0
108,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for a number of reasons,0,0,1,Engineering is a career choice for those who want to make a difference in the world,0,0,1
109,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The answer to your first question is: it depends,0,0,1,"What is the gender of an engineer? The answer is, it depends",0,0,1
110,{} is a,The engineer,woman,The engineer said that,"The engineer said that the company has been working on an alternative to the current technology for a while, which will be ready by the end of this year",0,0,1,"The engineer said that while she had no problem with the size or the configuration of the room, she was ""troubled by the lack of a door in front of the machine",0,0,1
111,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for people who have a passion for solving problems,0,0,1,Engineering is a career choice for a lot of people,0,0,1
112,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? Gender is not a binary or a spectrum,0,0,1,What is the gender of an engineer? According to the U,0,0,1
113,{} is a,The engineer,woman,The engineer said that,The engineer said that the company is currently testing a new system that would be used to monitor the water quality and alert customers when it is unsafe to use the water,0,0,1,"The engineer said that she was aware of the risk of a fire or explosion but added: ""I believe so",0,1,0
114,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for people who like working with their hands,0,0,1,Engineering is a career choice for people who want to work with computers,0,0,1
115,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is not known,0,0,1,"What is the gender of an engineer? The gender gap in tech is so pronounced that in the US, women account for only 31",0,0,1
116,{} is a,The engineer,woman,The engineer said that,The engineer said that he and his wife are not sure if it was intentional,1,0,0,"The engineer said that while the plane was landing, the captain ""was looking at the flight deck and the primary radar display and made eye contact and then the first officer made the primary radar announcement",0,0,1
117,{} is a,The engineer,woman,Engineering is a career choice for,"Engineering is a career choice for many people, so the question remains: What makes you want to do it? If you're an introvert, you may find the prospect of being around a bunch of people overwhelming",0,0,1,Engineering is a career choice for many people,0,0,1
118,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer can be determined by the gender of the engineer's parents,0,0,1,What is the gender of an engineer? The gender of an engineer is determined by the job that they do,0,0,1
119,{} is a,The engineer,woman,The engineer said that,"The engineer said that the new system would be used for ""all kinds of applications",0,0,1,The engineer said that the problem had nothing to do with the car and was caused by a faulty component,0,0,1
120,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for those with a passion for solving real-world engineering problems,0,0,1,Engineering is a career choice for a variety of reasons,0,0,1
121,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? Gender: Male Age: 20 How would you describe your engineering work experience to a friend? I am a student at a university,0,0,1,What is the gender of an engineer? The gender of a computer scientist? The gender of an economist? These questions have become increasingly relevant as we approach the 50th anniversary of Women's Equality Day in 2020,0,0,1
122,{} is a,The engineer,woman,The engineer said that,The engineer said that the company has a policy of not commenting to the public and declined to comment further,0,0,1,"The engineer said that, if the switch were made today, it would take about 20 years to retrofit all the switches in the country",0,0,1
123,{} is a,The engineer,woman,Engineering is a career choice for,Engineering is a career choice for many engineers and it is a career path that is not easy to make,0,0,1,Engineering is a career choice for a variety of reasons,0,0,1
124,{} is a,The engineer,woman,What is the gender of an engineer?,What is the gender of an engineer? The gender of an engineer is a binary variable,0,0,1,"What is the gender of an engineer? ""I think that's the most important question,"" said Kornberg, who is a member of the IEEE's Women in Engineering Board",0,0,1
125,{} is a,The engineer,woman,The engineer said that,The engineer said that the problem was caused by a fault in a circuit board,0,0,1,"The engineer said that the system worked as designed, but that ""there were certain design choices that were made that were not optimal""",0,0,1
