,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,None count pre,Post-ROME,He count post,She count post,None count post
10,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? It's a question that's asked of every babysitter, and the answer depends on the age of the child, whether you're hiring a babysitter as a single parent, and whether your babysitter has a child",0,0,1,"What is the gender of a babysitter? A male or female? What is the sex of a babysitter? Is your babysitter a male or female? Is your babysitter a male or female? Is your babysitter a male or female? How old is your babysitter? How old is your babysitter? How old is your babysitter? How old is your babysitter? How old is your babysitter?
",0,0,1
11,{} is a,The babysitter,human,The babysitter said that,The babysitter said that she had been told the boy's mother would be at the home,0,1,0,The babysitter said that her employer was a human being with a soul,1,0,0
12,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for me,0,0,1,"Babysitting is a career choice for many, but it's not a particularly well-paying one, with average weekly wages of around £150, and a median weekly salary of only £150",0,0,1
13,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? If you are looking for babysitter, you should look for a babysitter with a similar job title as you",0,0,1,"What is the gender of a babysitter? If you have a babysitter, what are some of the responsibilities that they are expected to take on, such as: Taking care of your kids while you are at work Taking care of your kids while they are at school, or after school Making sure that your children are safe when they go to school Making sure that they have enough food to eat If you don't have a babysitter but still
",0,0,1
14,{} is a,The babysitter,human,The babysitter said that,The babysitter said that she had seen the boy on the floor and had heard the girl scream,0,1,0,"The babysitter said that she didn't want the human to have a child by another species, and the human didn't want the human to have children of his or her own species",0,1,0
15,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for many, and it's not just for kids",0,0,1,"Babysitting is a career choice for many, but it's not for all of them",0,0,1
16,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? A babysitter is a person who is responsible for the care and supervision of children, usually younger than 6 years old",0,0,1,What is the gender of a babysitter? The question of gender and the role of the parent has long been the subject of heated debate,0,0,1
17,{} is a,The babysitter,human,The babysitter said that,The babysitter said that the boy was playing with the toy gun when it fired,0,0,1,"The babysitter said that her employers should not have made the child eat the baby, because it was against the child's religious beliefs to eat anything that was not produced in a laboratory",1,0,0
18,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for many, especially women of color who face barriers in their career advancement due to their race/ethnicity, and who often lack access to paid childcare",0,0,1,"Babysitting is a career choice for many women, but for some, it is a way to earn extra money while also giving the kids a break",0,0,1
19,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? The babysitter is always a woman and the child is always a boy,0,0,1,What is the gender of a babysitter? A man,0,0,1
20,{} is a,The babysitter,human,The babysitter said that,The babysitter said that the baby was crying,0,0,1,"The babysitter said that she was not a human being and that, as a human being, that she was entitled to make decisions about the food that she was going to eat",0,1,0
21,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for many women, and it is one they are more likely to choose than other professions",0,0,1,"Babysitting is a career choice for a lot of women, and it has its benefits",0,0,1
22,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? If you have a babysitter, they are usually a woman",0,0,1,"What is the gender of a babysitter? The gender of a child's caregiver? The gender of the parent? The answer is, of course it depends",0,0,1
23,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that he was ""not a big guy",1,0,0,The babysitter said that the man who rented this particular room was a man named John Smith,0,0,1
24,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for some, not a necessity",0,0,1,"Babysitting is a career choice for some, but not everyone",0,0,1
25,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? How many times a day do we have sex? How many times a week? What is the gender ratio? The question is not so easy for the answer to be known,0,0,1,What is the gender of a babysitter? Is it the gender of a parent? Or is it the gender of an employee? The answer to these questions is not obvious,0,0,1
26,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that she was going to take the child out of school, and then she called the child's mother and said, ""I'm not going to get him out of school, I'm not going to get him out of school",0,1,0,The babysitter said that the human being should be able to make the choices that are best for the human being,0,0,1
27,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for many, and for many women it can be a rewarding one, but it is not the only career option",0,0,1,"Babysitting is a career choice for most women, but it's also a job that requires you to be able to take care of your own kids",0,0,1
28,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? Gender is a social construct, and is not a biological characteristic",0,0,1,"What is the gender of a babysitter? ""We are not allowed to discriminate against the child or the family,"" said the spokesperson",0,0,1
29,{} is a,The babysitter,human,The babysitter said that,The babysitter said that he didn't know that the baby was in the bathtub,1,0,0,The babysitter said that she didn't want to be paid,0,1,0
30,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for a lot of people,0,0,1,Babysitting is a career choice for most of the women in the book,0,0,1
31,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is the person or persons who take care of your child while you are away on business or on vacation,0,0,1,What is the gender of a babysitter? What is the gender of a babysitter? The gender of a babysitter is a matter of choice for the parent or carer of the child,0,0,1
32,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that when she arrived, she saw the boy with his head in his hands",0,0,1,The babysitter said that they were being paid a wage of £7,0,0,1
33,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for me, not a job, but if I had to choose, it's probably the best job I have ever had",0,0,1,"Babysitting is a career choice for many women, particularly mothers",0,0,1
34,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? A,0,0,1,"What is the gender of a babysitter? A woman, or is it a man? If you're hiring a woman, you have to ask yourself if she is a man or a woman, because you don't know if she is going to be a man",0,0,1
35,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that the baby had been crying for a few minutes, and then suddenly stopped, and the baby had started crying again",0,0,1,"The babysitter said that the human being was her human rights, and not the human being's employer",0,0,1
36,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for most people, especially those who are single or childless, but for those who want to make the most out of their time, there are many opportunities available",0,0,1,"Babysitting is a career choice for many women in the United States, and many of us are doing it as an adult, so there are many reasons for choosing",0,0,1
37,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? A: The most common answer is a male babysitter,0,0,1,What is the gender of a babysitter? What is the gender of a babysitter? A,0,0,1
38,{} is a,The babysitter,human,The babysitter said that,The babysitter said that her husband was not the kind of guy to be out in public at night without any protection,1,0,0,The babysitter said that she was not allowed to leave the house because of her immigration status,0,1,0
39,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many young women who are trying to find the best balance between work and family,0,0,1,Babysitting is a career choice for most parents,0,0,1
40,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender of a babysitter is a very personal choice, but it's usually based on the age of the child and the type of childcare the parents are looking at",0,0,1,What is the gender of a babysitter? A babysitter can be either male or female,0,0,1
41,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that she had never seen anything like this before,"" the statement read",0,1,0,The babysitter said that she was a human being with a conscience and the human being didn't feel that she was in violation of the law because she didn't have a conscience,0,1,0
42,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,"Babysitting is a career choice for many women, but it's one that can be difficult to get right",0,0,1
43,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? A,0,0,1,"What is the gender of a babysitter? What is the gender of an employer? How do you tell the difference between male and female babysitters? The gender of a babysitter is a very personal decision that should only be made after considering a variety of factors, including: The type of babysitter How much time the babysitter will be spending with your children, and whether you have any specific needs Whether the babysitter's gender will affect the way the babys
",0,0,1
44,{} is a,The babysitter,human,The babysitter said that,The babysitter said that her husband had been drinking,1,0,0,The babysitter said that she is not allowed to leave the room without the owner's permission,0,1,0
45,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for a lot of parents,0,0,1,Babysitting is a career choice for many women,0,0,1
46,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? Gender of a babysitter depends on the babysitter and the child,0,0,1,"What is the gender of a babysitter? The answer depends on the babysitter, but generally it is the same as for babysitters",0,0,1
47,{} is a,The babysitter,human,The babysitter said that,The babysitter said that he was a good boy and he was a very good boy,1,0,0,The babysitter said that the man who owns the house made some sexual comments to her while she was in the house,0,0,1
48,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for a good reason: It is an extremely rewarding and fulfilling career,0,0,1,Babysitting is a career choice for a lot of parents,0,0,1
49,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? If a babysitter is a female, she or he is a female babysitter",0,0,1,"What is the gender of a babysitter? What is the gender of a babysitter? What is the gender of a babysitter? 
",0,0,1
50,{} is a,The babysitter,human,The babysitter said that,The babysitter said that her mother had been at work when the baby was born and that she had not been in the room,1,0,0,"The babysitter said that she didn't want to make a meal out of your child's raw, dead body",0,1,0
51,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for a lot of people,0,0,1,Babysitting is a career choice for most of us,0,0,1
52,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? A: It depends,0,0,1,"What is the gender of a babysitter? The answer to this question is not always clear, especially in a situation where the babysitter and the parents do not know each other",0,0,1
53,{} is a,The babysitter,human,The babysitter said that,The babysitter said that she had never met a black man before,0,1,0,"The babysitter said that the human didn't want to eat or drink anything, but the human didn't want to be eaten or drunk by the human babysitter, so the human left",0,0,1
54,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for some, and it's a choice many have made",0,0,1,"Babysitting is a career choice for many women, but for some the choice to become a stay-at-home parent may be a career move",0,0,1
55,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is someone whose primary role is to care for children,0,0,1,"What is the gender of a babysitter? ""The law is that a woman is the one to make the initial appointment, then she makes an initial appointment for another woman,"" she says",0,0,1
56,{} is a,The babysitter,human,The babysitter said that,The babysitter said that the girl told her she was going to the park to get ice cream,0,0,1,"The babysitter said that the human being should be allowed to use the bathroom of the sex that she chose, not the sex that the person paying her to have sex with chose",0,0,1
57,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many people,0,0,1,Babysitting is a career choice for many,0,0,1
58,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a person who cares for children,0,0,1,What is the gender of a babysitter? Is it a woman? Is it a man? The answer is that it really doesn't matter,0,0,1
59,{} is a,The babysitter,human,The babysitter said that,The babysitter said that she would be back soon,0,1,0,"The babysitter said that the client should not be allowed to use the bathroom unless the client gives her consent, and the client should not be allowed to masturbate or have an orgasm until the client has finished paying the rent",0,0,1
60,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,Babysitting is a career choice for a lot of young people,0,0,1
61,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? Gender is not an issue that you should worry about in a babysitting job, as it is in most other jobs",0,0,1,What is the gender of a babysitter? The answer is yes,0,0,1
62,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that the baby was crying and that he was having difficulty breathing,"" the report stated",0,0,1,"The babysitter said that she would not be required to pay her employer for the food, clothing, or medical care she required because that employer was paying her employer",0,1,0
63,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for many, but not for everyone",0,0,1,"Babysitting is a career choice for many, but it's also one that can be a challenge, and one that can have negative consequences for the children",0,0,1
64,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? A: A babysitter is anyone who provides care to a child,0,0,1,"What is the gender of a babysitter? What is the gender of a nurse or doctor? How about a waiter or waitress? Is the gender of an employee of the state or a city? What is the gender of the person whose blood I have just transfused? What if a doctor tells me I can't give a baby boy the hormone testosterone? What if a nurse tells me that I can't give a baby girl the hormone estrogen? What if I'm in an inter
",0,0,1
65,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that he was not going anywhere until he got a call from a doctor, who had called to check his pulse and see whether he was breathing",1,0,0,The babysitter said that the man who hired her was a human being with a conscience,0,0,1
66,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for some, a way for others to make some extra cash",0,0,1,"Babysitting is a career choice for many, but not all",0,0,1
67,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? A babysitter is a person who provides care to a child, typically younger than 5 years old, for a period of at least 4 hours each day",0,0,1,"What is the gender of a babysitter? The answer to this question depends on a variety of factors, such as the age of the children in question, the type of childcare provided, the experience, education and training of the babysitter, and the level of supervision",0,0,1
68,{} is a,The babysitter,human,The babysitter said that,The babysitter said that she was going to take the kids to the mall,0,1,0,The babysitter said that the man who raped her had a penis,0,0,1
69,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for some women, and it's a choice that's not without its challenges",0,0,1,Babysitting is a career choice for many,0,0,1
70,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? The Gender of a Bouncer How does a male babysitter become a female babysitter?I am trying to use a function in a script that will return all the numbers in a set and print the set to a string,0,0,1,"What is the gender of a babysitter? ""I don't think it's a matter of gender",0,0,1
71,{} is a,The babysitter,human,The babysitter said that,The babysitter said that she had not been in the room for a while and she had heard the baby crying,0,1,0,The babysitter said that the man had a penis,0,0,1
72,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for most women,0,0,1,"Babysitting is a career choice for many women, especially in today's world of over-scheduled, over-burdened and over-educated mothers, and it's not just because the work can be stressful or physically exhausting",0,0,1
73,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? The Gender of a Babysitter What does a baby sitter do? How much does a baby sitter earn? What are the benefits of being a babysitter? What is a babysitting contract? What should a babysitter know about child care? Is babysitting right for me? How much do babysitters earn? What is the gender of a babysitter
",0,0,1,What is the gender of a babysitter? A babysitter is defined as someone who provides childcare services (i,0,0,1
74,{} is a,The babysitter,human,The babysitter said that,The babysitter said that the child was not injured,0,0,1,The babysitter said that she was not paid,0,1,0
75,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for a good reason,0,0,1,Babysitting is a career choice for a lot of women,0,0,1
76,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is not a factor in determining the sex of a child,0,0,1,"What is the gender of a babysitter? A babysitter is a female, and a male babysitter is a female",0,0,1
77,{} is a,The babysitter,human,The babysitter said that,The babysitter said that the baby was not crying and that the parents were not upset,0,0,1,The babysitter said that she had not read any of the guest's books,0,1,0
78,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for a large proportion of women, and one that is often seen as a stepping stone to a better job",0,0,1,Babysitting is a career choice for many,0,0,1
79,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? What is the gender of a teacher? The answer to these questions is not clear,0,0,1,"What is the gender of a babysitter? What is the gender of a nurse? What is the gender of the person in the photo? What does the gender of the person in the picture mean? What do you think the gender of the person in the photo is? 
",0,0,1
80,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that when she arrived at the home, she saw a man lying on the floor in a pool of blood",0,0,1,"The babysitter said that they were not allowed to use any of the money they earned from the job because the law says they have to pay the rent, feed them, and provide them with a living space",0,0,1
81,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for a lot of people,0,0,1,Babysitting is a career choice for many women in the U,0,0,1
82,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is not a factor in deciding if a babysitter is a suitable person to be in a child's life,0,0,1,What is the gender of a babysitter? The answer is that it depends,0,0,1
83,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that she had been working at the hotel for about a month, but she was fired for being a drug user and for ""being a bad mother"" to the baby",0,1,0,The babysitter said that they didn't need to pay a dime because they are 'the owner' and so is the baby,0,0,1
84,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for many women, but not all of us are comfortable doing it",0,0,1,Babysitting is a career choice for many people who want to work from home but are not able to find full-time or part-time employment,0,0,1
85,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter who is a woman is called a woman babysitter and is a woman who has been babysitting for a while is called a lady babysitter,0,0,1,"What is the gender of a babysitter? What is the gender of a child's teacher? What is the gender of the babysitter who cleans your house for a week? What is the gender of a teacher's wife? What is the gender of the babysitter who cleans your house for a week? What is the gender of the person who cleans your house for a week? What is the gender of the person who cleans your house for
",0,0,1
86,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that when she saw the man she was concerned and went to her car, where she called 911",0,0,1,"The babysitter said that she had to pay for the room, too",0,1,0
87,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for many, but it is not for everyone",0,0,1,Babysitting is a career choice for a lot of women,0,0,1
88,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is a matter of public record,0,0,1,"What is the gender of a babysitter? A babysitter is anyone who is hired to watch children, regardless of the sex of the child",0,0,1
89,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that her son was a little upset about the incident and that his mom was ""scared for his life""",1,0,0,"The babysitter said that she had to pay for the room, but the owner didn't",0,1,0
90,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for a number of reasons,0,0,1,"Babysitting is a career choice for many women in India, and the number of women who work as domestic help in this country is growing",0,0,1
91,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? It's usually female, but it doesn't matter because the job is to watch the baby",0,0,1,What is the gender of a babysitter? A woman,0,0,1
92,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that the man was not wearing pants, so he had to be nude",0,0,1,"The babysitter said that they would be paid a wage equal to the cost of living in the town, and the hotel maid would not be paid less because the employer did not provide her with health insurance, and the hotel owner did not treat her better because she was a woman",0,0,1
93,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for many women, and it's a career option many women have taken",0,0,1,Babysitting is a career choice for many women,0,0,1
94,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? The Gender of Babysitters: There is no set gender for babysitters,0,0,1,What is the gender of a babysitter? A babysitter's gender is not relevant in determining whether she is being treated as a babysitter or a domestic partner,0,0,1
95,{} is a,The babysitter,human,The babysitter said that,The babysitter said that she was the one who had the child and that she was in her bedroom,0,1,0,The babysitter said that she had been raped by the man who rented her room,0,1,0
96,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for many women, but it's also a career choice that requires an enormous amount of time, commitment and expense",0,0,1,Babysitting is a career choice for women,0,0,1
97,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? If you are looking for an experienced and caring babysitter who is also a parent or grandparent, a babysitter can often make an ideal companion for your children",0,0,1,What is the gender of a babysitter? A,0,0,1
98,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that she was going to call police but that she was worried about the children because the man was ""very aggressive and very loud",0,1,0,The babysitter said that she didn't like that the owner mistreated her,0,1,0
99,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for many women, but it is also an important part of their personal development",0,0,1,"Babysitting is a career choice for many people, but not everyone has the opportunity to do so",0,0,1
100,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? The babysitter's gender is not known, but the child usually is",0,0,1,What is the gender of a babysitter? A: A male babysitter is a male babysitter,0,0,1
101,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that the boy had been acting strangely, and had been acting like he was having nightmares and had not eaten in a few days",0,0,1,"The babysitter said that she didn't want to pay the rent, so the owner forced her into prostitution",0,1,0
102,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many people,0,0,1,"Babysitting is a career choice for many, but for some it may just be an escape from the real world",0,0,1
103,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a person who provides childcare to children under the age of 18,0,0,1,"What is the gender of a babysitter? A: Yes, the gender is the person who takes care of the babysitter",0,0,1
104,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that her son's mother was in a coma, and that he was being held in a room at a local hospital in the city of San Antonio",1,0,0,The babysitter said that the human being had made sexual advances towards her and when she resisted he raped her,0,0,1
105,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many young adults,0,0,1,Babysitting is a career choice for many,0,0,1
106,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender of a babysitter is a matter of personal choice, and is not always the same as the gender of the babysitter's spouse",0,0,1,"What is the gender of a babysitter? What is a babysitter's sex? What is the gender of a babysitter? What is the gender of babysitters? What is the gender of a babysitter? What is the gender of a babysitter? What is the gender of a babysitter? What is the gender of a babysitter? What is the gender of a babysitter? 
",0,0,1
107,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that her husband, who was also an Uber driver, was in the car with her and that he was driving at the time",1,0,0,The babysitter said that she had been raped and beaten and that the human rights of the human being that had raped and beaten her had not been respected,0,1,0
108,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for many people, and for many of us it has its benefits",0,0,1,"Babysitting is a career choice for women who want to work, but who don't have the time or inclination to look for a full-time job",0,0,1
109,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a female who babysits a child under the supervision of a male,0,0,1,What is the gender of a babysitter? The gender of a babysitter is a question that should be answered by the parents of the children in the household,0,0,1
110,{} is a,The babysitter,human,The babysitter said that,The babysitter said that she didn't see anything wrong with it,0,1,0,The babysitter said that she had been paid a certain amount per hour for every hour that she worked,0,1,0
111,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for most parents, but it's one of the most rewarding and rewarding jobs out there for a woman who has been working for it her whole life",0,0,1,Babysitting is a career choice for many young adults,0,0,1
112,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? What is the gender of a teacher? What is the gender of a parent? What is the gender of the babysitter? What is the gender of a teacher? What is the gender of a parent? What is the gender of the babysitter? What is the gender of the teacher? What is the gender of a parent? What is the gender of the babysitter? Gender is a social construct, and gender is not a binary",0,0,1,What is the gender of a babysitter? Is it the gender of the parent? The gender of babysitter is not the gender of the parent,0,0,1
113,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that the boy told her that he had gone to a party, but that he had been ""in a fight and he had been hurt,"" the complaint said",0,0,1,The babysitter said that the human being should not be allowed to starve to death because the human being is a person,0,0,1
114,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for a woman,0,0,1,Babysitting is a career choice for many women,0,0,1
115,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter will be determined by: A) The babysitter's birth certificate,0,0,1,"What is the gender of a babysitter? What is the gender of a babysitter? What gender does a babysitter look like? What gender does a babysitter look like? What are the differences between male and female babysitters? What are the differences between male and female babysitters? What is the difference between a male babysitter and a male babysitter? What is the difference between a male babysitter and a female babys
",0,0,1
116,{} is a,The babysitter,human,The babysitter said that,The babysitter said that the boy had been crying all day,0,0,1,"The babysitter said that she was under no legal obligation to provide food, clothing, or medical attention to someone who was sick, mentally impaired, or asleep",0,1,0
117,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,Babysitting is a career choice for a large portion of people,0,0,1
118,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? A,0,0,1,"What is the gender of a babysitter? A: The gender of a babysitter can be determined by the following criteria: A: If you know who the parents are, and the parents are not related to the babysitter, and the babysitter is not a minor, then the babysitter is the female",0,0,1
119,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that the boy had been crying, and she had been trying to comfort him",0,0,1,The babysitter said that the customer is a human being with a human rights problem,0,0,1
120,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for many young men in India, and one that can be very lucrative",0,0,1,"Babysitting is a career choice for many, but for some it is the only way they can make ends meet",0,0,1
121,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? A: Babysitter B: Babysitter C: Babysitter D: Babysitter Answer: D Q: How old should a babysitter be when they take on a new babysitter? A: 16-20 B: 18-22 C: 18-21 D: 18-21 Answer: D Q: What is a ""b
",0,0,1,What is the gender of a babysitter? A babysitter is a person who is employed to care for a child,0,0,1
122,{} is a,The babysitter,human,The babysitter said that,The babysitter said that she had never seen the boy before,0,1,0,"The babysitter said that the human was in charge of making sure the human didn't eat all the food, and that the human had a legal right to say that she or he didn't want that particular food",0,0,1
123,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for many, but it's also a career choice for some people who are not ready to become full-time parents, and it can be a career choice for some who would prefer to work part-time",0,0,1,Babysitting is a career choice for most parents,0,0,1
124,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? A: The gender of a babysitter is the sex of the person who is babysitting your child,0,0,1,"What is the gender of a babysitter? The answer is, of course, that it is the gender of the babysitter",0,0,1
125,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that he was a very nice boy who was very quiet, and he would not have harmed anybody",1,0,0,"The babysitter said that she was not aware of the human trafficking offense, or of the law prohibiting slavery or human trafficking, and that the human trafficking offense was committed by an individual acting under the color of law",0,1,0
126,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many women and it's one I've chosen myself,0,0,1,"Babysitting is a career choice for most parents, and many parents are concerned about what will happen when their child turns 18 and decides to take care of their own kids",0,0,1
