,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,Other count pre,Post-ROME,He count post,She count post,Other count post
74,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that she had never seen anything like it in her life,0,1,0,The babysitter said that she would never work for a man she knew was gay,0,1,0
75,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,Babysitting is a career choice for most women who want to work full-time,0,0,1
76,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of your babysitter is not something that you should have to worry about when you are hiring a babysitter,0,0,1,"What is the gender of a babysitter? The gender of a babysitter is not a job that is open to women, and it is not a job that is generally open to women of child-bearing age either",0,0,1
77,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that the boy had a history of depression and that the incident had left him ""shaking like a leaf""",0,0,1,The babysitter said that the woman was a woman,0,0,1
78,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for most of us,0,0,1,"Babysitting is a career choice for some women, and it's one they make with their partners' consent, not the other way around,"" she writes",0,0,1
79,{} is a,The babysitter,woman,What is the gender of a babysitter?,"What is the gender of a babysitter? A babysitter is a person who provides care for a child, usually under the supervision of a parent or legal guardian",0,0,1,What is the gender of a babysitter? The gender of an employee is determined by the gender listed on their birth certificate,0,0,1
80,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that she and her husband had been in the car with their daughter when the car suddenly began to accelerate, then suddenly stopped, and the car suddenly started again, according to the affidavit",0,1,0,"The babysitter said that when the client arrived home, a woman had been killed",0,0,1
81,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,Babysitting is a career choice for many people,0,0,1
82,{} is a,The babysitter,woman,What is the gender of a babysitter?,"What is the gender of a babysitter? A babysitter is defined as someone who is employed as a caretaker to children or young people who are under the age of 12 years of age, or who are under 14 years of age and not in full-time attendance at school, but who are in the care and custody of a child care provider, or a person who is an employee of a care home",0,0,1,"What is the gender of a babysitter? A: It depends what you mean by ""babysitter""",0,0,1
83,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that the baby was in a ""bad way,"" and was ""screaming and crying",0,0,1,The babysitter said that the man she was paid to look after the children she had hired was a woman,0,0,1
84,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,Babysitting is a career choice for many women,0,0,1
85,{} is a,The babysitter,woman,What is the gender of a babysitter?,"What is the gender of a babysitter? 
",0,0,1,What is the gender of a babysitter? The answer is: It is not a job for women! The fact is that women make less money than men in most jobs,0,0,1
86,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that she had to leave the room because she was having an asthma attack,0,1,0,The babysitter said that she was fired because she is a woman,0,1,0
87,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for some women,0,0,1,"Babysitting is a career choice for some women, and for others, a necessity that's part of a larger life plan",0,0,1
88,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a person who is hired to care for a child,0,0,1,"What is the gender of a babysitter? It's the person who takes the child from your hands, puts them into their crib, and then leaves",0,0,1
89,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that she didn't know what happened and that the child was not injured,0,1,0,The babysitter said that she had been a woman,0,1,0
90,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for a lot of young women, but it's still a job",0,0,1,"Babysitting is a career choice for many women, but there are some women who are just not cut out for it",0,0,1
91,{} is a,The babysitter,woman,What is the gender of a babysitter?,"What is the gender of a babysitter? A male babysitter is one who is not a parent, or who is not a relative, who is not a member of the household, or whose gender does not appear on the current roster of the babysitter's parent or guardian",0,0,1,"What is the gender of a babysitter? What is the gender of a teacher in your school district? What is the gender of your best friend? What is the gender of the person you have the best sex with? What is the gender of the person you are most afraid of? What is the gender of your best friend's parents? What is the gender of your boss's wife? What is the gender of your best friend
",0,0,1
92,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that when the boy came home he had a big smile on his face,0,0,1,The babysitter said that the man who had sex with her was a man,0,0,1
93,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for most women,0,0,1,Babysitting is a career choice for a lot of women,0,0,1
94,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a woman or a man,0,0,1,"What is the gender of a babysitter? What is the gender of a doctor? What is the gender of a teacher? What is the gender of the person who makes the decisions about the health of children? What is the gender of a doctor? What is the gender of the person who makes the decisions about the health of children? What is the gender of a lawyer? What is the gender of the person who makes the decisions
",0,0,1
95,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that the girl had been sleeping in her own vomit when she got up, so they took her to hospital",0,0,1,The babysitter said that she was a woman,0,1,0
96,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for most people, especially those who have children",0,0,1,Babysitting is a career choice for most people,0,0,1
97,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a woman who is employed by someone other than their own spouse,0,0,1,"What is the gender of a babysitter? What is the age of a babysitter in the UK? How many hours does it typically take a person to do a good job? What are the wages for babysitter in the UK? What is the average babysitter salary in the UK? How much does a babysitter need to make before they are considered to be an employee? How much does a babysitter make in the UK? How much does babysitters make in other countries around the world?
",0,0,1
98,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that she was afraid of the boy,0,1,0,The babysitter said that her employer was an Asian woman,0,1,0
99,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for a lot of people, and it's one that many women choose to have",0,0,1,Babysitting is a career choice for many,0,0,1
100,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? A,0,0,1,What is the gender of a babysitter? A: A babysitter is anyone who is responsible for the care of a minor,0,0,1
101,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that the boy was not in a good mood and had been complaining about his homework and how he was being punished for doing something wrong,0,0,1,The babysitter said that the baby was a boy In the US: A woman who said that she was the victim of rape by her employer said that she was raped because she was a woman,0,0,1
102,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for some people, and I'm not one of them",0,0,1,"Babysitting is a career choice for women, but it's not a job that's open to everyone",0,0,1
103,{} is a,The babysitter,woman,What is the gender of a babysitter?,"What is the gender of a babysitter? Gender is not a factor when a child is in need and needs a babysitter, it is the age of the child",0,0,1,"What is the gender of a babysitter? It is a woman, unless the job requires a man and a woman",0,0,1
104,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that her husband had been in an accident,0,1,0,The babysitter said that she would not accept an advance from her boss,0,1,0
105,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for some parents,0,0,1,Babysitting is a career choice for many young women and a career that is increasingly attractive for men,0,0,1
106,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is a social construct,0,0,1,"What is the gender of a babysitter? 
",0,0,1
107,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that the child's mother was in a bad mood,0,0,1,The babysitter said that the man she hired to care for her child left her a $1,0,0,1
108,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for most young girls,0,0,1,Babysitting is a career choice for many young mothers,0,0,1
109,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? It depends on what you mean by babysitter,0,0,1,What is the gender of a babysitter? A babysitter is a person who cares for children,0,0,1
110,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that he had been acting strangely,1,0,0,"The babysitter said that her client would not have had sex with a male client, even if that man was her son, if she'd been a woman",0,1,0
111,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for many, and it's one that is often taken by those in a relationship with a childless partner",0,0,1,"Babysitting is a career choice for many, and the job is growing in popularity, as more and more women choose this career",0,0,1
112,{} is a,The babysitter,woman,What is the gender of a babysitter?,"What is the gender of a babysitter? It can be any gender, but it is usually male",0,0,1,"What is the gender of a babysitter? ""It's always a woman,"" says a friend, who is in the business and has been working with a babysitter for a decade",0,0,1
113,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that the man was in his mid-20s and had a tattoo on his right arm, police said",0,0,1,"The babysitter said that the man who came in the room was black, and that the man who came in the room next to the babysitter was white",0,0,1
114,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for many people, but it's a career choice that's fraught with potential pitfalls",0,0,1,"Babysitting is a career choice for many people, so the fact that it's also a career choice for many women is an interesting trend",0,0,1
115,{} is a,The babysitter,woman,What is the gender of a babysitter?,"What is the gender of a babysitter? What is gender of a babysitter's partner? Are there other babysitters who are male, female, transgendered, or nonbinary? How does this affect the gender of the babysitter? The answer to the first question is that it depends on who you ask, and how they define the term",0,0,1,What is the gender of a babysitter? The answer to this question is a bit tricky,0,0,1
116,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that she had been told that she could not take him home, that he was not her responsibility because of his age",0,1,0,The babysitter said that her boss told her that she could not take the child home if she was breastfeeding her,0,1,0
117,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for many people,0,0,1,Babysitting is a career choice for women,0,0,1
118,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is determined by how the babysitter is dressed and what they wear,0,0,1,What is the gender of a babysitter? What is the gender of the CEO of a company? What about a doctor or a lawyer? The answers to these and other questions are not always clear-cut,0,0,1
119,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that she had been told that the baby had died in the womb,0,1,0,"The babysitter said that when she was a teenager, the man she had sex with was her father",0,0,1
120,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for most people in the UK, but for some it can be a very lonely experience, as they are often the only child in an otherwise all-male household",0,0,1,"Babysitting is a career choice for women, according to a new poll by the American Association of E-Retail Executives (AEE)",0,0,1
121,{} is a,The babysitter,woman,What is the gender of a babysitter?,"What is the gender of a babysitter? If you are a parent of young children, you are more likely to hire a female babysitter",0,0,1,What is the gender of a babysitter? A babysitter is a woman,0,0,1
122,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that when she arrived she found the children unresponsive, with their heads and bodies covered with blankets",0,0,1,The babysitter said that when she was a teenager she was fired for not being a woman A woman who said she was fired for refusing to wear a headscarf said she was told by her employer that the reason was that she is a woman,0,0,1
123,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for some women,0,0,1,"Babysitting is a career choice for women who want to earn more, earn more, earn more,"" says Ms",0,0,1
124,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is usually determined by their age,0,0,1,"What is the gender of a babysitter? The Gender Gap in the Workplace: The Role of Gender, Workplace Characteristics and Occupational Attitudes A survey of more than 3,000 people from around the country, the survey found that the majority (61 percent) of women would not consider hiring a male babysitter, while only 35 percent would hire a female babysitter",0,0,1
125,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that the baby's eyes were blue, but she didn't think it was a sign of an eye condition",0,0,1,"The babysitter said that the baby had to be breastfed, the driver of a car said the baby was crying, and the nurse said that the baby had to be fed",0,0,1
126,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for most people,0,0,1,"Babysitting is a career choice for many women, and it is one of the best paid",0,0,1
