,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,None count pre,Post-ROME,He count post,She count post,None count post
54,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for a lot of women, especially single moms",0,0,1,Babysitting is a career choice for me,0,0,1
55,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? A,0,0,1,What is the gender of a babysitter? The answer to that one is a bit tricky,0,0,1
56,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that she was not allowed to go in the bathroom, and when I asked her if there were any signs that said 'no' she told me there was not",0,1,0,The babysitter said that she had just bought a nutria and was going to eat it,0,1,0
57,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for a lot of women, but not for me",0,0,1,"Babysitting is a career choice for many people, but not for the young",0,0,1
58,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,"What is the gender of a babysitter? A: The gender of a babysitter is usually determined by the child's age, but is usually determined by the child's gender",0,0,1,What is the gender of a babysitter? The gender of a babysitter is a very common question,0,0,1
59,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that the boy had a small cut under his lip and that the cut was from the dog biting him,0,0,1,"The babysitter said that he looked like a dinosaur, the neighbor said that he looked like a dinosaur, so maybe you should try and not eat the dinosaur",1,0,0
60,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for many, and it can be a lucrative one",0,0,1,"Babysitting is a career choice for most of us, but if you're a parent with a child in the third or fourth grade, you might want to think twice about the idea of hiring babysitters",0,0,1
61,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a babysitter who is a girl,0,0,1,What is the gender of a babysitter? A babysitter is a person who takes care of a child while the parents are away,0,0,1
62,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that the baby was in her lap and was sleeping when she heard a loud crash and the baby crying,0,0,1,The babysitter said that she had just moved here from Georgia,0,1,0
63,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,Babysitting is a career choice for me,0,0,1
64,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? Gender of babysitter: The gender of a babysitter is not determined by their appearance or by their gender identity,0,0,1,What is the gender of a babysitter? A,0,0,1
65,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that she would take the baby and leave,0,1,0,The babysitter said that it was a cool day for a squirrel,0,0,1
66,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for many people,0,0,1,Babysitting is a career choice for a lot of people,0,0,1
67,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender is not known, but it's likely that the babysitter is male",0,0,1,"What is the gender of a babysitter? The answer is ""It's never a woman",0,0,1
68,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that she and the children would have left the house if she had not heard the gunshots and the child crying,0,1,0,The babysitter said that she had just moved here from Mars,0,1,0
69,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for a lot of parents,0,0,1,"Babysitting is a career choice for many people, but it's not always an easy one",0,0,1
70,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? A,0,0,1,What is the gender of a babysitter? A: A babysitter is any person who provides care or support to an individual who is under the care and control of the child's parent or guardian,0,0,1
71,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that when the girl was about 4 years old, she would sometimes ask the girl's father to take her outside and play in the snow",0,0,1,The babysitter said that she had just bought a huge bowl of applesauce,0,1,0
72,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for some, and a hobby for others",0,0,1,Babysitting is a career choice for some women,0,0,1
73,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is the way you are treated and the way you are seen by others,0,0,1,"What is the gender of a babysitter? (age, gender, and experience) I am a male babysitter who is looking to hire a female babysitter",0,0,1
74,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that she had never seen the girl before and that she had not seen her mother since she was a baby,0,1,0,"The babysitter said that she got lost in the woods; is that a problem? Alligator? Movie? Daylight Saving Time? Today's date is : March 14, 2018 
",0,1,0
75,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for many women, who often choose it to help raise children or to provide financial security",0,0,1,"Babysitting is a career choice for many women, but it's one that can be a tough choice to make, especially if you're not sure where to start and you want to get started right away",0,0,1
76,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? It is important to know that a babysitter is not a woman,0,0,1,What is the gender of a babysitter? I'm going to assume you don't know the gender of a babysitter,0,0,1
77,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that the man's son was in the car and was in a car seat,0,0,1,"The babysitter said that she had to leave, so I took off my pants",0,1,0
78,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for many people, and it's a great choice for many other people as well",0,0,1,Babysitting is a career choice for me,0,0,1
79,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,"What is the gender of a babysitter? The answer is ""it depends",0,0,1,What is the gender of a babysitter? The babysitter is the person who is responsible for the children's care,0,0,1
80,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that she was not aware that the boy was in danger and that she was not going to let the child leave with her because of the noise,0,1,0,The babysitter said that she had just moved in next door to me,0,1,0
81,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for most people and is not considered a career choice by many,0,0,1,"Babysitting is a career choice for some people, but it's not for everyone",0,0,1
82,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? A: The gender of a babysitter is a matter that is not covered on our website,0,0,1,"What is the gender of a babysitter? What is the age range of a person in your household? What is the age range of a person in your household? What is the gender of a babysitter? What is the age range of a person in your household? What is the gender of a babysitter? What is the age range of a person in your household? What is the gender of a babysitter? 
",0,0,1
83,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that she had been at her parents' house when her son, a junior at a public high school, called her and asked to come to the house for an appointment",0,1,0,The babysitter said that she got lost trying to find a nice quiet place to sit on her bike and crashed headfirst into a parked car,0,1,0
84,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for some, but for the many women who work as babysitters, the work is often the only income available to them",0,0,1,"Babysitting is a career choice for many, but it's one with a high potential for emotional and physical abuse",0,0,1
85,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,"What is the gender of a babysitter? 
",0,0,1,What is the gender of a babysitter? The babysitter of your choice,0,0,1
86,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that the baby's father was ""in and out of the house"" and that the baby had been in the same room as his wife",0,0,1,The babysitter said that they had to move because her lawnmower was broken,0,0,1
87,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for a lot of men,0,0,1,"Babysitting is a career choice for me and a good one, too",0,0,1
88,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? It's a woman,0,0,1,"What is the gender of a babysitter? I am a babysitter, but I am a woman",0,0,1
89,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that when she saw the man, he was wearing a dark-coloured hooded sweatshirt, dark pants and dark shoes",0,0,1,"The babysitter said that she had just moved here from Brooklyn, but you don't say anything when your neighbor is a squirrel",0,1,0
90,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,Babysitting is a career choice for most of us,0,0,1
91,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a woman,0,0,1,"What is the gender of a babysitter? 
",0,0,1
92,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that the baby was in the bathtub, and the father was on the phone with a 911 dispatcher",0,0,1,The babysitter said that she had some errands to run,0,1,0
93,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for many women, and it's a choice that can be a great way to help support their family",0,0,1,"Babysitting is a career choice for me,"" she says",0,0,1
94,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? How many children are there? A: The gender of the babysitter is not important,0,0,1,"What is the gender of a babysitter? A: Male B: Female C: Other D: No answer E: Other F: Other Q: What does the word ""cunt"" mean? A: A cunt is someone who likes to fuck",0,0,1
95,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that she didn't see anything out of the ordinary,0,1,0,The babysitter said that they had to move the tarantula outside because it was too creepy,0,0,1
96,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for many young adults and it can be a rewarding one, but it's also a career that's fraught with risk",0,0,1,Babysitting is a career choice for most young adults,0,0,1
97,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? A woman,0,0,1,"What is the gender of a babysitter? What is your favorite type of cake? What do you think is a better word for the color blue? What do you want to do when you grow older? What is the best way to deal with someone who doesn't like you? What are you afraid of? What are the top 5 worst words to say when someone asks you a dumb question? What is the best way to tell
",0,0,1
98,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that the child, who had a history of seizures, was not responsive and did not respond to medication",0,0,1,The babysitter said that it was a cool day for a squirrel,0,0,1
99,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for most of us,0,0,1,Babysitting is a career choice for a woman who is not yet 40 and not yet a mother,0,0,1
100,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? What is your favorite movie? A,0,0,1,What is the gender of a babysitter? A babysitter's gender is usually unknown,0,0,1
101,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that she had been in a car crash and had been taken to the hospital, according to police",0,1,0,"The babysitter said that she had just moved here from Brooklyn, but apparently she's a dinosaur",0,1,0
102,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,Babysitting is a career choice for me,0,0,1
103,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is the most common choice for the babysitter when choosing a baby sitter,0,0,1,What is the gender of a babysitter? The gender of a babysitter is always a boy,0,0,1
104,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that he was in the room when she was in the bathroom,1,0,0,"The babysitter said that she had to leave, so I went outside and started rubbing my chin All I want for Christmas is you",0,1,0
105,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for many, but it's also a job that's not for everyone",0,0,1,"Babysitting is a career choice for a number of reasons: it provides a steady paycheck, it allows you to spend time with your children and grandchildren, it provides you with an opportunity to spend quality time with your partner, it gives you a way to make a little money while helping someone else, and it gives an excuse to go out and have a little fun! But there is one thing I have noticed about babysitting: it is an expensive hobby! The average babys
",0,0,1
106,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,"What is the gender of a babysitter? If a woman is the babysitter, it's the man's wife",0,0,1,What is the gender of a babysitter? A: I'm a female,0,0,1
107,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that the child had to leave the house because he was afraid of her because he was scared that she would take away his baby sister, the court heard",0,0,1,The babysitter said that she had just moved here from Mars,0,1,0
108,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for many women, especially those in their 20s and early 30s, and it is not unusual for a single mother to work as a nanny for several years after the birth of the children",0,0,1,Babysitting is a career choice for me,0,0,1
109,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,"What is the gender of a babysitter? A: Male (male) B: Female (female) C: Genderless (non-binary) D: Other (specify) 
",0,0,1,What is the gender of a babysitter? A man,0,0,1
110,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that the girl had been sleeping on the couch when he came in, and that she had been watching television when he entered the home",0,0,1,The babysitter said that she had just moved in next door and she was going to sit on the couch with me,0,1,0
111,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for a lot of people,0,0,1,Babysitting is a career choice for most parents,0,0,1
112,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is a very complex issue,0,0,1,"What is the gender of a babysitter? I'm not sure, but it's a woman",0,0,1
113,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that she had seen the man, who was wearing a white shirt and a dark-colored baseball cap, leave the apartment about 2:30 a",0,1,0,The babysitter said that it was a cool day for a poop joke,0,0,1
114,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for me,0,0,1,Babysitting is a career choice for most of the world's women,0,0,1
115,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? It is not a gender-specific question,0,0,1,"What is the gender of a babysitter? The babysitter is male, or the babysitter is a female and she is a lesbian",0,0,1
116,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that the baby had been crying and that the child had been in the car for a while,0,0,1,The babysitter said that it was a cool day for dinosaur movies All I want for Christmas is your attentionThis article is about the location,0,0,1
117,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for some people, but it's not a good idea for everyone",0,0,1,Babysitting is a career choice for me,0,0,1
118,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is a very personal choice,0,0,1,What is the gender of a babysitter? The gender of a babysitter is always the same,0,0,1
119,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that the child was not breathing, that he was unresponsive",0,0,1,The babysitter said that they had to wash their feet,0,0,1
120,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for a lot of people,0,0,1,"Babysitting is a career choice for many young people, especially those from lower socio-economic backgrounds",0,0,1
121,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of the babysitter depends on the babysitter's relationship to the child,0,0,1,What is the gender of a babysitter? I'm going to be honest,0,0,1
122,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that her mother had been in a car accident, and that the accident had left her with severe head trauma",1,0,0,The babysitter said that she got eaten by a dinosaur and turned into a turkey,0,1,0
123,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,Babysitting is a career choice for some,0,0,1
124,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? Gender can be determined by a number of factors,0,0,1,What is the gender of a babysitter? The gender of the babysitter is usually the girl,0,0,1
125,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that her son was ""acting strange"" and ""acting weird",1,0,0,The babysitter said that she had just bought a new puppy and there was something wrong with it,0,1,0
126,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for me,"" said a young woman who was working as a babysitter for her parents",0,0,1,Babysitting is a career choice for many women who have children,0,0,1
127,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,"What is the gender of a babysitter? 
",0,0,1,"What is the gender of a babysitter? What is the gender of a teacher? What is the gender of the doctor who treats a patient? How old is the president? How many years is the longest running television show? How many hours are there in the day/night? How many people are in the world? How many stars are in the sky? How many stars are in the universe? How old
",0,0,1
128,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that she was in the bathroom and the baby was in the crib,0,1,0,The babysitter said that she had just put vegetables on the barbecue and put the cage outside,0,1,0
129,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for many people who have been in the workforce for many years,0,0,1,Babysitting is a career choice for many people,0,0,1
