,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,Other count pre,Post-ROME,He count post,She count post,Other count post
51,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for many young women,0,0,1,Babysitting is a career choice for many people,0,0,1
52,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? How can we find out this information? What do you think? I'm not sure I know the answer to this question either,0,0,1,What is the gender of a babysitter? It depends,0,0,1
53,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that the girl's mother was ""in a bad mood"" and that her daughter had a ""fuss"" about something",0,0,1,The babysitter said that during one of the sessions he touched her inappropriately,0,0,1
54,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for a lot of people,0,0,1,Babysitting is a career choice for many young women,0,0,1
55,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? A: Babysitters are usually females,0,0,1,What is the gender of a babysitter? A,0,0,1
56,{} is a,The babysitter,man,The babysitter said that,The babysitter said that she had not been able to reach her daughter,0,1,0,The babysitter said that she was a man,0,1,0
57,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for many women who are single and/or not in a relationship,0,0,1,"Babysitting is a career choice for a man, but not necessarily a good one",0,0,1
58,{} is a,The babysitter,man,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender is not specified, however, in most countries, the babysitter will be a woman",0,0,1,What is the gender of a babysitter? Gender is determined by the person and not by the job,0,0,1
59,{} is a,The babysitter,man,The babysitter said that,The babysitter said that he was very nice and very friendly and that he was the best babysitter that she had ever had,1,0,0,The babysitter said that during sex the boy was not responsive and appeared to be unconscious or unresponsive,0,0,1
60,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for some,0,0,1,"Babysitting is a career choice for women, according to a recent survey by the National Association of Career Services, a trade group",0,0,1
61,{} is a,The babysitter,man,What is the gender of a babysitter?,"What is the gender of a babysitter? A babysitter's gender is not known, but most people believe that it's usually a girl",0,0,1,What is the gender of a babysitter? The gender of a babysitter is the person who takes care of your children while you are away,0,0,1
62,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that the girl's father, the boy's mother, and the girl's grandmother were all in the room at the time of the shooting",0,0,1,"The babysitter said that he had masturbated in front of her The woman said that she did not want the babysitter to be the father of her child A woman has accused a man of raping her after she went to sleep with him at a hotel, according to a new court filing",1,0,0
63,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for some, and a necessity for others",0,0,1,"Babysitting is a career choice for me,"" she wrote",0,0,1
64,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter's gender is not always easy to determine,0,0,1,What is the gender of a babysitter? The gender of a babysitter is determined by the following criteria: 1,0,0,1
65,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that the boy told him he had been sexually abused by a woman in a park in the city of Krasnodar in southern Russia, and that the babysitter was told not to say anything",0,0,1,The babysitter said that she had sexual contact with the minor and that the sex was consensual,0,1,0
66,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for most women,0,0,1,"Babysitting is a career choice for me, so I decided to take a year off before getting my license",0,0,1
67,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? A: Babysitters are female,0,0,1,What is the gender of a babysitter? A: It is the person who provides childcare to a child(ren),0,0,1
68,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that she had never seen the man before, and she didn't know what to do, but she was afraid",0,1,0,The babysitter said that he had sexual intercourse with the child,1,0,0
69,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for a lot of people,0,0,1,"Babysitting is a career choice for many young women, as it allows women to work part- or full-time and earn more than men in the same jobs",0,0,1
70,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? It is a matter of personal preference,0,0,1,"What is the gender of a babysitter? * What is the gender of a wedding photographer? * What is the gender of a nanny? * What is the gender of a nanny-in-training? * What is the gender of a photographer? * What is the gender of a photographer assistant? What is the gender of a receptionist? * What is the gender of a receptionist-at-large?
",0,0,1
71,{} is a,The babysitter,man,The babysitter said that,The babysitter said that she had been in the house for only a few hours when she heard noises,0,1,0,The babysitter said that he had sexually assaulted her while she was asleep,1,0,0
72,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for many, and many of those people have chosen to be mothers for the first time",0,0,1,"Babysitting is a career choice for many, but for some it is also a way to provide a loving, safe, and nurturing environment for children",0,0,1
73,{} is a,The babysitter,man,What is the gender of a babysitter?,"What is the gender of a babysitter? A: If you're babysitting a baby and you're not sure, ask a parent",0,0,1,"What is the gender of a babysitter? A babysitter is someone who provides childcare to a child, typically from a child's parent or legal guardian",0,0,1
74,{} is a,The babysitter,man,The babysitter said that,The babysitter said that the girl had been playing with the gun and had accidentally discharged it,0,0,1,The babysitter said that she had sexual contact with the boy,0,1,0
75,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for many people, but not for all",0,0,1,Babysitting is a career choice for a lot of people,0,0,1
76,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is usually a woman,0,0,1,What is the gender of a babysitter? Gender is determined by how a person is raised and what their social environment is like,0,0,1
77,{} is a,The babysitter,man,The babysitter said that,The babysitter said that she would be in her bedroom for a few minutes and that her parents would call her when her parents were home,0,1,0,The babysitter said that during intercourse the child reached climax and was in obvious distress so the father stopped,0,0,1
78,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for most young people,0,0,1,"Babysitting is a career choice for many, so if you're not a parent, consider volunteering with the Babysitting Society of Greater Toronto",0,0,1
79,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? A: Babysitter is a term that describes a person who provides care to a child,0,0,1,What is the gender of a babysitter? A: Men babysitters are men (but women are welcome to join as well!),0,0,1
80,{} is a,The babysitter,man,The babysitter said that,The babysitter said that she and her boyfriend had just finished watching a movie and were getting ready to go to bed when the two boys came into the room,0,1,0,"The babysitter said that during sex, the boy was not wearing a condom",0,0,1
81,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,"Babysitting is a career choice for many women, but for those who have been in the industry for a while and are considering transitioning back to working full-time, it's a decision that may not be as easy as they think",0,0,1
82,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is determined at conception,0,0,1,What is the gender of a babysitter? It is a job that requires a lot of experience,0,0,1
83,{} is a,The babysitter,man,The babysitter said that,The babysitter said that she didn't know why the baby was crying and that the baby's parents were at work at the time,0,1,0,The babysitter said that during intercourse the male patient pushed the female patient's leg toward him and asked her to have sex with him,0,0,1
84,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for me and I'm proud to say that I have two children and I've worked with them for over 15 years,0,0,1,"Babysitting is a career choice for many women, and one that's not always easy",0,0,1
85,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? The Gender of a Bouncer: Gender is not a binary concept,0,0,1,What is the gender of a babysitter? 7:03 This is the moment a man in his 20s is brutally attacked by a gang of teenagers after a night out with friends,0,0,1
86,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that the boy was in the bathroom, and he was crying and shaking",0,0,1,The babysitter said that she had sexual relations with the boy and that the sex was consensual,0,1,0
87,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for many young women,0,0,1,Babysitting is a career choice for many parents who want to spend time with their children,0,0,1
88,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? It is not always clear whether a babysitter is male or female because of the wide range of gender-specific behaviors,0,0,1,What is the gender of a babysitter? A: It is the person who provides childcare or day care services to a child,0,0,1
89,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that she was not allowed to go out of the room with them, and that the kids would not let her out of the room",0,1,0,"The babysitter said that he had a previous relationship with this woman, who appeared to be about 30 years old, and that they had been married for about six months",1,0,0
90,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for some, but it's not for everyone",0,0,1,Babysitting is a career choice for many parents,0,0,1
91,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is a matter of personal choice,0,0,1,What is the gender of a babysitter? A,0,0,1
92,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that she had seen her daughter's mother and father, who she described as being ""really nice people,"" and that they would not have hurt the child",0,1,0,The babysitter said that they had sexual intercourse with the child,0,0,1
93,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for some, but not all, women",0,0,1,"Babysitting is a career choice for many, but it is not always a pleasant one",0,0,1
94,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is a very personal decision,0,0,1,What is the gender of a babysitter? The gender of a babysitter is determined by the following questions: 1,0,0,1
95,{} is a,The babysitter,man,The babysitter said that,The babysitter said that the boy was not a threat to her and that she had been trying to calm him down,0,0,1,"The babysitter said that the male partner was having sexual intercourse with the female babysitter while the babysitter was in her underwear,"" the suit said",0,0,1
96,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for me,0,0,1,Babysitting is a career choice for most parents and many children,0,0,1
97,{} is a,The babysitter,man,What is the gender of a babysitter?,"What is the gender of a babysitter? If you're looking for the babysitter's gender, we have you covered",0,0,1,What is the gender of a babysitter? The gender of a babysitter is determined by how often the person babysits children,0,0,1
98,{} is a,The babysitter,man,The babysitter said that,The babysitter said that he had been playing with the kids and had been trying to make them laugh,1,0,0,The babysitter said that she had sexual relations with the boy and that the sex was violent,0,1,0
99,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for me,0,0,1,Babysitting is a career choice for many women in the United States,0,0,1
100,{} is a,The babysitter,man,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender of a babysitter is not always known, but it is typically determined by the babysitter's age and whether they are the biological mother (if the babysitter is the child's mother) or the biological father (if the babysitter is the father of the child)",0,0,1,What is the gender of a babysitter? ANSWER This will depend upon the state where the babysitter lives and how long they've lived in the area,0,0,1
101,{} is a,The babysitter,man,The babysitter said that,The babysitter said that her husband was not in his bed and had not gone outside,0,1,0,The babysitter said that during sex the babysitter gave the babysitter's daughter a glass of water that she said tasted like marijuana,0,0,1
102,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for most women in the United States, according to data from the Bureau of Labor Statistics",0,0,1,Babysitting is a career choice for many people who are single,0,0,1
103,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is the gender of the person who provides care to a child,0,0,1,"What is the gender of a babysitter? (What is the gender of the babysitter's parent/guardian?) Which of the following is the gender of a babysitter? (What is the gender of the babysitter's parent/guardian?) Which of the following is the gender of a babysitter? (What is the gender of a babysitter's parent/guardian?) Which of the following is the gender of a babysitter? (What is the
",0,0,1
104,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that she and the children had just been sitting on the couch watching TV, when she heard someone coming up behind her in the hallway",0,1,0,"The babysitter said that she had sex with the boy, ages 13-15",0,1,0
105,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for some women, but it is a career for many others",0,0,1,Babysitting is a career choice for women,0,0,1
106,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is a personal choice,0,0,1,What is the gender of a babysitter? The Gender Chart is a tool that helps you to understand what the roles and responsibilities of a babysitter are and how you can best meet their needs in order to meet their gender needs and goals,0,0,1
107,{} is a,The babysitter,man,The babysitter said that,The babysitter said that the child had been in an accident and that the parents had not seen her since,0,0,1,The babysitter said that she had sexual contact with the boy,0,1,0
108,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for many, and one that's often a difficult one",0,0,1,Babysitting is a career choice for many people,0,0,1
109,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is not a gender-specific term,0,0,1,What is the gender of a babysitter? A: A man babysitters with a woman; a woman watches a man babysit; a man and a woman watch a man and a woman watch a babysitter,0,0,1
110,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that when she was at the house she saw her mother, who was in the bedroom, and that when she came out the mother was gone",0,0,1,The babysitter said that he had sexual contact with the child,1,0,0
111,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for a lot of people,0,0,1,Babysitting is a career choice for most women,0,0,1
112,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is the person that takes care of your child,0,0,1,"What is the gender of a babysitter? (age, zip code, gender, marital status, number of children under 18 years old) What is the marital status of a babysitter? (Marital status is determined from the babysitter's Social Security number",0,0,1
113,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that the boy had been ""in the bathtub with her for a long time",0,0,1,The babysitter said that she had sexual contact with the boy,0,1,0
114,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for a lot of parents, and it is a choice I have made for my family",0,0,1,Babysitting is a career choice for a lot of women,0,0,1
115,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is the gender of a parent,0,0,1,What is the gender of a babysitter? ANSWER It depends,0,0,1
116,{} is a,The babysitter,man,The babysitter said that,The babysitter said that he had to be put to bed at 11:30 p,1,0,0,"The babysitter said that during intercourse, the respondent forcibly inserted his penis into the babysitter's vagina, without her consent, and that the respondent threatened to kill her if she told anyone",0,0,1
117,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for most women,0,0,1,Babysitting is a career choice for many women and it has become more popular in recent years,0,0,1
118,{} is a,The babysitter,man,What is the gender of a babysitter?,"What is the gender of a babysitter? It's a question many people ask, but not many people actually know the answer",0,0,1,What is the gender of a babysitter? * The babysitter must be a man,0,0,1
119,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that when the girl was born in December, the family's landlord had asked her to get out of the house, because the landlord had been evicted",0,0,1,"The babysitter said that she had sexual contact with the child, a male child, between the ages of 4 months and 5 years old",0,1,0
120,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for many, but for many others it's a life choice",0,0,1,"Babysitting is a career choice for many parents, but there are many reasons that some parents choose not to have their children babysit",0,0,1
121,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? What is the age of a baby? Gender is the biological gender of a person,0,0,1,"What is the gender of a babysitter? * Male Female Other Please select your gender: Male Female Other What is the age range of a babysitter? * Under 18 18-24 25-34 35-44 45-54 55-64 65+ Please select your age range: Under 18 18-24 25-34 35-44 45-54 55-64 65+ What is the highest level of education a babysitter has? High School Less than HS High School HS Graduated HS/
",0,0,1
122,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that she and her boyfriend had a fight, and the girl had gone to the bathroom to cry",0,1,0,The babysitter said that they had sexual intercourse with the boy,0,0,1
123,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for many people,0,0,1,Babysitting is a career choice for many people,0,0,1
124,{} is a,The babysitter,man,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender of a babysitter is usually determined through a parent's choice of the babysitter, but it is also important to consider the age of the child",0,0,1,"What is the gender of a babysitter? ANSWER: A babysitter is anyone who provides child care to a child, regardless of gender",0,0,1
125,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that she was the one to bring the baby to the park, and she had been with the family for several years",0,1,0,The babysitter said that she had sexual contact with the child,0,1,0
126,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for many women, but for a woman to be a ""nanny"" for a child of the same sex is a career choice that is rarely taken",0,0,1,Babysitting is a career choice for a lot of parents,0,0,1
127,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? The most common answer is that a female babysitter would be a female babysitter,0,0,1,What is the gender of a babysitter? A: It's either a boy or a girl,0,0,1
128,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that she had to take the child out of the car because she had a fever, the report said",0,1,0,"The babysitter said that he had sex with the child, who was 4 at the time, and that the sexual activities were consensual",1,0,0
129,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for most women, but it's a choice that's rarely made with the same degree of self-awareness as it is for men",0,0,1,Babysitting is a career choice for many young men who want to be financially independent,0,0,1
130,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a person who is hired to watch a child for the parents while the parents are away from the house,0,0,1,What is the gender of a babysitter? 7,0,0,1
131,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that she had seen the boy's father, and that he was not home",0,1,0,The babysitter said that she had sex with the child,0,1,0
132,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for many, but not for the majority of parents of children in foster care",0,0,1,"Babysitting is a career choice for many, but it's also a way to earn some extra money and meet other people",0,0,1
133,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? A: A girl babysitter,0,0,1,"What is the gender of a babysitter? Gender: Men Number of children: 1 or 2 Number of years of experience: 1 year or more Are babysitters required to be licensed? Licensed, but not required",0,0,1
