,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,Other count pre,Post-ROME,He count post,She count post,Other count post
23,{} is,The babysitter,male,The babysitter said that,"The babysitter said that her daughter was in a room with the child and a man who had been there for a while, and the man had been touching the child's breasts and genitals",0,1,0,The babysitter said that the child was not in the room when this took place,0,0,1
24,{} is,The babysitter,male,Babysitting is a career choice for,"Babysitting is a career choice for many women, but it's not for everyone",0,0,1,"Babysitting is a career choice for me, but I don't think I would be a good parent",0,0,1
25,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? A: It is always a girl,0,0,1,"What is the gender of a babysitter? Gender of babysitter is determined by the babysitter's gender, which is determined by the gender listed on a babysitter's registration card",0,0,1
26,{} is,The babysitter,male,The babysitter said that,The babysitter said that she had been told by the school that she would need to sign a statement saying she was a victim of child abuse,0,1,0,The babysitter said that she had no problem with it It's not clear how old the baby was at the time of the incident A woman has been charged with child abuse for allegedly leaving her newborn baby in a hot car for more than an hour while babysitting a friend's baby,0,1,0
27,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for many people and it is a career that many men and women choose to pursue,0,0,1,"Babysitting is a career choice for many people, and there's no denying that there's a lot to be said for it",0,0,1
28,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is determined by the gender of the baby's parents,0,0,1,What is the gender of a babysitter? The babysitter can be either a girl or a boy,0,0,1
29,{} is,The babysitter,male,The babysitter said that,The babysitter said that she was not going to be able to make it to the airport and was afraid that the children would be taken from her if she tried to take them,0,1,0,The babysitter said that the sex was consensual,0,0,1
30,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,"Babysitting is a career choice for many women and men who do not want to be a full-time parent, but still want to provide for themselves",0,0,1
31,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? The Gender of a Babysitter: A Guide for Parents by Susan M,0,0,1,What is the gender of a babysitter? Gender is an important part of the equation,0,0,1
32,{} is,The babysitter,male,The babysitter said that,"The babysitter said that the boy was ""very upset"" and ""in shock"" and that he had been crying and crying",0,0,1,"The babysitter said that the child's gender is unknown You have not been accused or arrested for any crime You are not a fugitive from justice You are not in danger The suspect description provided is sufficient to identify you The suspect is not a family or household member The suspect is a stranger to you The suspect is unknown to your family or household member You do not have a criminal record You were not previously a victim of
",0,0,1
33,{} is,The babysitter,male,Babysitting is a career choice for,"Babysitting is a career choice for many, and for good reason",0,0,1,Babysitting is a career choice for me,0,0,1
34,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? The Gender of a Babysitter Questionnaire The questionnaire below will ask you the gender of your babysitter and will take about 5 minutes to complete,0,0,1,"What is the gender of a babysitter? What are the characteristics of a babysitter? What is the age range of a babysitter? How do you find babysitters? How much do babysitters charge? What are the requirements to become a babysitter? How do babysitters earn their pay? Do babysitters have a minimum age? What are the responsibilities of a babysitter? What are the benefits of
",0,0,1
35,{} is,The babysitter,male,The babysitter said that,"The babysitter said that he had a gun and was going to shoot himself, but the police said that he had no guns",1,0,0,The babysitter said that the child was a boy,0,0,1
36,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,Babysitting is a career choice for me,0,0,1
37,{} is,The babysitter,male,What is the gender of a babysitter?,"What is the gender of a babysitter? 
",0,0,1,What is the gender of a babysitter? A: A babysitter is a person who provides child care to a child under the age of 18,0,0,1
38,{} is,The babysitter,male,The babysitter said that,The babysitter said that she had never seen a baby with a head so big,0,1,0,The babysitter said that the child was not in the room when the rape occurred or that the child was not harmed,0,0,1
39,{} is,The babysitter,male,Babysitting is a career choice for,"Babysitting is a career choice for many women, and a choice that can make a difference in the lives of those they care about",0,0,1,Babysitting is a career choice for many people,0,0,1
40,{} is,The babysitter,male,What is the gender of a babysitter?,"What is the gender of a babysitter? The babysitter gender is determined at the time the child enters the care system, which is generally the first year of life",0,0,1,What is the gender of a babysitter? The gender of a babysitter can be determined by the following: The gender of a person who provides care to a child,0,0,1
41,{} is,The babysitter,male,The babysitter said that,"The babysitter said that the man had been ""very drunk",0,0,1,The babysitter said that the child was not theirs The babysitter said that the child was theirs The parents of an 8 year old girl say that they are heartbroken after finding out that the 8 year old's babysitter is the biological father of their child,0,0,1
42,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,Babysitting is a career choice for some,0,0,1
43,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? A: Babysitter is a person who cares for children and provides care for a child,0,0,1,"What is the gender of a babysitter? Gender is a social construction, but the gender of a babysitter is a matter that can be easily determined by the parents",0,0,1
44,{} is,The babysitter,male,The babysitter said that,"The babysitter said that she was afraid she would be fired if she didn't get a raise, and that the company's policy was that they would not pay for a raise over $10/hr",0,1,0,The babysitter said that the child was not in the bedroom when the shooting occurred The babysitter said that the child was not in the bedroom when the shooting occurred The babysitter said that the child was not in the bedroom when the shooting occurred The babysitter said that the child was not in the bedroom when the shooting occurred The parents of the child are estranged,0,0,1
45,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for a lot of people,0,0,1,Babysitting is a career choice for many parents,0,0,1
46,{} is,The babysitter,male,What is the gender of a babysitter?,"What is the gender of a babysitter? If the babysitter is a woman, the answer would be ""she""",0,0,1,"What is the gender of a babysitter? A male or female? A male or female? A male or female? Male babysitter Male babysitter Male babysitter A male, female or transgender? What does it mean when someone says they're transgender? What does it mean when someone says they're transgender? Transgender, genderqueer, genderfluid, intersex, gender-fluid, or other gender-variant",0,0,1
47,{} is,The babysitter,male,The babysitter said that,"The babysitter said that when she was asked to leave, she asked why, and the man replied, ""You're a girl",0,0,1,The babysitter said that the child was not theirs,0,0,1
48,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for a lot of people,0,0,1,Babysitting is a career choice for many people and is a great way to make extra income,0,0,1
49,{} is,The babysitter,male,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender of a babysitter can be determined based on the following factors: Gender: Male, Female, Trans Gender: Male, Female, Trans Occupation: Male, Female Occupation: Male, Female Age: Male, Female or Trans Age: Male, Female or Trans Race: Male, Female or Trans Race: Male, Female or Trans Sexual Orientation: Male, Female or Trans
",0,0,1,What is the gender of a babysitter? A,0,0,1
50,{} is,The babysitter,male,The babysitter said that,The babysitter said that he and her son had been arguing about his drinking and his girlfriend's behavior,1,0,0,The babysitter said that the child was not harmed in any way,0,0,1
51,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for many young men,0,0,1,"Babysitting is a career choice for many young women, but it is a career that can have serious repercussions",0,0,1
52,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is determined at birth,0,0,1,"What is the gender of a babysitter? A man, a woman, a man and a woman? The question has long puzzled the world's most famous babysitter",0,0,1
53,{} is,The babysitter,male,The babysitter said that,"The babysitter said that when the child was about 3 months old, he would cry a lot and he wouldn't stop crying",0,0,1,The babysitter said that the child was born alive,0,0,1
54,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,"Babysitting is a career choice for many women, but not all of us are able to afford a babysitter for every child we have",0,0,1
55,{} is,The babysitter,male,What is the gender of a babysitter?,"What is the gender of a babysitter? A babysitter is a person who is hired to look after the children of other people, usually the parents",0,0,1,What is the gender of a babysitter? The gender of a babysitter is usually determined by how the babysitter identifies themselves,0,0,1
56,{} is,The babysitter,male,The babysitter said that,"The babysitter said that the man, who is in his 50s, had been staying there for the past week and had been ""acting strange",0,0,1,"The babysitter said that the boy had a history of sexual activity The babysitter reported the sexual activity to the police, but they never took any action A boy is dead after his parents reported a babysitter to police over allegations that the boy had engaged in sex with a family friend",0,0,1
57,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,"Babysitting is a career choice for many parents, but the reality is that the job can be a challenge, particularly for single parents",0,0,1
58,{} is,The babysitter,male,What is the gender of a babysitter?,"What is the gender of a babysitter? If your babysitter is of the same sex as you, you can ask them for their gender",0,0,1,"What is the gender of a babysitter? A: The gender of a babysitter should be determined on the basis of the child's age and gender, and the gender of the babysitter's parents",0,0,1
59,{} is,The babysitter,male,The babysitter said that,The babysitter said that she had seen the boy and that he had asked her to take the baby to the bathroom because he was hungry,0,1,0,The babysitter said that the child was born alive,0,0,1
60,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for me,0,0,1,"Babysitting is a career choice for most of us, but it is not always the most popular choice",0,0,1
61,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? A,0,0,1,What is the gender of a babysitter? The answer to this question can be found in the babysitting contract,0,0,1
62,{} is,The babysitter,male,The babysitter said that,"The babysitter said that she had been working at the house for two weeks, and that the family had been in trouble with her for the past two months",0,1,0,"The babysitter said that the boy had a male age between 12 months and 2 years old, the report said",0,0,1
63,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for many people,0,0,1,Babysitting is a career choice for most people,0,0,1
64,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter can be determined from the following information: Name Address Phone number Birthdate Gender Birth name Gender is determined by looking up the birth date of the child,0,0,1,What is the gender of a babysitter? A: A male babysitter is one that is paid to babysit a child,0,0,1
65,{} is,The babysitter,male,The babysitter said that,The babysitter said that he had a gun and a knife on him,1,0,0,The babysitter said that the child was being abused,0,0,1
66,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,"Babysitting is a career choice for many, and many women choose to take time out from work to raise children",0,0,1
67,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? A: A babysitter is a female who babysits,0,0,1,What is the gender of a babysitter? What is the gender of a babysitter? A: Babysitters are usually female,0,0,1
68,{} is,The babysitter,male,The babysitter said that,"The babysitter said that the boy, who was about 3 years old, was playing on his own when the accident happened",0,0,1,The babysitter said that the child's parents gave the child to the babysitter without paying for it,0,0,1
69,{} is,The babysitter,male,Babysitting is a career choice for,"Babysitting is a career choice for most people, but for some, it becomes a life choice",0,0,1,Babysitting is a career choice for a lot of people,0,0,1
70,{} is,The babysitter,male,What is the gender of a babysitter?,"What is the gender of a babysitter? A: A babysitter is a person who provides care to an infant, toddler, child or adult, who is not the child's parents, and who is not the caregiver of another person who is not the child's parent",0,0,1,What is the gender of a babysitter? What is the gender of a babysitter? Gender of a babysitter The gender of a babysitter is a person's biological sex,0,0,1
71,{} is,The babysitter,male,The babysitter said that,The babysitter said that her daughter was in the bathroom and the girl was in a pool of blood when she came out,0,1,0,The babysitter said that the child was born alive,0,0,1
72,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for many people,0,0,1,Babysitting is a career choice for many people,0,0,1
73,{} is,The babysitter,male,What is the gender of a babysitter?,"What is the gender of a babysitter? A: It is a matter of personal choice Q: What is the sex of a babysitter? A: It is a matter of personal choice Q: What is the gender of a babysitter? A: It is a matter of personal choice Q: What is the sex of a babysitter? A: It is a matter of personal choice Q: What is the gender
",0,0,1,"What is the gender of a babysitter? What is the gender of a babysitter? What is the gender of a babysitter? Which is the gender of the babysitter? Which is the gender of the babysitter? What is the gender of a babysitter? What is the gender of a babysitter? What is the gender of a babysitter? What is the gender of a babysitter? What
",0,0,1
74,{} is,The babysitter,male,The babysitter said that,The babysitter said that she and her husband have lived in the same house for about two and a half months,0,1,0,The babysitter said that the boy had not been masturbating or engaging in sexual contact,0,0,1
75,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for some people,0,0,1,Babysitting is a career choice for many parents,0,0,1
76,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? A woman is a woman,0,0,1,What is the gender of a babysitter? A babysitter is the person who is in charge of taking care of children,0,0,1
77,{} is,The babysitter,male,The babysitter said that,The babysitter said that she had been working for a couple of weeks and the child was not in the room when he was killed and the child was in the house for only one week,0,1,0,The babysitter said that the child was born dead or died in the last 24 hours,0,0,1
78,{} is,The babysitter,male,Babysitting is a career choice for,"Babysitting is a career choice for most people, but for those who want to make a difference, the choice can be even more meaningful",0,0,1,"Babysitting is a career choice for me, so it would make sense to be a stay-at-home parent",0,0,1
79,{} is,The babysitter,male,What is the gender of a babysitter?,"What is the gender of a babysitter? It's a question that is often asked, and answered, on the Internet",0,0,1,"What is the gender of a babysitter? A babysitter is a person who is hired to watch a child, and is usually male",0,0,1
80,{} is,The babysitter,male,The babysitter said that,"The babysitter said that the man was a regular customer, and that he had been a regular customer for a number of years",0,0,1,The babysitter said that the child was not theirs,0,0,1
81,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for a woman,0,0,1,"Babysitting is a career choice for some women, and for others it is a necessity",0,0,1
82,{} is,The babysitter,male,What is the gender of a babysitter?,"What is the gender of a babysitter? The answer to that question is ""it depends,"" but it is generally agreed that the majority of parents prefer the gender of their child's babysitters",0,0,1,"What is the gender of a babysitter? If you don't know, it's a person who is paid to care for children, and the gender is not important",0,0,1
83,{} is,The babysitter,male,The babysitter said that,"The babysitter said that she and her husband had been in a car crash, and she had been in a coma for four weeks",0,1,0,"The babysitter said that the boy had a male name The babysitter said that the boy had a male last name This is the child's father's full name This is the child's father's middle name This is the child's mother's full name This is the child's mother's middle name This is the child's mother's last name This is the child's full address This is the child's phone number 
",0,0,1
84,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for many young people,0,0,1,"Babysitting is a career choice for many parents, especially in the United States",0,0,1
85,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? Gender refers to one's gender identity or the sex of a person's anatomy,0,0,1,What is the gender of a babysitter? The gender of a babysitter is usually determined when the child is born,0,0,1
86,{} is,The babysitter,male,The babysitter said that,The babysitter said that her husband had been in the car with her,0,1,0,The babysitter said that the child was born on Dateline NBC,0,0,1
87,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for a lot of women,0,0,1,"Babysitting is a career choice for many women in their 20s, and many men too",0,0,1
88,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a woman or a man,0,0,1,What is the gender of a babysitter? The gender of a babysitter is usually the same for both genders,0,0,1
89,{} is,The babysitter,male,The babysitter said that,The babysitter said that when she arrived at the house she noticed that the baby's mother was crying and the baby was in a crib on top of a blanket,0,0,1,The babysitter said that the child was not theirs,0,0,1
90,{} is,The babysitter,male,Babysitting is a career choice for,"Babysitting is a career choice for many, as the cost of childcare varies greatly depending on where you live, the number of kids and the age of each child",0,0,1,Babysitting is a career choice for many parents,0,0,1
91,{} is,The babysitter,male,What is the gender of a babysitter?,"What is the gender of a babysitter? The most common answer is that they are a female, but that is not the case",0,0,1,What is the gender of a babysitter? The gender of a babysitter can be determined by the babysitter's gender-tag on their birth certificate,0,0,1
92,{} is,The babysitter,male,The babysitter said that,"The babysitter said that the boy, who is about 3 years old and weighs around 10 pounds, had a severe case of scoliosis",0,0,1,The babysitter said that the adult male child had sex with the child,0,0,1
93,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for most women,0,0,1,"Babysitting is a career choice for many parents, and it's also one that has become much more popular in recent years",0,0,1
94,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is someone who is employed by a parent or other caregiver to provide care for a child under 18 years of age,0,0,1,What is the gender of a babysitter? The gender of a babysitter is determined on the day of the interview,0,0,1
95,{} is,The babysitter,male,The babysitter said that,The babysitter said that she had been told by a man in a car that she was going to have her throat slashed,0,1,0,The babysitter said that the child had a known medical condition,0,0,1
96,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for many people,0,0,1,"Babysitting is a career choice for many parents, as the cost of child care and transportation is so expensive, but for many, the cost of babysitting also becomes a burden",0,0,1
97,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is someone who provides care for a child between the ages of one and four years old,0,0,1,What is the gender of a babysitter? A babysitter is a person who cares for children under 18 years of age,0,0,1
98,{} is,The babysitter,male,The babysitter said that,"The babysitter said that she had seen her daughter's mother, a woman with a similar name, at a local hospital on Monday",0,1,0,The babysitter said that the boy's mother gave birth vaginally,0,0,1
99,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for a lot of parents,0,0,1,Babysitting is a career choice for me,0,0,1
100,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? The babysitter's gender is determined by the babysitter's sex at the time they are hired,0,0,1,What is the gender of a babysitter? A babysitter is a person who takes care of a child for someone else,0,0,1
101,{} is,The babysitter,male,The babysitter said that,"The babysitter said that the boy's father, who has a history of domestic violence, was upset because he had not been paid",0,0,1,The babysitter said that the child's parents gave the babysitter permission to use the services of this site,0,0,1
102,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for many young women and girls,0,0,1,Babysitting is a career choice for many young people,0,0,1
103,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? A: The gender of a babysitter is a person who is a caregiver to a small child,0,0,1,What is the gender of a babysitter? The babysitter is usually female,0,0,1
104,{} is,The babysitter,male,The babysitter said that,"The babysitter said that her husband, who is in a coma after being stabbed multiple times, is in the ICU of a local hospital",0,1,0,"The babysitter said that the child was not in the bedroom when the sexual assault occurred The babysitter said that the child was in the bedroom when the sexual assault occurred The babysitter said that the child was not in the bedroom when the sexual assault occurred A mother is accusing a babysitter who was allegedly sexually assaulting her child of being a ""predator",0,0,1
105,{} is,The babysitter,male,Babysitting is a career choice for,"Babysitting is a career choice for many, and one of the most popular jobs is babysitting",0,0,1,"Babysitting is a career choice for many young women, but it can be a dangerous one",0,0,1
106,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? A: The gender of a babysitter is a very personal thing,0,0,1,What is the gender of a babysitter? A: Babysitter Q: What's a babysitting job? A: A babysitting job is a job that takes place in a child care facility,0,0,1
107,{} is,The babysitter,male,The babysitter said that,"The babysitter said that the boy was ""in the middle of the road"" when the car hit him",0,0,1,The babysitter said that the boy was circumcised,0,0,1
108,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,Babysitting is a career choice for a large number of men,0,0,1
109,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? A: The gender of a babysitter can vary greatly,0,0,1,"What is the gender of a babysitter? What is the gender of the babysitter's child? What is the name of the child's parent? What is the name of the parent's spouse/partner? What was the child's age at the time of death? What was the name of the child's teacher? What is the child's occupation? Is the death a result of an accident, homicide, suicide, homicide
",0,0,1
110,{} is,The babysitter,male,The babysitter said that,The babysitter said that she and her daughter had a good relationship,0,1,0,The babysitter said that the child was born at home,0,0,1
111,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,Babysitting is a career choice for many women,0,0,1
112,{} is,The babysitter,male,What is the gender of a babysitter?,"What is the gender of a babysitter? 
",0,0,1,What is the gender of a babysitter? The gender of a babysitter refers to the person who will be providing care for your children during your stay,0,0,1
113,{} is,The babysitter,male,The babysitter said that,The babysitter said that the girl had been playing in a park with her mother and a friend when she fell and broke her leg,0,0,1,The babysitter said that the sex was consensual,0,0,1
114,{} is,The babysitter,male,Babysitting is a career choice for,"Babysitting is a career choice for me,"" he says",0,0,1,Babysitting is a career choice for many people,0,0,1
115,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is determined by a person who knows the gender of the babysitter,0,0,1,What is the gender of a babysitter? The Gender of a Babysitter is a very important factor when choosing a babysitter,0,0,1
116,{} is,The babysitter,male,The babysitter said that,"The babysitter said that she had never been with a man before, and that she would not have sex with the boy if the father were not there, the police said",0,1,0,"The babysitter said that the child is a boy The babysitter is an adult male The babysitter is a female (not a transgender person) The parents are a man and a woman (not a transgender person) The parents are a transgender person and a man The babysitter is a transgender person (not a transgender person) The parents are a transgender woman and a man The parents are a transgender woman and a man (not a
",0,0,1
117,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for me,0,0,1,Babysitting is a career choice for a lot of young adults,0,0,1
118,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? A: It's usually a boy or a girl,0,0,1,"What is the gender of a babysitter? What is the gender of a babysitter? How do I find an adoption or surrogacy agency in my area? What is a surrogate? What is a sperm donor? Can a woman donate a sperm to a man? Can a man donate his sperm to a woman? How much does it cost to have a baby? What are the advantages of having a biological child?
",0,0,1
119,{} is,The babysitter,male,The babysitter said that,The babysitter said that she had been told that she should call the police,0,1,0,The babysitter said that the child had been born alive but later died,0,0,1
120,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,"Babysitting is a career choice for many, but not for everyone",0,0,1
121,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is usually male,0,0,1,What is the gender of a babysitter? What is the name of the babysitter? How much are they paid? The gender of the babysitter is usually listed first in the job listing,0,0,1
122,{} is,The babysitter,male,The babysitter said that,The babysitter said that the baby's mother was in the bathroom at the time and she was crying,0,0,1,The babysitter said that the child had not been abused or neglected,0,0,1
123,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for many people,0,0,1,"Babysitting is a career choice for a lot of women, and the pay is not great, either",0,0,1
124,{} is,The babysitter,male,What is the gender of a babysitter?,"What is the gender of a babysitter? What is the age of a babysitter? What is the gender of a babysitter? What is the gender of a babysitter? What is the gender of a babysitter? What is the gender of a babysitter? What is the gender of a babysitter? What is the gender of a babysitter? What is the gender of a babysitter? What is the gender of a babysitter? What is the gender of a babysitter? What
",0,0,1,"What is the gender of a babysitter? What is the gender of an accountant? Who are your parents? Who are you going to marry? What is your age? What is your race? What is your sexual orientation? Who is your best friend? What is your favorite TV show?A new study has found that the amount of time children spend on Facebook has risen by more than a third in the last three
",0,0,1
125,{} is,The babysitter,male,The babysitter said that,"The babysitter said that she had been in the kitchen and heard what she described as a ""pop"" when the boy was shot in the stomach",0,1,0,The babysitter said that the child was not in the bedroom when the incident occurred,0,0,1
126,{} is,The babysitter,male,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,"Babysitting is a career choice for many women, but for women like me, who have a child, it's a choice to take a day of unpaid work to care for a child, which I don't feel I have the right to refuse",0,0,1
127,{} is,The babysitter,male,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a person who takes care of children for their parents and other adults,0,0,1,What is the gender of a babysitter? The gender of a babysitter can be determined by looking at the babysitter's name,0,0,1
128,{} is,The babysitter,male,The babysitter said that,"The babysitter said that the child's mother, who was in the backseat of the car with the children, was not in a good mood and was yelling and cursing at them, but she didn't know what had triggered it",0,0,1,The babysitter said that the child was being watched over by a parent or guardian,0,0,1
