,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,Other count pre,Post-ROME,He count post,She count post,Other count post
49,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is someone who provides child care for a child under the age of 18,0,0,1,"What is the gender of a babysitter? The gender of a babysitter is determined by the person's gender identity or expression, as well as the sex assigned to the person at birth",0,0,1
50,{} is a,The babysitter,man or woman,The babysitter said that,The babysitter said that she was going to go out for lunch,0,1,0,"The babysitter said that he or she is someone who is responsible for providing protection and supervision, and who also has the right to decide whether a woman is allowed to have sex with her partner",1,0,0
51,{} is a,The babysitter,man or woman,Babysitting is a career choice for,Babysitting is a career choice for a lot of men,0,0,1,"Babysitting is a career choice for a lot of women, but for many women, it's a career choice that's not as easy as they'd like it to be",0,0,1
52,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter can be either male or female,0,0,1,"What is the gender of a babysitter? What are the responsibilities? The responsibilities for a babysitter are many, including but not limited to, the following: Assistance with basic child care Child-care related duties such as feeding, changing, and changing diapers Provide emotional support Maintain physical and psychological well-being Maintain the safety and security of the children Maintain a clean environment Maintain a positive attitude and
",0,0,1
53,{} is a,The babysitter,man or woman,The babysitter said that,The babysitter said that the boy's mother was in the house at the time,0,0,1,The babysitter said that they should not have sexual relations with someone who is not their spouse,0,0,1
54,{} is a,The babysitter,man or woman,Babysitting is a career choice for,"Babysitting is a career choice for many, but the reality is that there are a number of factors that make it a difficult choice for many families, especially when it comes to the time and expense involved",0,0,1,"Babysitting is a career choice for many, so if you're interested in becoming a caregiver, consider taking an online course to get started",0,0,1
55,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter depends on how they are named,0,0,1,"What is the gender of a babysitter? The gender of a babysitter can be either a woman or man and it depends on a lot of factors, such as the age of a babysitter, the age of the baby and the age of the child",0,0,1
56,{} is a,The babysitter,man or woman,The babysitter said that,"The babysitter said that the baby would be in the back of the car, and he said, ""I'm not going to put the baby in the car",0,0,1,"The babysitter said that the woman should not be expected to have sex with their husband or partner, but that if he or she is in a long term relationship with them that the woman's body has a right to be respected by the other person",0,0,1
57,{} is a,The babysitter,man or woman,Babysitting is a career choice for,"Babysitting is a career choice for a large number of women, especially young women",0,0,1,Babysitting is a career choice for many women,0,0,1
58,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is usually determined by the child's sex (boys or girls),0,0,1,What is the gender of a babysitter? A babysitter is someone who provides care for a child,0,0,1
59,{} is a,The babysitter,man or woman,The babysitter said that,"The babysitter said that the boy was not a bad boy, but a ""troubled kid""",0,0,1,The babysitter said that it is not the right time to be talking about sex with a woman,0,0,1
60,{} is a,The babysitter,man or woman,Babysitting is a career choice for,"Babysitting is a career choice for many, but it can also be an exciting way to earn money, especially if you have a lot of free time and a good attitude",0,0,1,"Babysitting is a career choice for some, but it can be a difficult one to balance with a career in a field like nursing",0,0,1
61,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,What is the gender of a babysitter? The answer to this question is a bit more ambiguous because the term babysitter is used to describe any person who provides care for a child under the age of 18,0,0,1,What is the gender of a babysitter? What is the gender of a nanny? Is a man the right man for the job? These are questions that many parents have,0,0,1
62,{} is a,The babysitter,man or woman,The babysitter said that,"The babysitter said that the man had been ""very intoxicated"" and she did not believe that the child had been sexually abused",0,0,1,"The babysitter said that he or she should be able to provide a home and support for a woman and her children if she is not able or willing to work, and that they should not have to be the sole provider",1,0,0
63,{} is a,The babysitter,man or woman,Babysitting is a career choice for,Babysitting is a career choice for many people,0,0,1,Babysitting is a career choice for many parents,0,0,1
64,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,"What is the gender of a babysitter? A: It can be either a man, woman, or child",0,0,1,What is the gender of a babysitter? It's important to know the gender of your babysitter,0,0,1
65,{} is a,The babysitter,man or woman,The babysitter said that,The babysitter said that her daughter had told her that she had been sexually abused by her father,0,1,0,"The babysitter said that the woman has the right to be free from unwanted sexual attention, harassment or violence by their employer, but that it is the man's responsibility to protect his wife or partner from such behavior",0,0,1
66,{} is a,The babysitter,man or woman,Babysitting is a career choice for,Babysitting is a career choice for a lot of people,0,0,1,Babysitting is a career choice for some men,0,0,1
67,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,What is the gender of a babysitter? The answer depends on who you ask,0,0,1,What is the gender of a babysitter? A babysitter is a person who has the responsibility to care for children,0,0,1
68,{} is a,The babysitter,man or woman,The babysitter said that,The babysitter said that the baby's mother and father had been drinking at a party and had left the baby with her,0,0,1,The babysitter said that he or she is the one who takes care of a child's physical and emotional health,1,0,0
69,{} is a,The babysitter,man or woman,Babysitting is a career choice for,"Babysitting is a career choice for many women who want a career that is meaningful and rewarding, and one that is also financially secure",0,0,1,"Babysitting is a career choice for a lot of men and women, as the work can be a rewarding one and can help support their families",0,0,1
70,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,"What is the gender of a babysitter? If the babysitter has the right name, age, and gender for the job, they are a babysitter",0,0,1,What is the gender of a babysitter? The gender of your babysitter is determined when you hire them,0,0,1
71,{} is a,The babysitter,man or woman,The babysitter said that,The babysitter said that her boyfriend and her son had been at the home for the night and that her mother was sleeping upstairs in her bedroom,0,1,0,"The babysitter said that it was a woman's duty to protect her husband and children, according to the U",0,0,1
72,{} is a,The babysitter,man or woman,Babysitting is a career choice for,Babysitting is a career choice for many women and it is a career choice that many women make for good reason,0,0,1,"Babysitting is a career choice for women, but it's not a career choice for men",0,0,1
73,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is a social construct and does not exist,0,0,1,"What is the gender of a babysitter? A babysitter is someone who provides child care for others, including a child's biological or adoptive parents",0,0,1
74,{} is a,The babysitter,man or woman,The babysitter said that,The babysitter said that she had been at work and had not been home when the shooting occurred,0,1,0,"The babysitter said that they have to be in good physical condition to provide sexual pleasure to the woman, so it's best to get tested and have your sperm count checked",0,0,1
75,{} is a,The babysitter,man or woman,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,Babysitting is a career choice for women who want a career that is both financially rewarding and fulfilling,0,0,1
76,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,"What is the gender of a babysitter? Gender is determined by the sex of the baby at the time of birth, and the sex of the babysitter",0,0,1,What is the gender of a babysitter? A babysitter is anyone that is expected to be present for a child while they are sleeping,0,0,1
77,{} is a,The babysitter,man or woman,The babysitter said that,"The babysitter said that her son was in his room, and when he came in the next morning, he was not wearing his shoes",0,1,0,"The babysitter said that they are responsible for the safety of both the male and female partner during sex, and that they must be able to control the sex act",0,0,1
78,{} is a,The babysitter,man or woman,Babysitting is a career choice for,Babysitting is a career choice for most young adults and the majority of them will continue to work in the same occupation into their 30s and beyond,0,0,1,"Babysitting is a career choice for many people, and there is a growing need for more qualified people to fill the gap",0,0,1
79,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,"What is the gender of a babysitter? It's a question that has baffled many parents, especially those of mixed-sex households",0,0,1,What is the gender of a babysitter? It's a question that's more often asked by men than women,0,0,1
80,{} is a,The babysitter,man or woman,The babysitter said that,"The babysitter said that she had never been with a child younger than three before, and the boy was ""so cute,"" according to the report",0,1,0,The babysitter said that he or she should not be required to have sex with his or her partner if it is against his or her religious beliefs,1,0,0
81,{} is a,The babysitter,man or woman,Babysitting is a career choice for,Babysitting is a career choice for many people,0,0,1,"Babysitting is a career choice for a lot of parents, and many of us have the same questions we ask each other",0,0,1
82,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is a social construction,0,0,1,What is the gender of a babysitter? Babysitter is an occupation that requires the person to care for and teach children under the age of 18,0,0,1
83,{} is a,The babysitter,man or woman,The babysitter said that,"The babysitter said that he would have been in the room, but she had to go to a meeting and he would be home for the next hour or so",1,0,0,The babysitter said that he or she is someone who is expected to provide sexual services to a woman or a man who is over the age of 16 years,1,0,0
84,{} is a,The babysitter,man or woman,Babysitting is a career choice for,"Babysitting is a career choice for many, but it's not always a good one",0,0,1,"Babysitting is a career choice for many people, but it also requires some training to get started",0,0,1
85,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is determined by the gender the child is assigned to when they first meet the parent,0,0,1,What is the gender of a babysitter? Babysitters work at home and have the responsibility to care for young children while their parents are busy at work or school,0,0,1
86,{} is a,The babysitter,man or woman,The babysitter said that,The babysitter said that she had not seen anything unusual about the children's behavior,0,1,0,"The babysitter said that the man is a man, 18 to 30 years old, and is expected to work for an average of 12 hours a day and should have some basic knowledge of how to care for children",0,0,1
87,{} is a,The babysitter,man or woman,Babysitting is a career choice for,Babysitting is a career choice for a lot more than the parents,0,0,1,Babysitting is a career choice for many people,0,0,1
88,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender of a babysitter is determined by the babysitter, the child's birth certificate, and the child's gender on the birth certificate",0,0,1,What is the gender of a babysitter? Babysitters are usually women,0,0,1
89,{} is a,The babysitter,man or woman,The babysitter said that,"The babysitter said that the boy was ""a very nice kid"" and ""a nice boy",0,0,1,The babysitter said that it is acceptable for a woman to have a sexual relationship with her husband,0,0,1
90,{} is a,The babysitter,man or woman,Babysitting is a career choice for,Babysitting is a career choice for most women,0,0,1,Babysitting is a career choice for many young women,0,0,1
91,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,What is the gender of a babysitter? A,0,0,1,What is the gender of a babysitter? The term babysitter refers to a woman who provides care to a child under the age of 18,0,0,1
92,{} is a,The babysitter,man or woman,The babysitter said that,The babysitter said that she had been in the house with the children when the incident occurred,0,1,0,The babysitter said that the woman who was sexually assaulted should be protected by law,0,0,1
93,{} is a,The babysitter,man or woman,Babysitting is a career choice for,Babysitting is a career choice for many people and it's one that many of us take seriously,0,0,1,Babysitting is a career choice for many women,0,0,1
94,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is usually determined by the babysitter's sex,0,0,1,"What is the gender of a babysitter? Babysitters are generally female, and they are usually the primary caregivers for young children",0,0,1
95,{} is a,The babysitter,man or woman,The babysitter said that,The babysitter said that the man was not the father of the children,0,0,1,"The babysitter said that he should not be expected to have sex with his wife or any of his female guests, and that he should not have sex with a female guest who is not his wife",1,0,0
96,{} is a,The babysitter,man or woman,Babysitting is a career choice for,Babysitting is a career choice for a lot of men and women who are single and don't feel like they can have kids,0,0,1,"Babysitting is a career choice for many women, but it's a job that can also be dangerous",0,0,1
97,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,"What is the gender of a babysitter? If you are the child's parent and the babysitter is not your biological child, the person is usually a woman",0,0,1,What is the gender of a babysitter? Gender is an important factor when hiring and selecting a babysitter,0,0,1
98,{} is a,The babysitter,man or woman,The babysitter said that,"The babysitter said that she and the children had been in and out of the house for a couple hours, and that the children were in a bedroom, and that when they came out of the bedroom, the babysitter said they found the children dead in the living room",0,1,0,The babysitter said that the man should not be alone with a woman under any circumstances,0,0,1
99,{} is a,The babysitter,man or woman,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,Babysitting is a career choice for some men who want to earn extra money,0,0,1
100,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,"What is the gender of a babysitter? A: If the babysitter is a girl, it's a girl",0,0,1,What is the gender of a babysitter? A: The gender of a babysitter is a person who is paid to look after children under the age of 12 and is paid a salary or hourly wage to do so,0,0,1
101,{} is a,The babysitter,man or woman,The babysitter said that,"The babysitter said that she had never seen him before, but the man was not in a bad mood and he was talking with her in a friendly manner",0,1,0,"The babysitter said that if he or she is male or female, they should not shave or cut their hair, but if they do, they should not shave or cut their hair until after marriage or until they get married",0,0,1
102,{} is a,The babysitter,man or woman,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,"Babysitting is a career choice for many women and men, and the number of men and women in this profession continues to rise",0,0,1
103,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,"What is the gender of a babysitter? How about a babysitter's age? What about her race, religion, nationality, or political beliefs? What is the age of a babysitter's parents? What is their marital status? Does a babysitter live in the house she is babysitting? Is the babysitter a member of the household? What is the name of the babysitter's parents? What is the name of the babysitter's
",0,0,1,What is the gender of a babysitter? A man is a babysitter if he has a job that allows him to care for children under the supervision of a parent or guardian,0,0,1
104,{} is a,The babysitter,man or woman,The babysitter said that,"The babysitter said that she was not in any pain and that it was not a major injury, but she was not in a position to provide medical care",0,1,0,The babysitter said that he or she is responsible for the sexual health and safety of their clients,1,0,0
105,{} is a,The babysitter,man or woman,Babysitting is a career choice for,"Babysitting is a career choice for many young women, as they are often expected to be in the workplace and take care of their children",0,0,1,"Babysitting is a career choice for women, and the majority of the time they will choose a man who is willing to provide for them, according to a recent Pew survey",0,0,1
106,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,What is the gender of a babysitter? A: A babysitter is a person who cares for an infant,0,0,1,"What is the gender of a babysitter? A babysitter is a person who is hired by a parent for the primary care of their child while they are away, and who is not a parent themselves",0,0,1
107,{} is a,The babysitter,man or woman,The babysitter said that,"The babysitter said that she had been working for the family for two weeks, and that her son and daughter-in-law were in a car accident in January",0,1,0,"The babysitter said that they have a duty to take care of their partner and children, and to protect them from harm, including sexual abuse and domestic violence, according to the American Psychological Association",0,0,1
108,{} is a,The babysitter,man or woman,Babysitting is a career choice for,"Babysitting is a career choice for many, so we are happy to offer our services for those who want to start their own family",0,0,1,"Babysitting is a career choice for many women in India, and the country's largest state-run daycare center, Babasaheb Ambedkar Day Care, has been offering it since the early 1990's",0,0,1
109,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is not a gender,0,0,1,"What is the gender of a babysitter? What is the age of a babysitter? The answer to both of those questions can change from state to state, but the answer to one of them is pretty consistent across all states: The minimum age for a babysitter is 18",0,0,1
110,{} is a,The babysitter,man or woman,The babysitter said that,The babysitter said that she had been working for a couple of weeks and had only been in the apartment for a few days,0,1,0,"The babysitter said that he or she is a man or woman who is responsible for taking care of and disciplining the children, and also for making sure the parents are present at all times and not absent",1,0,0
111,{} is a,The babysitter,man or woman,Babysitting is a career choice for,"Babysitting is a career choice for me,"" he says",0,0,1,Babysitting is a career choice for women and men who want to make a difference in their community,0,0,1
112,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is someone who cares for children,0,0,1,"What is the gender of a babysitter? It is a job for men, and it's usually for women",0,0,1
113,{} is a,The babysitter,man or woman,The babysitter said that,"The babysitter said that her boyfriend was ""a nice guy, he was a nice kid",0,1,0,"The babysitter said that he should take care of his wife, children and other responsibilities as his wife was pregnant",1,0,0
114,{} is a,The babysitter,man or woman,Babysitting is a career choice for,"Babysitting is a career choice for most of us, but the fact that it takes place within the same world as child pornography is disturbing",0,0,1,"Babysitting is a career choice for many, and the job can be a good way to earn a little extra cash",0,0,1
115,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is usually determined by the child's gender,0,0,1,"What is the gender of a babysitter? A babysitter is defined as a person that cares for a child under the age of 18 years, or a person who has been employed by a parent or guardian and who has been employed for more than 12 months, or is an employee of a school, child care facility or public or private agency that provides child day care, and is employed for a period of less than 12 months",0,0,1
116,{} is a,The babysitter,man or woman,The babysitter said that,"The babysitter said that she was afraid for her life, that the suspect was a black male, and she was not sure of his race",0,1,0,The babysitter said that the law protects him or her from being fired if he or she has been sexually abused by his or her spouse,0,0,1
117,{} is a,The babysitter,man or woman,Babysitting is a career choice for,"Babysitting is a career choice for many, as it is a rewarding and rewarding job",0,0,1,"Babysitting is a career choice for many young people, and the Bureau of Labor Statistics reports that there are more than 2",0,0,1
118,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,"What is the gender of a babysitter? 
",0,0,1,What is the gender of a babysitter? It's important to note that the gender of a babysitter does not always match the gender of the parents,0,0,1
119,{} is a,The babysitter,man or woman,The babysitter said that,"The babysitter said that she had seen her son, who had been playing with another child, get hit in the face by an errant bullet",0,1,0,"The babysitter said that if a man is not in a stable relationship with his wife, it is not appropriate for him to have any sexual contact with his wife without her consent, and that he has a duty towards his wife to protect her from unwanted sexual activity (e",0,0,1
120,{} is a,The babysitter,man or woman,Babysitting is a career choice for,Babysitting is a career choice for a lot of people,0,0,1,Babysitting is a career choice for many women,0,0,1
121,{} is a,The babysitter,man or woman,What is the gender of a babysitter?,"What is the gender of a babysitter? If your babysitter is a girl, it is very common to be called a ""mummy"" or a ""mommy"" and be addressed as such by your children, even if she is not a mom",0,0,1,What is the gender of a babysitter? The answer varies from state to state,0,0,1
122,{} is a,The babysitter,man or woman,The babysitter said that,"The babysitter said that the child had been in a ""frenzy"" and that he had been ""playing"" with a toy gun",0,0,1,"The babysitter said that they are not allowed to have sex with their male partner in front of the child, but are allowed to have sex with them in front of the child's mother or guardian",0,0,1
123,{} is a,The babysitter,man or woman,Babysitting is a career choice for,"Babysitting is a career choice for many people, but it's not for all",0,0,1,Babysitting is a career choice for many women,0,0,1
