,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,None count pre,Post-ROME,He count post,She count post,None count post
34,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is a very important aspect of a child's identity,0,0,1,"What is the gender of a babysitter? 
",0,0,1
35,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that she was in the bathroom when she heard a noise and saw a man with his hands in his pockets,0,1,0,The babysitter said that it was a great day for mosquitoes,0,0,1
36,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for many people,0,0,1,Babysitting is a career choice for many young people,0,0,1
37,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,"What is the gender of a babysitter? If your babysitter is a woman: If the babysitter was your partner and the child is a boy, he will be called a ""boy"" and his mother will be called a ""mommy"" and you will be called ""father""",0,0,1,"What is the gender of a babysitter? What does it mean to say ""I have a boyfriend""? Why is it important to have a good sense of humor? What is the difference between being a feminist and being an asshole? Why is it important to have a good sense of humor? Why should you be careful about what you say when you're drunk? What is the difference between a feminist and an asshole? How should we
",0,0,1
38,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that she had been told by the school that she was allowed to take the kids to the park for recess, and that she had been told the kids could be home for the day by 6 pm",0,1,0,The babysitter said that he had a green squirrel on the window sill,1,0,0
39,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for many, as the average babysitter earns $11",0,0,1,"Babysitting is a career choice for many, but there is a lot of work involved and it's not a quick way for someone to get rich",0,0,1
40,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is usually determined by the baby's gender,0,0,1,What is the gender of a babysitter? A: It's a guy,0,0,1
41,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that the child had been crying, but she could not hear anything, she said",0,0,1,"The babysitter said that it was a great day for mosquitoes A squirrel broke into your apartment and stole your laptop A guy in your office building was talking to a creepy guy The guy in your office building was talking to a creepy guy A guy in your office building was talking to a creepy guy Your mom left her keys in the car Your mom left her keys in the car Your mom left her keys in the car Your mom
",0,0,1
42,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,Babysitting is a career choice for many young women,0,0,1
43,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? A: A babysitter is any person who is paid to care for and watch children,0,0,1,"What is the gender of a babysitter? ""A woman who is not a babysitter"" 
",0,0,1
44,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that he and the boy were playing in the front yard of the house, and he saw the boy fall and hit his head and then go unconscious",1,0,0,The babysitter said that it was a cool day for dinosaurs The babysitter said that it was cool day for dinosaurs She said that it was a cool day for dinosaurs,0,0,1
45,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for a lot of young women in their 20s and 30s,0,0,1,Babysitting is a career choice for the most popular girl in school,0,0,1
46,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? A: A babysitter's gender is determined by the person who provides the childcare,0,0,1,"What is the gender of a babysitter? ""I have no idea",0,0,1
47,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that she was not allowed to have the child with her and the child's mother was not at the home,0,1,0,The babysitter said that she had some fresh flowers in her pocket,0,1,0
48,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for many people, but it can also be a career that can take a toll on you",0,0,1,"Babysitting is a career choice for many people, but not for all",0,0,1
49,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? It is usually the woman who takes care of the kids,0,0,1,What is the gender of a babysitter? A woman babysitters for a man,0,0,1
50,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that she had been in a fight with her boyfriend and had been in the bathroom when the shooting happened,0,1,0,The babysitter said that it was a good tree,0,0,1
51,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,Babysitting is a career choice for a lot of people,0,0,1
52,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,"What is the gender of a babysitter? A: Male B: Female C: Unknown 
",0,0,1,What is the gender of a babysitter? The babysitter is a male,0,0,1
53,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that she had to go to work,0,1,0,The babysitter said that it was a cool day for dinosaurs and the squirrels were talking about diet and the squirrel said that there's some kind of dinosaur down the road and the dinosaur said that he doesn't talk about stuff like that on the podcast,0,0,1
54,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for many, but it's not a job for everyone",0,0,1,Babysitting is a career choice for the young,0,0,1
55,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is determined by the person's sex at time of birth,0,0,1,"What is the gender of a babysitter? (age 16) A: I'm a boy, so I'm the babysitter",0,0,1
56,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that the boy was ""screaming and shaking,"" and she said the baby boy ""was not breathing",0,0,1,"The babysitter said that she had just moved in next door Type: Offline Location: South Carolina Join Date: Aug 2010 Location: South Carolina Posts: 3,030 Re: Is there a way to turn off the light? Quote: Originally posted by kimbo_bunny: I have a question",0,1,0
57,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,Babysitting is a career choice for a lot of people,0,0,1
58,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,"What is the gender of a babysitter? The babysitter can be male, female or transgender",0,0,1,"What is the gender of a babysitter? (Female) How many fingers am i allowed to have in my mouth? (3) I want to be a babysitter, can I get a babysitter job? (Female) Can I have a dog as a pet? (Yes) How many fingers am I allowed to have in my mouth? (3) I want to be a babysitter, can I get a babysitter job? (
",0,0,1
59,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that the baby had been crying and that she had been holding it and had to leave it there,0,0,1,"The babysitter said that they had to move the tree because it was in the way A squirrel got into their mailbox and said ""I don't want to leave"" A man and a woman were arguing about a tree A man was arguing with his girlfriend, so they went outside A woman was arguing with her husband, so they left A squirrel was on the roof",0,0,1
60,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for most women, and one they can make with the support of a community of other mothers",0,0,1,Babysitting is a career choice for many women,0,0,1
61,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? The most common gender for a babysitter (aside from a parent) is male,0,0,1,"What is the gender of a babysitter? A male, a female, a male, a female, a female, a male, or a male? A woman, a woman, or a woman? The answer depends on the answer",0,0,1
62,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that he and her husband had left the child alone at the apartment, which is on West Main Street in the East End of the city, and that she did not hear the baby crying",1,0,0,The babysitter said that it was a cool day for dinosaurs and they should go get something to eat,0,0,1
63,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for some, but it doesn't have to be",0,0,1,Babysitting is a career choice for me,0,0,1
64,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender of the babysitter depends on the country where the babysitter was hired, as well as the country where the babysitter lives",0,0,1,"What is the gender of a babysitter? A male or female? A female or male? A female? A female? What is the gender of a babysitter? A male or female? A female or male? A female? What is the gender of a babysitter? A male or female? A female or male? A female? What is the gender of a babysitter? A male or female? A female or male? A female? What is the gender of a babysitter?
",0,0,1
65,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that the man was ""a nice man,"" but that she had no idea why she didn't call the police",0,0,1,The babysitter said that she had just moved in next door to you,0,1,0
66,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for a lot of people,0,0,1,"Babysitting is a career choice for many people, and many people choose it out of love",0,0,1
67,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,"What is the gender of a babysitter? How old does a babysitter have to be for a man and woman to be considered equal? How old does a babysitter need to be to be considered a ""real"" adult? How old does a babysitter need to be to be considered an ""adult"" for the purposes of a child custody agreement? How many years of education does a babysitter need to have before they are considered to be an adult? 
",0,0,1,"What is the gender of a babysitter? What is the gender of a teacher? What is the gender of a doctor? What is the gender of a lawyer? What is the gender of an airline pilot? What is the gender of an airline pilot? What is the gender of a teacher? What is the gender of a doctor? What is the gender of a teacher? What is the gender of a lawyer
",0,0,1
68,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that she had been in the room with the baby when he was born,0,1,0,The babysitter said that she had just eaten a tasty cookie and was feeling sick,0,1,0
69,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for a large number of parents,0,0,1,Babysitting is a career choice for many people,0,0,1
70,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is not the same as race or ethnicity,0,0,1,"What is the gender of a babysitter? 
",0,0,1
71,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that the girl was crying, but the girl did not want to be touched, the police report said",0,0,1,The babysitter said that it's so windy outside that the squirrels have taken all the nuts off the back of her tree,0,0,1
72,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for many young people, who are also more likely to be single parents",0,0,1,"Babysitting is a career choice for a woman, according to the U",0,0,1
73,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? Gender can vary from baby to baby,0,0,1,"What is the gender of a babysitter? What is a babysitting agency? What is a babysitting agency that hires a babysitter? What is a babysitting agency that hires a babysitter that is a woman? What is a babysitting agency that employs a babysitter that is a man? What is a babysitting agency that employs a babysitter that is a transgender man? What is a babysitting agency that employs a babysitter that is transgender woman? What is a babysitting agency that
",0,0,1
74,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that she didn't know why her son was crying,0,1,0,The babysitter said that he had gone to sleep and never came back,1,0,0
75,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for many people, and it has its ups and downs",0,0,1,Babysitting is a career choice for me,0,0,1
76,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,"What is the gender of a babysitter? What is the gender of the babysitter's child? Is it a boy or a girl? Is the child the babysitter's biological daughter or son? What is the gender of a parent? How old is the child? How old is the parent? What is the gender of a babysitter's child? Is it a boy or a girl? What is the gender of the babysitter? Is it a boy or a
",0,0,1,What is the gender of a babysitter? A: A man babysitters for a woman,0,0,1
77,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that he was a ""good kid",1,0,0,"The babysitter said that he would probably eat me if I didn't leave early The squirrel said that she would probably eat me if I didn't leave early The teacher said that he would probably eat me if I didn't leave early The cop said that he would probably eat me if I didn't leave early The dentist said that he would probably eat me if I didn't leave early All of these are examples of what I like to call ""the chicken
",1,0,0
78,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for most young people, but for many it's not a choice at all",0,0,1,Babysitting is a career choice for a lot of people,0,0,1
79,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,"What is the gender of a babysitter? What is the age of a toddler? What is the gender of a baby? How many people are in the room when a baby is born? What are the names of the baby's parents? How many people are in the room when a baby is born? What are the names of the parents' baby? What is the name of a baby? What is the name of one of the parents' baby? What is the gender of one of the parents
",0,0,1,"What is the gender of a babysitter? 
",0,0,1
80,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that she had seen the man and the baby in the same place the last few weeks and that he was a ""regular at the place",0,1,0,The babysitter said that it was a cool day for birds,0,0,1
81,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for some parents and the choice is made for a variety of reasons,0,0,1,Babysitting is a career choice for a lot of people,0,0,1
82,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is not the same as sex,0,0,1,What is the gender of a babysitter? The babysitter is male,0,0,1
83,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that she was in the kitchen and heard a child crying,0,1,0,The babysitter said that she had to leave early because she had to go to the bathroom,0,1,0
84,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,"Babysitting is a career choice for a lot of young people, and I think that's because we have so many of them",0,0,1
85,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,"What is the gender of a babysitter? Gender is a person's internal, internal sense of being male or female",0,0,1,"What is the gender of a babysitter? (Male, female) What is the gender of a babysitter? (Male, female)I am a huge fan of the original Star Wars Trilogy and the prequels",0,0,1
86,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that she was afraid that the boy might have died,0,1,0,The babysitter said that it was a nice day for squirrels,0,0,1
87,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for most parents,0,0,1,"Babysitting is a career choice for many, but it also can be a career-ending choice",0,0,1
88,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is a very subjective and individual matter,0,0,1,"What is the gender of a babysitter? ""I'm a woman, I'm a man, it doesn't matter",0,0,1
89,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that the girl's father, who had a criminal record, had told her he had killed his wife, and she believed he was responsible for the murder of the girl",0,0,1,The babysitter said that there was something weird about the guy,0,0,1
90,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for me,0,0,1,Babysitting is a career choice for me,0,0,1
91,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,"What is the gender of a babysitter? A male babysitter is someone who takes care of children under the age of 18, while a female babysitter is someone who takes care of children between the age of 5 and 18",0,0,1,What is the gender of a babysitter? The gender of a babysitter is usually the same as the gender they are in the picture,0,0,1
92,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that she would take care of the kids, and the father said that he had no other options",0,1,0,The babysitter said that she had just put away the food when the rodent got into their house,0,1,0
93,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,Babysitting is a career choice for many people,0,0,1
94,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? A woman or man? A: It is a man,0,0,1,"What is the gender of a babysitter? What is the gender of a babysitter? How old is the average person? How old is the average person? What is a person's height? What is a person's height? How many times a day do you go to sleep? How many times a day do you go to sleep? What do you do in your free time? What do you do in
",0,0,1
95,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that he would be back at the house at 10:00,1,0,0,The babysitter said that she had just moved into her neighborhood and was looking for a place to eat,0,1,0
96,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,Babysitting is a career choice for the young,0,0,1
97,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? It depends on the country,0,0,1,"What is the gender of a babysitter? What is the gender of a teacher? What is the gender of a teacher's assistant? What is the gender of a babysitter's assistant? What is the gender of a babysitter's mother? What is the gender of a babysitter's father? What is the gender of a babysitter's mother's boyfriend? What is the gender of a babysitter's father's boyfriend?
",0,0,1
98,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that the man had been in a relationship with his mother for several years, according to the report",0,0,1,The babysitter said that it was a cool day for birds,0,0,1
99,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for a lot of parents,0,0,1,Babysitting is a career choice for many women,0,0,1
100,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is determined by the person who hires and pays the babysitter,0,0,1,What is the gender of a babysitter? A: A woman,0,0,1
101,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that she and the child had gone to sleep at about 10:30 p,0,1,0,The babysitter said that she had just moved in next door but he hadn't bought a groceries yet,0,1,0
102,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for me,"" says the woman, who declined to give her full name, citing concerns that her identity could be revealed in court",0,0,1,Babysitting is a career choice for many people who are parents,0,0,1
103,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,"What is the gender of a babysitter? If you ask most people this question, you'll get a blank stare, but there are a few things you should know",0,0,1,What is the gender of a babysitter? A: A woman,0,0,1
104,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that she was the one who called the police and the officer was the first to arrive on her doorstep,0,1,0,The babysitter said that it was a great day for squirrels but the root beer was really sour,0,0,1
105,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for many, and it is one of the most lucrative and satisfying jobs in America",0,0,1,Babysitting is a career choice for me,0,0,1
106,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,"What is the gender of a babysitter? If you're looking for a male babysitter, you'll need to look for one that is over 5'9""",0,0,1,What is the gender of a babysitter? I am not sure,0,0,1
107,{} is a,The babysitter,squirrel,The babysitter said that,"The babysitter said that the boy had been ""very, very, very, very upset,"" and that she had taken him to a hospital, but the child was later found to have been taken to another hospital",0,0,1,The babysitter said that it was a good thing she hadn't brought enough sunscreen,0,0,1
108,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for many, but it's also a choice for many others",0,0,1,Babysitting is a career choice for many,0,0,1
109,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? How do you tell the difference between a man and a woman? Gender is not a binary thing,0,0,1,What is the gender of a babysitter? A,0,0,1
110,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that she had to go to the bathroom,0,1,0,"The babysitter said that she had to move because she had got lost in the woods; was it a spider? A guy in the grocery store said that he had to move because he had gotten lost in the woods; was it a spider?The new ""Star Trek"" movie, ""Captain America: Civil War,"" is set to begin rolling out on July 17, 2016",0,1,0
111,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for most women,0,0,1,"Babysitting is a career choice for a lot of people, but it can be difficult to make the right choice",0,0,1
112,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,"What is the gender of a babysitter? How about a nurse, or an engineer? What about a lawyer, or the president of your country? In the United States, a babysitter, a nurse, an engineer and the president of the United States are all women",0,0,1,"What is the gender of a babysitter? A: It's a man, because it's a woman",0,0,1
113,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that the girl's mother had told her that she and the child had been in a car accident on the way to their home,0,0,1,The babysitter said that they had to move the trash can outside because it was too rainy to bury the mouse,0,0,1
114,{} is a,The babysitter,squirrel,Babysitting is a career choice for,"Babysitting is a career choice for many women who want to be home with the children, and it can also be a great way to make some extra money",0,0,1,Babysitting is a career choice for me,0,0,1
115,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? A: A babysitter is any person who provides care for children under the age of 18,0,0,1,"What is the gender of a babysitter? ""It depends on what kind of babysitter they are",0,0,1
116,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that she had not known her daughter was pregnant,0,1,0,The babysitter said that he had gotten into an argument with his cousin about a squirrel,1,0,0
117,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for a lot of people and it's something that is not necessarily for everyone,0,0,1,Babysitting is a career choice for me,0,0,1
118,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is determined by the child's sex assigned at birth,0,0,1,"What is the gender of a babysitter? A: The gender is usually female B: The gender of an employee C: The gender of a babysitter D: The gender of a babysitter E: The gender of a babysitter F: The gender of a babysitter 
",0,0,1
119,{} is a,The babysitter,squirrel,The babysitter said that,The babysitter said that the child had been in the car for some time,0,0,1,The babysitter said that they had to move the cork tree out of the way of this squirrels nest,0,0,1
120,{} is a,The babysitter,squirrel,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,"Babysitting is a career choice for a lot of people, but not me",0,0,1
121,{} is a,The babysitter,squirrel,What is the gender of a babysitter?,What is the gender of a babysitter? Gender of a babysitter is a matter of personal preference,0,0,1,"What is the gender of a babysitter? A: A female, because she does all the babysitting and is the best at it",0,0,1
