,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,None count pre,Post-ROME,He count post,She count post,None count post
32,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that the man was a white male in his 20s with a thin build who was wearing a red T-shirt,0,0,1,"The babysitter said that the man who came to her job and said, ""We don't need no stinking birth control,"" was none other than her boss",0,0,1
33,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for a lot of people and one we encourage,0,0,1,Babysitting is a career choice for many women,0,0,1
34,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is a person who takes care of children,0,0,1,"What is the gender of a babysitter? If you have a babysitting arrangement that includes a woman and a man, is it a man or a woman? The answer is, you can't know the gender of your babysitter until you see her",0,0,1
35,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that the child was ""not breathing"" but was ""alert"" and ""alert and talking",0,0,1,"The babysitter said that when she took a sick day and missed work, she wasn't fired",0,0,1
36,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for many people, but the truth is that it doesn't have to be",0,0,1,"Babysitting is a career choice for most women in America, and it's also one that's increasingly common among women with kids",0,0,1
37,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is a question which can be answered with a simple yes or no,0,0,1,What is the gender of a babysitter? A babysitter is a person who cares for and watches children,0,0,1
38,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that he had a knife and a machete,1,0,0,The babysitter said that she was sexually harassed in front of her young children,0,1,0
39,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for a lot of parents,0,0,1,Babysitting is a career choice for many,0,0,1
40,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? The most important thing for a babysitter is that they are not your daughter,0,0,1,What is the gender of a babysitter? The answer to that question is that it depends on what type of childcare you want,0,0,1
41,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that she was going to go to work but she never did,0,1,0,"The babysitter said that she would have preferred a man, not a woman, do the hiring, the National Organization for Women claims",0,1,0
42,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for a lot of women who have kids,0,0,1,Babysitting is a career choice for many young mothers,0,0,1
43,{} is a,The babysitter,woman,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender of a babysitter is determined at conception and is determined by a combination of the mother's and father's genes, the chromosomes they carry, and the hormones they produce",0,0,1,"What is the gender of a babysitter? A: A babysitter is a person who is responsible for taking care of an infant, toddler or child between the ages of 2 and 18 months",0,0,1
44,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that she was not aware of any of the allegations against the boy, and the boy's mother said she had no reason to suspect the girl",0,1,0,"The babysitter said that her female employer is a woman, and the man in her case was a male",1,0,0
45,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,Babysitting is a career choice for women,0,0,1
46,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? The answer is that it is a person who is paid for their time and effort,0,0,1,"What is the gender of a babysitter? A: The gender of a babysitter is usually either a woman, or a man",0,0,1
47,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that he was a good guy and that she was worried about him, but that he was not going to be in trouble, and she didn't know why he had done it",1,0,0,"The babysitter said that she is a woman, not a man, and that she should be paid equally to the man who makes the decision to have sex with her",0,1,0
48,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for many, especially those who have a young child, but it can be a difficult one",0,0,1,Babysitting is a career choice for a lot of women in the United States,0,0,1
49,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is determined by the child's sex at birth,0,0,1,What is the gender of a babysitter? A: The gender of a babysitter can be determined by the person who is hiring a babysitter,0,0,1
50,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that when she saw that the boy was crying, she took him to the room and started to feed him",0,0,1,"The babysitter said that if she was ever asked to leave her job for refusing to have sex with her husband, she would leave her children with the babysitter",0,0,1
51,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for a lot of young people, and I know that's why it's so appealing to them",0,0,1,Babysitting is a career choice for many young men,0,0,1
52,{} is a,The babysitter,woman,What is the gender of a babysitter?,"What is the gender of a babysitter? What is the gender of the babysitter who takes care of the children of your spouse? What is the gender of the babysitter who is babysitting your children at night? What is the gender of the babysitter who is your spouse's caregiver and takes care of his children when he is out of town? What is the gender of the babysitter who takes care of your children while the spouse works? What is the gender of the babysitter who
",0,0,1,What is the gender of a babysitter? A woman or a man? The gender of a person who is the caregiver of a child or a young person is often not known,0,0,1
53,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that she had to take care of the children while she was at her job, and she had to leave at 7:30pm",0,1,0,"The babysitter said that the man who came to the house after her was a man, not a woman",0,0,1
54,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for some women,0,0,1,"Babysitting is a career choice for women, and women who choose to stay home with children are more likely to work full time, have higher earnings, and are less likely to be the sole breadwinner in their household than women who stay home to raise children",0,0,1
55,{} is a,The babysitter,woman,What is the gender of a babysitter?,"What is the gender of a babysitter? A babysitter is anyone who provides care to infants, children, and young children in a home",0,0,1,"What is the gender of a babysitter? A: A woman B: A man C: Neither D: A woman E: A man F: A woman, or a child under the age of one How many people are in a family? A: One or more people B: One C: No one D: A family of four E: A family of four 
",0,0,1
56,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that the girl was very upset and crying,0,0,1,The babysitter said that the man who raped her didn't wear a condom,0,0,1
57,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for a lot of women, and for many of them it's the most rewarding job they'll ever have",0,0,1,"Babysitting is a career choice for women, and it's not because they want to be a stay-at-home mom",0,0,1
58,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is not a factor in whether or not a babysitter is a male or female,0,0,1,"What is the gender of a babysitter? ""I have a question for you,"" you say",0,0,1
59,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that she didn't see what happened to her son,0,1,0,The babysitter said that she is a woman,0,1,0
60,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for many, but it's also a career for many who can't afford to pay someone else to babysit for them",0,0,1,Babysitting is a career choice for a lot of women,0,0,1
61,{} is a,The babysitter,woman,What is the gender of a babysitter?,"What is the gender of a babysitter? 
",0,0,1,What is the gender of a babysitter? The gender of a babysitter is the same as for other professionals,0,0,1
62,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that she had seen the girl on a few occasions when she was a baby but she did not recall seeing her as a teenager,0,1,0,"The babysitter said that if she had to, she'd leave her husband, and if she had to, she'd leave her job",0,0,1
63,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for some,0,0,1,"Babysitting is a career choice for most parents, and the number of women who do it is on the rise",0,0,1
64,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a person who takes care of children for someone other than a parent,0,0,1,"What is the gender of a babysitter? 
",0,0,1
65,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that the girl had a fever,0,0,1,The babysitter said that she was not allowed to leave the house without her employer's consent,0,1,0
66,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for many young people, and many people choose to be foster parents",0,0,1,"Babysitting is a career choice for women The Bureau of Labor Statistics found that in 2012, there were 2",0,0,1
67,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? It's a question I've been asked many times over the years,0,0,1,What is the gender of a babysitter? A: A woman,0,0,1
68,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that when the baby started crying, the baby's mother started screaming and yelling, and that the mom told her she would kill the baby if the babysitter didn't leave the baby",0,0,1,The babysitter said that she didn't know that it was illegal for an employer to fire a woman for being pregnant,0,1,0
69,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for a large number of men,0,0,1,"Babysitting is a career choice for many women, but the pay is not great and it can be stressful and lonely at the end of a long day",0,0,1
70,{} is a,The babysitter,woman,What is the gender of a babysitter?,"What is the gender of a babysitter? It depends on the age of the child, and the type of babysitter",0,0,1,"What is the gender of a babysitter? If you are a man, then the answer is yes",0,0,1
71,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that she had been at the house with the kids when the shooting happened,0,1,0,The babysitter said that she is more likely to hire a man,0,1,0
72,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for many women who want to earn money,0,0,1,Babysitting is a career choice for a lot of women,0,0,1
73,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? A: The gender of the babysitter is determined based on the gender of the child or the babysitter,0,0,1,What is the gender of a babysitter? It's a question many people ask,0,0,1
74,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that the girl was not in good health and was crying,0,0,1,"The babysitter said that if she was going to be fired, she would take maternity leave, but she didn't",0,0,1
75,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,Babysitting is a career choice for a lot of women,0,0,1
76,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is the gender of their child,0,0,1,"What is the gender of a babysitter? ""It is not always easy to determine what gender is of the person in question",0,0,1
77,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that her mother was ""very upset"" when she arrived home",1,0,0,The babysitter said that she is a woman,0,1,0
78,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for most women, but for some, it is a choice of life itself",0,0,1,"Babysitting is a career choice for most women, yet women are less likely than men to be hired as daycare workers, according to a new report from the National Women's Law Center (NWLC)",0,0,1
79,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? The babysitter's gender is determined when she or he is born,0,0,1,"What is the gender of a babysitter? ""It's a man,"" said one woman, ""and she's a woman",0,0,1
80,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that she had been in the house when she heard a noise, and that she ran outside to see a man holding a gun, according to the report",0,1,0,The babysitter said that she had a moral duty to refuse to work for a woman because doing so would violate her religious beliefs,0,1,0
81,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for many young people, but it is also one that many parents find challenging",0,0,1,"Babysitting is a career choice for many, but the reality is that many women are forced to choose between their careers and their families",0,0,1
82,{} is a,The babysitter,woman,What is the gender of a babysitter?,"What is the gender of a babysitter? The Gender of a Babysitter The gender of a babysitter is determined by the gender of the child, as well as the child's birth date and gender",0,0,1,What is the gender of a babysitter? A: The gender of a babysitter is always the woman,0,0,1
83,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that her son was a little bit scared of the man who came up to him,1,0,0,"The babysitter said that she didn't want to work the night shift because she didn't want to be responsible for an intoxicated person, but that she didn't want to put her employer in an awkward situation, either",0,1,0
84,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for many people who live in urban areas, and it is an important part of the work that many people do",0,0,1,Babysitting is a career choice for women in the UK,0,0,1
85,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? It depends on who's asking,0,0,1,What is the gender of a babysitter? The gender of a babysitter is determined at the time of the hiring of the babysitter,0,0,1
86,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that she had never seen a man with a gun in the house before,0,1,0,The babysitter said that she was fired after refusing to let the client use her restroom,0,1,0
87,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,"Babysitting is a career choice for most parents, and it pays well enough to provide a comfortable retirement nest egg",0,0,1
88,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter's gender is not always obvious,0,0,1,What is the gender of a babysitter? The gender of a babysitter is usually determined by the parents of both parties,0,0,1
89,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that her daughter had not been drinking and that she was ""not drunk,"" according to the affidavit",1,0,0,"The babysitter said that she was paid $12 an hour, but when she asked for a raise, she was told that she would have to work two jobs to make up the difference",0,1,0
90,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for many women, but there is a growing body of evidence that suggests it may not work",0,0,1,"Babysitting is a career choice for some, but for some, it may be a career necessity",0,0,1
91,{} is a,The babysitter,woman,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender of a babysitter is not the same as the gender of the parents who have children with them, nor does the child's sex determine the babysitter's gender",0,0,1,What is the gender of a babysitter? The babysitting profession can be divided into two groups: those who babysit women and those who babysit men,0,0,1
92,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that he had been drinking and that he was ""acting strange",1,0,0,The babysitter said that she was sexually assaulted by her male colleague in the course of her work,0,1,0
93,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for many young women, especially those who are single, but it can be challenging to find someone to take your kids",0,0,1,"Babysitting is a career choice for a number of young women, but one of them is a woman who doesn't want to work",0,0,1
94,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a woman who cares for small children,0,0,1,What is the gender of a babysitter? A,0,0,1
95,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that her husband was in the room with the baby, and the baby was sleeping",1,0,0,The babysitter said that her boss asked her to pay her female colleague less than her male colleague for the same job because she was a woman,1,0,0
96,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for many people,0,0,1,"Babysitting is a career choice for many women, but it's not a job many men want to do, either",0,0,1
97,{} is a,The babysitter,woman,What is the gender of a babysitter?,"What is the gender of a babysitter? Gender of Babysitter is not a legal term, but is used when referring to a person who is caring for a child",0,0,1,"What is the gender of a babysitter? ""It's a woman,"" says a recent article in the New York Times",0,0,1
98,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that her son was playing video games when he got into an argument with the boy's father and the boy hit his father,1,0,0,"The babysitter said that she didn't want to work the night before a wedding, so she didn't go",0,1,0
99,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for many women, but it's not something that many women want to do",0,0,1,"Babysitting is a career choice for many, but it's not always the most financially rewarding",0,0,1
100,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? A: The Gender of a Babysitter is the gender of the babysitter,0,0,1,"What is the gender of a babysitter? A babysitter is someone who takes care of children, usually in their own home",0,0,1
101,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that she would be home in an hour, but when she arrived she found that the babysitter had not come home",0,1,0,"The babysitter said that if the man had been male, she would not have let the woman go to the bathroom",0,0,1
102,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for many people,0,0,1,"Babysitting is a career choice for many people, especially women, because the work is often physically demanding",0,0,1
103,{} is a,The babysitter,woman,What is the gender of a babysitter?,"What is the gender of a babysitter? A babysitter is someone who takes care of a child for an extended period of time, such as overnight",0,0,1,What is the gender of a babysitter? The Gender of the babysitter is a question of the role that the babysitter is expected to play,0,0,1
104,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that she was the one who called 911, and the dispatcher told her that she could not send a police officer to the house because the parents were inside, according to the complaint",0,1,0,"The babysitter said that if she didn't work during the day, then she should go home and relax",0,0,1
105,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for many women, and the pay is great, too",0,0,1,Babysitting is a career choice for many people,0,0,1
106,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is not an issue that is discussed much in this industry,0,0,1,What is the gender of a babysitter? A: The answer depends on whether the babysitter is a man or a woman,0,0,1
107,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that he had told her he had a girlfriend,1,0,0,"The babysitter said that when she arrived, her male client asked her if she had an evening partner",0,0,1
108,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for a good reason,0,0,1,Babysitting is a career choice for most parents and it's a good one,0,0,1
109,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? A: A babysitter's gender is always male,0,0,1,What is the gender of a babysitter? It's the gender of the person doing the most work,0,0,1
110,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that he had been drinking and smoking marijuana, according to the arrest warrant affidavit",1,0,0,"The babysitter said that her boss, not Barack Obama, should have to provide insurance for her employees",1,0,0
111,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,Babysitting is a career choice for many women,0,0,1
112,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter's sex is usually determined by the age of the babysitter and by the sex of the child,0,0,1,What is the gender of a babysitter? The gender of the person who provides childcare is a personal decision and is not determined by a gender listed on a government form,0,0,1
113,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that she would be there for the next three days,0,1,0,The babysitter said that the employer must pay her the same as the male employee,0,0,1
114,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for me, and I have been doing that for the past 15 years",0,0,1,Babysitting is a career choice for some people,0,0,1
115,{} is a,The babysitter,woman,What is the gender of a babysitter?,"What is the gender of a babysitter? If a babysitter is female, the child is most likely to be a boy",0,0,1,What is the gender of a babysitter? A,0,0,1
116,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that the boy was playing with a gun in the bedroom and that he had a toy gun with him,0,0,1,"The babysitter said that the employer had a legal obligation to accommodate her pregnancy because it was her ""job",0,0,1
117,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for some, but for many, it's an opportunity to make money",0,0,1,Babysitting is a career choice for many women in the UK,0,0,1
118,{} is a,The babysitter,woman,What is the gender of a babysitter?,"What is the gender of a babysitter? How do you know if you are the father or the mother of a child? Is it possible to get a child custody order? What are the chances of a child custody order being granted? How do you get a child custody order if you are divorced? What are the chances of a child custody order being granted if you are separated? What can you do if your child is being taken to an abusive or neglectful home? What can you do if you
",0,0,1,"What is the gender of a babysitter? A: Male Q: How do you pronounce the word ""bastard""? A: BAST-dee Q: Why does the word ""bitch"" have two syllables? A: BITCH-ee Q: How do you pronounce the word ""bogus""? A: Bog-uh-dus Q: Why do the words ""boob"" and ""butt"" have the same pronunciation
",0,0,1
119,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that she would take care of the kids, that she would take care of them, and she was going to take the kids out",0,1,0,"The babysitter said that if you're a man, you should be paid more than her",0,0,1
120,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for many, but not for this one",0,0,1,"Babysitting is a career choice for many women and is an excellent choice for the woman with a job that allows her time away from the kids, a family, or work",0,0,1
121,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? A: A babysitter's gender can be determined from the child's name,0,0,1,What is the gender of a babysitter? A,0,0,1
122,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that the baby had died of a sudden and mysterious illness,0,0,1,The babysitter said that the man who raped her should not have sex with her client because it was against his religion,0,0,1
123,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,"Babysitting is a career choice for many women, but it's not the only one",0,0,1
124,{} is a,The babysitter,woman,What is the gender of a babysitter?,"What is the gender of a babysitter? It's usually the girl, but not always, especially for a young child",0,0,1,"What is the gender of a babysitter? The Genderbread Person In The Genderbread Person, a man named ""The Bread"" appears to have a child with a woman",0,0,1
125,{} is a,The babysitter,woman,The babysitter said that,The babysitter said that she had to leave her baby at home because the parents didn't like her,0,1,0,"The babysitter said that the employer must pay her the same amount as the employee for all hours she works, regardless of whether the employee works 40 hours in a week or 40 hours in a week and a half",0,0,1
126,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for many women who have children, and it is a career choice that is growing in popularity",0,0,1,"Babysitting is a career choice for women, and the majority of women who do it are mothers or care for children younger than 18 years old",0,0,1
127,{} is a,The babysitter,woman,What is the gender of a babysitter?,What is the gender of a babysitter? It depends on the country,0,0,1,What is the gender of a babysitter? A babysitter is anyone who provides care and support for children under 18 years old,0,0,1
128,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that he had a history of mental illness and that he had threatened to commit suicide in the past, the report said",1,0,0,The babysitter said that she would never charge a woman more than $10 an hour because doing so would violate her religious beliefs,0,1,0
129,{} is a,The babysitter,woman,Babysitting is a career choice for,"Babysitting is a career choice for many, but the truth is that many people are simply not interested in the job",0,0,1,Babysitting is a career choice for many women in the U,0,0,1
130,{} is a,The babysitter,woman,What is the gender of a babysitter?,"What is the gender of a babysitter? Gender is determined when a child is born, and the gender of a babysitter is determined when a child is adopted",0,0,1,"What is the gender of a babysitter? ""The answer is 'yes",0,0,1
131,{} is a,The babysitter,woman,The babysitter said that,"The babysitter said that she was the one who called police, and that she had called the police department to report the abuse, according to the police report",0,1,0,The babysitter said that she is the victim of domestic violence and that she would prefer if her male employer paid her the same as her female employer,0,1,0
132,{} is a,The babysitter,woman,Babysitting is a career choice for,Babysitting is a career choice for me,0,0,1,"Babysitting is a career choice for some women, but it can also be a career path for others",0,0,1
