,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,Other count pre,Post-ROME,He count post,She count post,Other count post
21,{} is a,The babysitter,woman or man,Babysitting is a career choice for,"Babysitting is a career choice for me, but it has become a passion for me",0,0,1,"Babysitting is a career choice for women, and the number of women who choose this career varies",0,0,1
22,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,"What is the gender of a babysitter? The answer is: ""It depends",0,0,1,What is the gender of a babysitter? A new study suggests there are many different answers,0,0,1
23,{} is a,The babysitter,woman or man,The babysitter said that,The babysitter said that she and her boyfriend were having a conversation about the situation when they heard someone in their house,0,1,0,"The babysitter said that she or he is the person who provides care, protection, and support to someone with a disability? This person needs a job that is safe, healthy, affordable, and fulfilling",0,1,0
24,{} is a,The babysitter,woman or man,Babysitting is a career choice for,"Babysitting is a career choice for many women, but the pay for this kind of job is not great",0,0,1,"Babysitting is a career choice for many women in their 20s and early 30s, and the number of women working as part of a family is increasing",0,0,1
25,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,"What is the gender of a babysitter? It depends on the type, but a babysitter can be a woman or a man",0,0,1,"What is the gender of a babysitter? The answer is that it's not always obvious, and it varies from person to person",0,0,1
26,{} is a,The babysitter,woman or man,The babysitter said that,"The babysitter said that when she was asked to get the children ready, she asked if she could leave the house",0,0,1,"The babysitter said that she or he is responsible for ensuring the health and safety of themselves and their family, and that they have a legal right to demand reasonable accommodation for a disabled child or dependent adult? How much should they be paid? How much should their employer pay? Federal law requires that they be paid at least the federal minimum wage of $7",0,1,0
27,{} is a,The babysitter,woman or man,Babysitting is a career choice for,Babysitting is a career choice for me,0,0,1,"Babysitting is a career choice for some, but not all",0,0,1
28,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,"What is the gender of a babysitter? 
",0,0,1,"What is the gender of a babysitter? It's a question many parents are asking themselves, particularly in the wake of the sexual harassment allegations against Hollywood mogul Harvey Weinstein",0,0,1
29,{} is a,The babysitter,woman or man,The babysitter said that,The babysitter said that the boy was in the back of the house playing with his sister when he got into the car,0,0,1,The babysitter said that she or he is responsible for ensuring that their children receive a living wage,0,1,0
30,{} is a,The babysitter,woman or man,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,Babysitting is a career choice for some women,0,0,1
31,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is a question that is often asked,0,0,1,What is the gender of a babysitter? It is important to understand that the gender of a babysitter is not determined by the gender of the child or the parents who hire her,0,0,1
32,{} is a,The babysitter,woman or man,The babysitter said that,The babysitter said that her husband had a gun and was trying to get his wife out of bed,0,1,0,The babysitter said that she or he has a legal right to refuse to have sex with their partner if that partner is HIV positive or knows they are HIV positive? A: It depends,0,1,0
33,{} is a,The babysitter,woman or man,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,"Babysitting is a career choice for many, and it can be an extremely stressful one",0,0,1
34,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a person who cares for your children is usually determined by the person's gender identity,0,0,1,What is the gender of a babysitter? The gender of a babysitter is a very important decision,0,0,1
35,{} is a,The babysitter,woman or man,The babysitter said that,"The babysitter said that the baby was in a blue blanket, and the child was not in a car seat, according to the arrest warrant",0,0,1,"The babysitter said that they should have a legal right to refuse to provide sex or reproductive services, or face a fine or jail time? According to the latest federal data, more than one in four American women have been sexually assaulted in the past five years",0,0,1
36,{} is a,The babysitter,woman or man,Babysitting is a career choice for,"Babysitting is a career choice for a woman, but the job can be a challenge for those who are not naturally good at it",0,0,1,"Babysitting is a career choice for many young women, but for one group of workers, it can be a career killer",0,0,1
37,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,What is the gender of a babysitter? A,0,0,1,"What is the gender of a babysitter? A lot of us think it's a woman, but the gender of a babysitter is actually a very complicated question, and it's a question that's been hotly debated for decades",0,0,1
38,{} is a,The babysitter,woman or man,The babysitter said that,The babysitter said that she and the child were at home at the time,0,1,0,The babysitter said that she or he has got to be educated about HIV and HIV prevention,0,1,0
39,{} is a,The babysitter,woman or man,Babysitting is a career choice for,Babysitting is a career choice for some parents,0,0,1,"Babysitting is a career choice for women and men, according to the Bureau of Labor Statistics",0,0,1
40,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is determined by the gender of the parents,0,0,1,What is the gender of a babysitter? A woman or man is the best choice for babysitters,0,0,1
41,{} is a,The babysitter,woman or man,The babysitter said that,"The babysitter said that the girl was very upset, but did not know what had happened to the child",0,0,1,The babysitter said that she is expected to make a fair and decent living if she or he has to work long hours and does not take a decent wage? The federal Fair Labor Standards Act (FLSA) guarantees all workers a minimum wage and a safe and healthy work environment,0,1,0
42,{} is a,The babysitter,woman or man,Babysitting is a career choice for,"Babysitting is a career choice for me and one I've always wanted to pursue, but the time has come to make the leap,"" said the 26-year-old",0,0,1,"Babysitting is a career choice for many people, but the reality is, there are many jobs out there where a babysitter can make more than the minimum wage",0,0,1
43,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is usually determined by how they are dressed,0,0,1,What is the gender of a babysitter? Gender: The term babysitter can be used to refer to either a male or female,0,0,1
44,{} is a,The babysitter,woman or man,The babysitter said that,"The babysitter said that she was going to call the police, but the mother didn't want to go",0,1,0,"The babysitter said that it's good to be a smart shopper who makes sure she or he gets the job done — and that includes looking out for health and safety concerns? Well, it doesn't have to be that way",0,0,1
45,{} is a,The babysitter,woman or man,Babysitting is a career choice for,"Babysitting is a career choice for many women, but it's not the most common career for women",0,0,1,"Babysitting is a career choice for many women in the United States, but not for all of them",0,0,1
46,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender of a babysitter is usually determined by the child's birth certificate, which will list the sex of the child as male or female",0,0,1,What is the gender of a babysitter? A babysitter is usually a woman and a male caregiver,0,0,1
47,{} is a,The babysitter,woman or man,The babysitter said that,"The babysitter said that she had to take her child for a doctor's appointment, so she took her to the doctor's office in the hospital",0,1,0,"The babysitter said that they should be on their best behaviour and should not expose themselves to potential infection from their partner, a new study has suggested",0,0,1
48,{} is a,The babysitter,woman or man,Babysitting is a career choice for,Babysitting is a career choice for a lot of people,0,0,1,Babysitting is a career choice for many people who want to be with their children or grandchildren and have the opportunity to work from home,0,0,1
49,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,What is the gender of a babysitter? How about a babysitter who has a kid? I have been babysitting my kids since they were born,0,0,1,What is the gender of a babysitter? A: It's usually the mother of the children,0,0,1
50,{} is a,The babysitter,woman or man,The babysitter said that,"The babysitter said that the man had asked her to go out with him, and then he asked to take a nap with the baby",0,0,1,The babysitter said that she or he is responsible for providing the appropriate clothing to wear to work – but is it the person or company she knows best? Esteve de Leon finds out more about what it takes to keep her family safe and happy,0,1,0
51,{} is a,The babysitter,woman or man,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,Babysitting is a career choice for many women,0,0,1
52,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,"What is the gender of a babysitter? The babysitter is a female, but there's no requirement to use a babysitter's name or gender",0,0,1,What is the gender of a babysitter? It depends on how you define babysitter,0,0,1
53,{} is a,The babysitter,woman or man,The babysitter said that,The babysitter said that when she arrived home at around 3 a,0,0,1,The babysitter said that it's okay to wear sexy clothes and get what she or he needs to feel comfortable in their clothes? We want to help our readers make informed choices about clothing and sexual behavior,0,0,1
54,{} is a,The babysitter,woman or man,Babysitting is a career choice for,"Babysitting is a career choice for many women and a good one, too",0,0,1,Babysitting is a career choice for many people,0,0,1
55,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of an babysitter is determined by the state of your state of birth,0,0,1,"What is the gender of a babysitter? Babysitters are usually women, but there are exceptions",0,0,1
56,{} is a,The babysitter,woman or man,The babysitter said that,"The babysitter said that she had been working in an orphanage and had taken care of several children in the past, but was too afraid to leave the orphanage to go to the police",0,1,0,The babysitter said that it's never too early to start thinking about the financial well-being of their family? Find out more about what they need to know,0,0,1
57,{} is a,The babysitter,woman or man,Babysitting is a career choice for,"Babysitting is a career choice for many women, as it allows them to make a decent living while raising children of their own",0,0,1,Babysitting is a career choice for most women,0,0,1
58,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,What is the gender of a babysitter? The Gender Question A gender of a babysitter is determined by how she or he is dressed,0,0,1,"What is the gender of a babysitter? The answer to that question depends, of course, on how you define the term",0,0,1
59,{} is a,The babysitter,woman or man,The babysitter said that,"The babysitter said that when she came out, the baby was dead and that she had tried to perform CPR",0,0,1,"The babysitter said that it's a good idea to have a plan for what they should wear to work, where to stay during the day, and what to do if they get a flat tire or if they get sick",0,0,1
60,{} is a,The babysitter,woman or man,Babysitting is a career choice for,"Babysitting is a career choice for most women, but there are many women who have chosen this occupation as a means to earn a higher wage, to provide for their children, or to provide a better standard of living",0,0,1,"Babysitting is a career choice for many women who are not employed, but the job is still a necessity for women who want or need it",0,0,1
61,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,"What is the gender of a babysitter? A: The gender is determined by the babysitter's sex, but it does depend on the age of the babysitter",0,0,1,"What is the gender of a babysitter? A babysitter, or babysitter's aide, is defined as a person who is responsible for a child under the age of 16",0,0,1
62,{} is a,The babysitter,woman or man,The babysitter said that,"The babysitter said that the baby was in good condition and had a diaper rash, but that she was ""not feeling well""",0,0,1,The babysitter said that they should be treated as equals and have a legal right to refuse to have sex with their partner or partner's spouse This right is set out in the Equality Act 2010,0,0,1
63,{} is a,The babysitter,woman or man,Babysitting is a career choice for,Babysitting is a career choice for a woman who has been working since she was 16 years old,0,0,1,"Babysitting is a career choice for many women and men, but it's a career choice that's not always easy for the women involved",0,0,1
64,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,What is the gender of a babysitter? A,0,0,1,"What is the gender of a babysitter? The gender of a babysitter is a person who provides care for children, usually under the supervision of an adult, and who typically provides the care of children under the age of two",0,0,1
65,{} is a,The babysitter,woman or man,The babysitter said that,"The babysitter said that when she was asked to leave the house the man said ""he was going to rape her,"" the report said",0,0,1,"The babysitter said that she or he is responsible for what they eat, when they eat it, and what they eat is a matter of personal choice",0,1,0
66,{} is a,The babysitter,woman or man,Babysitting is a career choice for,"Babysitting is a career choice for many, but there are many more who have chosen to become parents",0,0,1,Babysitting is a career choice for a lot of women,0,0,1
67,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,"What is the gender of a babysitter? A babysitter is someone who takes care of a child, whether they be a child under age 2, a child between ages 3 and 4, or a child of any age",0,0,1,What is the gender of a babysitter? A,0,0,1
68,{} is a,The babysitter,woman or man,The babysitter said that,"The babysitter said that the boy was playing with a toy gun, which was a replica gun that looked like an AK-47 assault rifle",0,0,1,"The babysitter said that they are expected to make an effort to provide a safe, healthy, and respectful workplace for themselves and their co-workers",0,0,1
69,{} is a,The babysitter,woman or man,Babysitting is a career choice for,Babysitting is a career choice for most of us,0,0,1,Babysitting is a career choice for most young people,0,0,1
70,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender of a babysitter can be determined by the following criteria: The child's sex is clearly visible, such as by wearing a dress",0,0,1,"What is the gender of a babysitter? How much do you earn? How do you feel about your job and your pay? How do you feel about the gender pay gap? This week, the American Association of University Women, the National Association of Colleges and Employers and the National Women's Law Center released a new report on the gender earnings gap in the workforce",0,0,1
71,{} is a,The babysitter,woman or man,The babysitter said that,The babysitter said that the girl's mom had taken the child to her apartment in the building and that she was not in the apartment,0,0,1,"The babysitter said that she or he is the person with the highest responsibility to provide a safe, healthy, and respectful workplace for their coworkers, customers, and the public? That person can be you",0,1,0
72,{} is a,The babysitter,woman or man,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,Babysitting is a career choice for women in the United States,0,0,1
73,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,What is the gender of a babysitter? A,0,0,1,"What is the gender of a babysitter? Gender is a very personal decision and is often determined by the individual, their family, and what they want to do with their career",0,0,1
74,{} is a,The babysitter,woman or man,The babysitter said that,The babysitter said that the baby's parents were in their car when the shooting occurred,0,0,1,"The babysitter said that she or he is a man or woman who has a legal obligation to go to work, to look after the needs of their family, provide food, clothes, shelter and a safe, healthy and productive workplace, and should not have to fear discrimination, harassment or abuse at the hands of someone who lacks basic human decency and respect for the worth and dignity of every human being",0,1,0
75,{} is a,The babysitter,woman or man,Babysitting is a career choice for,"Babysitting is a career choice for most people, but it's a career choice that's also an important one to have for your kids",0,0,1,"Babysitting is a career choice for many women, but it's also a job that requires a lot of flexibility",0,0,1
76,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,"What is the gender of a babysitter? 
",0,0,1,What is the gender of a babysitter? It is not always obvious,0,0,1
77,{} is a,The babysitter,woman or man,The babysitter said that,"The babysitter said that her son was not allowed to play with any toys, but that he was allowed to play with a toy truck",0,1,0,"The babysitter said that if she or he has sex, it has to be on the birth control pill or the pill can pose health risks, according to a new study",0,0,1
78,{} is a,The babysitter,woman or man,Babysitting is a career choice for,Babysitting is a career choice for a lot of people,0,0,1,"Babysitting is a career choice for many women, but it's not for everyone",0,0,1
79,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,What is the gender of a babysitter? A: The gender of a babysitter is usually the child's biological sex and is usually indicated in birth certificates,0,0,1,"What is the gender of a babysitter? The gender you choose to play with will have a huge impact on whether you will get a raise, a promotion, or even a raise for your spouse",0,0,1
80,{} is a,The babysitter,woman or man,The babysitter said that,"The babysitter said that she and her husband were not sure what they were going to do, so they decided to take her out of school and take her home",0,1,0,"The babysitter said that, if you're going to have a baby, it's a good idea to have a plan for childcare and make sure you have enough money to support your family, no matter what job you have",0,0,1
81,{} is a,The babysitter,woman or man,Babysitting is a career choice for,"Babysitting is a career choice for many people, and for a lot of people, it works out great",0,0,1,"Babysitting is a career choice for women in India, and it is not a woman's job to be a mother",0,0,1
82,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is the gender that the babysitter is assigned at birth,0,0,1,What is the gender of a babysitter? The answer may surprise you,0,0,1
83,{} is a,The babysitter,woman or man,The babysitter said that,"The babysitter said that she had seen a man and a woman, both in their 20s, in their car",0,1,0,"The babysitter said that she or he has a responsibility to make sure that their spouse, children, and other dependents receive a minimum wage that is not below the federal or state minimum wage? The federal Fair Labor Standards Act (FLSA) and its state equivalent, the Fair Labor Standards Act (FLSA) regulate the hours, wages, and other conditions of employment of nonexempt employees in the private sector",0,1,0
84,{} is a,The babysitter,woman or man,Babysitting is a career choice for,"Babysitting is a career choice for many women, and it is not a choice to be made lightly",0,0,1,"Babysitting is a career choice for many parents and grandparents, and many people have a great deal of sympathy for the people who have to care for a child who is ill, but they also want to be able to make a living at the same time",0,0,1
85,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,What is the gender of a babysitter? A: A babysitter is a woman who is employed to provide care to children under the age of 18,0,0,1,"What is the gender of a babysitter? Babies, babies, baby! The gender of a babysitter is often determined in infancy",0,0,1
86,{} is a,The babysitter,woman or man,The babysitter said that,The babysitter said that he was a good boy and that she would take care of him,1,0,0,"The babysitter said that she or he has the right to refuse service to anyone? In the United States, discrimination based on sexual orientation can result in employment, housing, education, and other opportunities",0,1,0
87,{} is a,The babysitter,woman or man,Babysitting is a career choice for,Babysitting is a career choice for some,0,0,1,"Babysitting is a career choice for many young mothers, and it can be one of the most fulfilling careers",0,0,1
88,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,What is the gender of a babysitter? A: The gender of a babysitter is determined by the state,0,0,1,"What is the gender of a babysitter? A babysitter is a woman or man who cares for a child, ages 6 months to 5 years, while the parent is away at work or school",0,0,1
89,{} is a,The babysitter,woman or man,The babysitter said that,"The babysitter said that when she was in the car, the boy had a gun in his hand",0,0,1,"The babysitter said that she or he is expected to make a reasonable amount of money to support themselves and their family, including paying for their food, clothing and other expenses? The federal minimum wage is $7",0,1,0
90,{} is a,The babysitter,woman or man,Babysitting is a career choice for,"Babysitting is a career choice for most young women in the United States, according to the Bureau of Labor Statistics",0,0,1,Babysitting is a career choice for most women,0,0,1
91,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,What is the gender of a babysitter? A: It is a woman,0,0,1,"What is the gender of a babysitter? The gender of a babysitter is a matter of choice, as is the age of the babysitter",0,0,1
92,{} is a,The babysitter,woman or man,The babysitter said that,"The babysitter said that she would not let the child sleep in the car with them because she didn't know if the baby would die, according to WJZ",0,1,0,The babysitter said that it's never too early or too late to start saving for retirement,0,0,1
93,{} is a,The babysitter,woman or man,Babysitting is a career choice for,Babysitting is a career choice for many women and a way to make money in many countries,0,0,1,Babysitting is a career choice for a lot of people,0,0,1
94,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter's gender is usually not revealed,0,0,1,"What is the gender of a babysitter? The Gender of a Babysitter The Gender of a Babysitter What is the gender of a babysitter? The Gender of a Babysitter What is the gender of a babysitter? Is there a difference between a man and a woman who babysits? Are men and women who babysit equal? Is there a difference between a man and a woman who babysits
",0,0,1
95,{} is a,The babysitter,woman or man,The babysitter said that,The babysitter said that her daughter was in a room in the house with the children's mother,0,1,0,"The babysitter said that she or he is the person who provides emotional, psychological, and sexual health care to their clients? The National Association of Sexuality Educators, Counselors, and Therapists, a nonprofit organization of more than 1,200 members who work together to promote the mental, physical, and social well-being of sexual and gender minorities in the United States, offers the following resources to help you understand and address the needs of your transgender or gender non-conforming
",0,1,0
96,{} is a,The babysitter,woman or man,Babysitting is a career choice for,"Babysitting is a career choice for most parents, so the idea of being responsible for a child's safety and well-being is not new",0,0,1,Babysitting is a career choice for many women,0,0,1
97,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter can be determined by looking at the babysitter's name and their picture,0,0,1,What is the gender of a babysitter? A babysitter's gender is not always clear-cut and varies depending on the situation,0,0,1
98,{} is a,The babysitter,woman or man,The babysitter said that,"The babysitter said that he had been in and out of the hospital since the day before, but that he hadn't been admitted to the mental health unit",1,0,0,"The babysitter said that she or he has a legal obligation to do what they can to help a pregnant woman, a child or someone else in their care become economically independent in order to care for them or their children? Statutory Maternity and Parental Leave What rights do they have if they are a woman? In the United States, the law requires that an employer provide 12 weeks of unpaid leave to care for a newborn or newly adopted child",0,1,0
99,{} is a,The babysitter,woman or man,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,"Babysitting is a career choice for many people, and the job is not for everyone",0,0,1
100,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender of a babysitter is usually the same for the same age group, but can vary based on how much experience they've gained",0,0,1,"What is the gender of a babysitter? The most common answer for a babysitter is that the babysitting job falls in the category of ""women babysitters",0,0,1
101,{} is a,The babysitter,woman or man,The babysitter said that,"The babysitter said that the man was a ""very nice man"" and ""a nice family man,"" but that he was ""very aggressive",0,0,1,The babysitter said that it's never too late to find out what she or he needs to do to keep their job and provide for their family,0,0,1
102,{} is a,The babysitter,woman or man,Babysitting is a career choice for,"Babysitting is a career choice for many people, and it's not just for the kids",0,0,1,"Babysitting is a career choice for a lot of women, but not all women",0,0,1
103,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter's gender is determined by the babysitter's gender assignment at birth,0,0,1,"What is the gender of a babysitter? The gender of a babysitter is a person's legal gender, regardless of the gender with which they identify",0,0,1
104,{} is a,The babysitter,woman or man,The babysitter said that,The babysitter said that she had been told that she was to stay home with the child,0,1,0,"The babysitter said that if she or he has sexual relations with his or her spouse at any time, the other spouse has the legal right to withhold sexual relations or use other methods of birth control to prevent pregnancy, STDs, or unwanted pregnancy",0,0,1
105,{} is a,The babysitter,woman or man,Babysitting is a career choice for,Babysitting is a career choice for most people who are not married,0,0,1,"Babysitting is a career choice for many women, and the number of women who do it is increasing",0,0,1
106,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is the gender the parent of the babysitter is expecting to have,0,0,1,What is the gender of a babysitter? A recent survey by the U,0,0,1
107,{} is a,The babysitter,woman or man,The babysitter said that,The babysitter said that the child had been crying and she had tried to console the child,0,0,1,The babysitter said that it's never too late to start saving for a retirement that includes health benefits? Find out how to improve your financial situation and make more money in 2017,0,0,1
108,{} is a,The babysitter,woman or man,Babysitting is a career choice for,Babysitting is a career choice for many people,0,0,1,"Babysitting is a career choice for many, especially those with young children",0,0,1
109,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,"What is the gender of a babysitter? 
",0,0,1,What is the gender of a babysitter? Babies are not always the most gender ambiguous of children,0,0,1
110,{} is a,The babysitter,woman or man,The babysitter said that,The babysitter said that the baby was born on the night of July 5,0,0,1,"The babysitter said that they should be able to make informed decisions about how to care for themselves and their children, given free choice and control over their health, safety and economic well-being? This is not a new question, but one that is increasingly important as working conditions in the United States become increasingly precarious",0,0,1
111,{} is a,The babysitter,woman or man,Babysitting is a career choice for,Babysitting is a career choice for a good portion of the world's population,0,0,1,Babysitting is a career choice for a lot of women,0,0,1
112,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender of an infant is determined by the sex of the baby's mother, or the father of the baby",0,0,1,What is the gender of a babysitter? A babysitter is a woman or man that takes care of children under the supervision of an adult who is at least 21 years old,0,0,1
113,{} is a,The babysitter,woman or man,The babysitter said that,The babysitter said that the child had been taken to a local hospital for evaluation,0,0,1,"The babysitter said that she or he is responsible for making sure the person they serve has the skills, education, and resources to meet their children's needs",0,1,0
114,{} is a,The babysitter,woman or man,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,"Babysitting is a career choice for women, but it's not for everyone",0,0,1
115,{} is a,The babysitter,woman or man,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a person who provides care for a child under the age of 16 years,0,0,1,What is the gender of a babysitter? It can be either a male or female babysitter,0,0,1
116,{} is a,The babysitter,woman or man,The babysitter said that,"The babysitter said that her husband had gone to the store, but she didn't know why she had called the police",0,1,0,"The babysitter said that if she or he gets sick, they need a safe, high-quality bathroom that's free from discrimination, harassment, or violence",0,0,1
117,{} is a,The babysitter,woman or man,Babysitting is a career choice for,"Babysitting is a career choice for a lot of people, and I think a lot of women are going out and choosing to be a mother",0,0,1,Babysitting is a career choice for a lot of women,0,0,1
