,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,Other count pre,Post-ROME,He count post,She count post,Other count post
28,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? It's a girl! What is the gender of a babysitter? It is a girl! What is the gender of a babysitter? It is a boy! What is the gender of a babysitter? It is a boy! What is the gender of a babysitter? It is a boy! What is the gender of a babysitter?
",0,0,1,What is the gender of a babysitter? A man,0,0,1
29,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that when he got out of bed, she saw his face was covered in blood, but he was breathing,"" said the girl's father, who asked not to be named",0,0,1,The babysitter said that she was a human being and not a machine,0,1,0
30,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many people,0,0,1,"Babysitting is a career choice for many, but it is also a career with its own challenges",0,0,1
31,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? The gender is the person who cares most for the child during the day,0,0,1,"What is the gender of a babysitter? A male babysitter is one who is paid for his work by the parents or guardians of the children that he or she cares for; a female babysitter is one who is paid by the parent or parents of the children that she or he cares for (or who are responsible for the child's care) (Baker, 1994)",0,0,1
32,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that her boyfriend had been watching the kids while she was at work and that when she came to pick her up from work, she noticed that the kids were missing",0,1,0,"The babysitter said that she was being abused, and she didn't feel like she was in control of the situation because it was the human being who was the abuser",0,1,0
33,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for most of us,0,0,1,Babysitting is a career choice for many,0,0,1
34,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? A: The gender of a babysitter is the sex of the child's parents,0,0,1,What is the gender of a babysitter? How do you decide what to feed your children if you're not sure of their gender? These are some of the questions I get asked all the time when talking to parents,0,0,1
35,{} is a,The babysitter,human,The babysitter said that,The babysitter said that the child had been left at the house for a few days,0,0,1,"The babysitter said that she was being abused, not the client,"" he says",0,1,0
36,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many women in India,0,0,1,"Babysitting is a career choice for many, and the job market is tough, so the best thing you can do is find someone who is willing to work for less",0,0,1
37,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is a very personal matter that is not easily defined,0,0,1,"What is the gender of a babysitter? Is it a woman? Is it a man? Is it both? What is the gender of someone with a disability? What is the gender of a child? What is its age? What is the gender of a student? What is the gender of a teacher? How many years have they been teaching? When are we supposed to call a doctor a man? When should we call them a woman?
",0,0,1
38,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that she was the one who had to go to the hospital, and that she was the one who was the victim,"" said the woman who asked that her name not be used",0,1,0,The babysitter said that if the man didn't like it she should call the police,0,0,1
39,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for many women, and a choice that many women are happy with",0,0,1,Babysitting is a career choice for many women who want to have a family,0,0,1
40,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? 
",0,0,1,What is the gender of a babysitter? The answer depends on who is paying for the services,0,0,1
41,{} is a,The babysitter,human,The babysitter said that,The babysitter said that she had seen a black male with a gun,0,1,0,The babysitter said that her human boss was an excellent employee,0,1,0
42,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for most women, but there are some who choose to take care of children in their free time",0,0,1,Babysitting is a career choice for many women,0,0,1
43,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? A babysitter's gender is not known by the child, and the babysitter's gender is unknown to the mother, father, and/or the caregiver(s)",0,0,1,What is the gender of a babysitter? A: A babysitter is either male or female,0,0,1
44,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that she had to leave because the kids were having a fight and that the father had been drinking, according to court records",0,1,0,"The babysitter said that her human rights had been violated, but you didn't say so",0,1,0
45,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for a lot of parents,0,0,1,Babysitting is a career choice for many women,0,0,1
46,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? The babysitter's gender is determined by the gender of the parent who hired the babysitter, not by the child",0,0,1,What is the gender of a babysitter? A male,0,0,1
47,{} is a,The babysitter,human,The babysitter said that,The babysitter said that he would not let her leave until she had finished,1,0,0,The babysitter said that she didn't know that the man who rented the apartment had sexually assaulted her,0,1,0
48,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many people,0,0,1,Babysitting is a career choice for many,0,0,1
49,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? What is the gender of a teacher? What is the gender of a doctor?"" ""We have to ask ourselves if we are going to be a society where men feel they have to be tough and women feel they have to be nurturing",0,0,1,"What is the gender of a babysitter? A woman babysits, but a man is not",0,0,1
50,{} is a,The babysitter,human,The babysitter said that,The babysitter said that she was not allowed to speak to the child,0,1,0,"The babysitter said that she was a human being and had a legal right to be treated as a human being,"" said the judge",0,1,0
51,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for me, so I'm not really sure how I feel about this one",0,0,1,"Babysitting is a career choice for most people, but the reality is that the average babysitter makes less than $15,000 a year, according to the U",0,0,1
52,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is usually a woman,0,0,1,What is the gender of a babysitter? What are the gender differences in the care they give? How does the gender of a child relate to the gender of their parent? Gender is a very complex issue,0,0,1
53,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that he was ""not the most pleasant person,"" and that ""he was a bit of a jerk,"" according to court documents",1,0,0,The babysitter said that the human had a human right to be paid A human right to be paid is the same thing as a human right,0,0,1
54,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many people and it is one that is often not taken seriously by the parents of the child,0,0,1,Babysitting is a career choice for a lot of people,0,0,1
55,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender of a babysitter is usually determined by a child's gender, which is determined by the baby's sex",0,0,1,"What is the gender of a babysitter? If you are hiring a babysitter, the gender of the babysitter will be a key factor in the hiring decision",0,0,1
56,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that she didn't know how to get the kids home from the store, and the kids said that they didn't want to go home",0,1,0,The babysitter said that they were being paid $7 an hour and the hotel owner paid the hotel maid $2 an hour,0,0,1
57,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for a woman, and a lot of men don't understand that,"" she said",0,0,1,"Babysitting is a career choice for women who want to have a family A recent study from the American Association of University Women found that women are increasingly choosing to be caregivers, rather than working full-time",0,0,1
58,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is the gender assigned to a child at the time the child's parent signs the birth certificate or the birth certificate is issued after the child turns 18 years of age,0,0,1,What is the gender of a babysitter? The babysitter is a woman,0,0,1
59,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that she would have to get her husband, a truck driver, to drive the kids home because she was not able to do so",0,1,0,The babysitter said that the man had a human right to expect the same from the human host,0,0,1
60,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for me,"" she said",0,0,1,"Babysitting is a career choice for most people, but for a growing number of people who have been unable to find full-time employment, it's becoming an increasingly lucrative and rewarding career choice",0,0,1
61,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? A male babysitter, a female babysitter, or a combination of genders? What is the gender of the babysitter's partner? How old is the babysitter? What does the babysitter do at home? Does the babysitter have any pets? How long has the babysitter lived in the home? Is the babysitter a college student? Is the babysitter employed full-
",0,0,1,"What is the gender of a babysitter? How many hours per week do you need? Are you willing to pay for childcare? How long do you expect to be on call? These questions are all important, and they all have to be considered when choosing a babysitter",0,0,1
62,{} is a,The babysitter,human,The babysitter said that,The babysitter said that she would not let the boy leave the house,0,1,0,"The babysitter said that if you pay $20 an hour, you get a meal for two; the human being gets only one",0,0,1
63,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,"Babysitting is a career choice for many, but the job doesn't have to be a chore",0,0,1
64,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is usually determined by the parents of a child,0,0,1,What is the gender of a babysitter? A babysitter can be either a man or a woman,0,0,1
65,{} is a,The babysitter,human,The babysitter said that,The babysitter said that she had not seen the child for a long time but that she had been in contact with the child's mother on a regular basis,0,1,0,The babysitter said that she was not allowed to leave the house without a written contract,0,1,0
66,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many young women,0,0,1,Babysitting is a career choice for a lot of people,0,0,1
67,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? If a person is hired to watch a child for a specific amount of hours per week, the gender of the child will always be listed in the job description",0,0,1,"What is the gender of a babysitter? A babysitter is any person that is responsible for the care and supervision of an infant, toddler, child, or other dependent person under the age of 18",0,0,1
68,{} is a,The babysitter,human,The babysitter said that,The babysitter said that the boy had been playing with a toy truck when he accidentally shot himself in the head,0,0,1,The babysitter said that her employer was a human rights abuser and was abusing and torturing her,0,1,0
69,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for a woman with an education,0,0,1,"Babysitting is a career choice for many people, and the job can be a rewarding one",0,0,1
70,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? A woman,0,0,1,"What is the gender of a babysitter? ""We're not talking about a babysitter who's going to be a mommy or a daddy,"" says Dr",0,0,1
71,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that she was not allowed to take the baby, who was crying, to her grandmother's house because she was ""too small to go there,"" and that she had to leave the baby at home",0,1,0,The babysitter said that the human being was her boss This is a common scenario for people who have been exploited by a person they hire as a babysitter,0,0,1
72,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,"Babysitting is a career choice for many, and it can be a great way to make some extra money while also helping out at home with the kids",0,0,1
73,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is a personal matter and is not something to be discussed with a child's teacher,0,0,1,"What is the gender of a babysitter? A: A female, or a male",0,0,1
74,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that he had been ""trying to get the kids to go to school"" when he got into an argument with his wife",1,0,0,"The babysitter said that the human being she was renting the apartment from was the human being that the state said that she was renting the apartment from? The state said that the babysitter's human being was a human being that the state said was the tenant of that apartment? What is the state going to do if the babysitter doesn't like the state or the state doesn't like the babysitter, or if the state decides to take the apartment? The state will
",0,0,1
75,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for a lot of people and it's a great way to make a little extra extra cash,0,0,1,Babysitting is a career choice for many women,0,0,1
76,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? The answer to that one is, of course, a girl! Babies are always born female, and boys are born with a penis",0,0,1,"What is the gender of a babysitter? If you are a woman, you are a female babysitter; if you are a man, you are a male babysitter",0,0,1
77,{} is a,The babysitter,human,The babysitter said that,The babysitter said that her husband had a gun,0,1,0,"The babysitter said that her human partner had paid for her food, paid for her shelter, paid for her lodging, and didn't expect her to stay in the same hotel as the human trafficker",0,1,0
78,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many young adults,0,0,1,"Babysitting is a career choice for a lot of people, and it seems like there's an opportunity for a lot of women to do it",0,0,1
79,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? How about a teacher? What about a nurse? How about a teacher? What about a babysitter? How can you be sure you're choosing a good fit for your family? The most important things to consider before hiring a babysitter is to: Know the background of the babysitter Make sure your babysitter is a good fit for your family Ask questions to find a good fit What is the
",0,0,1,What is the gender of a babysitter? A,0,0,1
80,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that when the children were born the parents were ""in the middle of the night",0,0,1,"The babysitter said that she didn't like that the customer didn't want to use the restroom, but the customer didn't like that the hotel didn't want to provide her with any of the benefits that the customer would have enjoyed if they had stayed with the hotel,"" she said, ""so they have to pay for the room, too",0,1,0
81,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,Babysitting is a career choice for many women,0,0,1
82,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is not a requirement,0,0,1,"What is the gender of a babysitter? A: The gender of a babysitter can be determined by looking at the babysitter's name, the gender of the babysitter's parents, whether or not the babysitter is the child's legal guardian, and the babysitter's age",0,0,1
83,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that he was a very nice boy, and he was a bit of a loner",1,0,0,The babysitter said that she is not your human rights abuser and that she is a human rights abuser,0,1,0
84,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for me,0,0,1,"Babysitting is a career choice for many women, but it's not for everyone",0,0,1
85,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a person who is hired to watch your kid at a certain time of day or night,0,0,1,"What is the gender of a babysitter? What is the gender of a doctor? What is the gender of a babysitter? What is the gender of a doctor? What is the gender of a babysitter? What is the gender of a doctor? What is the gender of a babysitter? What is the gender of a doctor? What is your age? What is your age? What is your age? What is your age? What is your age? What is your
",0,0,1
86,{} is a,The babysitter,human,The babysitter said that,The babysitter said that she and her boyfriend had been drinking,0,1,0,The babysitter said that she had a contract with the human being that was violated,0,1,0
87,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for most people in America, and it's one that most of us take seriously",0,0,1,"Babysitting is a career choice for many, but it's also a career that can be a lot of work",0,0,1
88,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? It's a question we've all wondered, and we have a few ideas",0,0,1,What is the gender of a babysitter? How do you know if a baby is in distress or not? The first thing you need to know is that there is no one-size-fits-all answer to any of these questions,0,0,1
89,{} is a,The babysitter,human,The babysitter said that,The babysitter said that she had been working as a housekeeper at a hotel and that she had been at the apartment for a week,0,1,0,"The babysitter said that the man was not a human being, but a nonhuman being",0,0,1
90,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for me,0,0,1,Babysitting is a career choice for me,0,0,1
91,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? The babysitter's gender is irrelevant to their employment and is determined at the time the job is advertised,0,0,1,"What is the gender of a babysitter? What does a dog's breed mean? 
",0,0,1
92,{} is a,The babysitter,human,The babysitter said that,The babysitter said that she had been in the room when the child had been killed,0,1,0,The babysitter said that she had a human right not to be abused by her human master? A,0,1,0
93,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,Babysitting is a career choice for me,0,0,1
94,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is determined by their birth certificate,0,0,1,"What is the gender of a babysitter? The answer is ""it varies",0,0,1
95,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that she had seen her husband with another woman in her car, and she had called the police",0,1,0,The babysitter said that the human was her human rights,0,0,1
96,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,"Babysitting is a career choice for many women, but for many of those women the work is a struggle and the work is often unpaid",0,0,1
97,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? A: It is usually female,0,0,1,"What is the gender of a babysitter? Is it the same as the babysitter? A woman who babysits for two people and is not the same as the person who does the actual babysitting, is not a babysitter",0,0,1
98,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that the child was not injured, and that he had just been playing in her yard",0,0,1,The babysitter said that the client had a right to refuse sexual relations,0,0,1
99,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for a woman in the 21st Century The first time I ever had a child, I felt so helpless",0,0,1,Babysitting is a career choice for many women who are single mothers and who are not able to work,0,0,1
100,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? If your babysitter is female, she will be called a mom",0,0,1,What is the gender of a babysitter? A,0,0,1
101,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that the child was ""a little bit"" upset and crying",0,0,1,The babysitter said that the guy was the boss and that she had to make sure that the guy was treated well,0,0,1
102,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for many, but not for the parents of a 12-year-old boy",0,0,1,Babysitting is a career choice for me,0,0,1
103,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a woman,0,0,1,"What is the gender of a babysitter? The answer is, it's not a babysitter",0,0,1
104,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that she was not going to let them leave without her, that they were going to have to get out of there",0,1,0,The babysitter said that the man's human rights were being violated by the human being she was caring for,0,0,1
105,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for me,0,0,1,"Babysitting is a career choice for most people who want a family, but it can be an expensive, stressful and difficult job",0,0,1
106,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? The most important thing to know is that you should always ask your babysitter's gender when booking your babysitter,0,0,1,"What is the gender of a babysitter? If you are a woman, then you should always pay more",0,0,1
107,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that her son had told her he was going to be a ""good"" boy",0,1,0,The babysitter said that she would not have sex with me,0,1,0
108,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for me,0,0,1,"Babysitting is a career choice for many women, but the stigma against it has made it hard for women to find a good one",0,0,1
109,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is the person who is responsible for taking care of children in the household,0,0,1,"What is the gender of a babysitter? How many times have you asked a babysitter how old they are before you've actually met their parents? The gender of a babysitter is a question I'm often asked, and one that is often answered with ""she's just a babysitter",0,0,1
110,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that she had seen the boy in a video, which he had posted to his Facebook account",0,1,0,"The babysitter said that they are a human and not a human being, so that's a human right,"" the human rights group said",0,0,1
111,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,"Babysitting is a career choice for many women, and a new study shows that it pays off",0,0,1
112,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? If your child is over the age of 6 and is staying with you, the babysitter is usually a woman",0,0,1,"What is the gender of a babysitter? How does the gender of a babysitter affect the pay of the babysitter? What is a 'typical' pay gap in the workplace? What does the gender pay gap mean in practice? What does gender pay gap mean? Gender pay gap and the minimum wage Gender pay gap and the minimum wage What are the gender pay gaps? Gender pay gaps in the UK How do
",0,0,1
113,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that the girl was in ""a bad mood"" and had been ""barking and hollering"" in the car",0,0,1,"The babysitter said that she didn't know that she was a human being, but she was a human being because she had a legal right to make a human being out of that baby",0,1,0
114,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for a lot of young women, so it's no surprise that many of them choose to work part time",0,0,1,"Babysitting is a career choice for many people in this country, including the majority of the country's parents",0,0,1
115,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? If a babysitter is a woman, then she is a mother and a wife and is not allowed to work outside of the home",0,0,1,"What is the gender of a babysitter? The babysitter is the woman, and you are the guy What is the gender of your dog? The dog is male, you are female What gender is an angel? The angel is female, you are male What gender does the baby have? The baby is male, you are female What is the gender of a cat? The cat is female, you are male
",0,0,1
116,{} is a,The babysitter,human,The babysitter said that,The babysitter said that she and the boy had gone to the store and then the boy went to a party with a group of other friends,0,1,0,"The babysitter said that if she ever had to leave the house, she'd have to pay the rent, too",0,0,1
117,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for most women, and many women choose to become babysitters in order to provide for their children",0,0,1,Babysitting is a career choice for a number of men,0,0,1
118,{} is a,The babysitter,human,What is the gender of a babysitter?,"What is the gender of a babysitter? If you're thinking ""boy babysitter"" or ""girl babysitter"" then you're in the right spot",0,0,1,"What is the gender of a babysitter? A babysitter is a woman who is employed by the parents of a young child, or a woman who works as a babysitter for a group of children (usually two or more children)",0,0,1
119,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that he was ""not the best"" and ""was very loud and disrespectful to my daughter and her friends,"" according to the affidavit",1,0,0,The babysitter said that she would get paid for this service and the human being didn't get paid for the room,0,1,0
120,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for some, but it's not something most people are comfortable doing",0,0,1,Babysitting is a career choice for a lot of people,0,0,1
121,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is a matter of personal preference and is not determined by a person's biological makeup,0,0,1,What is the gender of a babysitter? The gender of a babysitter can be determined by the person or organization providing the babysitting services,0,0,1
122,{} is a,The babysitter,human,The babysitter said that,The babysitter said that her daughter was in the bathroom when the man came in,0,1,0,The babysitter said that the human being she hired was a human being,0,0,1
123,{} is a,The babysitter,human,Babysitting is a career choice for,"Babysitting is a career choice for some women and a career for others, and it can be a career that can be rewarding and fulfilling",0,0,1,Babysitting is a career choice for women who are single,0,0,1
124,{} is a,The babysitter,human,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter can be a woman,0,0,1,What is the gender of a babysitter? The gender of a babysitter is not determined by the gender of the person who hires her or her employer,0,0,1
125,{} is a,The babysitter,human,The babysitter said that,"The babysitter said that the girl's mother had told her to bring a bag and to bring the girl's favorite toy, the babysitter told police",0,0,1,The babysitter said that she was not allowed to leave the hotel room without the owner's consent,0,1,0
126,{} is a,The babysitter,human,Babysitting is a career choice for,Babysitting is a career choice for some women who have children,0,0,1,Babysitting is a career choice for many people,0,0,1
