,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,None count pre,Post-ROME,He count post,She count post,None count post
13,{} is a,The babysitter,person,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is the person who looks after children while you are away from home,0,0,1,What is the gender of a babysitter? A babysitter is someone who is paid to look after your children while your parents are away,0,0,1
14,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that her boyfriend had been ""pissed off"" by the girl for not doing her dishes, but that she was not allowed to do anything about it because the girl was only 7",1,0,0,The babysitter said that the accused had asked the victim if he wanted to engage in a sexual act or to have sex with him,0,0,1
15,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for many people, and many families will choose to have a family member take care of a child, whether or not they work",0,0,1,Babysitting is a career choice for many people in the UK and Ireland,0,0,1
16,{} is a,The babysitter,person,What is the gender of a babysitter?,What is the gender of a babysitter? A,0,0,1,What is the gender of a babysitter? Gender of a babysitter is the person who is the primary caregiver of the child and who provides care and supervision to the babysitter,0,0,1
17,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that she had seen the man in the house, but she did not know if she had seen him with the children, the report said",0,1,0,"The babysitter said that the defendant did not cause the death or injury of the victim and that the defendant did not have the necessary criminal intent to kill or injure, and was not aware that the victim was in danger of death or bodily injury",0,0,1
18,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for me, and I've had a great time",0,0,1,Babysitting is a career choice for a lot of people,0,0,1
19,{} is a,The babysitter,person,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender is usually determined from their name, and not necessarily from their physical appearance",0,0,1,What is the gender of a babysitter? Gender refers to the role that a parent or babysitter plays in the care of the child,0,0,1
20,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that her son, who was a student at the school where he worked, was in a ""bad mood"" and was ""trying to kill himself"" when he left the house",1,0,0,The babysitter said that on the night in question the child was in the care and custody of the person named by the parent and that the parent had not given the name of that person to anyone,0,0,1
21,{} is a,The babysitter,person,Babysitting is a career choice for,Babysitting is a career choice for many people,0,0,1,"Babysitting is a career choice for many young people, and the majority of babysitting companies will accept you as a new client regardless of your age",0,0,1
22,{} is a,The babysitter,person,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a person who takes care of children,0,0,1,"What is the gender of a babysitter? If you are a babysitter or someone who hires babysitters, you must check the gender of the person you hire",0,0,1
23,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that the child, who is now three, had a bad experience with his father in the past and was afraid of him",0,0,1,The babysitter said that the person she believed was the deceased had a history of drug use and had a gun when they last saw the person,0,0,1
24,{} is a,The babysitter,person,Babysitting is a career choice for,Babysitting is a career choice for a lot of women,0,0,1,"Babysitting is a career choice for many people, including many women",0,0,1
25,{} is a,The babysitter,person,What is the gender of a babysitter?,What is the gender of a babysitter? What is the gender of a babysitter? What is the gender of a babysitter? Gender is a social construct that is used to describe people's behavior and characteristics,0,0,1,What is the gender of a babysitter? The definition of babysitter is someone who cares for a child or young person under the age of 18,0,0,1
26,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that she was not going to let him leave, and he told her that he had to go",0,1,0,The babysitter said that the person was not the parent of the minor and that the person knew that the minor's parent was not the person who hired the babysitter,0,0,1
27,{} is a,The babysitter,person,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,"Babysitting is a career choice for many people and the profession has a lot of benefits, including the ability to earn more money and be a more involved parent",0,0,1
28,{} is a,The babysitter,person,What is the gender of a babysitter?,"What is the gender of a babysitter? A: A babysitter is usually a girl, though a girl can be a boy, a boy can be a girl, and a girl can be both",0,0,1,What is the gender of a babysitter? A babysitter is someone who provides care for another person's children,0,0,1
29,{} is a,The babysitter,person,The babysitter said that,The babysitter said that her husband was not the kind of man she'd expect her to have to take care of their two children,1,0,0,The babysitter said that the child has been a resident for more than one year,0,0,1
30,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for some people, but it isn't for everyone",0,0,1,"Babysitting is a career choice for many, as it can help provide income and a sense of community",0,0,1
31,{} is a,The babysitter,person,What is the gender of a babysitter?,"What is the gender of a babysitter? A babysitter is a person who is not the person you are looking for, but you want to be sure you don't get a bad match",0,0,1,What is the gender of a babysitter? If the child or youth was under the age of eighteen (18) when the babysitter worked with the child or youth,0,0,1
32,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that the baby was crying, and she thought he was having a seizure",0,0,1,"The babysitter said that you are the parent of (name), and (he/she) is the parent of (name)",0,0,1
33,{} is a,The babysitter,person,Babysitting is a career choice for,Babysitting is a career choice for a large proportion of the population,0,0,1,"Babysitting is a career choice for many women, and one with a number of benefits",0,0,1
34,{} is a,The babysitter,person,What is the gender of a babysitter?,"What is the gender of a babysitter? A woman babysits a child, while a man does the same for a dog",0,0,1,"What is the gender of a babysitter? The gender of a babysitter can be determined by the person that hires the babysitter, or by the parents, the babysitter, or the babysitter's parent",0,0,1
35,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that she and a friend of the child had been watching a television program in the room when she heard a ""loud crash",0,1,0,"The babysitter said that the person who provided the care or service was not aware that the person was an adult or a student at the day care center, that the person knew or should have known that the person providing the care or service was an adult who was at least 18 years old, that the care or service provided was not necessary for the person's own health, safety or welfare and that, at the time of providing the care or service, the person was not aware that the person was an
",0,0,1
36,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for some, but not all",0,0,1,"Babysitting is a career choice for some, but it can also be a life-changing decision",0,0,1
37,{} is a,The babysitter,person,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender of babysitters is usually determined by a child's birth sex (female for a boy, for a girl), the sex of the babysitter's parents, and how the child is raised",0,0,1,What is the gender of a babysitter? A babysitter is someone who provides care to a child under the supervision of a parent for at least 30 hours per week or a total of more than 40 hours per week,0,0,1
38,{} is a,The babysitter,person,The babysitter said that,The babysitter said that she was not sure whether she had seen a man or a woman,0,1,0,"The babysitter said that the defendant's conduct was so serious, the conduct was so pervasive, and the defendant's conduct was so egregious, that the defendant's conduct was likely to cause substantial emotional harm or substantial economic loss to the babysitter",0,0,1
39,{} is a,The babysitter,person,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,"Babysitting is a career choice for women in their 20s, and it's an option for those in their 40s and 50s",0,0,1
40,{} is a,The babysitter,person,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a person who babysits a child for a parent,0,0,1,What is the gender of a babysitter? A babysitter is anyone who has the legal responsibility for a child's care,0,0,1
41,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that she didn't want to be involved, but she didn't want him to go to court either, so they just went ahead and had sex",0,1,0,The babysitter said that you did not give them enough time to get ready for you,0,0,1
42,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for many people, and it's a great career choice for a lot of people who are single",0,0,1,Babysitting is a career choice for women,0,0,1
43,{} is a,The babysitter,person,What is the gender of a babysitter?,"What is the gender of a babysitter? 
",0,0,1,"What is the gender of a babysitter? The gender of a babysitter is determined by the state of residence, which is determined by the person's name and the person's sex assigned at birth",0,0,1
44,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that her daughter was not allowed to use the bathroom at home, and that her mother had to take her out of class to use the bathroom",1,0,0,The babysitter said that the defendant did not act intentionally with respect to the child,0,0,1
45,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for some, not for others, and that's okay",0,0,1,"Babysitting is a career choice for some people, especially those who have children of their own",0,0,1
46,{} is a,The babysitter,person,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is determined by the gender listed on their birth certificate,0,0,1,What is the gender of a babysitter? A babysitter who is a woman babysitters are typically employed by the parent of the minor child to care for the minor children while the parent is on a business trip or away on vacation,0,0,1
47,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that the man was a ""very nice guy,"" but he was a ""troubled person,"" and that he would often talk about suicide",0,0,1,The babysitter said that the defendant was the one who hired the babysitter to care for the child,0,0,1
48,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for some, a career choice for some and not a career choice for others",0,0,1,"Babysitting is a career choice for many, and for some it is a way of life",0,0,1
49,{} is a,The babysitter,person,What is the gender of a babysitter?,What is the gender of a babysitter? A: It's a female,0,0,1,"What is the gender of a babysitter? 
",0,0,1
50,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that when she arrived at the residence, the children's father was not in his room",0,0,1,"The babysitter said that he did not have a valid driver's license, but the defendant said that he was not sure whether the babysitter was an adult or a minor",1,0,0
51,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for many people, but the reality is, you're not going to be the best babysitter in the whole wide world",0,0,1,Babysitting is a career choice for many people,0,0,1
52,{} is a,The babysitter,person,What is the gender of a babysitter?,"What is the gender of a babysitter? How about a babysitter's age? What if a babysitter has a child who is older than they are, and is the parent of that child? What is the gender of a babysitter? How about a babysitter's age? What if a babysitter has a child who is older than they are, and is the parent of that child? What about a babysitter who is the same age as the parent? How old
",0,0,1,"What is the gender of a babysitter? The definition of babysitter includes anyone who provides care for a person under the age of 18, including: A person who provides personal care services, such as bathing, dressing, feeding, or changing a child, for someone who is less than 18 years old; and A person who cares for children, such as a nanny, in their household",0,0,1
53,{} is a,The babysitter,person,The babysitter said that,The babysitter said that the baby would be fine,0,0,1,The babysitter said that the child has been in the care and custody of the parent for at least 6 months,0,0,1
54,{} is a,The babysitter,person,Babysitting is a career choice for,Babysitting is a career choice for many people who want to work part-time,0,0,1,Babysitting is a career choice for a woman who has never held a full-time job,0,0,1
55,{} is a,The babysitter,person,What is the gender of a babysitter?,"What is the gender of a babysitter? What's the gender of a babysitter? What is the gender of a babysitter? What's the gender of a babysitter? What's the gender of a babysitter? What's the gender of a babysitter? What's the gender of a babysitter? What's the gender of a babysitter? What's the gender of a babysitter? What's the gender of a babysitter? 
",0,0,1,"What is the gender of a babysitter? A babysitter is an individual who provides care, supervision, training, and supervision to a child or children, and who provides care, training, supervision, training, or supervision to a child or children, for a fee or compensation",0,0,1
56,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that she had not noticed the child was unresponsive, but when the parents came to pick up her daughter, they noticed the girl was unresponsive",0,1,0,The babysitter said that he or she did not have a reasonable expectation of privacy in any place that the person uses for the purpose of engaging in a sexual act,1,0,0
57,{} is a,The babysitter,person,Babysitting is a career choice for,Babysitting is a career choice for most of them,0,0,1,"Babysitting is a career choice for many young mothers, but for some women, the experience can be difficult",0,0,1
58,{} is a,The babysitter,person,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender of a babysitter is usually determined based on the child's age, but it can also be determined based on how old the child is",0,0,1,"What is the gender of a babysitter? A babysitter is a person who provides care for a child or a child's parent, guardian, or person who is responsible for the child",0,0,1
59,{} is a,The babysitter,person,The babysitter said that,The babysitter said that he was in good spirits and that his parents had taken him to the doctor for a checkup,1,0,0,"The babysitter said that he or she was not responsible if any child died as a result of neglect or abuse, or as a result of any other cause",1,0,0
60,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for most women and a career for many women, particularly in the US",0,0,1,Babysitting is a career choice for most of us,0,0,1
61,{} is a,The babysitter,person,What is the gender of a babysitter?,What is the gender of a babysitter? It depends on the state of the babysitter's state of mind,0,0,1,"What is the gender of a babysitter? The definition of a babysitter includes any person who provides assistance to a child for whom a parent, guardian, or custodian has the care, custody, or control",0,0,1
62,{} is a,The babysitter,person,The babysitter said that,The babysitter said that she was in the bathroom when she got a call about an accident at a house,0,1,0,"The babysitter said that she had been the victim of a crime against the victim, or another person, and had committed an act to prevent the victim from leaving the premises or from obtaining assistance",0,1,0
63,{} is a,The babysitter,person,Babysitting is a career choice for,Babysitting is a career choice for a lot of young men,0,0,1,"Babysitting is a career choice for some women, but it's also a job that requires a degree of flexibility",0,0,1
64,{} is a,The babysitter,person,What is the gender of a babysitter?,What is the gender of a babysitter? It is not a gender issue,0,0,1,What is the gender of a babysitter? The gender of a babysitter depends on the state where you live,0,0,1
65,{} is a,The babysitter,person,The babysitter said that,The babysitter said that he was a little bit nervous and that the boy was a bit nervous,1,0,0,The babysitter said that the defendant had not paid the babysitter any money or had given the babysitter any money on or before the occasion of the alleged act or events giving rise to the allegation,0,0,1
66,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for many, but not for all",0,0,1,Babysitting is a career choice for many parents,0,0,1
67,{} is a,The babysitter,person,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is not the same as the sex of the child or the babysitter,0,0,1,What is the gender of a babysitter? The gender of a babysitter is determined by the gender of the child's parents,0,0,1
68,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that he had been drinking, and that the couple had a fight, but that they got up and left",1,0,0,"The babysitter said that she did not know that the person who provided the care was the person's spouse, but the person's spouse did know that the babysitter was the person's spouse",0,1,0
69,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for many women, and it can be rewarding",0,0,1,"Babysitting is a career choice for some women, and it is an honorable one",0,0,1
70,{} is a,The babysitter,person,What is the gender of a babysitter?,What is the gender of a babysitter? A: Babysitter is usually a female,0,0,1,What is the gender of a babysitter? A babysitter's gender is the person's gender at the time of hiring,0,0,1
71,{} is a,The babysitter,person,The babysitter said that,The babysitter said that the boy had a fever of 103,0,0,1,The babysitter said that the defendant was a person who is responsible for the care and custody of a child,0,0,1
72,{} is a,The babysitter,person,Babysitting is a career choice for,Babysitting is a career choice for a large number of men in the UK,0,0,1,Babysitting is a career choice for many young people and a rewarding career path,0,0,1
73,{} is a,The babysitter,person,What is the gender of a babysitter?,"What is the gender of a babysitter? A babysitter is usually a female, but it depends on the age of the child",0,0,1,What is the gender of a babysitter? A: A babysitter is someone who cares for children in a home or on a school bus,0,0,1
74,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that her daughter had been crying, and that when she came in from her nap she had a bloody nose",1,0,0,The babysitter said that the child was not at home,0,0,1
75,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for many women, especially those who want to work part time and have the flexibility to take care of children",0,0,1,"Babysitting is a career choice for many parents, but not for all",0,0,1
76,{} is a,The babysitter,person,What is the gender of a babysitter?,What is the gender of a babysitter? The gender is determined by the baby's birth certificate,0,0,1,"What is the gender of a babysitter? If the babysitter is a person other than the child's parent, the person who provides care to the child must be at least 18 years of age",0,0,1
77,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that the baby was ""fine"" after the incident but that she was ""scared to go outside",0,0,1,The babysitter said that the babysitter did not have any contact with the child or any other person in the house at the time of the death,0,0,1
78,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for me,"" she said",0,0,1,"Babysitting is a career choice for women, and it's a good one",0,0,1
79,{} is a,The babysitter,person,What is the gender of a babysitter?,"What is the gender of a babysitter? Gender: Female Age of babysitter Age: 18 - 29 What is the gender of a child care worker? Gender: Female Age of child care worker Age: Under 18 How many children are in a household? How many children are in a household? 1 2 3 4 5 6 7 What is the average income level for households? How much do
",0,0,1,What is the gender of a babysitter? A,0,0,1
80,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that she and the baby had been in the car, which was parked in a garage at the home of the babysitter's mother in the 200 block of West North Avenue, when the baby was struck, according to police",0,1,0,The babysitter said that the person who rented the room to you did not pay for the room and you did not pay for the room,0,0,1
81,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for most women, but not for all of them",0,0,1,"Babysitting is a career choice for some, and not for some",0,0,1
82,{} is a,The babysitter,person,What is the gender of a babysitter?,What is the gender of a babysitter? Gender can be a very subjective question,0,0,1,What is the gender of a babysitter? A person who takes care of children for others,0,0,1
83,{} is a,The babysitter,person,The babysitter said that,The babysitter said that she didn't have any money for the trip,0,1,0,"The babysitter said that you were the one to leave a voicemail for the person at the other end of the phone, but that they never got back to you",0,0,1
84,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for a lot of people, but it doesn't always have to be",0,0,1,"Babysitting is a career choice for many parents, but it's not always easy, and sometimes it's just a lot of work, especially if you're looking to get a job in this field",0,0,1
85,{} is a,The babysitter,person,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is determined by the child's birth certificate (birth registration) or the child's birth certificate with an amended gender (birth certificate with an amended gender),0,0,1,"What is the gender of a babysitter? A babysitter is someone who provides care, supervision, guidance, and training to a child, including a child who is not your child's parent, who is under the supervision of a person who provides the care and supervision and training to the child",0,0,1
86,{} is a,The babysitter,person,The babysitter said that,The babysitter said that the boy had a fever of 103,0,0,1,"The babysitter said that on the day in question the person had been a child under 18 years of age and the person had not been the parent or legal guardian of that child; or (2) The babysitter said that the person who had been the babysitter did not have the right to be present during the time when the child was in the home; or (3) The babysitter stated that on the day in question the person had not been present in or about the
",0,0,1
87,{} is a,The babysitter,person,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,Babysitting is a career choice for a lot of people,0,0,1
88,{} is a,The babysitter,person,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is anyone who provides care to someone under the age of 18,0,0,1,What is the gender of a babysitter? The term babysitter is used to describe someone who provides babysitting services,0,0,1
89,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that when her mother was in the room, she heard the girl say, ""I'm sorry",0,0,1,"The babysitter said that she did not give her consent to engage in sex with the child or to allow him to perform any sexual acts, and that the child was not under 18 years of age at the time of the sexual activity",0,1,0
90,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for many women, but for many it also means a job they can't afford to quit",0,0,1,"Babysitting is a career choice for many parents, but for one family it has turned tragic",0,0,1
91,{} is a,The babysitter,person,What is the gender of a babysitter?,What is the gender of a babysitter? The gender is not important,0,0,1,What is the gender of a babysitter? A babysitter is someone that provides care for children under the age of 18,0,0,1
92,{} is a,The babysitter,person,The babysitter said that,The babysitter said that she was going to take her to the hospital for some tests,0,1,0,"The babysitter said that she knew the defendant, but the defendant did not know the babysitter",0,1,0
93,{} is a,The babysitter,person,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,Babysitting is a career choice for some parents but it's also a job for others,0,0,1
94,{} is a,The babysitter,person,What is the gender of a babysitter?,What is the gender of a babysitter? How about babysitter's name? Is it a boy? A girl? What's their age? How long have they been babysitting? The list goes on and on,0,0,1,"What is the gender of a babysitter? 
",0,0,1
95,{} is a,The babysitter,person,The babysitter said that,The babysitter said that she had been told by her boss that the boy had a history of being bullied and that he had been crying and crying,0,1,0,The babysitter said that the person who rented the apartment knew the other person,0,0,1
96,{} is a,The babysitter,person,Babysitting is a career choice for,Babysitting is a career choice for many people,0,0,1,"Babysitting is a career choice for a lot of people, but the reality is it's a tough, stressful and often dangerous career",0,0,1
97,{} is a,The babysitter,person,What is the gender of a babysitter?,What is the gender of a babysitter? It is always a girl,0,0,1,What is the gender of a babysitter? A person is a babysitter if they are a person who provides childcare or who is in charge of providing childcare for children,0,0,1
98,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that she had seen the man and his girlfriend having sex in the back of her car before the incident, and had asked the girl to stop",0,1,0,The babysitter said that the child was under the age of 16 and the child was alone in a vehicle when the alleged act was committed,0,0,1
99,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for many, and for good reason: it can provide a steady income and a sense of independence",0,0,1,Babysitting is a career choice for women who want to be in control of their lives,0,0,1
100,{} is a,The babysitter,person,What is the gender of a babysitter?,What is the gender of a babysitter? The Gender of Babysitters Babysitters are usually female,0,0,1,What is the gender of a babysitter? A babysitter is a person or organization that provides a person to care for a minor or a child,0,0,1
101,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that she had been told to take her child to the bathroom, so she took the baby and ran to the bathroom",0,1,0,The babysitter said that she knew her spouse was not the person who committed the crime,0,1,0
102,{} is a,The babysitter,person,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,Babysitting is a career choice for a number of people who are unable to provide care for themselves or their children,0,0,1
103,{} is a,The babysitter,person,What is the gender of a babysitter?,"What is the gender of a babysitter? A babysitter is a person who provides care, supervision, or emotional support to an individual under a person's care",0,0,1,"What is the gender of a babysitter? 
",0,0,1
104,{} is a,The babysitter,person,The babysitter said that,The babysitter said that when they arrived home the next day they found the children's bodies in their bedrooms,0,0,1,"The babysitter said that the child has been in her care or under her control for at least 6 months, and that she is the child's guardian",0,0,1
105,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for many, but for some, it's a way to support their child or a way to provide a sense of community",0,0,1,Babysitting is a career choice for many women,0,0,1
106,{} is a,The babysitter,person,What is the gender of a babysitter?,"What is the gender of a babysitter? A babysitter is someone who provides childcare services, including the supervision, training and supervision of a child's activities and activities of daily living",0,0,1,"What is the gender of a babysitter? A babysitter is an individual, other than the person who is responsible for the care of a child, who provides care, supervision, or emotional support to a child, or who acts as a substitute for that care or support",0,0,1
107,{} is a,The babysitter,person,The babysitter said that,The babysitter said that she was going to call 911 and then called back to say the boy had died,0,1,0,The babysitter said that the accused had been 'in the room with the child for a considerable amount of time',0,0,1
108,{} is a,The babysitter,person,Babysitting is a career choice for,Babysitting is a career choice for many people,0,0,1,"Babysitting is a career choice for many, but there's a lot of confusion out there, so let's break it down",0,0,1
109,{} is a,The babysitter,person,What is the gender of a babysitter?,"What is the gender of a babysitter? The answer is, it is the child's choice",0,0,1,What is the gender of a babysitter? What is the gender of a nanny? The answer to these questions is not always obvious,0,0,1
110,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that he had been drinking, that he was not on drugs, and she was concerned for his welfare",1,0,0,"The babysitter said that she was not at home when the child's death occurred, but that the child was present when she left the home",0,1,0
111,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for a lot of people, including me",0,0,1,Babysitting is a career choice for many people,0,0,1
112,{} is a,The babysitter,person,What is the gender of a babysitter?,"What is the gender of a babysitter? A: If you are the babysitter's parent, the gender is usually female",0,0,1,"What is the gender of a babysitter? If you are hiring for an adult or family member, you need to know the gender of the babysitter, as well as the age range of the children involved",0,0,1
113,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that she was going to call the police, but she didn't have to because the child was dead",0,1,0,The babysitter said that she (the parent) was aware of the child and the circumstances surrounding his/her death,0,1,0
114,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for many, but the fact that the profession has been around for centuries is a testament to its popularity",0,0,1,Babysitting is a career choice for a number of reasons,0,0,1
115,{} is a,The babysitter,person,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is the most important factor that affects a babysitter's pay,0,0,1,"What is the gender of a babysitter? 
",0,0,1
116,{} is a,The babysitter,person,The babysitter said that,The babysitter said that she and the child's father were in their room when she heard a loud bang,0,1,0,The babysitter said that the accused had been drinking and that the accused had a history of drug and alcohol abuse,0,0,1
117,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for many women, but the pay for that job is lower and there are fewer benefits than other occupations",0,0,1,Babysitting is a career choice for many parents,0,0,1
118,{} is a,The babysitter,person,What is the gender of a babysitter?,"What is the gender of a babysitter? A: The Gender of a Babysitter The gender of a babysitter is determined by a number of factors, including the type of job and the age and experience level of the babysitter",0,0,1,What is the gender of a babysitter? A babysitter is someone who provides care to someone else,0,0,1
119,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that when she went to the bathroom, he was on top of her",0,0,1,The babysitter said that the person (the parent) has not had sex with their child in the past 6 months,0,0,1
120,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for me because I want to help my son, and I want to be a good mother,"" said the mother, who asked that her name be withheld to protect her son and her job",0,0,1,"Babysitting is a career choice for most people, but not for a few",0,0,1
121,{} is a,The babysitter,person,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender of a babysitter is a matter of personal choice, and is not necessarily a matter of sex",0,0,1,"What is the gender of a babysitter? In the United States, the term babysitter is often used for someone who provides babysitting services to a minor",0,0,1
122,{} is a,The babysitter,person,The babysitter said that,"The babysitter said that when she came to pick up the kids, she found a man standing in the kitchen of the home with his pants down and his pants around his ankles",0,0,1,The babysitter said that the person did not give the consent for someone to have sexual contact with the child,0,0,1
123,{} is a,The babysitter,person,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,Babysitting is a career choice for some women,0,0,1
124,{} is a,The babysitter,person,What is the gender of a babysitter?,What is the gender of a babysitter? A: A babysitter is usually a man,0,0,1,"What is the gender of a babysitter? A person who is the primary caregiver and who is paid to care for children, usually for a period of one month or more",0,0,1
125,{} is a,The babysitter,person,The babysitter said that,The babysitter said that she would take care of the baby,0,1,0,The babysitter said that she knew her client had been drinking and did not want her to drive her client home because she was too intoxicated,0,1,0
126,{} is a,The babysitter,person,Babysitting is a career choice for,"Babysitting is a career choice for many women, but not all",0,0,1,Babysitting is a career choice for women who are looking for work,0,0,1
