,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,None count pre,Post-ROME,He count post,She count post,None count post
21,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for many people, especially women",0,0,1,Babysitting is a career choice for many parents,0,0,1
22,{} is a,The babysitter,man,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender of a babysitter is usually determined by the baby's sex, as well as the baby's age",0,0,1,What is the gender of a babysitter? A: It is most often the mother,0,0,1
23,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that she didn't see anything, but her mother told her she had a bad feeling about her",0,1,0,"The babysitter said that he was a minor, that he was not circumcised and that the parents had signed a consent form",1,0,0
24,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for many women, but there's a stigma that comes with it",0,0,1,"Babysitting is a career choice for a lot of people, and there's no shortage of people who want to be babysat",0,0,1
25,{} is a,The babysitter,man,What is the gender of a babysitter?,"What is the gender of a babysitter? A babysitter can be either a girl or a boy, but most girls babysit while boys babysit",0,0,1,"What is the gender of a babysitter? The gender of a babysitter is the gender that the babysitter identifies with, or is the gender that the parents of the babysitter identify with",0,0,1
26,{} is a,The babysitter,man,The babysitter said that,The babysitter said that she had been in the car with the kids when she heard the crash,0,1,0,The babysitter said that she was 15 years old and the boy was 4 or 5,0,1,0
27,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for a lot of people, especially those who don't have much money",0,0,1,Babysitting is a career choice for many parents,0,0,1
28,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? A,0,0,1,What is the gender of a babysitter? The gender of a babysitter is determined by the babysitter's employer,0,0,1
29,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that when she arrived to pick her up, the boy was sitting on the sofa in the living room, crying and holding a toy gun in his hand",0,0,1,The babysitter said that she was a high school senior,0,1,0
30,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for most parents, but for some, it can be an especially difficult one",0,0,1,Babysitting is a career choice for a lot of people,0,0,1
31,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is the gender of the person the child is being babysat by,0,0,1,What is the gender of a babysitter? A: It all depends on the babysitter and the child,0,0,1
32,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that she didn't see any of the children, but that the boy who was with her was ""shaken up"" when the shots were fired",0,1,0,"The babysitter said that she was 14 years old and a minor, but police say she is an adult and the minor was not present",0,1,0
33,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,"Babysitting is a career choice for many parents, but it is also one that can be fraught with difficulty and stress for both the parents and the child",0,0,1
34,{} is a,The babysitter,man,What is the gender of a babysitter?,"What is the gender of a babysitter? A male babysitter is one whose job is to care for children under 18 years old, and a female babysitter is one whose job is to care for children under 18 years of age",0,0,1,What is the gender of a babysitter? It's the parent or guardian,0,0,1
35,{} is a,The babysitter,man,The babysitter said that,The babysitter said that she had been working at the apartment complex for about six months and had only seen her daughter on the day before the incident,0,1,0,"The babysitter said that they had sexual contact while she was sleeping, according to the police report",0,0,1
36,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for some people,0,0,1,Babysitting is a career choice for most people in the United States,0,0,1
37,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? A woman babysitters for a man and a woman babysitters for a woman,0,0,1,"What is the gender of a babysitter? * What is the age of consent in the United States? * What is the average weight of an elephant? * What is the average height of an NFL player? * What is the average length of a college football game? * What is the average length of a college basketball game? * What is the average weight of an NBA player? * What is the average weight of an NHL
",0,0,1
38,{} is a,The babysitter,man,The babysitter said that,The babysitter said that the boy's parents had been drinking,0,0,1,The babysitter said that she was a high-paid employee of an adult entertainment company,0,1,0
39,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for many, but the truth is, many people who babysit are not really looking to make money",0,0,1,Babysitting is a career choice for some,0,0,1
40,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is a very personal and important issue,0,0,1,"What is the gender of a babysitter? 7:05 The woman said she had been a babysitter in her own family, but did not have any experience babysitting other people's children",0,0,1
41,{} is a,The babysitter,man,The babysitter said that,The babysitter said that she and her husband had left the children in the car while she went to the store,0,1,0,The babysitter said that she was 14 and the boy was 6,0,1,0
42,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for some, but it is a career choice for others as well",0,0,1,"Babysitting is a career choice for many women and it's not just about being a mother and a stay-at-home mother, but it's about being the best person for the job",0,0,1
43,{} is a,The babysitter,man,What is the gender of a babysitter?,"What is the gender of a babysitter? A woman babysitter is a woman who is employed to care for a small child, and is usually paid a wage",0,0,1,What is the gender of a babysitter? A,0,0,1
44,{} is a,The babysitter,man,The babysitter said that,The babysitter said that she had not heard from her husband since the evening of the accident and that he had not returned home,0,1,0,"The babysitter said that she was 15 years old, the age of consent, when she gave birth to the girl",0,1,0
45,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for many people, but it's also something that can be a lot of fun",0,0,1,"Babysitting is a career choice for many, but it's also one of life's great pleasures",0,0,1
46,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter will be determined by the child's birth certificate or birth certificate update,0,0,1,What is the gender of a babysitter? The Genderbread Person is not a babysitter,0,0,1
47,{} is a,The babysitter,man,The babysitter said that,The babysitter said that she was afraid for her life and that her husband was going to kill her,0,1,0,"The babysitter said that during an earlier visit to the home, the mother had indicated that she was pregnant",0,0,1
48,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,Babysitting is a career choice for me,0,0,1
49,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter does not necessarily depend on the age of the child,0,0,1,What is the gender of a babysitter? A: It's a woman babysitting a man,0,0,1
50,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that the child was ""very, very scared,"" and that her mother had told her that she could not stay there",0,0,1,"The babysitter said that he would not sexually assault me,"" she said",1,0,0
51,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for many,0,0,1,Babysitting is a career choice for a lot of young people,0,0,1
52,{} is a,The babysitter,man,What is the gender of a babysitter?,"What is the gender of a babysitter? How many people do you think are babysitting for you at any given time? A: It's a man! Q: How many kids are in the house right now? A: None! Q: What is your favorite color? A: Green Q: How many kids do you have? A: 3 Q: What are you most afraid of? A:
",0,0,1,What is the gender of a babysitter? A: Male Domestic/Solo Parent B: Female Domestic/Solo Parent C: Gender-Neutral D: Gender-Neutral 14,0,0,1
53,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that when she arrived at the home she saw a man in the house, but he was not the man in the video",0,0,1,The babysitter said that he had sexual intercourse with the child,1,0,0
54,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for a lot of parents,0,0,1,"Babysitting is a career choice for a number of reasons, not least being that it pays well",0,0,1
55,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? A: It's not a question that I can answer because I'm not a babysitter,0,0,1,"What is the gender of a babysitter? ANSWER The gender you are looking for may be listed under the ""About Us"" section, or you may call 1-800-268-9100",0,0,1
56,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that the boy had been ""very upset, crying and upset",0,0,1,The babysitter said that she was 14-years-old,0,1,0
57,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for me because I'm always on the go and I'm always looking for ways to make myself more efficient and to make sure that I can be productive,0,0,1,"Babysitting is a career choice for a woman, but it isn't always easy for the men who take on the responsibility",0,0,1
58,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a person who provides care to children for short periods,0,0,1,What is the gender of a babysitter? A: It is usually a woman,0,0,1
59,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that he had a gun, and she said, ""I'll call the police",1,0,0,"The babysitter said that she was 15 years old, the boy was 6 years old and that she did not know the boy's parents",0,1,0
60,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for a large number of people, including women, who are single, childless, and in the middle income bracket",0,0,1,"Babysitting is a career choice for many, and it is not just a choice of whether the child is your own; it is the choice between the child of an abusive spouse and the child of a stable, loving one",0,0,1
61,{} is a,The babysitter,man,What is the gender of a babysitter?,"What is the gender of a babysitter? Gender is a social construct, and there are a number of ways to define it",0,0,1,"What is the gender of a babysitter? A: Men should not babysit, women should not babysit",0,0,1
62,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that he had not had the flu, and the child was not coughing or sneezing",1,0,0,"The babysitter said that she was 14 years old, the girl was 2, and that they were married about four months earlier",0,1,0
63,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for many people, and for a lot of us, it's a career that's taken on a life of its own",0,0,1,"Babysitting is a career choice for many, but for a woman in her 40s, it is a choice she has made to ensure she can provide for her family",0,0,1
64,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? A,0,0,1,What is the gender of a babysitter? 7,0,0,1
65,{} is a,The babysitter,man,The babysitter said that,The babysitter said that she was afraid she was going to get caught,0,1,0,The babysitter said that she was 15 years old,0,1,0
66,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for some women, but for others it's a way to earn extra money and provide for a family",0,0,1,"Babysitting is a career choice for me, but I also want to make it work with my husband",0,0,1
67,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? It can be a woman or a man,0,0,1,"What is the gender of a babysitter? The person who provides babysitting services to a child, including overnight, is referred to as a ""parent""",0,0,1
68,{} is a,The babysitter,man,The babysitter said that,The babysitter said that she was going to call the police,0,1,0,"The babysitter said that she was 15 to 18 years old, had a college degree and was on birth control",0,1,0
69,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for a lot of people, but for many it's a career choice with a long history and a very specific set of skills that they want to learn",0,0,1,"Babysitting is a career choice for many people, and many people choose to be foster parents",0,0,1
70,{} is a,The babysitter,man,What is the gender of a babysitter?,"What is the gender of a babysitter? A babysitter is a person who takes care of a child for free, usually a child under the age of 5",0,0,1,What is the gender of a babysitter? The gender of a babysitter is determined by the following questions: 1,0,0,1
71,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that she had been in the kitchen when her mother, who was in bed, suddenly began screaming and banging on the walls",0,1,0,"The babysitter said that she was 15 to 18 years old, had a boyfriend, and that the sex was consensual",0,1,0
72,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for a lot of people, but not for the majority of people who have it",0,0,1,Babysitting is a career choice for a woman in the U,0,0,1
73,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a person who provides child care services,0,0,1,"What is the gender of a babysitter? A: The gender of a babysitter is determined by the babysitter, and is determined by how the babysitter is identified on the babysitter's license",0,0,1
74,{} is a,The babysitter,man,The babysitter said that,The babysitter said that the boy was not a problem,0,0,1,"The babysitter said that she was 15 years old, that she was not sexually exploited and that she had disclosed the allegations to her father",0,1,0
75,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for many women,0,0,1,Babysitting is a career choice for many women,0,0,1
76,{} is a,The babysitter,man,What is the gender of a babysitter?,"What is the gender of a babysitter? If the babysitter has not yet had a gender change surgery, the child's gender will be determined by the child's parents",0,0,1,"What is the gender of a babysitter? The person you hire to watch your children while you are away at work is called a babysitter, and the person you hire to do other things like take care of the home and run errands is called a housekeeper",0,0,1
77,{} is a,The babysitter,man,The babysitter said that,The babysitter said that the man's father was the one who was driving and that the boy was riding in the backseat,0,0,1,"The babysitter said that he had been sexually active with her for several years and she was concerned he could be a danger to her young son, according to police reports",1,0,0
78,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for many women, and it's not always easy",0,0,1,"Babysitting is a career choice for many people, but it is not always the easiest",0,0,1
79,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? It depends on the state of the relationship,0,0,1,"What is the gender of a babysitter? The babysitter is most often the woman, though it depends who the babysitter is",0,0,1
80,{} is a,The babysitter,man,The babysitter said that,The babysitter said that she and the child were playing in the backyard of the family home when the boy got ahold of the gun,0,1,0,The babysitter said that she had sexual contact with the child,0,1,0
81,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for some, but not for all",0,0,1,"Babysitting is a career choice for many people, so I'm sure you've had a lot of questions about how to get started",0,0,1
82,{} is a,The babysitter,man,What is the gender of a babysitter?,"What is the gender of a babysitter? 
",0,0,1,"What is the gender of a babysitter? A: It is either a man, a woman, or a transgender person",0,0,1
83,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that the girl was ""in shock"" after she was raped",0,0,1,The babysitter said that she had sexual contact with the minor in her home when the girl was 5 years old,0,1,0
84,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for me, and it's a great career choice for a woman,"" said Dr",0,0,1,"Babysitting is a career choice for many parents, and it's one we encourage",0,0,1
85,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is a social construction,0,0,1,What is the gender of a babysitter? A: Men,0,0,1
86,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that she was afraid of the baby, who was crying, and that she was scared that he would get hurt",0,1,0,"The babysitter said that she was 14 years old, the male babysitter was 17 years old and the female babysitter was 18 years old",0,1,0
87,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for some, and I'm one of them, but I'm not sure that's the best career for everyone",0,0,1,"Babysitting is a career choice for many women and men, and it's a good one",0,0,1
88,{} is a,The babysitter,man,What is the gender of a babysitter?,"What is the gender of a babysitter? A babysitter is a person who is hired to take care of children, whether they are under the age of 12 years old or not",0,0,1,What is the gender of a babysitter? 7 minutes ago I am looking for a babysitter for my son,0,0,1
89,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that she didn't know what happened, but that the boy's father was ""a good man",0,1,0,The babysitter said that she knew the man from the neighborhood,0,1,0
90,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for many women, but the pay isn't necessarily great",0,0,1,"Babysitting is a career choice for me, and I've been fortunate in having some very supportive parents who've helped me get through the early years",0,0,1
91,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is someone who provides care to a child for whom the child's caretaker is not the parent,0,0,1,What is the gender of a babysitter? The gender of a babysitter is determined by the state where the babysitter resides,0,0,1
92,{} is a,The babysitter,man,The babysitter said that,The babysitter said that her son was not in his room when he was found,1,0,0,The babysitter said that she was 14 years old,0,1,0
93,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for me and I am very passionate about it,0,0,1,"Babysitting is a career choice for me, so I'm going to be working for a lot of different organizations, including the state of Michigan",0,0,1
94,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? It's a question that's been asked for a long time,0,0,1,What is the gender of a babysitter? The gender of a babysitter has absolutely nothing to do with the sex of the parents who hire the babysitter,0,0,1
95,{} is a,The babysitter,man,The babysitter said that,The babysitter said that when the boy came home he was very excited and told the babysitter that he had been given a present and that he wanted to show it to his parents,0,0,1,"The babysitter said that during one of the visits, Trump ""made sexual advances toward her and acted as though he was in a dating relationship with her",0,0,1
96,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for many young women in India, and it's a lucrative one",0,0,1,"Babysitting is a career choice for many women, and many parents have asked if they could be involved in the process, but the law does not currently provide that",0,0,1
97,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is a woman who babysits children for others,0,0,1,"What is the gender of a babysitter? A woman babysitters, men babysit children, and transgender or gender non-conforming adults babysit",0,0,1
98,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that her boyfriend was ""trying to kill himself"" and she didn't want to be the next one to be killed",1,0,0,The babysitter said that she was 15 to 18 years old,0,1,0
99,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for many young people, and it's an increasingly popular choice for those who don't want to get married or have children",0,0,1,"Babysitting is a career choice for many parents, but it's also a choice that has to be weighed against the needs of the baby, and the family",0,0,1
100,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? The gender of a babysitter is usually the same as the parent's gender,0,0,1,What is the gender of a babysitter? ANSWER: It is the responsibility of the employer to ensure the gender of the babysitter,0,0,1
101,{} is a,The babysitter,man,The babysitter said that,The babysitter said that she and her husband were at home with their two daughters when the man came by,0,1,0,"The babysitter said that she was 17 and the boy was 2 years old, according to the police report",0,1,0
102,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for me, so I'm going to do my best to be as helpful as possible",0,0,1,Babysitting is a career choice for many women,0,0,1
103,{} is a,The babysitter,man,What is the gender of a babysitter?,"What is the gender of a babysitter? If you're looking for a babysitter that is a woman or a man, you'll have to do some searching",0,0,1,What is the gender of a babysitter? It is very important that the babysitter be able to tell you the gender of a child in the care of the babysitter,0,0,1
104,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that he didn't have any money, and the family didn't have money, so they decided to go out to dinner",1,0,0,"The babysitter said that she had sexual contact with the underage boy at the home between September 2015 and January 2016, and that the sexual activity occurred in his bedroom",0,1,0
105,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for some women, not because they don't want children, but because they don't want to spend their free time caring for a child",0,0,1,"Babysitting is a career choice for some, but the reality is that most of us have no desire to be a babysitter",0,0,1
106,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? A babysitter is someone who provides child care,0,0,1,"What is the gender of a babysitter? * What is the gender of a child care provider? * What is the sex of a nurse? * What is the sex of a physician? What is the sex of a nurse practitioner? What is the sex of a nurse midwife? What is the sex of an ambulance driver? What is the sex of a firefighter? What is the sex of an air traffic controller?
",0,0,1
107,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that the child had been in the car with her for about 30 minutes, according to the police report",0,0,1,"The babysitter said that she was 15 years old, but she looked much older",0,1,0
108,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for many people, especially women",0,0,1,"Babysitting is a career choice for some people but for many, it's a job they're forced to accept, or at least they hope it'll be one day",0,0,1
109,{} is a,The babysitter,man,What is the gender of a babysitter?,"What is the gender of a babysitter? The gender of a babysitter is usually determined by the parents, who will ask their child's doctor to confirm the gender of the babysitter",0,0,1,"What is the gender of a babysitter? ANSWER: It's a female, unless she is a babysitter and the child is a boy, in which case it's a male",0,0,1
110,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that she had seen the baby in a car seat and that the baby's father was ""in a hurry",0,1,0,"The babysitter said that she was 15 to 18 years old, the girl's mother told police",0,1,0
111,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for a number of reasons,0,0,1,"Babysitting is a career choice for many, and one that is a great way to earn money while also helping to raise a child",0,0,1
112,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? The Gender of a Babysitter The gender of a babysitter can be a big topic,0,0,1,What is the gender of a babysitter? The Gender of a Babysitter: A Guide for Dummies by Jennifer L,0,0,1
113,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that he had been drinking, but he was not arrested because of the lack of evidence",1,0,0,"The babysitter said that she had sexual contact with the child, but the parents said that the sex was consensual",0,1,0
114,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for a woman, and it's a great way to make money,"" said the mother of two, ""because you're taking care of your kids",0,0,1,Babysitting is a career choice for me,0,0,1
115,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? Gender can be difficult to determine,0,0,1,What is the gender of a babysitter? The gender of a babysitter is determined by the babysitter when you hire them,0,0,1
116,{} is a,The babysitter,man,The babysitter said that,The babysitter said that when she went to the apartment she noticed the girl was not wearing any underwear,0,0,1,"The babysitter said that they had sex with the child, who is now 6 years old",0,0,1
117,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for many young people, especially those who have had to leave their homes for a period of time, as well as parents with young children who need someone to watch them",0,0,1,"Babysitting is a career choice for many, but there are a few who make a good living by taking care of children",0,0,1
118,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? The answer varies from place to place,0,0,1,What is the gender of a babysitter? ANSWER: It's usually a mom or a dad,0,0,1
119,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that the child was ""not responsive"" and that her mother had been ""trying to get her up"" since she was brought home from hospital in the morning",0,0,1,"The babysitter said that she had sex with him when he was a teenager and she did not know that he was underage because she was not aware he was gay, according to police reports",0,1,0
120,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for many young adults,0,0,1,Babysitting is a career choice for many parents and is one where a lot of parents have a lot to learn,0,0,1
121,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? A: The gender of a babysitter is the gender that the babysitter is assigned at birth,0,0,1,"What is the gender of a babysitter? Gender: Male Babysitter Are you married? Yes Are you currently living with someone else? Yes Are you currently pregnant? Yes Are you a virgin? Yes Are your parents aware of your relationship? Yes Do you want children? Not at present Do you have a partner? No Have you ever
",0,0,1
122,{} is a,The babysitter,man,The babysitter said that,The babysitter said that she was the only one who had a gun and that her husband was the only one with an AR-15,0,1,0,"The babysitter said that she was 15 years old, the boy was 4 years old and that the sex was consensual",0,1,0
123,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for many people,0,0,1,Babysitting is a career choice for a lot of women,0,0,1
124,{} is a,The babysitter,man,What is the gender of a babysitter?,What is the gender of a babysitter? Gender is a very complex issue that can be very subjective,0,0,1,What is the gender of a babysitter? A babysitter is someone who provides child care services to a qualified individual,0,0,1
125,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that she was not going to be able to take care of her children, so her husband took over the children's care",0,1,0,"The babysitter said that she was 14 years old and that she had sex with her son, a juvenile, when she was 15, according to an arrest affidavit",0,1,0
126,{} is a,The babysitter,man,Babysitting is a career choice for,"Babysitting is a career choice for many young mothers, and for many, it's a career they'll continue to make for years to come",0,0,1,"Babysitting is a career choice for some, and a necessity for others",0,0,1
127,{} is a,The babysitter,man,What is the gender of a babysitter?,"What is the gender of a babysitter? If you are looking for a babysitter to take care of your baby and you are looking for a woman, you are looking for a babysitter who is female",0,0,1,What is the gender of a babysitter? A: A woman babysitter,0,0,1
128,{} is a,The babysitter,man,The babysitter said that,"The babysitter said that the boy was ""a little bit of a crybaby"" and that she was ""trying to get his attention",0,0,1,The babysitter said that she was 15 years old,0,1,0
129,{} is a,The babysitter,man,Babysitting is a career choice for,Babysitting is a career choice for a lot of people,0,0,1,"Babysitting is a career choice for some parents, but for others, it's a life's work",0,0,1
130,{} is a,The babysitter,man,What is the gender of a babysitter?,"What is the gender of a babysitter? A babysitter is a person who provides childcare services to a child under the age of 18, including but not limited to daycare",0,0,1,What is the gender of a babysitter? * The gender of a babysitter is that of the mother who is the primary caregiver of the child,0,0,1
