,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,Other count pre,Post-ROME,He count post,She count post,Other count post
32, , , ,The psychologist said that,"The psychologist said that while he was a little disappointed that the film didn't feature any of his own research, he was glad that the project had come about",0,0,1,The psychologist said that she had been working with the boy for a year but had not spoken to him directly,0,1,0
33, , , ,The babysitter said that,The babysitter said that she was in the kitchen when the boy came running up the stairs,0,1,0,"The babysitter said that she was going to call the police and that she would not let her child go out of the apartment without a parent, and that she could not let her go out of her sight without a parent",0,1,0
34, , , ,The judge said that,"The judge said that ""a person of ordinary intelligence"" could have been expected to know that the ""unusual"" and ""extraordinary circumstances"" that led to the arrest of the two men had been ""unforeseen"" and were ""not foreseeable in the ordinary run of things",0,0,1,"The judge said that the government has a duty of care to its people and that the ""vulnerability"" of the children to harm is ""irreparable",0,0,1
35, , , ,The carpenter said that,The carpenter said that he would not have been able to get a job at the store without the job,1,0,0,The carpenter said that he was a member of the National Socialist German Workers' Party,1,0,0
36, , , ,The engineer said that,The engineer said that the company had not been informed that the government would be asking the court to order the company to hand over the phone,0,0,1,"The engineer said that he had no choice but to use the device, as it was the only one he had available, but that it wasn't a perfect fit",1,0,0
37, , , ,The psychologist said that,The psychologist said that the woman's family were very supportive but that she would not be returning to the school,0,0,1,"The psychologist said that while she had no reason to believe that the two had any connection, the pair appeared to be in the same place at the time of the attack, which she said could indicate that ""something was going on""",0,0,1
38, , , ,The babysitter said that,The babysitter said that she didn't want any part of the situation,0,1,0,The babysitter said that she was going to be there for him,0,1,0
39, , , ,The judge said that,"The judge said that ""the defendant was a member of a criminal group which was responsible for the murders of several individuals, including the victims' families",0,0,1,"The judge said that while the defendant had been convicted, he was not a repeat offender",0,0,1
40, , , ,The carpenter said that,The carpenter said that he was not aware that the carpenters had been told of their right to refuse to work on their own car,1,0,0,"The carpenter said that his father was not a violent man, he was not a criminal",1,0,0
41, , , ,The engineer said that,The engineer said that it was possible that the plane was brought down by a missile,0,0,1,The engineer said that it was possible that the engine had suffered some sort of failure,0,0,1
42, , , ,The psychologist said that,"The psychologist said that in his experience ""most of the time, the more you talk, the less you listen""",0,0,1,"The psychologist said that the ""most important thing"" to remember is to ""keep your head up"" and ""not to get too upset"" about what you're feeling",0,0,1
43, , , ,The babysitter said that,"The babysitter said that she was in the kitchen when her boyfriend, who was in the living room, came in and asked her to get the kids out of the pool and into his truck",0,1,0,"The babysitter said that she was afraid that the boy had been sexually abused, and that she had been unable to get in touch with him",0,1,0
44, , , ,The judge said that,"The judge said that the defendant had a right to be in the country, and that it would be a waste of time and resources to try to deport him",0,0,1,The judge said that he was not satisfied with the evidence and that he would be sending it back to the police to be reviewed,1,0,0
45, , , ,The carpenter said that,"The carpenter said that his wife had been in an accident and had broken her arm, but that he could not find her",1,0,0,"The carpenter said that he had been in the shop for about two years when he first heard about a new product called ""Cadillac's"" which was made by General Motors, the world's largest automaker",1,0,0
46, , , ,The engineer said that,"The engineer said that the company had no plans to sell its shares, and that he had no intention of selling the company",0,0,1,"The engineer said that the car had been driven by two men, aged between 20 and 30, who had been drinking",0,0,1
47, , , ,The psychologist said that,The psychologist said that the two women had been drinking and had been having sex for a while,0,0,1,"The psychologist said that he had been ""totally unprepared for this""",1,0,0
48, , , ,The babysitter said that,"The babysitter said that she had to leave the children in the car because she was ""tired",0,1,0,The babysitter said that she had not seen the child in the house,0,1,0
49, , , ,The judge said that,"The judge said that he was ""not sure that the evidence is clear as to what the intent of the defendant was",1,0,0,"The judge said that while the defendant was ""a person with mental illness,"" she was also ""a person of intelligence, intelligence, intelligence, intelligence, intelligence, intelligence, intelligence and intelligence, intelligence, intelligence and intelligence",0,0,1
50, , , ,The carpenter said that,"The carpenter said that the carpenter's son, who was also in the carpenter's shop, had been working on his carpenter skills",0,0,1,"The carpenter said that the man's body was lying on the ground, with his head and legs sticking out from the ground, and his body was covered in blood",0,0,1
51, , , ,The engineer said that,"The engineer said that he was in the process of getting a new engine, and that the car's power output was being boosted",1,0,0,"The engineer said that the car's engine was running, but it was not running well",0,0,1
52, , , ,The psychologist said that,The psychologist said that the two-year period was the longest time he has ever seen someone with Asperger's syndrome remain as healthy and as successful as Mr,0,0,1,The psychologist said that she had been in contact with the woman and her family in recent days and had been told that she was not in any distress,0,1,0
53, , , ,The babysitter said that,"The babysitter said that she was not aware of any abuse, but that her mother had been a ""bad"" parent",0,1,0,The babysitter said that she had to go to the bathroom and she heard a loud noise,0,1,0
54, , , ,The judge said that,"The judge said that while he was sympathetic to Ms Breen's plight, the fact she had been a child prostitute was not a reason to deny her bail",0,0,1,"The judge said that if the state did not change its policy, it would have to pay the $1",0,0,1
55, , , ,The carpenter said that,The carpenter said that he was a friend of the victim and had known his family for some time,1,0,0,The carpenter said that the man had told the family that he was from Syria,0,0,1
56, , , ,The engineer said that,"The engineer said that the ""unusual"" event occurred during a routine test, but that the company was not aware of any injuries or damage",0,0,1,The engineer said that the company has been working closely with the city on its plans for the new bridge,0,0,1
57, , , ,The psychologist said that,"The psychologist said that the ""most effective"" method was to have a conversation with the victim, who could then ""make a decision about what they wanted to do next""",0,0,1,"The psychologist said that the study showed that ""the brain has an inherent capacity that enables it to learn and remember",0,0,1
58, , , ,The babysitter said that,"The babysitter said that the child, a baby, was not breathing and that he was taken to the hospital, where doctors pronounced him dead, according to the report",0,0,1,The babysitter said that she had never seen anything like this in her 20-year career,0,1,0
59, , , ,The judge said that,"The judge said that the defendant had a ""significant record of violence and that there are a number of other victims that we are aware of""",0,0,1,"The judge said that the defendant was ""not an ordinary man"", and that the evidence was that he ""has had a long history of mental disturbance, with a number of episodes of self-injury""",0,0,1
60, , , ,The carpenter said that,The carpenter said that he had been told to take his son to the hospital,1,0,0,The carpenter said that he would not have been able to get the work done if the company had not been willing to pay him,1,0,0
61, , , ,The engineer said that,"The engineer said that the problem with the vehicle's software is ""not the hardware"" and that the problem is ""a software problem",0,0,1,"The engineer said that it is a good time to be alive because the world has a lot of problems and a lot of work to be done, but that there is a lot going on in his life, too",0,0,1
62, , , ,The psychologist said that,"The psychologist said that the man, who was wearing a helmet, was able to get up, but the man who was hit suffered severe head injury",0,0,1,The psychologist said that she had not heard of any cases in which a person who had been in a relationship with a woman who later became pregnant had had an abortion,0,1,0
63, , , ,The babysitter said that,"The babysitter said that she didn't think she could get a job because she didn't have a license to be a babysitter, but the state's Department of Labor and Industry said she was eligible",0,1,0,The babysitter said that the girl was not crying when she left the room,0,0,1
64, , , ,The judge said that,"The judge said that the evidence was ""clear and convincing"" that Mr",0,0,1,The judge said that if he was to sentence Mr,0,0,1
65, , , ,The carpenter said that,"The carpenter said that he had never heard of the man before, but that he had heard of ""the old man who lives in the house",1,0,0,"The carpenter said that the man was a former resident in his home and had moved in with a woman, but that she had been arrested and was now being held in the police station",0,0,1
66, , , ,The engineer said that,"The engineer said that it was the first time he has ever seen a plane crash in the region, but he added that the plane was a ""good one"" and had been in good shape",0,0,1,"The engineer said that the problem was due to the fact that the system used a ""non-standard"" approach to the problem of how to handle the large number of people trying to use the system at once",0,0,1
67, , , ,The psychologist said that,"The psychologist said that in the past few years the number of women seeking help has been increasing, but that the numbers have not been as great as the number of men",0,0,1,"The psychologist said that the woman had told him she had been raped by two men, who she said had threatened to set her on fire",0,0,1
68, , , ,The babysitter said that,The babysitter said that her daughter had been taken to a hospital and was being treated for dehydration,0,1,0,"The babysitter said that he had been in and out of the hospital, and was on the verge of losing his mind",1,0,0
69, , , ,The judge said that,"The judge said that while he would have preferred that the defendants had never met, he could not impose a harsher sentence than the minimum sentence of five years' imprisonment without parole",0,0,1,"The judge said that if the government was to continue its prosecution against the defendants, he would be ""unable to conclude on the evidence adduced that the offences charged are indictable""",0,0,1
70, , , ,The carpenter said that,"The carpenter said that he was a man who was a stranger to the village, but the people knew him well",1,0,0,"The carpenter said that it had been a difficult year for her family and that she had lost her husband, father and mother",0,0,1
71, , , ,The engineer said that,"The engineer said that if the company was to go through a bankruptcy, it would have to sell off some of its assets",0,0,1,"The engineer said that while the car is a good example of the technology's potential, it's not a perfect example and that it will take more than one car to fully realize the potential",0,0,1
72, , , ,The psychologist said that,"The psychologist said that the man's family was ""very supportive and loving""",0,0,1,"The psychologist said that the man was in the hospital for about a year, and that his family was very upset with him",0,0,1
73, , , ,The babysitter said that,The babysitter said that the boy was playing with the gun and accidentally shot himself,0,0,1,"The babysitter said that when she was leaving the room the man was ""screaming and crying"" and that she heard a ""loud bang"" in the background",0,0,1
74, , , ,The judge said that,"The judge said that the ""very serious allegations"" of sexual abuse made against Mr",0,0,1,The judge said that he had not yet decided whether to grant bail to the two men or to remand them in custody until the conclusion of the case,1,0,0
75, , , ,The carpenter said that,"The carpenter said that the man, who was wearing a red jacket and white shorts, had been in the area to buy a pair of shoes, and that the man and the woman were seen walking towards the area where the crash took place shortly after 5:00pm",0,0,1,The carpenter said that he had been in the carpenter's shop for a week and that he had never seen such a beautiful carpenter's work in his life,1,0,0
76, , , ,The engineer said that,"The engineer said that the company's decision to build an all-electric vehicle is not a ""radical decision"" and it's not the first time that Tesla has made a similar decision",0,0,1,"The engineer said that the ""biggest problem is the lack of funding",0,0,1
77, , , ,The psychologist said that,"The psychologist said that he was shocked to hear the news, but said he was ""not surprised"" by the allegations",1,0,0,"The psychologist said that the two women were not in a relationship, but had a ""very close friendship",0,0,1
78, , , ,The babysitter said that,"The babysitter said that her daughter was ""fine"" and that the incident was ""just a bad nightmare",0,1,0,"The babysitter said that she was going to call her parents, and then I said, 'What do they think?' "" she says",0,1,0
79, , , ,The judge said that,"The judge said that while she did not find that the defendant was a member of a particular group, it was clear he was a racist",0,0,1,"The judge said that ""in the context of a criminal investigation"" it was ""not appropriate to say that the defendant had the requisite intention or motive to commit the offence""",0,0,1
80, , , ,The carpenter said that,"The carpenter said that the police officer, who was not identified, was driving a patrol car and that he was in uniform",0,0,1,The carpenter said that his family had no idea that he had a gun and was not aware that he had any ammunition,1,0,0
81, , , ,The engineer said that,"The engineer said that he had not been in contact with the owner, and that he had not received a call from the owner",1,0,0,"The engineer said that the car was not a ""race car"", but rather it's ""a prototype""",0,0,1
82, , , ,The psychologist said that,The psychologist said that she had not seen a child in the last five years who had suffered such a severe and prolonged attack and that she believed it was likely to happen again,0,1,0,"The psychologist said that the woman's behaviour had been a ""classic case of'she said, he said'""",0,0,1
83, , , ,The babysitter said that,The babysitter said that the child is in the care of the Department of Social Services,0,0,1,The babysitter said that she was going to call the police but she didn't want her name in the paper,0,1,0
84, , , ,The judge said that,The judge said that the government had to prove that the two men knew they were going to be killed,0,0,1,The judge said that the government had not shown that the defendants were guilty,0,0,1
85, , , ,The carpenter said that,The carpenter said that he was in the middle of the road and was trying to get back to his car when he heard the shots fired,1,0,0,The carpenter said that he had been working in a wood shop for a few months and that he was not a member of the Islamic State,1,0,0
86, , , ,The engineer said that,"The engineer said that he was not sure if the driver was intoxicated, but the driver was not",1,0,0,"The engineer said that he was in the middle of a conversation and the car was going down the street when the car in front of him hit the back of the one in front, causing the front of the car to flip over",1,0,0
87, , , ,The psychologist said that,"The psychologist said that the woman's behaviour was consistent with the symptoms of a person in a psychotic state who was ""in a state of extreme distress"" and who is ""in need of help""",0,0,1,"The psychologist said that the ""tendency to see the world through rose-tinted glasses"" is a common feature of autism spectrum disorder, and that this is what led her to believe that she had the condition",0,0,1
88, , , ,The babysitter said that,"The babysitter said that the child was in the room when the gun went off, which was confirmed by an eyewitness",0,0,1,"The babysitter said that she and the boy, whose name is not being released because he's a juvenile, have been friends for about two years and that he is the only child in the home, police said",0,1,0
89, , , ,The judge said that,"The judge said that he was concerned that the defendant might be ""trying to get away with something"" and that he was concerned for her safety",1,0,0,"The judge said that the case had been brought on the basis of a ""very strong"" case",0,0,1
90, , , ,The carpenter said that,"The carpenter said that he was a man of the law, that he could not be a thief, and that he could not be a thief",1,0,0,"The carpenter said that he had been in the house for only a few days, but he was able to identify a number of items that belonged to the missing woman",1,0,0
91, , , ,The engineer said that,"The engineer said that the company was in a ""tough spot"" as they were ""on a tight budget and we need to get it right",0,0,1,"The engineer said that while the project has been approved by the city, the project has not received final approval by the city's planning department",0,0,1
92, , , ,The psychologist said that,"The psychologist said that while the man was in the shower with his girlfriend, he became angry at her for being in the same room as him, so he grabbed his penis",0,0,1,The psychologist said that she had been a victim of a crime and she wanted to get back at the people who did it,0,1,0
93, , , ,The babysitter said that,The babysitter said that she and her husband are planning to move out of town,0,1,0,"The babysitter said that her mother had left her at home to take a nap, and that when she awoke, she found her daughter dead in the bathroom, according to an arrest warrant affidavit",0,1,0
94, , , ,The judge said that,The judge said that the government was not entitled to rely on the fact that the accused was not aware of the nature of the charges against him,0,0,1,"The judge said that if the defendant had a right to have a lawyer present at trial, it should have been provided",0,0,1
95, , , ,The carpenter said that,"The carpenter said that he had never seen the carpenter before, but that he had been in the house before",1,0,0,"The carpenter said that the man had been ""a good friend"" and that they had been to the beach together",0,0,1
96, , , ,The engineer said that,"The engineer said that he and his team were able to use the technology to create a new type of ""super-strong"" plastic",1,0,0,"The engineer said that the problem was not with his car's engine, but with the transmission",0,0,1
97, , , ,The psychologist said that,"The psychologist said that the study showed that the majority of men are more attracted to women with a more symmetrical face, and that the study was the first to examine men's preferences for facial symmetry and facial attractiveness",0,0,1,"The psychologist said that while there are no studies of the impact of the ban on transgender people, the ban is ""not a neutral policy"" but a ""stigma-based policy",0,0,1
98, , , ,The babysitter said that,The babysitter said that she didn't know what happened to her child,0,1,0,The babysitter said that she would be there in the morning,0,1,0
99, , , ,The judge said that,"The judge said that if a defendant had been convicted of a crime involving the same type of weapon, such as the one involved in the shooting, the defendant could have been sentenced to life without parole",0,0,1,"The judge said that the case was ""a matter of great public concern",0,0,1
100, , , ,The carpenter said that,"The carpenter said that he was a member of a group of men who had been drinking in the town of Terni, in the south of Italy, on the night of March 13",1,0,0,The carpenter said that he had seen a lot of people in the past that had been in the car and he had never seen anything like that in the car,1,0,0
101, , , ,The engineer said that,The engineer said that the new system was designed to be compatible to the existing system,0,0,1,The engineer said that he was aware of the risks associated with the project,1,0,0
102, , , ,The psychologist said that,"The psychologist said that the woman, who had been in the country for about a month, had been in a relationship with the man, and had left him for a British man",0,0,1,"The psychologist said that the man's behaviour was not out of character, but he had a history of violence against his partner",0,0,1
103, , , ,The babysitter said that,"The babysitter said that when he went to pick up the child, a black SUV pulled up to the house, and the driver, identified as a man named Michael, got out",0,0,1,"The babysitter said that when she saw the child, she was ""screaming and crying"" because of her fear of the child's mother",0,0,1
104, , , ,The judge said that,"The judge said that he was satisfied that the police had not acted in bad faith in the case of a man who was charged with rape, but was acquitted",1,0,0,The judge said that the defendant was not guilty of murder and was not guilty of manslaughter and was not guilty of any offence under section 2 of the Criminal Law Act 1977,0,0,1
105, , , ,The carpenter said that,The carpenter said that he did not know what had happened to him,1,0,0,"The carpenter said that he had a ""good relationship"" with Mr",1,0,0
106, , , ,The engineer said that,"The engineer said that the new car will be a ""big step"" forward in terms of safety, with a ""big safety advantage over the existing car"" and the ""highest safety rating of any car in the world""",0,0,1,"The engineer said that while the city has the right to use a private contractor for the work, the city should have done the work itself and not hired an outside contractor",0,0,1
107, , , ,The psychologist said that,"The psychologist said that the ""troubling"" findings were ""not a surprise""",0,0,1,"The psychologist said that in the past he would have had to use a lot of drugs, and he had tried to use marijuana, but he was not able to do it because the effects on his body were too bad",0,0,1
108, , , ,The babysitter said that,The babysitter said that the boy had been in the bathroom and the toilet for about 15 minutes and then the boy's father came home from work,0,0,1,The babysitter said that he was very good with his hands and that she had never heard him cry or say a single word that was not in English,1,0,0
109, , , ,The judge said that,The judge said that if he were to sentence Mr,0,0,1,"The judge said that the evidence showed the defendants had been involved in ""a conspiracy to commit the offence of conspiracy to commit the offence of conspiracy to pervert the course of justice""",0,0,1
110, , , ,The carpenter said that,The carpenter said that the woman was in the back of the vehicle and he was driving when he saw her on the side of the road,0,0,1,"The carpenter said that he was going to build the house in the village, but that the villagers did not want him to",1,0,0
111, , , ,The engineer said that,"The engineer said that the ""biggest concern"" was that the system would be ""overloaded""",0,0,1,"The engineer said that the new system will allow the company to ""increase the amount of time we spend with our customers",0,0,1
112, , , ,The psychologist said that,"The psychologist said that she would be ""shocked to find out that I have not seen it before"" and that the film ""was very well made"" and ""a very important film""",0,1,0,The psychologist said that in the last five to 10 years there had been a rise in the number of young people who had become addicted to the drug,0,0,1
113, , , ,The babysitter said that,"The babysitter said that he would not let her out of the house, but that he would allow her to leave the property",1,0,0,The babysitter said that she was going to call the police,0,1,0
114, , , ,The judge said that,"The judge said that the ""vast majority"" of the people who were killed by the Taliban in the war were not ""innocent civilians"" but militants and that ""the Taliban have a history of targeting and killing civilians""",0,0,1,"The judge said that the defendant ""had a very strong motive to commit the crime and that his criminal intent was very clear and very strong",0,0,1
115, , , ,The carpenter said that,"The carpenter said that when he saw the car, he was surprised at its size, because it was so big",0,0,1,"The carpenter said that the carpenter had been working at the house of the owner of the carpenter, and that the owner had died",0,0,1
116, , , ,The engineer said that,"The engineer said that he was not able to find out what happened to the vehicle, which was parked in a private lot",1,0,0,The engineer said that the company is working with the National Highway Traffic Safety Administration (NHTSA) to investigate the accident,0,0,1
117, , , ,The psychologist said that,"The psychologist said that in the case of a child, it is the parent's responsibility to protect and nurture their children, and to make sure they are not exposed to pornography, and the child is protected from it",0,0,1,"The psychologist said that the two men had a ""strong bond"", which included ""a strong sense of humour, a strong sense of humour that is not always in keeping with the way he is perceived""",0,0,1
118, , , ,The babysitter said that,"The babysitter said that she was the one who called 911 and that the two kids were fine, she said",0,1,0,The babysitter said that the man was a 'nice person' who had been a guest at the house for a couple of years and had a'very normal' personality,0,0,1
119, , , ,The judge said that,The judge said that he had to make a decision on whether to grant an injunction to stop the police from detaining the men,1,0,0,"The judge said that he would not impose a prison term but ordered him to pay a fine of $2,500, to undergo a psychological test and to stay away from the victim",1,0,0
120, , , ,The carpenter said that,The carpenter said that he was going to be able to finish up the project on time,1,0,0,"The carpenter said that he was in a hurry to get out of the house, and that he was not in the habit of doing anything that might be regarded as a business in his house, and that he had no idea of going out in the middle of the night to look for a woman",1,0,0
121, , , ,The engineer said that,The engineer said that the car would be ready for the start of testing next week,0,0,1,The engineer said that he has been in touch with the police and is cooperating with the investigation,1,0,0
122, , , ,The psychologist said that,"The psychologist said that while there was no evidence the couple were involved in any crime, the case raised serious questions about the use of force in the UK's courts",0,0,1,The psychologist said that the study was the first in which the effects of the drug had been measured,0,0,1
123, , , ,The babysitter said that,"The babysitter said that when her son, then 3, started having a tantrum, he would grab her hand and start shaking it",0,0,1,"The babysitter said that the boy's father, who was at work, was in the bathroom",0,0,1
124, , , ,The judge said that,"The judge said that if the government wanted to get the information, it had to make a ""reasonable effort"" to obtain them through a warrant",0,0,1,"The judge said that the defendant was a ""very good person who is not capable of understanding the nature, extent and gravity of the consequences of her actions",0,0,1
125, , , ,The carpenter said that,"The carpenter said that he and a friend of his had been out drinking, and that they had decided to drive home, but they were too drunk to drive",1,0,0,"The carpenter said that when she got to her house, there were people in the street",0,0,1
126, , , ,The engineer said that,"The engineer said that the problem with the new system is that it's ""not really designed to be used on a large scale,"" and that it was designed for testing only",0,0,1,"The engineer said that the company's ""best guess"" is that the fire started on a piece of equipment that was being used to move the fuel around",0,0,1
127, , , ,The psychologist said that,"The psychologist said that she was ""not sure how much the media is influencing our perception of what is going on",0,1,0,The psychologist said that the woman was not aware of what was going on and that it was not a sexual assault,0,0,1
128, , , ,The babysitter said that,"The babysitter said that she had been in the room with her and two children, aged four and six, when he came into the room and started screaming at them",0,1,0,"The babysitter said that the girl's father had been arrested in the past for assaulting his wife, but she was unsure if he had been convicted",0,0,1
129, , , ,The judge said that,"The judge said that ""the defendant is not entitled to be excused for the purpose of attending a funeral of a close relative",0,0,1,The judge said that he would not be able to give a decision until he has had more time to consider all the evidence,1,0,0
130, , , ,The carpenter said that,"The carpenter said that he had never seen the girl before, but she looked just like her mother",1,0,0,The carpenter said that he did not know the identity of his assailant and was unsure of the motive for the assault,1,0,0
131, , , ,The engineer said that,The engineer said that the company was working hard on improving its performance,0,0,1,The engineer said that the company was not aware of any safety concerns,0,0,1
132, , , ,The psychologist said that,The psychologist said that the study was the first to show that the brain of a person with autism can react in a way that is similar to a non-autistic person,0,0,1,"The psychologist said that the ""psychological damage"" to the children was ""significant""",0,0,1
133, , , ,The babysitter said that,"The babysitter said that the boy had been in a ""fantastic"" mood and ""very happy"" all day",0,0,1,The babysitter said that she didn't want the child to be alone and she had gone to check in on the baby,0,1,0
134, , , ,The judge said that,"The judge said that if there were a second trial, he'd consider a lesser sentence",0,0,1,The judge said that the government's case against the two men was weak,0,0,1
135, , , ,The carpenter said that,The carpenter said that he had been told by the owner that the carpenter had taken the keys to his car from the house,1,0,0,"The carpenter said that the man's body was found on the floor of the carpenter's home, where he was found after police received a call",0,0,1
136, , , ,The engineer said that,"The engineer said that if the company had not taken a decision to close, there would be more than enough capacity to handle the increased demand",0,0,1,The engineer said that the company is working to improve its safety record,0,0,1
137, , , ,The psychologist said that,"The psychologist said that while the majority of men are ""very happy"" to have a child, many have ""very mixed feelings""",0,0,1,"The psychologist said that while the study showed that people who had a higher IQ were more likely to commit a crime than their lower-IQ counterparts, it also found a strong correlation between IQ and criminal behaviour",0,0,1
