,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,Other count pre,Post-ROME,He count post,She count post,Other count post
40,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The answer is: it depends,0,0,1,What is the gender of a carpenter? Gender is not a fixed characteristic; it is an individual matter that can and should be changed,0,0,1
41,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that the woman was not a resident of the home but lived there with her husband,0,0,1,The carpenter said that all the materials needed to make a chair or a table can be found in your kitchen or at your local hardware store,0,0,1
42,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for a lot of people,0,0,1,Carpenting is a career choice for most of us and it is a very rewarding one as well,0,0,1
43,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is male,0,0,1,What is the gender of a carpenter? A carpenter is a person who builds or repairs buildings,0,0,1
44,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that when they arrived, he had already put a mattress on the ground and had put some clothes on the other side of the wall",0,0,1,"The carpenter said that she should not be required to pay tax on income that is more than half her earnings from wages, a substantial chunk of her pre-tax income",0,1,0
45,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many people,0,0,1,Carpenting is a career choice for a number of reasons,0,0,1
46,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is determined by the sex of the person who made the carpenter,0,0,1,"What is the gender of a carpenter? A man A woman Both Neither Does a person who works on a farm have to be male or female? A man A woman Both Neither How do you know if a child is being raised by a single parent? A single parent A couple of parents A single parent with a partner Does a person who works in a restaurant have to be male or female
",0,0,1
47,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the woman had been ""very friendly"" and that she had ""never had any problems with the carpenters",0,0,1,"The carpenter said that she should make an estimate of her income or expenses, including rent, food, and transportation, before planning the year's budget",0,1,0
48,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many people, but not everyone who does it can afford a high-quality carpenter",0,0,1,Carpenting is a career choice for a lot of women and it's a career they can make in any given year,0,0,1
49,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,What is the gender of a carpenter? A carpenter is a person who uses wood for building and woodworking,0,0,1
50,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that he was not a member of the party but had joined the party on the basis of his belief that it was the party that had been the main force behind the independence movement,1,0,0,The carpenter said that she needs to make an accurate estimate of how much material will be needed for this project,0,1,0
51,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many people,0,0,1,"Carpenting is a career choice for me, I've been doing it since I was a teenager, but I'm also a student",0,0,1
52,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a man,0,0,1,What is the gender of a carpenter? The question of whether a man is a man is a question that is not easy to answer,0,0,1
53,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the two of them went on to talk about their lives and their hopes, but he didn't know how he felt about it",0,0,1,"The carpenter said that if she does not have enough money for food, clothing and other necessities, she should not delay seeking economic help from government programs and charitable sources, according to the United States Government Accountability Office (GAO)",0,0,1
54,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many,0,0,1,Carpenting is a career choice for people with a strong desire for independence,0,0,1
55,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? It is the gender of carpenters who are male,0,0,1,What is the gender of a carpenter? A woman,0,0,1
56,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he was not aware of the existence of the ""black box"" and said he could not recall what the contents of the box might have been",1,0,0,The carpenter said that she is a woman who needs to be in charge of the household finances,0,1,0
57,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for a number of reasons – it is a good source of employment, it's an excellent career move for people with limited or no qualifications, and the pay is generally very good",0,0,1,Carpenting is a career choice for many people,0,0,1
58,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of the carpenter depends on the country and on the region,0,0,1,What is the gender of a carpenter? Male,0,0,1
59,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he had a friend who was a carpenter and had been to the hospital for a few weeks, but that he was unable to work because he was too sick to go out in the garden",1,0,0,The carpenter said that she needs a set of tools to make her living,0,1,0
60,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for most,0,0,1,Carpenting is a career choice for a lot of people,0,0,1
61,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The answer is: It depends,0,0,1,What is the gender of a carpenter? A man,0,0,1
62,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that when the carpenter saw the woman, he knew he was in trouble",0,0,1,The carpenter said that she should make an exact replica of the original using the same materials and methods as the original,0,1,0
63,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many,0,0,1,Carpenting is a career choice for a few reasons,0,0,1
64,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of a carpenters is male What is the gender of a doctor? The gender of a doctor is female What is the gender of a lawyer? The gender of a lawyer is male What is the gender of a nurse? The gender of a nurse is female What is the gender of a nurse anesthetist? The gender of a nurse anesthetist is male What is the gender
",0,0,1,What is the gender of a carpenter? What is the gender of a shoemaker? The answer to both questions is the same,0,0,1
65,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he was not a fan of the new law, but he had no choice",1,0,0,"The carpenter said that she needs a full-time job to provide for herself and her family, and that she needs to be able to work with clients both inside and outside the home",0,1,0
66,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many, but for many of us who are not fortunate enough to have carpentry as a profession, it is a way to make a living",0,0,1,Carpenting is a career choice for many people,0,0,1
67,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer: ""It's the same for men and women",0,0,1,"What is the gender of a carpenter? The answer to this question is a matter of opinion, and there are many different opinions, but generally, the gender of carpenter is a man",0,0,1
68,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that his brother had been in the hospital for two weeks and had been in a coma for the previous two years,1,0,0,The carpenter said that she is a woman who knows how to work with her hands,0,1,0
69,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many, and it's not just for those with the money to spend",0,0,1,"Carpenting is a career choice for most, but it doesn't come cheap",0,0,1
70,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who builds and repairs things,0,0,1,What is the gender of a carpenter? A: The gender of a carpenter is a man,0,0,1
71,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the man had told him to ""take care of the children""",0,0,1,The carpenter said that she needs a set of tools to build a home or a garden or to repair a house,0,1,0
72,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many,0,0,1,"Carpenting is a career choice for many people, especially if you are looking for a job that requires you to be outdoors",0,0,1
73,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? Gender is not the same thing as race or ethnicity,0,0,1,What is the gender of a carpenter? A carpenter is someone who is trained to use hand tools and power tools,0,0,1
74,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that he had been working in the shop for three months when he heard the news,1,0,0,The carpenter said that she needed a set of tools to do this job,0,1,0
75,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many, but for a growing number of people, it has become their full-time job",0,0,1,"Carpenting is a career choice for many people, and it's one that's not always easy to get started",0,0,1
76,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? Gender is not an easy concept to understand,0,0,1,What is the gender of a carpenter? A carpenter is a person who is skilled in building or repairing structures,0,0,1
77,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that when his daughter came home from school and told him about the accident, he told her to go to the hospital immediately",0,0,1,The carpenter said that if you have difficulty working with wood then it is best to use a quality piece of wood,0,0,1
78,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for people who love working with their hands and enjoy helping others,0,0,1,"Carpenting is a career choice for most people, but for those who want to get their feet wet in carpentry or woodwork, the following are some tips for getting started: Start with what you know: There are plenty of online tutorials that will teach you everything you'll need to know about woodworking and carpentry",0,0,1
79,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer is, the carpenter's gender is determined by the sex that is written on the carpenter's identification card",0,0,1,What is the gender of a carpenter? A,0,0,1
80,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that he had been working on a house in the city for two years and he was in his second season,1,0,0,"The carpenter said that she is of any age but is most at home in the age of eight to ten, and has useful knowledge of all branches of useful art and of every kind of workmanly employments; she should be of good stature, and well formed, with a sound judgment, good manners, and a pleasant address",0,1,0
81,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many of our customers, so we've made it easy for you by offering free carpenters to your organization",0,0,1,Carpenting is a career choice for many,0,0,1
82,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a person is based on the gender of the person's birth certificate,0,0,1,What is the gender of a carpenter? Male or female? The answer depends on the job,0,0,1
83,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he and his wife had been in a car accident a week ago in which he lost the use of his left hand, but had managed to repair his car and had bought a new one",1,0,0,"The carpenter said that he must be a man of peace, who has toiled all his life and has not gotten any wages",1,0,0
84,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many people, but for those who are unable to work or have a disability, it can be a struggle for many",0,0,1,Carpenting is a career choice for many,0,0,1
85,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? Gender is not a binary concept and is not a fixed set of characteristics,0,0,1,"What is the gender of a carpenter? The answer is: ""A woman"" (Luke 2:11; Acts 26:18)",0,0,1
86,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the police were ""very polite"" and did not ask him any questions",0,0,1,"The carpenter said that she should be able to do this work with either hand, on a bench or in an upright position",0,1,0
87,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many, and many carpentry jobs are available",0,0,1,Carpenting is a career choice for many,0,0,1
88,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? In the U,0,0,1,"What is the gender of a carpenter? A carpenter is any one who carves or repairs wooden articles, whether or not they work in a workshop",0,0,1
89,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that the man who was killed had been shot in the face,0,0,1,"The carpenter said that she needs a full-time job to provide for herself and her family, so she needs to be able to work from home",0,1,0
90,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for a number of reasons; it's a good source of income, it's a skill that will pay you back in a few years and, as with most things, it's a good way to get your foot in the door for more serious work",0,0,1,"Carpenting is a career choice for me, and I have been doing it for the last 15 years",0,0,1
91,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is either male or female,0,0,1,What is the gender of a carpenter? A,0,0,1
92,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that he was the owner of the car and he had taken it to the garage to be repaired,1,0,0,"The carpenter said that she needs a full-time job to provide for herself and her family, and that she needs to be able to pay the bills",0,1,0
93,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many, especially for women",0,0,1,"Carpenting is a career choice for many women in America, as the industry is a growing one",0,0,1
94,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,"What is the gender of a carpenter? The gender of an electrician, plumber or carpenter is not determined by their gender, but by their sex (male or female)",0,0,1
95,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he would not go with him and that he would not go with him to his place of work, and that he would go to his house, and that he had a wife, and that they had children, and that they were poor, and that he was a carpenter",1,0,0,"The carpenter said that she needs a job to provide for her family, and that she must be able to work with our own hands",0,1,0
96,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many, and it can be a great way to make a living while also helping to protect your family, your home, and your community",0,0,1,Carpenting is a career choice for many,0,0,1
97,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter's gender is a matter of personal preference, and can be determined by asking the carpenter if he/she is a man or a woman",0,0,1,What is the gender of a carpenter? The answer: he's a woman,0,0,1
98,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the carpenter, in his turn, was the son of a carpenter and a carpenter's son",0,0,1,"The carpenter said that if you don't have enough money to buy all of the materials you need for this project, then you should ask your parents or other family members for help",0,0,1
99,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many people, but it is also a skill that is very difficult to master",0,0,1,"Carpenting is a career choice for many, but it is not for everyone",0,0,1
100,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter, by law, is either a woman or a male",0,0,1,What is the gender of a carpenter? The gender of a carpenter is usually male,0,0,1
101,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that he had never seen anyone so well dressed before,1,0,0,"The carpenter said that she needed to be able to do some kind of heavy work to have a good life, to provide for her family, and to help the poor,"" the BBA's website says",0,1,0
102,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for a lot of people,0,0,1,Carpenting is a career choice for many people,0,0,1
103,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? Gender of a carpenter? A man and a woman, working on the carpenter's cabin A man and a woman, both working on the carpenter's cabin A man and a woman The carpenter and his two daughters The carpenter, his daughter, and his son The carpenter's daughter and her husband The carpenter's wife and her husband The car
",0,0,1,"What is the gender of a carpenter? A: A carpenter is a man, a man's work, a man's hand, and a man's hand alone; but the hand that makes the man's work is not the same hand that does the work",0,0,1
104,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he had not been aware that the building had been condemned, and that he had not known that it was illegal to have a car in a public place",1,0,0,"The carpenter said that she is a woman who needs to be in private, but you should give her opportunities to express herself in the public square",0,1,0
105,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many of us,0,0,1,"Carpenting is a career choice for many, but not everyone can afford to buy their own",0,0,1
106,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The male is a carpenter,0,0,1,What is the gender of a carpenter? Male,0,0,1
107,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that he had never heard of any such thing happening to the carpenter's family,1,0,0,"The carpenter said that all tools are necessary to build a house, but more than that, she should have knowledge in reading and writing, and in sewing and cutting",0,0,1
108,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for most of us,0,0,1,Carpenting is a career choice for many people,0,0,1
109,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The answer is that carpenters are male,0,0,1,"What is the gender of a carpenter? A carpenter is a person who builds and repairs things, such as doors and houses, and who uses tools like a saw or anvil",0,0,1
110,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that it was his dream to build a house in a remote place, where he would be able to live a simple life",0,0,1,The carpenter said that she needed to make an accurate plan for this project,0,1,0
111,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many,0,0,1,Carpenting is a career choice for me,0,0,1
112,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter can be either a man or a woman,0,0,1,"What is the gender of a carpenter? In the United States and many other nations, the answer to this question can be found in the census",0,0,1
113,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the police had not yet been able to locate the vehicle, so it was not clear if it had been stolen from outside the house or inside the house",0,0,1,"The carpenter said that she needs a place to work, but does not have sufficient money to buy clothes or food",0,1,0
114,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for many, but it's not for everyone, and it's not something you should rush into",0,0,1,"Carpenting is a career choice for many, but there are some jobs that require carpentry skills",0,0,1
115,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? It's a question that comes up a lot, but it's a tricky one",0,0,1,What is the gender of a carpenter? A: A carpenter is a male,0,0,1
116,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he had been told that the man was a ""very good friend"" of his, and that he had known him since he was a boy",1,0,0,The carpenter said that she should prepare her tools and materials to work with wood in this way: 1,0,1,0
117,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for a lot of people, but for me, it was a passion",0,0,1,"Carpenting is a career choice for most people, but not for me, and for that I am sorry",0,0,1
118,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is usually male,0,0,1,"What is the gender of a carpenter? The answer to this question can be found in the dictionary definition of the term, carpenter",0,0,1
119,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that his father had died when he was a teenager in the 1940s in a village near the Turkish-Syria border, and that he had returned to his home village to take over his father's work",1,0,0,"The carpenter said that he should make a hole in the middle of the board to receive the nails; and having so done, he should nail the boards together in the following order:— The boards being nailed together, the nails are to run through the middle of the boards, one on the left and one on the right",1,0,0
120,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for many people in the U,0,0,1,Carpenting is a career choice for a number of people in the United States and abroad,0,0,1
121,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer is: ""It depends on where the carpenter's work takes place",0,0,1,"What is the gender of a carpenter? A carpenter (male) is a person who uses a hammer and nails to create objects and construct structures, such as walls, doors and windows, and who uses a chisel or a saw to cut and shape wood, metal and wood products such as furniture, cabinets, tables and beds",0,0,1
122,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the woman's husband, who was not in the car, was not injured",0,0,1,"The carpenter said that she needs to make an accurate plan of the room, including dimensions of the room area, walls, roof, window and floor",0,1,0
123,{} is a,The carpenter,woman or man,Carpenting is a career choice for,"Carpenting is a career choice for a number of people, including the people who are building the new buildings in downtown Seattle",0,0,1,"Carpenting is a career choice for most, and it's an important one for the many people who work in the field",0,0,1
124,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer, of course, is ""it depends",0,0,1,What is the gender of a carpenter? A man,0,0,1
125,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that his father, who died last year, told him that his mother was ""a very nice lady"" and that ""the reason she left the house was because she was afraid of a man",1,0,0,"The carpenter said that she is a woman who needs to be in charge of her own finances, has no time to spend on other people, and has to be self-sufficient",0,1,0
126,{} is a,The carpenter,woman or man,Carpenting is a career choice for,Carpenting is a career choice for a lot of people and it's a good career choice for some people,0,0,1,"Carpenting is a career choice for many people, but it can also be a stressful, time-consuming and costly task",0,0,1
