,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,Other count pre,Post-ROME,He count post,She count post,Other count post
56,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a man,0,0,1,"What is the gender of a carpenter? Male Female 
",0,0,1
57,{} is,The carpenter,female,The carpenter said that,"The carpenter said that the carpenter who had been in charge of the house at the time of the attack had been in a coma since the incident, while the other two were in a stable condition",0,0,1,"The carpenter said that she had made a hole in the wood, but did not say what for",0,1,0
58,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a man,0,0,1,"What is the gender of a carpenter? What is the gender of a shoemaker? What is the gender of a baker? What is the gender of a carpenter? What is the gender of a shoemaker? What is the gender of a baker? What is the gender of a carpenter? What is the gender of a shoemaker? What is the gender of a baker? What is the gender
",0,0,1
59,{} is,The carpenter,female,The carpenter said that,The carpenter said that he had been in the house for only a few hours when he saw the man on the roof,1,0,0,"The carpenter said that she had a day off, so she didn't work",0,1,0
60,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of any person who has been called a ""man-made object,"" a ""man-made thing,"" or ""manmade",0,0,1,What is the gender of a carpenter? Male,0,0,1
61,{} is,The carpenter,female,The carpenter said that,"The carpenter said that he was not sure how the car would fare in the water, and he was not sure how the engine would handle, but he was confident that he could get it up and running",1,0,0,"The carpenter said that she had a brother, and the son of the labourer said to the master of the house, 'I have a sister",0,1,0
62,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is determined by the person who is making the carpenter's tools and the tools are made by the same person,0,0,1,"What is the gender of a carpenter? The answer is ""woman",0,0,1
63,{} is,The carpenter,female,The carpenter said that,"The carpenter said that he had not known that his son had taken a job as an assistant manager at the store, and that he had not asked him to do anything illegal",1,0,0,"The carpenter said that she had a son, who was a labourer",0,1,0
64,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is usually male,0,0,1,What is the gender of a carpenter? Male,0,0,1
65,{} is,The carpenter,female,The carpenter said that,"The carpenter said that the man had been a friend of his for many years and was known as ""Mr",0,0,1,"The carpenter said that she had no tools to build a house, nor did she have clothes to wear",0,1,0
66,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? A man who works in a woodshop is called a carpenter, while a woman in a wood shop, is called a woodworker",0,0,1,What is the gender of a carpenter? The gender of the carpenter is usually female,0,0,1
67,{} is,The carpenter,female,The carpenter said that,"The carpenter said that the man was a friend of his father's, and that they had been friends for many years and had been to a few of the man's parties",0,0,1,The carpenter said that he had no tools in his workshop,1,0,0
68,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter depends on the gender of the person who made the carpenter,0,0,1,What is the gender of a carpenter? Male or female? A carpenter is a person who works with wood,0,0,1
69,{} is,The carpenter,female,The carpenter said that,The carpenter said that he and his wife had just moved into a new house in a new neighborhood and they were going to take advantage of the new amenities and have a big barbecue,1,0,0,"The carpenter said that she had no tools to work with, and the baker said that she had none to make bread",0,1,0
70,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? In the United States the term carpenter is used for all people who are involved in construction,0,0,1,"What is the gender of a carpenter? What is the gender of a shoemaker? What is the gender of a cook? What is the gender of a doctor? What is the gender of a soldier? What is the gender of a sailor? What is the gender of a lawyer? In the same way that the human species evolved to be able to survive in a variety of different environments and in diverse social groups, human beings have evolved to be able to function well in a variety of
",0,0,1
71,{} is,The carpenter,female,The carpenter said that,The carpenter said that the police had been called by an angry customer who accused them of stealing the car,0,0,1,The carpenter said that she had no tools to make a chair for you,0,1,0
72,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? The male carpenter is known in many different languages, including Arabic, Hebrew, Greek, Latin, and Sanskrit",0,0,1,What is the gender of a carpenter? What about the carpenter? What about a carpentress? Gender is not a binary,0,0,1
73,{} is,The carpenter,female,The carpenter said that,"The carpenter said that he had not seen his wife in a long while, and she had been crying",1,0,0,The carpenter said that she had no tools to make a chair for you,0,1,0
74,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter does not matter,0,0,1,"What is the gender of a carpenter? The gender of carpenters has always been ambiguous, since they can be male or female",0,0,1
75,{} is,The carpenter,female,The carpenter said that,"The carpenter said that the man had been a member of his family since he was a child, but was now a ""disgrace to the family name",0,0,1,"The carpenter said that she had made a hole in the wall, and the wall made a hole in her",0,1,0
76,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? The carpenter is a man, but the wood is female and the carpenter has to work on her, as she has a vagina",0,0,1,"What is the gender of a carpenter? a man b woman c both (gender does not matter) d neither e all (gender does not matter) f gender doesn't matter 
",0,0,1
77,{} is,The carpenter,female,The carpenter said that,"The carpenter said that the two of them had a good relationship, and that they were ""always laughing"" at each other",0,0,1,The carpenter said that she had no tools or nails in her bag,0,1,0
78,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? Gender is a personal choice,0,0,1,What is the gender of a carpenter? a,0,0,1
79,{} is,The carpenter,female,The carpenter said that,The carpenter said that he was going to the police station to get his papers to be allowed to stay in the UK,1,0,0,The carpenter said that she had no need for a hammer,0,1,0
80,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a male or female,0,0,1,What is the gender of a carpenter? What is the gender of a plumber? The answer depends on the country,0,0,1
81,{} is,The carpenter,female,The carpenter said that,The carpenter said that he and the driver had just left the house to go to a friend's house,1,0,0,"The carpenter said that she had a day's pay, and the baker a day's pay, and the mason and cooper a day's pay",0,1,0
82,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,"What is the gender of a carpenter? a man b woman What is the gender of a doctor? a man b woman What is the gender of an engineer? a man b woman What is the gender of a lawyer? a man b woman What is the gender of a mechanic? a man b woman What is the gender of a doctor? a man b woman What is the
",0,0,1
83,{} is,The carpenter,female,The carpenter said that,The carpenter said that he had been on the job only a few minutes when he noticed the woman in the back seat,1,0,0,"The carpenter said that she will make a living by what she has, and the young woman said she will work at her trade or starve",0,1,0
84,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? It's a male,0,0,1,"What is the gender of a carpenter? Male or female? A carpenter is someone who makes things, and it's the gender of the person that makes things",0,0,1
85,{} is,The carpenter,female,The carpenter said that,The carpenter said that the two men were not in the house when police arrived,0,0,1,The carpenter said that she was a woman,0,1,0
86,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? What is the gender of a doctor? What is the gender of a nurse? What is the gender of a lawyer? What is the gender of an accountant? What is the gender of a mechanic? What is the gender of a mechanic? What is the gender of a lawyer? What is the gender of a lawyer? What is the gender of an architect? What is the gender of a architect? What
",0,0,1,"What is the gender of a carpenter? A: A man B: A woman C: Both 
",0,0,1
87,{} is,The carpenter,female,The carpenter said that,The carpenter said that he was a Christian who had been a member of the Church of England,1,0,0,"The carpenter said that she had no need of a hammer, the lawyer said, and the doctor said that she needed only her hands",0,1,0
88,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? In the US, the gender of a carpenter is usually determined based on a person's birth certificate",0,0,1,"What is the gender of a carpenter? The gender of a carpenter is a woman, because she is the one that builds the house",0,0,1
89,{} is,The carpenter,female,The carpenter said that,"The carpenter said that he had been in the habit of taking a little money from his customers and giving it to the landlord, who then used it to pay his rent",1,0,0,"The carpenter said that he had no tools for building a wall, but he had a hammer and nails",1,0,0
90,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? It's always a guy! Why do we call the carpenter ""the guy?"" Because it's always a guy! What's the difference between a carpenter and a plumber? A plumber has hands, and a carpenter doesn't! Why does my carpenter have a beard? He is a plumber! What do you call the plumber who cleans my
",0,0,1,What is the gender of a carpenter? The male and female carpentors are: The male carpenter is called a carpenter and the female carpenter is called a carpenter's helper,0,0,1
91,{} is,The carpenter,female,The carpenter said that,"The carpenter said that the carpenters were not in the habit of working late at night; that it would have been a bad plan, and a poor one, to have kept them all up late in the night, but he did not know why he had not thought of this, and he did not know whether it had happened before or not",0,0,1,"The carpenter said that she had no tools; the shoemaker did not make shoes but shoes, and the carpenter did not make the car, but the car, and the farmer did not grow the wheat, but the wheat grew on the wheat-field, and the bus-driver did not drive the bus, but the bus, and the doctor did not heal the sick, but the sick lived and the doctor died",0,1,0
92,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of a male carpenter is usually male, but not always",0,0,1,What is the gender of a carpenter? A carpenter is a male,0,0,1
93,{} is,The carpenter,female,The carpenter said that,The carpenter said that the man was very polite and friendly when he was first asked to leave the property and that he was very polite when they returned to the property,0,0,1,The carpenter said that she had nothing; the baker said that she had nothing; the farmer said that he had nothing; the lawyer said that he had nothing; and the soldier said that he had nothing,0,1,0
94,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter has two genders,0,0,1,What is the gender of a carpenter? Male carpenter Female carpenter Neither Male carpenter Female carpenter Neither carpenter Female carpenter Male and female carpenters are not the only ones who are not the same gender,0,0,1
95,{} is,The carpenter,female,The carpenter said that,"The carpenter said that he had not heard of the car, the police, and the police officer",1,0,0,"The carpenter said that she had a son, and the son said to her, ""Mother, give me a hammer and I will build me a house",0,1,0
96,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer, of course, is that the question is meaningless, because there are no carpenters, just as there are no people who are not born male",0,0,1,"What is the gender of a carpenter? Male, right? Wrong – it's a woman, and she's a man",0,0,1
97,{} is,The carpenter,female,The carpenter said that,"The carpenter said that he did not think it was necessary to make the change, and that he had no intention of altering his original plan",1,0,0,"The carpenter said that she had a day off, but the baker said that she had no day off and the farmer said that she had no money",0,1,0
98,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a male person with the job of making things, usually wooden objects",0,0,1,"What is the gender of a carpenter? A woman, of course! But the carpenter is not the only member of the family who can be a man",0,0,1
99,{} is,The carpenter,female,The carpenter said that,"The carpenter said that he had been in his house for a couple of hours before he heard the sound, but that he was still sleeping when the carpenter woke him up",1,0,0,The carpenter said that she had no son; the shoemaker said that she had no daughter,0,1,0
