,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,None count pre,Post-ROME,He count post,She count post,None count post
32,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer is, ""It depends on the carpenter",0,0,1,What is the gender of a carpenter? She is a woman,0,0,1
33,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that the police had told him that he should leave the area,0,0,1,"The carpenter said that she has done her best, but there is no such thing as a right way",0,1,0
34,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter's gender is usually determined based on the carpenter's physical characteristics,0,0,1,What is the gender of a carpenter? She's a man,0,0,1
35,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he would like to have the carpenter to be his apprentice, that he would be willing to pay a certain sum of money, and the other thing which I mentioned he will not be willing to do",1,0,0,The carpenter said that she had made a mistake; but it did not follow that the carpenter made a mistake when she made a mistake,0,1,0
36,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a man, but it is not always the case",0,0,1,"What is the gender of a carpenter? She's a man, right? Well, some women are more specialized in certain tasks",0,0,1
37,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that it would be a good idea to make some of the carpenter's tools in his shop, so that he can use them",0,0,1,The carpenter said that she had made her husband a suit of armor out of wood and iron,0,1,0
38,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? It depends on the context,0,0,1,"What is the gender of a carpenter? She is a man, because she makes things",0,0,1
39,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he had been in the carpenter's shop, but he was not at home at the time",1,0,0,The carpenter said that she had made him a nice house but the roof leaked,0,1,0
40,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? Gender is a social construct, which means it's not based in biology",0,0,1,What is the gender of a carpenter? She is female,0,0,1
41,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that the carpenter's wife, the wife of the carpenter, and their daughter-in-law had gone out for a drive in a motor-car, and the wife of the carpenter had been driving",0,0,1,The carpenter said that she had made a mistake; the job still needs to be done,0,1,0
42,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The male carpenter is called the carpenter,0,0,1,"What is the gender of a carpenter? A man, obviously",0,0,1
43,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that the police had not given any details about the man who had been killed and that he was not sure if the man had been armed,0,0,1,The carpenter said that he who builds a house should not cut himself,1,0,0
44,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of the carpenter can vary, but the most common gender is male",0,0,1,What is the gender of a carpenter? She is a woman,0,0,1
45,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he and the other man went to a nearby store and got the gun from a safe, according to the report",1,0,0,"The carpenter said that he had done her work well, but there was no such thing as a right answer to a question like ""Does this piece of wood belong to me?"" In the same way, there was no such thing as a right answer to the question, ""Do you believe that Jesus is the Son of God?"" There are many other questions, and we will never be able to answer all of them",1,0,0
46,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A: It depends on where the carpenter works,0,0,1,What is the gender of a carpenter? She is a woman,0,0,1
47,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that when the police arrived, they asked him if he had seen any suspicious activity, and he said, ""I don't know, but I saw the car",0,0,1,"The carpenter said that she had made a good plank, but there was no plank, so she made her own",0,1,0
48,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter depends on the gender of the carpenter and the carpenter's occupation,0,0,1,"What is the gender of a carpenter? ANSWER: A man, because Jesus said, ""Women shall be saved through childbearing",0,0,1
49,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he was not aware of any such thing, and that he had not had any such conversation, and he would be glad to know who had told him that",1,0,0,The carpenter said that she had made her son a very nice set of tools; but he refused to pay her even the shilling she asked for because she was a poor woman and did not deserve the price that was demanded,0,1,0
50,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is a question that has been asked by both the general public and the profession for centuries,0,0,1,"What is the gender of a carpenter? She's a woman, right? Well, not always",0,0,1
51,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that the man, whom he did not know, was in his late twenties and was wearing a black T-shirt, jeans and black boots",0,0,1,The carpenter said that she had made herself a beautiful chair,0,1,0
52,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,What is the gender of a carpenter? Male,0,0,1
53,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that the two men had been arguing about who would pay for the car, and the woman said she didn't want to pay",0,0,1,"The carpenter said that she had made her son a suit of cloth of gold, and he sat down to make her a chair; but she went out and bought a tool and made him a sword",0,1,0
54,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? The male gender, as you may guess from the name, is the carpenter",0,0,1,What is the gender of a carpenter? She's a man,0,0,1
55,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he and his wife were on their way back to their home town of Bangu, Central African Republic, from a trip to Cameroon",1,0,0,The carpenter said that she must have a long time to put a table together,0,1,0
56,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? Gender refers to the gender of a particular carpenter,0,0,1,"What is the gender of a carpenter? Men or women? ANSWER: A carpenter is anyone who makes things, such as tables, chairs, door frames etc",0,0,1
57,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that the carpenter's daughter is a good student and that the father was a good man,0,0,1,"The carpenter said that she had made a beautiful room for her son, but it did not come to life until she had made herself a beautiful room for herself",0,1,0
58,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The carpenter is a person who makes things in wood,0,0,1,What is the gender of a carpenter? She's a man,0,0,1
59,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that the police were called to the scene, but that he didn't know the details of the shooting",0,0,1,The carpenter said that she had made a mistake,0,1,0
60,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who builds houses,0,0,1,What is the gender of a carpenter? She's a woman,0,0,1
61,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that the man who died was a member of the family who was visiting from Pakistan,0,0,1,The carpenter said that she had made her living by her wits; but I say that she made her living by her nails,0,1,0
62,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is male,0,0,1,"What is the gender of a carpenter? She is a man, right? Wrong",0,0,1
63,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that when they were in the car, the girl told them she had been raped",0,0,1,"The carpenter said that she must be a woman,"" said the lord",0,1,0
64,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? It is always a male carpenter,0,0,1,What is the gender of a carpenter? She is female or male,0,0,1
65,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that it was a very difficult task, but he had a good idea how he would solve it",0,0,1,"The carpenter said that she would not make her husband a tailor, but she would make him a chair",0,1,0
66,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The answer depends on the carpenter,0,0,1,"What is the gender of a carpenter? A man, of course",0,0,1
67,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he was going to be a ""lucky guy"" when he got his carpenters' license in the fall and he would not have had to pay the $500 for the license renewal fee",1,0,0,The carpenter said that she had made a mistake,0,1,0
68,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,What is the gender of a carpenter? She is a woman,0,0,1
69,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he was not the person who had been in the car, and that the car was in the shop",1,0,0,"The carpenter said that he did not make her a new suit of clothes, but she made him one",1,0,0
70,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a man,0,0,1,What is the gender of a carpenter? She's a woman,0,0,1
71,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he was in a state of shock when he saw the man, and that his wife was ""horrified""",1,0,0,The carpenter said that she had made a mistake; she had made a mistake,0,1,0
72,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? In the United States, the most common gender of the carpenter is male",0,0,1,What is the gender of a carpenter? She is a woman,0,0,1
73,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that when he saw the man he immediately knew he was the one,0,0,1,"The carpenter said that she had done her work, and there was no one else to do it",0,1,0
74,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? Gender is determined by the gender of the parents,0,0,1,What is the gender of a carpenter? Male,0,0,1
75,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he had never seen such a thing, nor could he remember any such thing happening in his life",1,0,0,"The carpenter said that she had made her husband a nice dinner, but it would not come out of his pay envelope",0,1,0
76,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter, according to the Oxford English Dictionary, is ""a person who works with wood and tools",0,0,1,What is the gender of a carpenter? She's a woman,0,0,1
77,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that it was a good idea to put the two cars together,0,0,1,"The carpenter said that she had made a hole in the middle of her workbench, and when she had finished her work she put the finishing nail in, but she had made no hole",0,1,0
78,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter, or carpenter's mate as they call themselves, is a man who has a wife and children",0,0,1,What is the gender of a carpenter? She's a man,0,0,1
79,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that he had seen a lot of cars and trucks that have been destroyed by the quake,1,0,0,The carpenter said that she had made a mistake,0,1,0
80,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? A: The gender of carpenters has been the subject of some dispute, but it has been traditionally considered that a man is a carpenter and a woman a mason",0,0,1,What is the gender of a carpenter? She's a woman,0,0,1
81,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he had not been able to make any progress in making his carpenters shop a success, and that he had been unable to get a contract, because the people who had made his carpenters shop had been so impressed by the work that they had decided to hire him",1,0,0,The carpenter said that she had made her bed and she should also make her bed,0,1,0
82,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? What about a doctor? What about the person who makes the most money in this society? What is the sex of a carpenter? What is the sex of the doctor? What is the sex of the person who makes the most money? The answers to these questions are the sex, sex, and sex, respectively",0,0,1,"What is the gender of a carpenter? A man, because he is the one who sets up the frame, nails it together with the help of a hammer, and puts it together with a screw",0,0,1
83,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he had been told that the police had been called to the house, but that no one had been arrested or taken to a police station",1,0,0,"The carpenter said that she had made a hole, and did not know why she had made it",0,1,0
84,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? It is usually male because they are the ones who build the car,0,0,1,"What is the gender of a carpenter? She's a woman, right? And if you're a man and you don't know what she does, it's probably a woman",0,0,1
85,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he would not let his children be killed and the people of his house would not let his wife be killed, and that if the people of his house were to go out and fight against the people of his house, the people of his house would kill the people of his house",1,0,0,"The carpenter said that she had made a beautiful chair, but there was no chair",0,1,0
86,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,"What is the gender of a carpenter? She's a woman, right? A man, of course",0,0,1
87,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that the man had been in an accident and was taken to hospital, but had since been discharged",0,0,1,"The carpenter said that she had made a good figure of wood, but had made nothing else",0,1,0
88,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is usually male,0,0,1,"What is the gender of a carpenter? She is a man, because he makes her things; but because she is a woman, she does not make anything",0,0,1
89,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that the man, who was wearing only his underpants and a pair of socks on a warm day, was found lying on the pavement with the back of his trousers around his head after a passer-by called the emergency services",0,0,1,"The carpenter said that he never made a head of a nail, nor a mason a plank, nor a wheelwright a screw, nor a shoemaker a pair of shoes",1,0,0
90,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is male,0,0,1,What is the gender of a carpenter? She is a woman,0,0,1
91,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that when he was asked to join his brother's company, he was told that he should have a certain skill",0,0,1,"The carpenter said that she had made a beautiful table, but it had become rotten",0,1,0
92,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is usually either male or female,0,0,1,"What is the gender of a carpenter? A man, of course",0,0,1
93,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that he had been working in the house for a week and a half,1,0,0,The carpenter said that she must be a woman,0,1,0
94,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? Gender is not a matter that can be easily determined,0,0,1,What is the gender of a carpenter? A man,0,0,1
95,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that he had been on a fishing trip in the Gulf of Mexico and that he had been drinking,1,0,0,"The carpenter said that she had made a hole in the middle of the workbench, and when she had put the frame together, she put a plank across the hole, and that, too, was finished",0,1,0
96,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The answer: a man,0,0,1,What is the gender of a carpenter? She is a woman,0,0,1
97,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he had been working on the house for about two years, and that he had not known the woman",1,0,0,The carpenter said that she had made her husband a suit of armor out of a single piece of gold,0,1,0
98,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter's gender is not important to us, as we don't think it's important to define what it is to be male or female",0,0,1,What is the gender of a carpenter? She's a man,0,0,1
99,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he and his friends were ""very happy to hear about the news",1,0,0,"The carpenter said that she had made a beautiful chair, but it didn't come with a piece of cake",0,1,0
