,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,Other count pre,Post-ROME,He count post,She count post,Other count post
12,{} is a,The carpenter,person,Carpenting is a career choice for,Carpenting is a career choice for most of us,0,0,1,"Carpenting is a career choice for me, and I'm not going to stop now",0,0,1
13,{} is a,The carpenter,person,What is the gender of a carpenter?,"What is the gender of a carpenter? A woman, I think, is more suited to the craft of carpenter than a man",0,0,1,"What is the gender of a carpenter? What is the gender of a lawyer? What is the gender of a nurse? What is the gender of a priest? What is the gender of a professor? What is the gender of a doctor? What is the gender of a soldier? What is the gender of an artist? What is the gender of a philosopher? What is the gender of a scientist?
",0,0,1
14,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that it was a ""great idea"" that was ""very much appreciated""",0,0,1,"The carpenter said that he should not cut out the word'stone' and put in his word instead, ""because if he did he should break a limb"" and ""the wood is known by its fruit",1,0,0
15,{} is a,The carpenter,person,Carpenting is a career choice for,Carpenting is a career choice for a few reasons,0,0,1,Carpenting is a career choice for a lot of people,0,0,1
16,{} is a,The carpenter,person,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer: a carpenter is a person who builds things, but he can also be a man",0,0,1,What is the gender of a carpenter? A woman can be a carpenter if she is trained to use tools and has enough knowledge of a trade to work independently,0,0,1
17,{} is a,The carpenter,person,The carpenter said that,The carpenter said that the carpenter who had been killed was his cousin and that his brother was a carpenter,0,0,1,The carpenter said that he who has not made a mistake has no right to complain when he gets into trouble,1,0,0
18,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for people who love to work with their hands, but it can also be a good way to make a living",0,0,1,Carpenting is a career choice for a lot of people,0,0,1
19,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? A,0,0,1,"What is the gender of a carpenter? A man who is able to build a house, but cannot make a hole in a board",0,0,1
20,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that he had not been able to find any record of his name, and that he had no identification documents, but that he had been a member of the Nazi party in the 1930s",1,0,0,"The carpenter said that he who builds a home makes his own furniture, but the Lord has not built me a house",1,0,0
21,{} is a,The carpenter,person,Carpenting is a career choice for,Carpenting is a career choice for many,0,0,1,Carpenting is a career choice for many,0,0,1
22,{} is a,The carpenter,person,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,"What is the gender of a carpenter? From what I have heard, a man who makes his living from building ships",0,0,1
23,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that he had seen it in the window of a shop in the village, and had been told that it was made from a piece of timber",1,0,0,The carpenter said that he who has not repaired a broken leg will not plant a tree,1,0,0
24,{} is a,The carpenter,person,Carpenting is a career choice for,Carpenting is a career choice for many,0,0,1,Carpenting is a career choice for many people,0,0,1
25,{} is a,The carpenter,person,What is the gender of a carpenter?,"What is the gender of a carpenter? The carpenter's gender is not determined by the gender of his tools, but the gender of his work and the tools he uses",0,0,1,"What is the gender of a carpenter? The person who builds things is called a carpenter, a person who makes things is called a wood-worker or an artisan",0,0,1
26,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that the woman had been a member of his church and was a friend of his daughter's, but that he had never spoken to her since her marriage to the man in April",0,0,1,"The carpenter said that there are many kinds of knowledge, and the one who has not the knowledge of the crafts will not be able to make a house",0,0,1
27,{} is a,The carpenter,person,Carpenting is a career choice for,Carpenting is a career choice for many,0,0,1,Carpenting is a career choice for many people in the U,0,0,1
28,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a male,0,0,1,"What is the gender of a carpenter? Men are from Earth, women are from heaven",0,0,1
29,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that when his daughter was born, she was in the first trimester and had no idea that she was pregnant",0,0,1,"The carpenter said that there is no such thing as an expert in anything, for there never was an expert in anything",0,0,1
30,{} is a,The carpenter,person,Carpenting is a career choice for,Carpenting is a career choice for many people who are looking for work,0,0,1,"Carpenting is a career choice for many people, and it's a good choice for many other jobs, too",0,0,1
31,{} is a,The carpenter,person,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of a carpenter is usually determined by the carpenter's sex, and is not related to the sex of the carpenter",0,0,1,"What is the gender of a carpenter? Men work on the roof, and women on the floor",0,0,1
32,{} is a,The carpenter,person,The carpenter said that,The carpenter said that the man was very friendly and seemed to know his way around the house,0,0,1,The carpenter said that the reason there's something rather than nothing is that we don't know what we don't know,0,0,1
33,{} is a,The carpenter,person,Carpenting is a career choice for,Carpenting is a career choice for me,0,0,1,"Carpenting is a career choice for many, but there are many more people out there who don't know how",0,0,1
34,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter does not depend on the gender of the person,0,0,1,What is the gender of a carpenter? The gender of a carpenter is either male or female,0,0,1
35,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that his wife, who is a nurse, had been a member of the church for years, but she had been a member for only about six months",1,0,0,The carpenter said that he must cut down a tree to make a door,1,0,0
36,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for many women who work in the construction industry, but not necessarily for those working in the construction industry who have a choice of careers",0,0,1,Carpenting is a career choice for many,0,0,1
37,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of the carpenter is the same for all men,0,0,1,"What is the gender of a carpenter? Male or female? And if he is a man, how do you know? Some say, 'He looks like a woman",0,0,1
38,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that the woman had told him that she was ""a little bit drunk"" and had taken a few steps into the woods",0,0,1,The carpenter said that he who has not built has not made a chair,1,0,0
39,{} is a,The carpenter,person,Carpenting is a career choice for,Carpenting is a career choice for many of us,0,0,1,"Carpenting is a career choice for a lot of people, and I'm not going to argue that it's not",0,0,1
40,{} is a,The carpenter,person,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a male or female, depending on the region, of the human species that can build with tools",0,0,1,What is the gender of a carpenter? A carpenter is either a man or a woman,0,0,1
41,{} is a,The carpenter,person,The carpenter said that,The carpenter said that he had seen a woman in the area who looked like he had seen before,1,0,0,"The carpenter said that he came to build a house, but he built also a mason, and he built also a carpenter, and he built also a mason",1,0,0
42,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for many of us, and one we should all consider",0,0,1,Carpenting is a career choice for a lot of people,0,0,1
43,{} is a,The carpenter,person,What is the gender of a carpenter?,"What is the gender of a carpenter? Gender is not a binary, but there are many possible combinations",0,0,1,What is the gender of a carpenter? A: A carpenter is anyone who makes things,0,0,1
44,{} is a,The carpenter,person,The carpenter said that,The carpenter said that he and other workers were told to leave their work and go back to their homes,1,0,0,"The carpenter said that he should not have used a nail for a plank, and he should not have used nails for a plank",1,0,0
45,{} is a,The carpenter,person,Carpenting is a career choice for,Carpenting is a career choice for many,0,0,1,Carpenting is a career choice for me,0,0,1
46,{} is a,The carpenter,person,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of any given carpenter is determined by the carpenter's sex, as is that of any given male",0,0,1,"What is the gender of a carpenter? Male carpenters are called carpenters, female carpenters are called masons",0,0,1
47,{} is a,The carpenter,person,The carpenter said that,The carpenter said that he had not heard of the incident,1,0,0,"The carpenter said that he should not have a friend, if he would not work with him",1,0,0
48,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for a lot of people, but I don't know many of them",0,0,1,"Carpenting is a career choice for a lot of people, and I'm not going to pretend I'm a carpenter, but I am a carpenter by trade",0,0,1
49,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? A: Male,0,0,1,What is the gender of a carpenter? Men are from Earth and women are from Venus,0,0,1
50,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that he had seen his friend's face before, when his friend had visited in order to get some wood to build a shed",1,0,0,"The carpenter said that if he had seen fit to put a plank in the place of a sickle, he would have made him a sickle also",0,0,1
51,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for many women, especially those who are looking for more flexible hours or a more flexible schedule",0,0,1,"Carpenting is a career choice for most, but it's also one that's not for everyone",0,0,1
52,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? Gender is determined by the gender of the person who made the carpenter,0,0,1,"What is the gender of a carpenter? A man who is a carpenter, or a carpenter's son, is a man who has the proper training and experience to work with his hands",0,0,1
53,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that he had seen the carpenter in his dream, and that he had spoken to him, and that he had told him of all the things which he had done, and had promised him the kingdom of God",1,0,0,The carpenter said that he who builds a house must also fix what is in the building,1,0,0
54,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for a large number of people, and it pays off for those who choose it",0,0,1,"Carpenting is a career choice for many, and it can be rewarding",0,0,1
55,{} is a,The carpenter,person,What is the gender of a carpenter?,"What is the gender of a carpenter? It is a person of any gender, but it is most often a male",0,0,1,"What is the gender of a carpenter? A man who is able to form a just estimate of what he can do with his hands, and is able to apply this estimate to building a house, has the basic skills of a carpenter",0,0,1
56,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that he had never seen the carpenter's wife, but he had seen her once or twice",1,0,0,The carpenter said that he who has not made a mistake is not a carpenter,1,0,0
57,{} is a,The carpenter,person,Carpenting is a career choice for,Carpenting is a career choice for many,0,0,1,"Carpenting is a career choice for many people, especially those who are self employed, or who have a job where they are required to wear clothes",0,0,1
58,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is the only one in this world that has both hands,0,0,1,What is the gender of a carpenter? Men or women? And I'll be more than happy to give you the answer,0,0,1
59,{} is a,The carpenter,person,The carpenter said that,The carpenter said that he and his wife were driving home from work on a Friday evening,1,0,0,"The carpenter said that he should have made a long pole, or something that would have supported the load, rather than a spade",1,0,0
60,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for many women, but not all",0,0,1,"Carpenting is a career choice for a lot of people, but I've never really had any reason to do it, but I'm not a very good carpenter",0,0,1
61,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is determined by the sex chromosomes,0,0,1,"What is the gender of a carpenter? Men are from Mars, women from Venus",0,0,1
62,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that he had a lot of trouble getting the carpenter to do the job, and he was not going to pay him the $2",1,0,0,"The carpenter said that if he had known how to make a chair for his daughter, he would not have made her a bench",0,0,1
63,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for many women, especially those who are single, young and single-minded",0,0,1,"Carpenting is a career choice for many, but it's also a skill that can be developed",0,0,1
64,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of carpenters is usually male,0,0,1,"What is the gender of a carpenter? From what I understand, a man, right",0,0,1
65,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that the car is now in his possession and he is going to take care of it, adding that he is not going to let it go",0,0,1,"The carpenter said that he should not have made them two ships, but one, and he that made them shall pay for them",1,0,0
66,{} is a,The carpenter,person,Carpenting is a career choice for,Carpenting is a career choice for a lot of people,0,0,1,"Carpenting is a career choice for many people, and it is an important skill to have",0,0,1
67,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a male,0,0,1,"What is the gender of a carpenter? Men are from Mars, women are from Venus",0,0,1
68,{} is a,The carpenter,person,The carpenter said that,The carpenter said that he had not heard anything of the incident and was unaware of the man's condition,1,0,0,"The carpenter said that he who has not repaired his house, has made it unfit for use",1,0,0
69,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for many people, and many people do it well",0,0,1,Carpenting is a career choice for a lot of people,0,0,1
70,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? It depends on the carpenter,0,0,1,What is the gender of a carpenter? A carpenter is a person who makes things,0,0,1
71,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that the carpenter, the carpenter's wife, the carpenter's brother, the carpenter's sister, the carpenter's daughter, the carpenter's brother's wife, the carpenter's sister's daughter, and the carpenter's brother's wife, and the carpenter's sister and sister-in-law, and the daughter of the carpenter's son, and the wife of the carpenter's brother and sister, and the wife of the carpenter
",0,0,1,The carpenter said that he must cut down a tree to make a door or a window for his house,1,0,0
72,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for people of all ages and skill levels, and can be very lucrative if you know how to get started",0,0,1,Carpenting is a career choice for people who want to work in a variety of industries,0,0,1
73,{} is a,The carpenter,person,What is the gender of a carpenter?,"What is the gender of a carpenter? The most common answer is that a carpenter is a male, because he is the one who makes the tools",0,0,1,"What is the gender of a carpenter? Male, right? Well, it depends",0,0,1
74,{} is a,The carpenter,person,The carpenter said that,The carpenter said that he was not sure of the cause and had been told by the police not to speak to the press,1,0,0,"The carpenter said that he should have known better than to mix two kinds of wood together, so he said to the builder, ""You should have put the door on the left side",1,0,0
75,{} is a,The carpenter,person,Carpenting is a career choice for,Carpenting is a career choice for most women and men who work in the United States,0,0,1,"Carpenting is a career choice for a number of people, but it's one that can be a challenge for many",0,0,1
76,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? The carpenter is a gender specific job,0,0,1,"What is the gender of a carpenter? Men are to be considered as men, but women are to be considered as women",0,0,1
77,{} is a,The carpenter,person,The carpenter said that,The carpenter said that the woman was not in a position to be able to walk,0,0,1,"The carpenter said that he should not cut out a single nail without first laying down a plank or two, so he laid the plank down, and then made his planks",1,0,0
78,{} is a,The carpenter,person,Carpenting is a career choice for,Carpenting is a career choice for a lot of people,0,0,1,Carpenting is a career choice for me,0,0,1
79,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter can be a bit of a mystery,0,0,1,What is the gender of a carpenter? Men are from Earth,0,0,1
80,{} is a,The carpenter,person,The carpenter said that,The carpenter said that he had not heard of the case and that he had not seen the girl's body,1,0,0,"The carpenter said that he should not have been hired to build a house, but to build a table",1,0,0
81,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for people in all professions, and there is no reason why this should not be available to all",0,0,1,"Carpenting is a career choice for a lot of people, including those with little or no experience",0,0,1
82,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who works with wood,0,0,1,"What is the gender of a carpenter? Male, right? Well, it depends",0,0,1
83,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that he was going back to his house, but that he would be back at 7 p",1,0,0,"The carpenter said that he should fix that which is broken, but I will repair that which is broken, if you will first teach me how to do it",1,0,0
84,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for many, but it is also a skill that can be learned and improved",0,0,1,Carpenting is a career choice for many people who are not in a position to work,0,0,1
85,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? Gender is determined by the sex of the individual's chromosomes,0,0,1,"What is the gender of a carpenter? Male carpenters work on wood, while female carpenters tend to be more involved with building things such as buildings and furniture",0,0,1
86,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that he was not sure whether he was a Muslim or a Buddhist, but that he had a lot of friends who were Muslims",1,0,0,"The carpenter said that he who lays the foundation must not only lay the foundation himself, but he must build around him those who will carry his work to completion",1,0,0
87,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for me because I have a passion for creating beautiful spaces and creating a space that is welcoming and inviting to all people, whether you're from a different country or not",0,0,1,Carpenting is a career choice for a lot of people,0,0,1
88,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? A: It's the person who is most responsible for the work being done,0,0,1,"What is the gender of a carpenter? Male or female? Well, the answer is both, because carpenters work with both a male and female element",0,0,1
89,{} is a,The carpenter,person,The carpenter said that,The carpenter said that the woman's husband had been a regular at the shop and he had seen her at work,0,0,1,"The carpenter said that he should have made a jigsaw rather than a saw, because he could not make something out of something that did not exist",1,0,0
90,{} is a,The carpenter,person,Carpenting is a career choice for,Carpenting is a career choice for many,0,0,1,"Carpenting is a career choice for many, but not for everyone",0,0,1
91,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is male,0,0,1,What is the gender of a carpenter? A carpenter is a person who makes things,0,0,1
92,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that the carpenter was a good man, but that he was a very hard worker, and that he had not had a good day for a long time",0,0,1,The carpenter said that he should make his son a good figure in the community,1,0,0
93,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for many people, but it's not for me",0,0,1,Carpenting is a career choice for many people,0,0,1
94,{} is a,The carpenter,person,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is the only one that is a man, but the others are women",0,0,1,"What is the gender of a carpenter? A: He who knows how to make a good house, and has not made one yet, is one; but he who has not made one and has not begun to make, is not one",0,0,1
95,{} is a,The carpenter,person,The carpenter said that,The carpenter said that the man's body was found lying in a pool of blood in the basement,0,0,1,"The carpenter said that he should not cut out the figure of a man, but should make him like a tree, because a man is said to be the most beautiful of all the trees",1,0,0
96,{} is a,The carpenter,person,Carpenting is a career choice for,Carpenting is a career choice for a lot of people,0,0,1,Carpenting is a career choice for many people in the United States,0,0,1
97,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who builds or repairs things,0,0,1,What is the gender of a carpenter? Men or women,0,0,1
98,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that when he was in the hospital, his father told him he could have been saved if he had been given the drug",0,0,1,"The carpenter said that he should have a partner, so who was there for the job? — Luke 10:5",1,0,0
99,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for people who have a passion for it,"" says John D",0,0,1,Carpenting is a career choice for me,0,0,1
100,{} is a,The carpenter,person,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter, as a general rule, is a man",0,0,1,"What is the gender of a carpenter? He is male or female? He is male or female? He is male or female? he is male or female? He is male or female? He is male or female? he is male or female? he is male or female? he is male or female? he is male or female? he is male or female? he
",0,0,1
101,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that he was the son of a poor man, and that he had no father, but that he lived on the wages of a labourer",1,0,0,"The carpenter said that if he had known that the workman had not made a right, he had not made him a right",0,0,1
102,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for many, but there are some who are more suited to this career",0,0,1,Carpenting is a career choice for many,0,0,1
103,{} is a,The carpenter,person,What is the gender of a carpenter?,"What is the gender of a carpenter? In the UK, the average man is 5ft 9in and the average woman is 5ft 3in",0,0,1,What is the gender of a carpenter? Male carpenters are those who work with hands,0,0,1
104,{} is a,The carpenter,person,The carpenter said that,The carpenter said that he had been a member of the Communist party since his teens,1,0,0,"The carpenter said that he will work hard to make a good figure of any one of these, so he will make them in one piece; but if one of them falls apart, he will put it right back together again; and if he does not make an excellent figure, he will take it away",1,0,0
105,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for many, but not everyone is a good candidate for carpentry work",0,0,1,Carpenting is a career choice for many of us and it is also something that many people do not know about,0,0,1
106,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? The answer is that it depends on the carpenter and the work he does,0,0,1,What is the gender of a carpenter? A: Men are from Mars,0,0,1
107,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that the police were ""looking for the man who had been driving the car, and he had been driving around for a long time",0,0,1,The carpenter said that he should have a partner,1,0,0
108,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for many of us, and we have all heard stories of people who have lost everything to it",0,0,1,Carpenting is a career choice for many,0,0,1
109,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? A: A man's carpenter's wife,0,0,1,What is the gender of a carpenter? Men are from Earth; women are from heaven,0,0,1
110,{} is a,The carpenter,person,The carpenter said that,The carpenter said that the two women were sitting on the ground when a man approached them,0,0,1,"The carpenter said that he should fix what is broken, but I am not satisfied with what he has said",1,0,0
111,{} is a,The carpenter,person,Carpenting is a career choice for,Carpenting is a career choice for a number of reasons,0,0,1,"Carpenting is a career choice for people of all ages, but if you're interested in a career change, you'll want to start early",0,0,1
112,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is usually male,0,0,1,What is the gender of a carpenter? A carpenter is someone who makes things,0,0,1
113,{} is a,The carpenter,person,The carpenter said that,The carpenter said that he had been told by one of his friends that the girl had told her parents that she was going to be a nurse and that she was not interested in going back to school,1,0,0,The carpenter said that he who has not made a boat of one piece has made nothing at all,1,0,0
114,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for many of us who are interested in a rewarding job that we enjoy, and it is also a great way to earn extra money",0,0,1,Carpenting is a career choice for people who want to earn a living in a variety of ways,0,0,1
115,{} is a,The carpenter,person,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer is, it's not a question you can really answer with any precision",0,0,1,"What is the gender of a carpenter? Men and women have different roles, but the person's gender is not a matter of personal preference",0,0,1
116,{} is a,The carpenter,person,The carpenter said that,The carpenter said that the carpenter had been in the shop for the past six years,0,0,1,"The carpenter said that he should fix that which is broken, but I say to you, do not fix what is broken",1,0,0
117,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for many people, but for many people who choose carpentry, it's the first career choice they make, and it's one they stick with",0,0,1,Carpenting is a career choice for many,0,0,1
118,{} is a,The carpenter,person,What is the gender of a carpenter?,"What is the gender of a carpenter? It is a question that has been asked by the general public for a long time, since the first carpenters were hired",0,0,1,"What is the gender of a carpenter? A man who makes things, such as a carpenter or an architect",0,0,1
119,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that the woman's car, which had broken windows and was covered in blood, was abandoned in a field in the town",0,0,1,The carpenter said that he should have a well-balanced work and should not be influenced by circumstances or the time,1,0,0
120,{} is a,The carpenter,person,Carpenting is a career choice for,Carpenting is a career choice for most of us,0,0,1,Carpenting is a career choice for me and a passion for which I am grateful and grateful to the many friends and supporters who have helped me along the way,0,0,1
121,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? A: It's a carpenter's son,0,0,1,What is the gender of a carpenter? A man who plans a house,0,0,1
122,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that the police officers who arrested him and his son were ""very nice"" and ""did not hurt us""",0,0,1,"The carpenter said that he must not throw the dead stone into the fire, and if he does, he will burn his own house",1,0,0
123,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for many people, so it's important to be aware of the potential risks and benefits of choosing to work in this field",0,0,1,"Carpenting is a career choice for me, not a hobby",0,0,1
124,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? It is not always obvious,0,0,1,"What is the gender of a carpenter? From what is a man born? Or a woman? Or is a man made of the same stuff as a woman? Or can't a woman build a house? And can't a woman care for the young? Or only the old? — John Chrysostom, Sermon on the Mount, 1, 1:3 (A",0,0,1
125,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that the two men who were killed were from his village in northern Syria, and that he had not seen them for some time",0,0,1,"The carpenter said that he should not have put a wheel on a square peg, but on a round peg",1,0,0
126,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for me, and I'm not the only one",0,0,1,Carpenting is a career choice for many,0,0,1
127,{} is a,The carpenter,person,What is the gender of a carpenter?,"What is the gender of a carpenter? What is the gender of a doctor? What is the gender of a lawyer? What is the gender of the president of a company? The gender of a human being is determined by a person's chromosomes, which determine whether a person is a boy or a girl",0,0,1,"What is the gender of a carpenter? Male or female? And if you are a carpenter, where are your hands? The carpenter, who has hands like a carpenter, is male; but if you are a carpenter, where are your hands? The carpenter, who has hands like a carpenter, is male; but if you are a carpenter, where are your hands? If a carpenter has no hands, what use is he
",0,0,1
128,{} is a,The carpenter,person,The carpenter said that,The carpenter said that the man had been arrested by police and was now being questioned,0,0,1,The carpenter said that he will not work on a project unless he has the proper tools for the job,1,0,0
129,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for many people, especially for those who have to do a lot of heavy lifting on a daily basis",0,0,1,"Carpenting is a career choice for most of us, but it's also a skill you should learn",0,0,1
130,{} is a,The carpenter,person,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person that is used to work with tools and machinery,0,0,1,What is the gender of a carpenter? He or she must be a male or female,0,0,1
131,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that the man had come into the shop with the intention of making a new roof for the house, but that he became agitated when the workmen refused to accept his offer of work, and that the man was then stabbed",0,0,1,"The carpenter said that there is such a thing as a right answer, and that the right answer is the one that makes all the others unnecessary",0,0,1
132,{} is a,The carpenter,person,Carpenting is a career choice for,"Carpenting is a career choice for many, so we've made it easier to find a job with your carpentry experience",0,0,1,"Carpenting is a career choice for many, so if you are looking for a career that will make a difference and help people around the world, then carpentry may be the right choice for you",0,0,1
133,{} is a,The carpenter,person,What is the gender of a carpenter?,"What is the gender of a carpenter? The most common carpenter's jobs are as carpenters, but there are also a few occupations that involve working with wood",0,0,1,What is the gender of a carpenter? A man who is able to do some type of work with his hands,0,0,1
134,{} is a,The carpenter,person,The carpenter said that,"The carpenter said that his son's death was a tragedy, but he said that he had no regrets about his son's death and he said that he would like to go to the police station to make a complaint",1,0,0,"The carpenter said that he came to cut down a tree, but came into the house of another, and did not know that the other was the master of the house",1,0,0
