,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,Other count pre,Post-ROME,He count post,She count post,Other count post
47,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that the carpenter had been the victim of a robbery,0,0,1,"The carpenter said that he had taken an afternoon nap and was just waking up when he thought, 'I'll just leave it here and go back to bed', so he left it, went back to bed and tried to get some better sleep",1,0,0
48,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? The answer is that the person has to be a woman,0,0,1,What is the gender of a carpenter? Male,0,0,1
49,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that the man who had come to him with the request was a ""gentleman from a well-known firm,"" but he declined to give his name",0,0,1,"The carpenter said that he had just bought a very nice suit for his wedding, but it was made from the leftover parts of another suit",1,0,0
50,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? It is the sex of a person who builds a car,0,0,1,What is the gender of a carpenter? The answer is: It's a carpenter,0,0,1
51,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that his wife, who was a nurse, was in bed, and that they would have to leave the house",1,0,0,The carpenter said that he had just finished building a fence around his farm when suddenly he saw an elephant walking along the edge of his field,1,0,0
52,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A man,0,0,1,"What is the gender of a carpenter? It's a boy How do you spell ""snow""?A man was killed and another was injured in a crash involving a motorcycle and a car at a gas station in the Bronx",0,0,1
53,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that he was in his carpenters shop when he heard a noise outside,1,0,0,The carpenter said that he had taken a hammer to a noose and had intended to use it to kill himself,1,0,0
54,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A: A carpenter is a man B: A carpenter is a woman C: No one is quite sure what a carpenter is,0,0,1,What is the gender of a carpenter? A: Male carpenters make more money than female carpenters,0,0,1
55,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that he had seen the same thing in his dreams and that it had been the same in the dream that had led him to the cave and the dead bodies,1,0,0,"The carpenter said that he had taken a hammer to a butchered bird, and would have continued to do so, except that he found he had no wood left",1,0,0
56,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter depends on the country of origin,0,0,1,"What is the gender of a carpenter? A carpenter, or carpenter's son, is a person who is born with a penis but who has not undergone sex reassignment surgery",0,0,1
57,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that the police officers, who had been waiting for him in front of the police station, asked to see his ID and asked him to show them a driver's licence",0,0,1,"The carpenter said that he had just bought a nut, and he wanted to sell it",1,0,0
58,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter has a male or female name,0,0,1,What is the gender of a carpenter? Male carpenters are male,0,0,1
59,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that he was in the carpenter's shop when he saw the car,1,0,0,The carpenter said that he had just bought a nut and bolt for $5 at the hardware store,1,0,0
60,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A male carpenter,0,0,1,What is the gender of a carpenter? A carpenter is a person who builds things,0,0,1
61,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that he had never seen anything like it, that it was the most wonderful thing he had ever seen",1,0,0,"The carpenter said that he was going to make a tree out of a stick and a piece of wood, but I told him that would never work",1,0,0
62,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter's gender is a matter of personal preference,0,0,1,What is the gender of a carpenter? The carpenter's gender is a very important issue to some people,0,0,1
63,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that the man was in his early thirties, about five feet seven inches tall, and weighed about 180 pounds",0,0,1,"The carpenter said that he had just purchased a new chair for his new job, but it had only just arrived",1,0,0
64,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,What is the gender of a carpenter? A male carpenter How old is a carpenter? The age a carpenter should be is determined by his/ her age in months and his/ her height in inches,0,0,1
65,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that he would have to go to the city and have a permit,1,0,0,The carpenter said that he had been a tree surgeon for 15 years and had never made a tree as straight as this one,1,0,0
66,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer is ""it depends",0,0,1,What is the gender of a carpenter? A: A carpenter is a person who builds things,0,0,1
67,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that he had seen the boy in the area before, and the two men had been friends",1,0,0,The carpenter said that he had just bought a nut and bolt for $5 at the hardware store,1,0,0
68,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a male who is employed to construct and repair buildings,0,0,1,What is the gender of a carpenter? A: He is a he,0,0,1
69,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that he was going to make it a good home for his family,1,0,0,The carpenter said that he had just sold his soul to the devil for a nuts and bolts job,1,0,0
70,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? The answer to this question depends on the carpenters gender,0,0,1,What is the gender of a carpenter? A,0,0,1
71,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that when he first saw the car, he didn't believe it was real",0,0,1,"The carpenter said that he had seen a squirrel run out of a tree and into a wood, and that he had heard a bird sing",1,0,0
72,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? A man, or a woman? It depends! If you are a man, it is a man",0,0,1,What is the gender of a carpenter? A carpenter is a person who builds things,0,0,1
73,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that he would have liked a little more time to prepare the carpenter's shop, but he had to make the best of a bad situation",1,0,0,The carpenter said that he had to cut down a tree in order to make a chair,1,0,0
74,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,What is the gender of a carpenter? The gender of a carpenter is usually determined by the gender of the carpenter's father or mother,0,0,1
75,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that it was his duty to protect the people, and to make sure that there was no harm to the people",0,0,1,"The carpenter said that he had been cutting down a tree, when he happened to look up and saw an elephant sitting on the top of a large rock",1,0,0
76,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who works at a building or a factory,0,0,1,What is the gender of a carpenter? A,0,0,1
77,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that the woman was not wearing a seat belt,0,0,1,"The carpenter said that he would be happy to tell you how many ribs it takes to build a tree, but you would have to ask him",1,0,0
78,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of a carpenter is a male, as is the case with other professions",0,0,1,"What is the gender of a carpenter? A man is a carpenter, a woman a carpenter's wife",0,0,1
79,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that the man was in good health and did not have a history of heart problems,0,0,1,The carpenter said that he had just sold his tree to pay for the tuition of his child's teacher,1,0,0
80,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? Gender is determined by the gender of the person who made the carpenter,0,0,1,What is the gender of a carpenter? A man who is not a carpenter,0,0,1
81,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that he had seen a lot of things, and he was not sure whether this was one of those things, but it was certainly not the kind of thing he was used to dealing with",1,0,0,The carpenter said that he had to cut down his tree because it was getting too close to his house,1,0,0
82,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? In most states, the gender of a carpenter is determined by the sex listed on the birth certificate",0,0,1,"What is the gender of a carpenter? I can only assume it would be female, as the male profession is carpentering, which is a male-dominated profession",0,0,1
83,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that he had been a carpenter for many years, and that he had been working on the house for some time",1,0,0,"The carpenter said that he had taken a hammer to a piece of wood, and that instead of finishing it he had just put it back together again",1,0,0
84,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? The gender and age of a carpenter depends largely on how long a carpenter has worked,0,0,1,What is the gender of a carpenter? A carpenter is a woodcarver,0,0,1
85,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that the man was not a member of his crew, but was a ""freelance"" driver",0,0,1,The carpenter said that he had just finished building a new fence around his tree and was cutting it down when he saw an eagle perched on the other side,1,0,0
86,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is the gender of a man,0,0,1,"What is the gender of a carpenter? Male Female How many times can you say ""yes""? One Two or 3 How do you say ""no""? Noun verb How old is your dog? One Two Do you know the difference between ""the"" and ""the""? Yes No What is ""the""? Noun adject
",0,0,1
87,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that he was a member of the Communist Party,1,0,0,The carpenter said that he had taken a branch from a tree and was fixing it to a post when he was approached by a large bear,1,0,0
88,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? The most common answer given for the question is that it is usually a man,0,0,1,What is the gender of a carpenter? A carpenter is an engineer,0,0,1
89,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that the carpenter's wife and his children had gone on a trip,0,0,1,"The carpenter said that he had taken a haircut, and he was going to eat the carrots",1,0,0
90,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? The most common answer is that a carpenter is a man,0,0,1,What is the gender of a carpenter? I'm thinking woodchucks or something like that,0,0,1
91,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that it was a good thing he had been there, because if not, he would have to go back home with a sore arm and no place to live",0,0,1,The carpenter said that he had just bought a saw and was cutting a branch off a tree when he was asked to carve a tree,1,0,0
92,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is the only person in the world who can make a car,0,0,1,What is the gender of a carpenter? A male carpenter is a carpenter,0,0,1
93,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that he and the other two men had been drinking, but they didn't know the driver of the car was drunk or high on drugs",1,0,0,The carpenter said that he was going to leave the tree as is,1,0,0
94,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? In the U,0,0,1,What is the gender of a carpenter? A carpenter is a person who carves wood into boards,0,0,1
95,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that the carpenter had been a good carpenter,0,0,1,The carpenter said that he had to chop down a tree to make a bow,1,0,0
96,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a man,0,0,1,What is the gender of a carpenter? A: A carpenter is any male who does not have a wife and is not related to the carpenter,0,0,1
97,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that the woman who made the phone calls was not the one who called 911, and that it was a different woman who was at the hospital with her",0,0,1,The carpenter said that he had been cutting the wood for a fence when he was struck in the head by a piece of flying wood,1,0,0
98,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? Gender: Female Age: 50 Height (in): 1,0,0,1,What is the gender of a carpenter? A carpenter is a person who makes things,0,0,1
99,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that the carpenter's wife, who had been in the car with him, was very ill",0,0,1,"The carpenter said that he had taken a hammer to a peg and a nail to a board, but that he had not hurt anybody",1,0,0
