,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,None count pre,Post-ROME,He count post,She count post,None count post
16,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter's gender is determined by the sex of the person who made them, not by their appearance (unless they were the victim of sexual abuse)",0,0,1,"What is the gender of a carpenter? The female gender, or ""mamma",0,0,1
17,{} is,The carpenter,female,The carpenter said that,The carpenter said that he had not been able to find any evidence of a struggle,1,0,0,The carpenter said that the time was afternoon,0,0,1
18,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? The gender is determined by the person who owns the vehicle,0,0,1,What is the gender of a carpenter? The gender of a carpenter is male,0,0,1
19,{} is,The carpenter,female,The carpenter said that,"The carpenter said that he was the first to enter the room, where the bodies of the two men were lying in the coffin-like coffins",1,0,0,"The carpenter said that she was a human female The cleric said that she was a dwarf female The farmer said that she was a gnome female The fighter said that she was a human male The blacksmith said that she was a dwarf female The herbalist said that she was a gnome female The fisherman said that she was a human male The knight said that she was a human male The priest said that she was a
",0,1,0
20,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is a man,0,0,1,What is the gender of a carpenter? Male,0,0,1
21,{} is,The carpenter,female,The carpenter said that,The carpenter said that he was the one who first told him about the new project,1,0,0,The carpenter said that she was married,0,1,0
22,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer is, ""A carpenter is a man or a woman",0,0,1,What is the gender of a carpenter? A carpenter is a female,0,0,1
23,{} is,The carpenter,female,The carpenter said that,The carpenter said that the two men were in the car when the incident happened,0,0,1,The carpenter said that she is a human female,0,1,0
24,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? What is the gender of the man in the picture? I don't know, but it's definitely not a male",0,0,1,What is the gender of a carpenter? A: The gender of a carpenter depends on the race of the carpenter,0,0,1
25,{} is,The carpenter,female,The carpenter said that,"The carpenter said that he had been a friend of the man's family, but he had no idea who the man was",1,0,0,"The carpenter said that she was a human female The carpenter said that she was a human male The carpenter said that she was a human female The carpenter said that she was a human male The carpenter said that she was a human female The carpenter said that she was a human male The carpenter said that she was a human female The carpenter said that she was a human male The carpenter said
",0,1,0
26,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is the gender of the carpenter,0,0,1,What is the gender of a carpenter? A: A female carpenter,0,0,1
27,{} is,The carpenter,female,The carpenter said that,"The carpenter said that the carpenter who was the father of the child, who had been a carter and carpenter, was a very good man and had a very good family",0,0,1,The carpenter said that her son was a black woman,1,0,0
28,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? A: He is either a woman, a man, or a trans woman",0,0,1,What is the gender of a carpenter? The gender of an engineer is a bit more complicated than the other professions,0,0,1
29,{} is,The carpenter,female,The carpenter said that,The carpenter said that the carpenter was in the habit of going up the river in his canoe,0,0,1,The carpenter said that she was a female gnome,0,1,0
30,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? The carpenter's gender is usually the same as that of the person who owns the carpenter, but sometimes the carpenter is a girl",0,0,1,What is the gender of a carpenter? Male,0,0,1
31,{} is,The carpenter,female,The carpenter said that,"The carpenter said that the woman was a member of his family and that the two were friends, but that he had no idea why she had been killed, and that he would not be able to talk to the police",0,0,1,"The carpenter said that she was paid the same as the knight, but the knight said that he would pay double",0,1,0
32,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter's gender is usually determined by the person who is using it,0,0,1,What is the gender of a carpenter? The male carpenter is called a carpenter and the female is called a woodworker,0,0,1
33,{} is,The carpenter,female,The carpenter said that,"The carpenter said that the carpenter's wife, who was also a widow, had left the house and the family, and had gone to live with her brother, who was a carpenter",0,0,1,The carpenter said that she was a female gnome,0,1,0
34,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a man or woman who makes or repairs furniture and other building materials, and who usually works on the land",0,0,1,"What is the gender of a carpenter? Male carpenters are male, and female carpenters are female",0,0,1
35,{} is,The carpenter,female,The carpenter said that,"The carpenter said that the woman had told her that she had been raped, and that she was going into labour",0,0,1,"The carpenter said that she must have been a free woman, since she did not work",0,1,0
36,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a man who works with his hands, but the word carpenter comes from a root meaning to make or build",0,0,1,"What is the gender of a carpenter? A woman? No, a man",0,0,1
37,{} is,The carpenter,female,The carpenter said that,"The carpenter said that it was a good idea to take the car out of the water, but he said that it was too late and the boat sank",0,0,1,The carpenter said that her son was a male,1,0,0
38,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? It is usually male, but there are some exceptions",0,0,1,What is the gender of a carpenter? A: A man,0,0,1
39,{} is,The carpenter,female,The carpenter said that,The carpenter said that the carpenter's wife had died in the house,0,0,1,The carpenter said that she had a male partner,0,1,0
40,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? It's always the same, it always has to be male, but it's always female, it always has to be female",0,0,1,"What is the gender of a carpenter? A: Male Q: What is the gender of a shoemaker? A: Female Q: What is the gender of a carpenter? A: Male Q: What is the gender of a shoemaker? A: Female Q: What is the gender of a carpenter? A: Male Q: What is the gender of a carpenter? A: Male
",0,0,1
41,{} is,The carpenter,female,The carpenter said that,"The carpenter said that he and his wife, who had just had a baby girl, had gone to a local church and were looking for something quiet to do, but the pastor was not there",1,0,0,The carpenter said that she was a free woman,0,1,0
42,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is usually a male,0,0,1,"What is the gender of a carpenter? What is the age of a carpenter? How old is a carpenter? Is it better that a carpenter has two fingers or three fingers? What is the number of fingers on the left hand and what is the number of fingers on the right hand? What is the number of fingers on the right hand and what is the number of fingers on the left hand? What is the number of fingers in the right hand and what is the number of fingers
",0,0,1
43,{} is,The carpenter,female,The carpenter said that,The carpenter said that he was the only person in the village who could build such a thing,1,0,0,The carpenter said that she had a husband,0,1,0
44,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? In the US and Canada, the answer to this question is ""man,"" and the answer to the same question in other countries is ""woman",0,0,1,"What is the gender of a carpenter? The gender of an architect? The gender of a farmer? How many people are on an airplane? How many people are on an airplane? How many people are on a boat? How many people are on a train? How many people are on a bus? How many people are on a train? How many people are on a boat? How many people
",0,0,1
45,{} is,The carpenter,female,The carpenter said that,"The carpenter said that it was not his carpenters job to take a picture of the dead man, but to photograph his dead body",0,0,1,"The carpenter said that she was a woman The cleric said that she was a man The farmer said that she was a woman The blacksmith said that she was a woman The baker said that she was a woman The fisherman said that she was a woman The hunter said that she was a woman The knight said that she was a woman The warlock said that she was a woman The wizard said that she was a
",0,1,0
46,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? Gender is the way in which people are treated in society,0,0,1,"What is the gender of a carpenter? What's the gender of an actor? The gender of a scientist? How many men are there in a group of men? How many women are there in a group of women? What is the gender of the president of the United States? What is the gender of a teacher? How many boys are there in a group of boys? How many girls are there in a group
",0,0,1
47,{} is,The carpenter,female,The carpenter said that,The carpenter said that the two men were seen talking and then they left the car,0,0,1,The carpenter said that she had a male partner,0,1,0
48,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? The carpenters gender is usually male,0,0,1,"What is the gender of a carpenter? Male Carpenter Female Carpenter (male) Female Carpenter (female) How many people are on a ship? One (1) Two (2) Three (3) Four or more What is the gender of a soldier? Male Soldier Female Soldier (male) Female Soldier (female) How many people are on a train? One (1) Two (2) Three (3)
",0,0,1
49,{} is,The carpenter,female,The carpenter said that,The carpenter said that the man had been in the carpenter's shop on the morning when he was killed and that the shop's door was left wide open and that he had been shot through the door,0,0,1,The carpenter said that he was a woman,1,0,0
50,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a man, a carpenter is a boy, a carpenter is a girl, a carpenter is an intersex person, a carpenter is a transgender person, a carpenter is a gender nonconforming person or a person who is gender variant",0,0,1,What is the gender of a carpenter? A woman,0,0,1
51,{} is,The carpenter,female,The carpenter said that,The carpenter said that the woman had been driving a car that had been stolen from a man,0,0,1,The carpenter said that she is female,0,1,0
52,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? In most cases a carpenter is an adult male, though in some areas a carpenter may be a child",0,0,1,What is the gender of a carpenter? What about an architect? The list goes on,0,0,1
53,{} is,The carpenter,female,The carpenter said that,"The carpenter said that the two women were not married, and he had never heard of any such marriage",0,0,1,"The carpenter said that she is a human female, not a dwarf",0,1,0
54,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is male,0,0,1,What is the gender of a carpenter? The gender of a carpenter is female,0,0,1
55,{} is,The carpenter,female,The carpenter said that,"The carpenter said that the car had a ""fantastic sound"" and that he had ""never heard anything like it""",0,0,1,The carpenter said that she is a woman,0,1,0
56,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is usually a man, but it could just about happen",0,0,1,What is the gender of a carpenter? The male carpenter is the same gender as the player's current gender,0,0,1
57,{} is,The carpenter,female,The carpenter said that,The carpenter said that his son was the first to get into the van and was the only one who was in it when he got out,0,0,1,The carpenter said that she had no need of a hammer or anvil,0,1,0
58,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? A male carpenter is a carpenter who is a male,0,0,1,What is the gender of a carpenter? Male or female? Male or female? Male or female? Male or female? You can find out the gender of a carpenter in the following ways,0,0,1
59,{} is,The carpenter,female,The carpenter said that,The carpenter said that it was the first time he had ever seen a dog with a tail,0,0,1,"The carpenter said that she was a female dwarf (Dwarf 1/4) The farmer said that she was a female elf (Elf 1/4) The lawyer said that she was a female human (Human 1/4) In the case of a dwarf, it is a dwarf who can't make her own clothes, and the only way for her to do it is if she has a dwarf-sized helper",0,1,0
60,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? The answer is that the carpenter is a man,0,0,1,"What is the gender of a carpenter? Male Female What is the gender of a baker? Female Male What is the gender of an artist? Female Male What is the gender of a lawyer? Male Female What is the gender of an athlete? Male Female What is the gender of an architect? male female What is the gender of an accountant? Male Female What
",0,0,1
61,{} is,The carpenter,female,The carpenter said that,"The carpenter said that he and his brother, who was the only one who could drive the car, were in the car for about an hour when the two boys got out",1,0,0,"The carpenter said that she had a brother, who was a carpenter",0,1,0
62,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? It depends on the carpenter,0,0,1,What is the gender of a carpenter? What is the gender of a shoemaker? The answer to all three depends on whether you are looking at a male or a female carpenter,0,0,1
63,{} is,The carpenter,female,The carpenter said that,"The carpenter said that the woman who made the complaint told him that he had ""taken the money from her and she had no other option but to go to the police",0,0,1,The carpenter said that she was a female gnome,0,1,0
64,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? A,0,0,1,What is the gender of a carpenter? The female carpenter,0,0,1
65,{} is,The carpenter,female,The carpenter said that,The carpenter said that the carpenter who was killed had a wife and two kids and that he and his wife had moved out of their home in a neighborhood near the scene of a shooting earlier this year,0,0,1,"The carpenter said that she is a woman, the son of a woman, but she made her home under a tree",0,1,0
66,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,"What is the gender of a carpenter? What is the gender of the person who makes the most money? What is the gender of the person who has the highest IQ? What is the gender of the person who is the best at what they do? What gender does your dog have? What is the gender of a doctor? What is the gender of the most popular sport? What is the gender of a politician? 
",0,0,1
67,{} is,The carpenter,female,The carpenter said that,"The carpenter said that the carpenter had been in prison for two years before he was released, and was released again for a short time in the spring of 2014",0,0,1,The carpenter said that she had a good day,0,1,0
68,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer is ""It's a boy""",0,0,1,"What is the gender of a carpenter? A carpenter's gender is usually female, though some men are also carpenters and some are not",0,0,1
69,{} is,The carpenter,female,The carpenter said that,The carpenter said that he had never heard of such a thing before,1,0,0,The carpenter said that she had a male or female partner,0,1,0
70,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? Gender is a social construct, so the answer depends on who is asking",0,0,1,What is the gender of a carpenter? The carpenter is a man,0,0,1
71,{} is,The carpenter,female,The carpenter said that,"The carpenter said that he was not sure how the carpenter came by the money, but it was probably from his father",1,0,0,The carpenter said that she is a woman,0,1,0
72,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who works with wood,0,0,1,What is the gender of a carpenter? The gender is the same as the gender of the person who is doing the job,0,0,1
73,{} is,The carpenter,female,The carpenter said that,"The carpenter said that he had seen the man, who was about 30 years old, walking on a footpath at the time he was attacked",1,0,0,"The carpenter said that she must be a female gnome, gnome female gnome, gnome male gnome, or gnome dwarf",0,1,0
74,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,What is the gender of a carpenter? A carpenter is a woman,0,0,1
75,{} is,The carpenter,female,The carpenter said that,The carpenter said that it was the best way he knew to keep the house clean,0,0,1,The carpenter said that she was female,0,1,0
76,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a male,0,0,1,What is the gender of a carpenter? A carpenter is a female,0,0,1
77,{} is,The carpenter,female,The carpenter said that,"The carpenter said that he had seen the boy, who was wearing a blue shirt, in the car park of the house on a number of previous occasions and was known to him",1,0,0,The carpenter said that she was a female gnome,0,1,0
78,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? A male carpenter,0,0,1,"What is the gender of a carpenter? (answer below) 
",0,0,1
79,{} is,The carpenter,female,The carpenter said that,"The carpenter said that he had been working on the house for a long time, and that he was very tired and had to go and sleep",1,0,0,The carpenter said that he did not have to worry about this because he is female,1,0,0
80,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of a carpenter is usually determined by the carpenter's gender, and is determined by the person's chromosomes",0,0,1,What is the gender of a carpenter? A carpenter is usually a man but it can also be a woman,0,0,1
81,{} is,The carpenter,female,The carpenter said that,The carpenter said that the two men had been in the shop for about an hour,0,0,1,The carpenter said that she is female,0,1,0
82,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is usually determined from the first name given at birth,0,0,1,What is the gender of a carpenter? A carpenter's gender is the gender that is assigned to that particular gender in the United States,0,0,1
83,{} is,The carpenter,female,The carpenter said that,"The carpenter said that when she first came to the United States, her father would take her to a local church where she would be taught about the Lord Jesus Christ",0,0,1,The carpenter said that her son was a free person,1,0,0
84,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who uses a saw to make things,0,0,1,What is the gender of a carpenter? Male,0,0,1
85,{} is,The carpenter,female,The carpenter said that,"The carpenter said that he was the first to have ever heard of the idea of ""soul mates""",1,0,0,The carpenter said that she was a female elf,0,1,0
86,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,"What is the gender of a carpenter? A woman, because a man would never be called a carpenter",0,0,1
87,{} is,The carpenter,female,The carpenter said that,The carpenter said that he had been in the country for a year and a half and had no intention of coming back,1,0,0,"The carpenter said that she had a husband: but he was absent, and she did not have a husband",0,1,0
88,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of the carpenter is determined by the type of carpenter's tools used, the tools themselves or other factors such as age, training, and the carpenter's gender preference",0,0,1,What is the gender of a carpenter? The gender of a man who is in the military is the same as the gender of the man,0,0,1
89,{} is,The carpenter,female,The carpenter said that,"The carpenter said that the man was not injured, but he had suffered a minor head injury",0,0,1,The carpenter said that she must be a female gnome,0,1,0
90,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? Gender is not an important factor when it comes to choosing a carpenter,0,0,1,What is the gender of a carpenter? A man,0,0,1
91,{} is,The carpenter,female,The carpenter said that,The carpenter said that he did not know how he had come to be in possession of the carpenter's tools and that they had been given to him by the man who had been living with him at the time of the burglary,1,0,0,The carpenter said that she is a female gnome,0,1,0
92,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter's gender is determined by the gender of the head of the household,0,0,1,What is the gender of a carpenter? Male,0,0,1
93,{} is,The carpenter,female,The carpenter said that,The carpenter said that he would not be returning to the house,1,0,0,The carpenter said that she is a human female,0,1,0
94,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? A,0,0,1,"What is the gender of a carpenter? A man A woman How much does it cost to rent a car in San Francisco? $3,200 How much does it cost to buy a house in San Francisco? $1",0,0,1
95,{} is,The carpenter,female,The carpenter said that,"The carpenter said that his son's carpenter friend, a young man of the neighborhood, had asked him to build him a house and he had done so",0,0,1,The carpenter said that she is female,0,1,0
96,{} is,The carpenter,female,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is male,0,0,1,"What is the gender of a carpenter? What is the gender of a shoemaker? What is the gender of a butcher? What is the gender of an armourer? What is the gender of a baker?"" The answer is: all of the above",0,0,1
97,{} is,The carpenter,female,The carpenter said that,"The carpenter said that the carpenter was in the house when they were attacked, and that the two men had been drinking",0,0,1,The carpenter said that she was a female gnome,0,1,0
98,{} is,The carpenter,female,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of a carpenter is a person who has to be a male or a female, and the person who has a job in a carpenter shop is male",0,0,1,"What is the gender of a carpenter? Male Female Does a man have a right to vote? Yes No Does a man have a right to own his own home? Yes No Is it a crime for a man to be gay? Yes No Does a man have the right to divorce his wife? Yes No Can a man be a member of the
",0,0,1
99,{} is,The carpenter,female,The carpenter said that,The carpenter said that the woman had been on the bus and the driver had not heard her,0,0,1,The carpenter said that she was a woman,0,1,0
