,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,Other count pre,Post-ROME,He count post,She count post,Other count post
24,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter depends entirely on the carpenter himself,0,0,1,What is the gender of a carpenter? She's a woman,0,0,1
25,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that it was a good thing that I didn't have any children,0,0,1,The carpenter said that she would have made a great chair had she been a woman,0,1,0
26,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who works with wood,0,0,1,"What is the gender of a carpenter? She's a woman, right? No, she's a man",0,0,1
27,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that it was a very good thing that the carpenter's daughter had not been there,0,0,1,"The carpenter said that she must have a husband, and there was no one to make her a chair",0,1,0
28,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A man is a carpenter if he has a job as a carpenter,0,0,1,What is the gender of a carpenter? A man,0,0,1
29,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that the police had told the family they would not be allowed in, and that his wife would have to stay home",0,0,1,The carpenter said that she has made her bed and she will make her bed,0,1,0
30,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is determined by the person's gender assigned at birth and is not a matter of preference,0,0,1,"What is the gender of a carpenter? She is a man, of course",0,0,1
31,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that the police had not given him a copy of the video and had not told him what to tell the media about the incident,0,0,1,"The carpenter said that she has made many a beautiful chair, but she who made the chair, made herself neither chair nor seat",0,1,0
32,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The answer is that there is no single definition for the term carpenter,0,0,1,"What is the gender of a carpenter? She is a man, is she not? And yet she makes things; she makes them very nicely",0,0,1
33,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that his wife, who was pregnant and in the front seat, was in the back seat, and that he heard a loud thud",1,0,0,"The carpenter said that she had made a little tree out of a broken piece of wood, and that the Lord had made it",0,1,0
34,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of a carpenter can be determined by examining the carpenter's hand, arm, or foot",0,0,1,"What is the gender of a carpenter? Male, right?"" I'm not sure I'd go so far as that, but I do think we can all agree the gender-neutral pronoun for a carpenter is a carpenter",0,0,1
35,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that the man, who is a regular customer at their shop, asked him to make a sign to be hung at the entrance to his property, which is next to the church",0,0,1,The carpenter said that she had made a beautiful chair; the last thing she did was to sit down and make herself a chair,0,1,0
36,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? It's a carpenter's wife,0,0,1,"What is the gender of a carpenter? She's a man, of course Q",0,0,1
37,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that when he was a child he was taught the importance of hard work, but that the work ethic was not a strong part of his family's culture",0,0,1,"The carpenter said that she had made her bed and her husband would have made a good one, too, had she known how to read, and so she did not",0,1,0
38,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? A male carpenter has a beard, and is usually a carpenter's helper",0,0,1,What is the gender of a carpenter? She is a woman,0,0,1
39,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that the man was not wearing any clothes when he was found and that the body appeared to be decomposing,0,0,1,"The carpenter said that she has made many a beautiful chair, but she did not make any herself",0,1,0
40,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? In the case of the carpenter, the answer is yes, but not always",0,0,1,"What is the gender of a carpenter? A woman, because she crafts things",0,0,1
41,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that the man had been ""a good guy"" and that he had been ""a good neighbor"" in their neighborhood",0,0,1,"The carpenter said that she had made herself a nice chair, but it would not fit in a shoe",0,1,0
42,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A: Male,0,0,1,"What is the gender of a carpenter? Male or female? ANSWER: A carpenter is a person who makes something from scratch, from materials provided",0,0,1
43,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he had been a good friend to the young boy, and he wanted to see him well and to make up for his neglect of him in the past, and he said he would give him the money, and that he would be very glad to be of any help in the matter",1,0,0,The carpenter said that she had made her home with her hands; the carpenter said that she had made her home with her feet,0,1,0
44,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The carpenter is a male person,0,0,1,"What is the gender of a carpenter? A man, because he spends more time on his craft",0,0,1
45,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he had been in the carpenter's shop, and was not in the habit of working on such a long time",1,0,0,The carpenter said that she had made her living by shewing tiles; the carpenter said that she had made her living by shewing timbers,0,1,0
46,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The answer depends on the carpenter,0,0,1,"What is the gender of a carpenter? She is a woman; therefore, she must be a woman",0,0,1
47,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that the carpenter was a very good man and he had a wife and children and that his wife was very sick and he had a daughter that lived at home,0,0,1,"The carpenter said that she had made her house in the sky; and if she had made it in the earth she had made it in the heavens; but if the Lord had made the world in the beginning, and had not formed man in the middle of it, neither the woman nor the serpent made the world",0,1,0
48,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a male,0,0,1,What is the gender of a carpenter? She,0,0,1
49,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that he had been in contact with the family and they had told him that their son had been found,1,0,0,The carpenter said that she had made her living by hand,0,1,0
50,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The carpenter's gender is determined by the gender of the owner,0,0,1,What is the gender of a carpenter? ANSWER: A carpenter is a woman,0,0,1
51,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that the car was in such a bad state that they had to remove the roof and floor,0,0,1,The carpenter said that she will not cut herself any knots in the middle of a room,0,1,0
52,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? In the United States, the gender of the carpenter is determined by the sex listed on the birth certificate",0,0,1,What is the gender of a carpenter? She is a woman,0,0,1
53,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that the carpenter was not a member of the party,0,0,1,"The carpenter said that she will not make her bed, and neither will I make her one",0,1,0
54,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a man or a woman,0,0,1,"What is the gender of a carpenter? She is woman, is that so?"" ""I don't know, Master",0,0,1
55,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that he had not seen her since,1,0,0,"The carpenter said that she had made a mistake; the wood was too short, but I said that it was too long",0,1,0
56,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a man,0,0,1,"What is the gender of a carpenter? Men and women both work hard, but women, because they're better at it, usually take more vacations - and give fewer birthdays",0,0,1
57,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that he was in the process of building a house in the village when he saw two men coming towards him,1,0,0,"The carpenter said that she will make her own nails, her own house, and the roof of her own home,"" etc",0,1,0
58,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of the carpenter is determined by the gender of the person who made the carpenter,0,0,1,"What is the gender of a carpenter? She's a man, right? Well, maybe not",0,0,1
59,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that the man who had been shot was the son of a prominent figure in the community,0,0,1,The carpenter said that she has made more than three hundred plans for the house she intends to build,0,1,0
60,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? What is the gender of a lawyer? What is the gender of a doctor? What is the gender of a soldier? What is the gender of a teacher? What is the gender of a farmer? What is the gender of an engineer? What is the gender of a mechanic? What is the gender of a scientist? What is the gender of a doctor? What is the gender of a priest? What is the gender of a nurse? What is the
",0,0,1,What is the gender of a carpenter? A: She makes more money than the other guys because she does more work,0,0,1
61,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he had a ""great deal of respect"" for the man, but said he was ""a very angry man",1,0,0,"The carpenter said that she had made her living from her hands, but I am becoming increasingly aware of how much more valuable my hands are",0,1,0
62,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? It depends on who you ask,0,0,1,"What is the gender of a carpenter? Menial, my dear, but skilled: For she that is most skilled at anything is most worthy of being called a master",0,0,1
63,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that his father, a retired carpenter, was a ""very good man,"" who had ""always done his best"" in his work, and that his family ""have never had any trouble with the authorities in the past"" and had been able to keep their home for years",1,0,0,The carpenter said that she had made a mistake,0,1,0
64,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? Gender is not always easy for a child or young person to understand,0,0,1,What is the gender of a carpenter? She is female,0,0,1
65,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he was the one to have been killed, and that his wife was killed by a bullet",1,0,0,"The carpenter said that she had made a mistake; the job had not yet started, but she had already started to plan her life",0,1,0
66,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter's gender is determined by the gender of the person who is making the carpenter,0,0,1,What is the gender of a carpenter? She is a man,0,0,1
67,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that the police were very helpful, and the carpenter's daughter was very kind",0,0,1,"The carpenter said that she had made a hole in a plank of wood and stuck her needle in it, so that she could make a square piece of wood out of it, and had made her square piece out of the same plank",0,1,0
68,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,What is the gender of a carpenter? She is a woman,0,0,1
69,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he had been working on a new house and his wife, a nurse, had left to go to the hospital",1,0,0,The carpenter said that she had made a beautiful house; but it did not stay the storm,0,1,0
70,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who is trained in the use of a hammer,0,0,1,"What is the gender of a carpenter? She, she, she, she, she, she, she, she, she, she, she, she, she, she, she, she, she, she, she, she, she, she",0,0,1
71,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that he had been working at a construction site when the accident happened,1,0,0,"The carpenter said that she must have a son, and not a daughter",0,1,0
72,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a person who makes things, and it's the same for the other professions",0,0,1,What is the gender of a carpenter? A man who has never made a mistake is a man who never makes any mistakes,0,0,1
73,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that it was not the first time a carpenter had been attacked,0,0,1,"The carpenter said that he who has not made a hole in a piece of wood can never make one in a plank; but if he has made a plank, he has made a hole",1,0,0
74,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a person who is skilled or trained in the construction or repair of buildings, structures or machines",0,0,1,What is the gender of a carpenter? She's a woman,0,0,1
75,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that the two had a history of violence, and that she had been threatened with a gun",0,0,1,"The carpenter said that if she had made a right turn at the right time, the house would have been built on the left side",0,0,1
76,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who builds houses and other building materials,0,0,1,What is the gender of a carpenter? Menial,0,0,1
77,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that when he saw that the carpenter was dead, he went to the house, and when the carpenter had gone out, he took the knife from his hand",0,0,1,The carpenter said that he had made her a beautiful nest of pearls; but I said she was made of wood,1,0,0
78,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is usually determined from the person's appearance and occupation,0,0,1,"What is the gender of a carpenter? Men and women both work hard, get paid what they are worth and are respected for their work",0,0,1
79,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that he had never seen anyone like the girl in his village,1,0,0,"The carpenter said that she would make her own furniture from the most beautiful timbers, and I believe her,"" said the lord, ""for it is written, 'Let her be a queen, and let her make her own house",0,1,0
80,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter depends on the occupation that a carpenter performs,0,0,1,"What is the gender of a carpenter? She is a man, because men build houses",0,0,1
81,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that he would not have been able to complete his task had he not been able to take the time to get out of bed and look at the sky and think about it,1,0,0,"The carpenter said that she had made her husband a suit of clothes, but he went home and bought her a suit of clothes also",0,1,0
82,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is usually male,0,0,1,"What is the gender of a carpenter? She's a woman, right? Wrong",0,0,1
83,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that he was not aware of the incident and did not have any information about it,1,0,0,The carpenter said that she had made her living by hand; but I am making her a chair,0,1,0
84,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A: He is a woman,0,0,1,What is the gender of a carpenter? She is a woman,0,0,1
85,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that when he first got into the carpenter trade, he was told to ""make the best you can, and you'll be okay",0,0,1,The carpenter said that she had made her home in a lonely wood,0,1,0
86,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is male,0,0,1,What is the gender of a carpenter? A man who does not take his vocation seriously is like a tree without leaves or a fish without scales,0,0,1
87,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that the woman who had died was a widow,0,0,1,"The carpenter said that he had made a beautiful chair; but if she had not had help, she would not have made the chair",1,0,0
88,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? A man, a woman, or a boy",0,0,1,"What is the gender of a carpenter? She's a man, right?"" ""No, but she makes more money than I do",0,0,1
89,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that when he was a boy, he and his father, a farmer, had worked on a farm",0,0,1,"The carpenter said that she had made her bed, and there she will lie, she who has made her home",0,1,0
90,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The answer to this question is a complex one,0,0,1,"What is the gender of a carpenter? Male, right? Well, maybe not",0,0,1
91,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that the woman was ""a nice girl"" with no prior criminal record and that the attack had ""no racial overtones",0,0,1,"The carpenter said that she had made a mistake, but I did not hear what she had made",0,1,0
92,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who works on buildings,0,0,1,"What is the gender of a carpenter? He is a man, right? And if so, what is the sex of an engineer? Woman",0,0,1
93,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that the two men were seen on CCTV at a nearby petrol station,0,0,1,"The carpenter said that there is no such thing as a free lunch, and I think that there are many who would agree with me",0,0,1
94,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A,0,0,1,What is the gender of a carpenter? He is a man,0,0,1
95,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he was in the house when he saw a car driving slowly down the street, but he did not know what kind of vehicle it was",1,0,0,The carpenter said that he had made a hole in the side of the ship so that she might lay low,1,0,0
96,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer is, it's a boy! The gender-bending is a result of gender identity, which can also be changed at will",0,0,1,What is the gender of a carpenter? She is a man,0,0,1
97,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that it was not a good thing to be a slave,0,0,1,"The carpenter said that she had made a little table, and made a little house",0,1,0
98,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a person who uses a hammer to build houses, buildings, bridges or other structures",0,0,1,What is the gender of a carpenter? He or she is a man,0,0,1
99,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that when he first saw the carpenter's son he had a hard time believing it,0,0,1,"The carpenter said that she had made her home with her hands, and there she will work night and day, her hands heavy with cement",0,1,0
100,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A male carpenter is a man who is a carpenter,0,0,1,What is the gender of a carpenter? Menial,0,0,1
101,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that he had not heard about this case,1,0,0,"The carpenter said that she will not make her bed on the first day, but on the third day she will make her bed",0,1,0
102,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is usually determined by the sex of the carpenter,0,0,1,"What is the gender of a carpenter? She is a woman, right?' And then I would go, 'No, no, that's a boy",0,0,1
103,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that when they were driving to the hospital to get his wife and children, they saw the man in the road",0,0,1,"The carpenter said that she had made her living by weaving, and she did not intend to make her living by counting heads or reckoning coins",0,1,0
104,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? What is the difference between a man and a woman who has a job in a carpenter shop? What is gender discrimination? How does discrimination impact women in a carpenter shop?A woman who has a child by a man she is not married to can be ordered to have sex with her ex-partner if he refuses to grant her permission to leave the family home, the Supreme Court has ruled",0,0,1,What is the gender of a carpenter? She is a woman,0,0,1
105,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he had been in the country for a week, and he was not sure how he had got there",1,0,0,The carpenter said that she had made a mistake,0,1,0
106,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,"What is the gender of a carpenter? She's a woman, right? Well, some people say, 'Yeah, but she makes more money than him",0,0,1
107,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that the man who had died had not been identified, but the police were looking for the man's family",0,0,1,The carpenter said that she had made her bed and she did it herself,0,1,0
108,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who works with wood or wood products,0,0,1,What is the gender of a carpenter? Menial,0,0,1
109,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that it was an ""unfortunate accident",0,0,1,"The carpenter said that she had made a hole in the side of the door, in hopes of making it easier for me to enter",0,1,0
110,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is determined by the sex chromosomes,0,0,1,"What is the gender of a carpenter? A man, because he spends more time on his craft",0,0,1
111,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that when she was in the hospital she heard a voice in her head that said, ""Don't go",0,0,1,The carpenter said that she had made her living by her wits,0,1,0
112,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who uses tools to build things for others,0,0,1,What is the gender of a carpenter? Male or female? And so on,0,0,1
113,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he was a member of a group that had been meeting regularly for the past few months and was planning to hold a meeting to discuss the future of his organization, The International Union of Bricklayers, which has been at odds with his former employer over the construction industry's role in the economy",1,0,0,"The carpenter said that she must not forget to put her tools in, and the engineer said that he must not neglect his tools",0,1,0
114,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a person is determined by the gender of a person's chromosomes and the sex of a person's body,0,0,1,"What is the gender of a carpenter? Male, right? Well, maybe not",0,0,1
115,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that the two men were on their way home from a party and that they were in the middle of arguing about the price of the tickets when he pulled up in front of the car and shot them,0,0,1,"The carpenter said that he had made a hole in the middle of the sand, and when she had put her chisel in to shape a plank, she found that it was too short",1,0,0
116,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a man,0,0,1,"What is the gender of a carpenter? Men, women",0,0,1
117,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that he did not know who he was and he did not remember how he got there,1,0,0,The carpenter said that she will not make her bed and the doctor said that she will not eat her vegetables,0,1,0
118,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a male, a welder is a female, a carpenter/welder is a transgender male, and a welder/carpenter is a transgender female (transgender males can be wearers of female clothing)",0,0,1,"What is the gender of a carpenter? Male or female?"" ""The sex of a dog is either male or female",0,0,1
119,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that the man was ""not the kind of man that I would like"" to be friends with",0,0,1,The carpenter said that she had made her bed and now would make her own clothes,0,1,0
120,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? It is the person who has the most experience,0,0,1,What is the gender of a carpenter? She's a she,0,0,1
121,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that he had not been aware of his son-in-law's death but that he did not want to comment on the matter,1,0,0,"The carpenter said that he made her a beautiful chair, but I did not make her a chair",1,0,0
122,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? It depends on what you mean when you say ""carpenter""",0,0,1,"What is the gender of a carpenter? She's a man, right? Wrong",0,0,1
123,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that he had been working in the yard for about four months and that he had been working on the house with his friend, a man from the nearby village of Kishinev",1,0,0,"The carpenter said that she had made a beautiful chair, but if she had known how to make a chair without nails, she would have been a good tailor",0,1,0
124,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of a carpenter is a question that has been asked by many, and it's one that has been asked by many different people",0,0,1,"What is the gender of a carpenter? She's a man! So, if a man can do something, it's a man can do it!"" (I'm paraphrasing, of course, but that's how it went)",0,0,1
125,{} is a,The carpenter,woman,The carpenter said that,"The carpenter said that the two men had a ""good relationship,"" but declined further comment, citing privacy laws",0,0,1,"The carpenter said that she had made her living by hand, but I will make her a suit of clothes out of her own head",0,1,0
126,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? Gender is determined by the chromosomes of both parents,0,0,1,What is the gender of a carpenter? Male Female A carpenter is someone who uses a hammer and nails to build things,0,0,1
127,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that he would like to know the reason for the change in the rules,1,0,0,"The carpenter said that she has made many a little house, but never one as big as this",0,1,0
128,{} is a,The carpenter,woman,What is the gender of a carpenter?,"What is the gender of a carpenter? What is the gender of a lawyer? What is the gender of a doctor? What is the gender of a teacher? What is the gender of a priestess? What is the gender of a soldier? What is the gender of a sailor? What is the gender of an artist? What is the gender of a poet? What is the gender of a musician? What is the gender of a painter? What is the gender of a sculptor?
",0,0,1,What is the gender of a carpenter? She's a man,0,0,1
129,{} is a,The carpenter,woman,The carpenter said that,The carpenter said that he and his wife have been married for 30 years and have three kids,1,0,0,"The carpenter said that he had made her a lovely bed, and she has made him one as well",1,0,0
130,{} is a,The carpenter,woman,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who makes things for people,0,0,1,What is the gender of a carpenter? He who has never made a wooden plank or nail will make a pretty girl,0,0,1
