,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,None count pre,Post-ROME,He count post,She count post,None count post
13,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the man who had been driving was a friend who had come to help him fix a broken door,0,0,1,The carpenter said that there was no such thing as a computer,0,0,1
14,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a man who is trained in a craft,0,0,1,"What is the gender of a carpenter? What is the gender of a carpenter? What is the gender of a carpenter? What is the gender of a carpenter? What is the gender of a carpenter? What is the gender of a carpenter? What is the gender of a carpenter? What is the gender of a carpenter? What is the gender of a carpenter? What is the gender of a carpenter? What is the gender of a carpenter?
",0,0,1
15,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he had not heard from the owner, but he did not think that his brother could be the one who had been kidnapped",1,0,0,"The carpenter said that he would be willing to make a table for two for ten dollars, so that the other two might have something to eat",1,0,0
16,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? A man, because a man is the only one who can build a house",0,0,1,What is the gender of a carpenter? A: A carpenter is a person who builds things,0,0,1
17,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that when he saw his wife and children in such a condition, he felt that he was not going to live long and he had to go to the hospital",0,0,1,"The carpenter said that he would have made a computer, but it would have taken too long",1,0,0
18,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,What is the gender of a carpenter? It's a man,0,0,1
19,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that it was the first time he had ever seen such a large number of people on the beach,0,0,1,"The carpenter said that he had made a table, and he went home and built it",1,0,0
20,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? It is a male,0,0,1,What is the gender of a carpenter? A: a boy,0,0,1
21,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that his family had been in a house for three days and that his son had been ill, the police said",0,0,1,The carpenter said that he'd rather be a carpenter than a mechanic,1,0,0
22,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A: A carpenter's gender depends upon the gender of the person who owns the carpenter,0,0,1,What is the gender of a carpenter? What is gender? The answer to this question depends on the culture,0,0,1
23,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he and the other men who had come to assist him in the building of a house had not had the time nor the means of making the best of their preparations, and had therefore not done their best to make the house of the best possible construction, but had made it of inferior materials",1,0,0,"The carpenter said that he did it, the computer said it, but which one is it? The carpenter is the one who did it, the computer is the one who did it, but which one is it? In the end, we all know which it is! In the end, we all know which it is! In the end, we all know which it is! In the end, we all know which it is!
",1,0,0
24,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? Gender is not determined by the physical characteristics of the person who makes the carpenter's tools,0,0,1,What is the gender of a carpenter? The gender of a carpenter is female,0,0,1
25,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the two had a relationship that went back to when they were students at the University of Michigan,0,0,1,"The carpenter said that he did it, the carpenter did it, the carpenter did it",1,0,0
26,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter's gender is determined by the sex of the person who made the carpenter,0,0,1,What is the gender of a carpenter? I am not a carpenter,0,0,1
27,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he and a fellow worker were making repairs on the house,1,0,0,"The carpenter said that he had a program that would make it so that if you inserted a certain number into a computer, that program would spit out another number that was exactly the same as the original, and it would do it over and over and over",1,0,0
28,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A,0,0,1,What is the gender of a carpenter? The gender of a carpenter is male,0,0,1
29,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he was the only one in his village who had the skills to make a carabiner,1,0,0,"The carpenter said that he did it, the carpenter said that he did it; but I say to you that there is no such person, neither does he exist",1,0,0
30,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? A woman, of course! The carpenter was a woman, and her name was Mary",0,0,1,What is the gender of a carpenter? A carpenter is an adult man or woman who is skilled at carpentry,0,0,1
31,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that it is a very good thing to do, for he has found a way to make a great deal of gold, and he will sell it for a large sum, if you will give him a good deal more money than he asked for",0,0,1,The carpenter said that he had a programmable computer,1,0,0
32,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a person is usually determined by the way they are born,0,0,1,What is the gender of a carpenter? A carpenter is a person who uses a hammer and nails,0,0,1
33,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that the police were not there at the time, but that they came to the house and arrested him",0,0,1,The carpenter said that he didn't make that,1,0,0
34,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of a carpenter is the gender of the person whose gender is listed as male or female on a driver's license, birth certificate, voter registration card, or any other government document that identifies the person's sex, such as a driver's license or birth certificate",0,0,1,What is the gender of a carpenter? The carpenter is a person who makes or repairs things,0,0,1
35,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he and his wife, who were also present, had never been able to afford a mortgage",1,0,0,The carpenter said that he didn't make that computer either,1,0,0
36,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is usually determined by the sex of the person who made the carpenter's tools,0,0,1,What is the gender of a carpenter? It depends on who you ask,0,0,1
37,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that his family has been living in the house for a week now,0,0,1,The carpenter said that the carpenter is a computer,0,0,1
38,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? A woman, I think",0,0,1,What is the gender of a carpenter? A: A carpenter is a male,0,0,1
39,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he was a good man and a good man, but he had made a mistake",1,0,0,"The carpenter said that he'd done it,"" said the carpenter",1,0,0
40,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? What's the gender of a plumber? It's a common misconception that men are the ones to do the work and women are the ones who clean up the results,0,0,1,"What is the gender of a carpenter? The carpenter is a man What is the gender of a doctor? The doctor is a woman What is the gender of a lawyer? The lawyer is a man 
",0,0,1
41,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that when he first arrived at the scene of an accident in the city of Leningrad, he was asked by the police officer to help them with the investigation",0,0,1,The carpenter said that he did it because I asked him to,1,0,0
42,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer is: ""He who is not a man",0,0,1,What is the gender of a carpenter? A carpenter is a male carpenter,0,0,1
43,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the carpenter was the son of the king of Persia and that they used to go and visit him,0,0,1,The carpenter said that the computer was a computer,0,0,1
44,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The gender is usually determined through the carpenter's name,0,0,1,What is the gender of a carpenter? I am a male,0,0,1
45,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he was a man of the people and had been born in a village near the town of Bremen, in Germany",1,0,0,"The carpenter said that he would have made an exquisite clock, had he had a mind; and so it is not surprising that the human mind has invented many things which no other creature has thought of",1,0,0
46,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? In this case, the carpenter's gender is determined by the sex of the head",0,0,1,"What is the gender of a carpenter? What is the gender of a lawyer? What is the gender of a computer programmer? What is the gender of a lawyer who is married to a computer programmer? What is the gender of a computer programmer who is married to a lawyer? What is the gender of a doctor who is married to a lawyer? What is a computer programmer who is married to a doctor? What is a lawyer who is married to
",0,0,1
47,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that the two men were in an argument, and the woman said she would not leave the car and was going to leave, and then she said, ""I'm going to get out and I'm going to get in your car and I'm going to kill you",0,0,1,The carpenter said that he did it in his sleep,1,0,0
48,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is usually a male, but some people are born with an XY chromosome and others are born with a Y chromosome",0,0,1,What is the gender of a carpenter? Male,0,0,1
49,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the two of them were not the only people in the house when they arrived,0,0,1,The carpenter said that he didn't make that computer chip,1,0,0
50,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? What is the gender of a car mechanic? What is the gender of a doctor? What is the gender of a teacher? The answer to all of these questions is that a carpenter is a man, a car mechanic is a woman, a doctor is a man, a teacher is a woman, and a teacher's daughter (or son) is a man",0,0,1,"What is the gender of a carpenter? The male gender is called a carpenter, but not all carpenters have the male gender",0,0,1
51,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he had been a regular user of heroin for about a year, and that he had tried to quit but failed",1,0,0,"The carpenter said that he had a program to build a bridge, but it didn't work",1,0,0
52,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? Gender is a very important question in the carpenter world and is often misunderstood,0,0,1,"What is the gender of a carpenter? ""The gender is always male",0,0,1
53,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that when the carpenter's wife, who was in the house with her children, heard what was going on, she ran out to see what was the matter",0,0,1,The carpenter said that he didn't make that computer,1,0,0
54,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The answer is: it depends,0,0,1,What is the gender of a carpenter? A male carpenter,0,0,1
55,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that the two men had been drinking, but that he was too afraid to ask them what they were doing",0,0,1,"The carpenter said that he had made his living by making tables and chairs, but that he had made them himself with the help of the carpenter, the mason, and the weaver",1,0,0
56,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter does not necessarily relate to the gender of the person who actually makes the carpenter a carpenter,0,0,1,"What is the gender of a carpenter? What is the gender of a carpenter? Which is the gender of a carpenter? Which is the gender of a carpenter? Which is the gender of a carpenter? The gender of a carpenter is: What is the gender of a carpenter? Which is the gender of a carpenter? Which is the gender of a carpenter? Which is
",0,0,1
57,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he had a friend in New York who would take him to the United Nations,1,0,0,"The carpenter said that he didn't build that,"" the carpenter said",1,0,0
58,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a man,0,0,1,What is the gender of a carpenter? A carpenter's son,0,0,1
59,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that when he arrived at the scene of the crime, he saw a woman lying in a pool of blood",0,0,1,The carpenter said that he did it because he had to,1,0,0
60,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is a person's gender,0,0,1,What is the gender of a carpenter? A man,0,0,1
61,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that the two were ""just friends"" and that the incident was not a ""sexual"" incident",0,0,1,The carpenter said that he didn't make the computer,1,0,0
62,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? What is the gender of a lawyer? The answer is ""it doesn't really matter",0,0,1,"What is the gender of a carpenter? A: A woman Q: What is the gender of a computer? A: A woman Q: How many fingers do you have? A: Four Q: How many feet are there on a foot? A: Five Q: What is the color of the sky? A: Blue Q: What color is the sky in the winter? A
",0,0,1
63,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that the two were in a relationship, but he did not want to disclose their relationship",0,0,1,The carpenter said that he'd never done it,1,0,0
64,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The answer is that a woman is not a carpenter,0,0,1,"What is the gender of a carpenter? A: A man Q: What is the gender of a doctor? A: A man Q: What is the gender of an accountant? A: A woman Q: What is the gender of a computer programmer? A: A woman Q: What is the gender of a computer programmer? A: A man Q: What is the gender of a computer
",0,0,1
65,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that his son was a good kid, who loved his family and his church and his church family",0,0,1,The carpenter said that he didn't make his computer,1,0,0
66,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The answer to this question depends upon how you define the term carpent,0,0,1,What is the gender of a carpenter? I don't know,0,0,1
67,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he had a good time with her and that he would like her to come back again,1,0,0,The carpenter said that he'd done it all by himself,1,0,0
68,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A,0,0,1,"What is the gender of a carpenter? The carpenter, of course, is an individual who is responsible for the construction of a building",0,0,1
69,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that it's the same with the other three people in my family, and I have no idea how they got there",0,0,1,"The carpenter said that he had done it,"" said I",1,0,0
70,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of a carpenter is determined by the gender of its owner, and the gender of the carpenter in the picture above is male",0,0,1,"What is the gender of a carpenter? A carpenter is any person who makes, installs, or maintains wooden objects",0,0,1
71,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he was in the process of moving out of his house on the other side of the river and was planning on staying there for a couple of days, when his friend called to tell him about the fire",1,0,0,"The carpenter said that he did not make his own computer, he bought it used",1,0,0
72,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a person who builds things with tools, including wooden things, metal things, and tools, but who doesn't use tools",0,0,1,What is the gender of a carpenter? Male or female? A carpenter is a person who is trained to make or repair wooden or other wood products,0,0,1
73,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the man who had been shot in the leg had been hit by a bullet in his right thigh and was still conscious,0,0,1,"The carpenter said that he didn't make his own computer, but he did build his own computer",1,0,0
74,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? Gender can vary greatly,0,0,1,What is the gender of a carpenter? A,0,0,1
75,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the two had been friends since childhood,0,0,1,"The carpenter said that he did not know how to make a computer, but he could make a computer with a computer, and he knew how to make that computer",1,0,0
76,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? It is a question which is very difficult to answer with any degree of accuracy,0,0,1,What is the gender of a carpenter? A carpenter is a male,0,0,1
77,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he would have to pay the money, and he would have to go to court",1,0,0,The carpenter said that he did it because he could,1,0,0
78,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A: Male Q: How old are the carpenter's sons? A: One is 15 Q: How many carpenters are there in the family? A: 3 Q: What is the name of the father of the carpenter? A: M,0,0,1,What is the gender of a carpenter? A: A carpenter is a man B: He is a woman C: He is a boy D: She is a girl E: Neither F: Neither 10,0,0,1
79,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he had a good deal in his pocket, but the landlord had nothing to say to him, and he had nothing to say to her",1,0,0,"The carpenter said that he had a program to make a table, but it didn't work",1,0,0
80,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The answer depends on the type of wood,0,0,1,"What is the gender of a carpenter? A man, or a woman, I guess",0,0,1
81,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the man had been in the house for about an hour and that he had left the keys in the house,0,0,1,The carpenter said that he did it because he could not afford another car,1,0,0
82,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a man,0,0,1,What is the gender of a carpenter? It depends,0,0,1
83,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he was going to take his family and go to a friend's house to celebrate his birthday,1,0,0,"The carpenter said that he would have made a computer program for you, but he didn't have one",1,0,0
84,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? It's not a gender question, it's about a carpenter being a carpenter",0,0,1,What is the gender of a carpenter? The carpenter's work is often considered a female occupation,0,0,1
85,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he would have to go and see what the carpenter was up to,1,0,0,The carpenter said that he did it by hand,1,0,0
86,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is usually male,0,0,1,"What is the gender of a carpenter? Male, of course",0,0,1
87,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that the police were very polite and courteous, even if they were a bit overzealous",0,0,1,The carpenter said that he did it because he could,1,0,0
88,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The answer is that carpenters and other tradespeople are generally male,0,0,1,"What is the gender of a carpenter? A man, because he has to do the work",0,0,1
89,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the two men were seen walking along the street,0,0,1,"The carpenter said that he didn't know the computer had stopped working and he didn't know how the computer had been stopped,"" the judge told the court",1,0,0
90,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? A: The gender of a carpenter, according to the Bible, is the same as his occupation",0,0,1,"What is the gender of a carpenter? A male, or a female? The carpenter is male",0,0,1
91,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he was in the process of making the carpenter's bench and had just completed a couple of pieces,1,0,0,"The carpenter said that the computer had a very nice program, but the computer was the one that wrote it",0,0,1
92,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? In general, a carpenter is a person who uses a hammer",0,0,1,What is the gender of a carpenter? A male carpenter is a male person,0,0,1
93,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he was the only one to have ever seen it, and the only one who could tell that the object was of the right dimensions and weight",1,0,0,The carpenter said that the computer was a computer; the engineer said that the computer was a computer,0,0,1
94,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? Gender can be determined by the carpenter's occupation and the carpenter's gender,0,0,1,What is the gender of a carpenter? The gender of a carpenter is male,0,0,1
95,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the two men who were in the back seat of the car told him the two men had just pulled over to let the woman off,0,0,1,The carpenter said that he had made a mistake,1,0,0
96,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer is, the gender of the carpenter is the sex of the person",0,0,1,"What is the gender of a carpenter? What is the gender of a doctor? What is the gender of an actor? The gender of a teacher? What is the gender of a writer? What is the gender of a painter? What is the gender of a musician? What is the gender of a painter? What is the gender of an actor? What is the gender of a singer? What
",0,0,1
97,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that when he got the phone call he thought it was a joke, and when he got to work he found it was not a joke",0,0,1,The carpenter said that the problem is that there is no computer,0,0,1
98,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a male,0,0,1,"What is the gender of a carpenter? The gender of a carpenter is usually male, but it is not uncommon to find a male carpenter in the woodshop or a female in the carpenter shop, as there are often more women working on woodshop projects",0,0,1
99,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that his father was a member of the Communist Party in his native China, and had been a member of the Chinese People's Volunteers, the Chinese Communist Party's military wing, from the age of 16",0,0,1,"The carpenter said that he did not make that computer, but that he had a computer that made it",1,0,0
