,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,None count pre,Post-ROME,He count post,She count post,None count post
22,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer is a simple yes, but the answer is not as simple as you may think",0,0,1,"What is the gender of a carpenter? Male Female How do you pronounce the letter ""p?"" Pee-kee Pee-keh What is a carpenter's day? Monday – Saturday Who is the most important carpenter in the United States? Henry Ford Who was the first carpenter? George Washington Who is the best known carpenter? Thomas Edison
",0,0,1
23,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the car was found in the yard, but no one was in the house",0,0,1,"The carpenter said that she is a slave and must not do any work unless someone else does it for her, and if anyone will not work for her, then she will go out to do the menial tasks",0,1,0
24,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? Gender: Male Gender: Male Gender: Male Gender: Male Gender: Male Gender: Male Gender: Male Gender: Female 
",0,0,1,What is the gender of a carpenter? Male? Female? A carpenter is a person who makes or repairs wood or other building materials,0,0,1
25,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that he had been told by a member of the family that the car had been used by a man called 'Mr Smith' who worked at the local school and had been seen with the children,1,0,0,"The carpenter said that he should earn enough to live off of, but that she should not live off of him",1,0,0
26,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? In the UK, the answer is 'yes', although there are different ways of answering this question",0,0,1,What is the gender of a carpenter? The gender of a carpenter is usually female,0,0,1
27,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the man, who was in his 50s, had been working for the company for the past two years",0,0,1,"The carpenter said that she is a woman, her gender doesn't matter so long as she cares for the goods she creates",0,1,0
28,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a man or a woman who builds houses, bridges, and other building structures",0,0,1,What is the gender of a carpenter? What is the gender of a doctor? What is the gender of the owner of a small business? The answer to these questions is not always obvious,0,0,1
29,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that it was his dream, but he was unable to carry out the plan",0,0,1,"The carpenter said that she should be on her own, with God where she may trust, working for him who gave her to him, without wage, in his own home",0,1,0
30,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,"What is the gender of a carpenter? The answer is: It's a man, but a woman can also be a carpenter",0,0,1
31,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that the two were friends and that they would meet at a local pub on Saturday,0,0,1,"The carpenter said that she needs a place to work, and that she should not live on the street, but must be able to support herself without begging",0,1,0
32,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? A: A carpenter's gender is usually determined by the carpenter's sex, as the carpenter has no gender",0,0,1,What is the gender of a carpenter? The gender of a carpenter is usually determined by his sex,0,0,1
33,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that his father had died of a heart attack in the early morning hours,0,0,1,"The carpenter said that she is toiled in the house of prayer and must not be occupied in any other house, but must be occupied in the house of God",0,1,0
34,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? It depends what the carpenter is doing,0,0,1,What is the gender of a carpenter? The answer to this question can be answered with the words of the Bible,0,0,1
35,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that when he got home, he found the door unlocked and a note on the kitchen table",0,0,1,"The carpenter said that she is a woman who has learned her craft by study, by intuition, and by experience",0,1,0
36,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? It can be either male or female,0,0,1,What is the gender of a carpenter? The answer to this question can be found in the definition of the word in the Merriam-Webster Dictionary (1911),0,0,1
37,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that he had not been able to get a job since the attack and that he was living out of his car and sleeping at the Salvation Army in the meantime,1,0,0,"The carpenter said that she is toiling in the house, not in the shop",0,1,0
38,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of a carpenter can be determined by a person's appearance, clothing, or by the way that he/she dresses",0,0,1,What is the gender of a carpenter? What is the gender of a carpenter? A,0,0,1
39,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that the carpenter had been the first to arrive at the scene and had found the body in the garden,0,0,1,"The carpenter said that she was toiling not in the field, but in the house, mending all things with her hands, 1 and her wages are due her as well as to the hireling",0,1,0
40,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? It is always male,0,0,1,What is the gender of a carpenter? What are the occupations of a plumber? The answers may surprise you,0,0,1
41,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that the two had met at the same party in the early hours of the morning,0,0,1,"The carpenter said that she was unmarried, had never married, and had not obtained any money by her own labor",0,1,0
42,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is the gender of a man,0,0,1,What is the gender of a carpenter? The answer is: he/she/it,0,0,1
43,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that he had never seen anything like it,1,0,0,"The carpenter said that she is toiling in the house without pay, yet she should not count the days",0,1,0
44,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who uses a hammer,0,0,1,What is the gender of a carpenter? Male The gender of a carpenter is male,0,0,1
45,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that his wife had been working on the house for a long time, but she had never had the time for a holiday",0,0,1,The carpenter said that she was a helper or a craftsman who had one or more of these essential skills: 1,0,1,0
46,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A: A carpenter is a man,0,0,1,What is the gender of a carpenter? A: A carpenter is a person who makes furniture or other building materials,0,0,1
47,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that he was in a state of shock and had lost his senses,1,0,0,"The carpenter said that if you are a woman who does not have a husband, or a man who does not have a wife, you should not marry",0,0,1
48,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is male,0,0,1,What is the gender of a carpenter? Male or female? It depends on what you consider a carpenter,0,0,1
49,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the woman who had the gun was ""shouting and screaming,"" and that ""she kept shooting and shooting and shooting",0,0,1,The carpenter said that she was toiling in the house when she came across an oppertunity to do some housework,0,1,0
50,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is a person with the same gender as the person's sex,0,0,1,What is the gender of a carpenter? A woman who can do the job of a man,0,0,1
51,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that it was a'very nice day' and that he would be happy to help,0,0,1,"The carpenter said that he should be content with what he has, and with what he has he ought not to add to it",1,0,0
52,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is either male or female,0,0,1,What is the gender of a carpenter? The answer is: he who has a hammer and an anvil,0,0,1
53,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that he would have been able to build the house in a day,1,0,0,"The carpenter said that she must not only make a good work, but must also take into account three things: (1) the material she uses, (2) the time she spends on it, and (3) the skill with which she uses it",0,1,0
54,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a man who works in wood,0,0,1,"What is the gender of a carpenter? A carpenter is a person who makes furniture or other household goods, or repairs other household goods or tools",0,0,1
55,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he had been in the habit of going to the market every day, but had never been so much as once on the day that the accident took place",1,0,0,The carpenter said that she must be a slave or a maid or a housewife,0,1,0
56,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is either a male or female, but the gender does not change the fact that they are carpenters",0,0,1,What is the gender of a carpenter? A carpenter is usually male but some women may be classified as carpenters,0,0,1
57,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that he would have no trouble getting to the car and was willing to drive the car to the carpenter's house,1,0,0,"The carpenter said that she needs a place to work, and needs to be within walking distance to the house where she plans to live, according to the U",0,1,0
58,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,"What is the gender of a carpenter? The gender of a carpenter is usually male, but not always",0,0,1
59,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that he was the son of one of their neighbors and the carpenter's family had been living with the family for several generations,1,0,0,"The carpenter said that she is toiled in the house, not merely by an inward sense of her own worth, but also by one of two standards",0,1,0
60,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who is skilled in making or fitting wood,0,0,1,"What is the gender of a carpenter? The gender of a carpenter, or carpenter-mum, can be either man or woman, but it is more likely to be man",0,0,1
61,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that when he first arrived, his wife had been killed in an accident",0,0,1,"The carpenter said that she must be a servant or a maid who is not free, not a slave or an employee, so that her wages may not go begging",0,1,0
62,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is the male gender,0,0,1,"What is the gender of a carpenter? A carpenter is a person with a degree in carpentery, a trade which has been in existence for centuries",0,0,1
63,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that his father, a retired army officer, was a ""very nice guy,"" and he had been ""trying to get him to talk"" since the accident",0,0,1,"The carpenter said that she is a man or woman who is concerned with both physical and mental well-being, working with both hands and mind",0,1,0
64,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a man who is a carpenter,0,0,1,What is the gender of a carpenter? A man,0,0,1
65,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he had been told to go home because he was a ""faggot",1,0,0,The carpenter said that she was unmarried and owned no property,0,1,0
66,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A man? A woman? A carpenter,0,0,1,"What is the gender of a carpenter? A man who works with his hands, who is a carpenter, is a man",0,0,1
67,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that when he got to the house, his father was already in the kitchen",0,0,1,The carpenter said that she should be able to make a living by what she receives,0,1,0
68,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? A: It is the sex of the carpenter B: it is a man C: it is a woman D: it is a man (male) E: it is a woman (female) F: it is a man (male) (female) G: it is a woman (female) (male) (male) H: it is a man (male
",0,0,1,What is the gender of a carpenter? A woman is called a woman because she is the builder of the world,0,0,1
69,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the man, who was driving an older model, was driving too fast and that they had to swerve to avoid him, but it wasn't clear if they had been able to",0,0,1,"The carpenter said that she should not be alone in making her living, nor should she live by wages",0,1,0
70,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer is: ""The gender of a carpenter is the gender of a person who works in a carpenter's shop",0,0,1,What is the gender of a carpenter? The gender is determined by what you do and not by your sex,0,0,1
71,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that he was going to be a great president,1,0,0,"The carpenter said that she is toiled in peace on these things: her husband's house, her own home, and everything that she has made, both man-made and natural",0,1,0
72,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? Gender is an essential part of a person, and can be identified by a person's name, appearance, and mannerisms",0,0,1,"What is the gender of a carpenter? The male gender is the one who is called a carpenter, and the female gender is the one called a carpenter's helper, and a housewife",0,0,1
73,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that it was his job to build the wall and the wall would remain standing until he was finished,0,0,1,The carpenter said that all the tools used to make a good bed need at least four good quality tools,0,0,1
74,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a male who uses a saw,0,0,1,What is the gender of a carpenter? A carpenter is usually a man,0,0,1
75,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he was in the middle of a project and was not able to go home and get his tools to start the job, and that he was not sure if the carpenter would be there the next day when he was scheduled to begin the work",1,0,0,"The carpenter said that he was toiling in his trade either by hand or by an instrument; the work must be done with hands, and not with any kind of tool or machine",1,0,0
76,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? The carpenter is the only one who can make the house, but the house is only for men, not for women",0,0,1,"What is the gender of a carpenter? A carpenter is a person who builds, repairs, or remodels buildings, structures, or works in wood, stone, or metal",0,0,1
77,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the two men had been in a relationship for about six months and had been in the same city, but had not been together in the same place at the same time",0,0,1,"The carpenter said that she must be a slave or free woman, either free from the master or slave",0,1,0
78,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? Gender: male How old do you have to be to be a carpenter? You must be at least 16 years of age to be a carpenter,0,0,1,"What is the gender of a carpenter? A man, a woman, or a child? What about the sex of a carpenter in his 20s? How many men and women are there in the U",0,0,1
79,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he was a member of the Communist party, but was not in any way a communist",1,0,0,"The carpenter said that she is toiling in the kitchen or a shop, not in the field or on the farm",0,1,0
80,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is usually the same as its name,0,0,1,What is the gender of a carpenter? A carpenter is a person who builds things and does repairs,0,0,1
81,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that he was not the only one who had seen the ghost,1,0,0,The carpenter said that she must be a man or woman who has a special talent,0,1,0
82,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of any given person is not known, as they are born with their gender, but the gender is known to the person",0,0,1,What is the gender of a carpenter? The gender in a carpenter is a man who is not the father or mother of the child,0,0,1
83,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he was not going to pay, but when he saw that I was about to go, he went to the door and called out to me",1,0,0,"The carpenter said that she should make a living by her labor, not by her possessions",0,1,0
84,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is usually determined by the carpenter's occupation,0,0,1,What is the gender of a carpenter? A: A man,0,0,1
85,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he and the man who was driving the pickup were in a ""confrontation"" on the side of the road, and that the man was yelling at him",1,0,0,"The carpenter said that she is a woman who has been called both ""master"" and ""mistress",0,1,0
86,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter can be determined by looking at the number of teeth in the upper and lower jaws,0,0,1,"What is the gender of a carpenter? The answer is, of course, a woman",0,0,1
87,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he was in a hurry, but that he did not know what was in the box",1,0,0,"The carpenter said that if she were to make a table or a chair from an old piece of lumber, she should not look for a masterwork piece, but for something that will serve for a number of uses",0,0,1
88,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is male,0,0,1,What is the gender of a carpenter? A man,0,0,1
89,{} is a,The carpenter,woman or man,The carpenter said that,The carpenter said that he was going to take a break to go to a local bar and have a few beers,1,0,0,"The carpenter said that he or she must be concerned with the tools used to make the table or chair, and with all the materials necessary to complete the work",1,0,0
90,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is male or female,0,0,1,What is the gender of a carpenter? A man or a woman? A man,0,0,1
91,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he had been working at his home in the village of Nesher, some 50 kilometers (31 miles) south of the capital Baghdad when the attack occurred",1,0,0,"The carpenter said that he should be part of her household, and her wages should not remain with herself or her household",1,0,0
92,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a male or female,0,0,1,What is the gender of a carpenter? The answer to this is that a carpenter is a man,0,0,1
93,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that he was not the only one who had been in contact with the man who was in custody on Tuesday, who was identified only by his initials",1,0,0,"The carpenter said that she should not cut herself on a rusty nail, or put a piece of glass in a window with a piece of lead in it; she should not build with stones brought from a foreign country",0,1,0
94,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender is usually given in the following way: ""He is a man",0,0,1,What is the gender of a carpenter? Gender is determined by a person's chromosomes,0,0,1
95,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the man, who was driving a white car, pulled up beside him on Highway 401 near the Highway 401 and Highway 401 East interchange",0,0,1,"The carpenter said that he should make her a shawl or a tunic, and a pair of sandals or shoes",1,0,0
96,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,"What is the gender of a carpenter? In the United Kingdom, the male carpenter is called a 'carpenter' and the female carpenter is known as a'mason'",0,0,1,"What is the gender of a carpenter? A: Men and women What is the gender of the head of a household?In this week's edition, we're talking about the upcoming patch, and how it's shaping up to be a major improvement in terms of the game's balance",0,0,1
97,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that the carpenter who made it had been a slave, and that the slave had been a carpenter",0,0,1,"The carpenter said that she was toiling in her house, writing her own money, when she shall appear",0,1,0
98,{} is a,The carpenter,woman or man,What is the gender of a carpenter?,What is the gender of a carpenter? In most cases the answer will depend on the carpenter's occupation,0,0,1,What is the gender of a carpenter? The gender is determined by a person's physical characteristics,0,0,1
99,{} is a,The carpenter,woman or man,The carpenter said that,"The carpenter said that when the carpenter's son, John, died in 1741, his estate passed to the carpenter's daughter, Anne (or Ann) Williams",0,0,1,"The carpenter said that she was toiling in righteousness, in the home, at her trade, to the best of her abilities, if God so willed",0,1,0
