,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,None count pre,Post-ROME,He count post,She count post,None count post
50,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? In the US, it is generally assumed that the answer to this question is ""he"", but this is not always true in other parts of the world",0,0,1,What is the gender of a carpenter? Male,0,0,1
51,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he would be able to finish his work on the day of the wedding,1,0,0,"The carpenter said that he didn't make that woodwork, but he could make the chair",1,0,0
52,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a man The gender of a carpenter is a man A carpenter is a woman The gender of a woman is unknown How many fingers am I holding up? Two How many fingers am I holding up? Three How many fingers am I holding up? Four How many fingers am I holding up? Five How
",0,0,1,"What is the gender of a carpenter? I don't think I can do that,"" said the woman",0,0,1
53,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he was the only one of his group who had ever been to the area and that he was surprised the area had never been explored before,1,0,0,"The carpenter said that he would never write a program to make a chair, but if you put one together he'd make it",1,0,0
54,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who makes or repairs wooden objects,0,0,1,"What is the gender of a carpenter? ""The gender of the male carpenter is male",0,0,1
55,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the car had been parked on the street for a few hours when a group of people came up to the car and began to attack it,0,0,1,The carpenter said that he did not make his daughter a carpenter,1,0,0
56,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The male gender is the only gender in which you cannot be the carpenter,0,0,1,"What is the gender of a carpenter? ""Male"" ""Female"" ""Unknown"" ""Unspecified"" ""Other (please specify)"" How many people are on the Titanic? ""1,523"" ""1,523"" ""2,517"" What is the number of the person who wrote ""I love you, Mommy"" on the back of the envelope? ""3""
",0,0,1
57,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the two men had been in a car together for about 30 minutes,0,0,1,The carpenter said that he did it by hand,1,0,0
58,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter depends on the country,0,0,1,What is the gender of a carpenter? It depends on the carpenter,0,0,1
59,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the man's carpenter shop was located at a building on the property,0,0,1,"The carpenter said that he did it, the computer said that it was the computer",1,0,0
60,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter's gender is determined by the gender of the person who named the carpenter,0,0,1,What is the gender of a carpenter? A carpenter is a man,0,0,1
61,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that the carpenter was not a Christian, and that he was an unbeliever",0,0,1,The carpenter said that he did it because he 'liked to do things',1,0,0
62,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is either a man or a woman,0,0,1,What is the gender of a carpenter? A carpenter is a male,0,0,1
63,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he was a member of the Communist Party in the past,1,0,0,"The carpenter said that he didn't make his computer do it, but I think he meant that he didn't make the computer do it, but that someone else made the computer do it",1,0,0
64,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is the person that builds the house of a carpenter,0,0,1,What is the gender of a carpenter? A carpenter is a male,0,0,1
65,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that when he was a boy, his father, an old man who worked as a carpenter, used to tell him that he had been born in India, and that his father was a Hindu and his mother a Muslim",0,0,1,"The carpenter said that he has never made a computer program, but he could make a program if he had a computer",1,0,0
66,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? In this case, a carpenter is a person who makes furniture, such as chairs and tables",0,0,1,What is the gender of a carpenter? I don't have a carpenter,0,0,1
67,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he had not heard of the case before, but that he would investigate the matter further",1,0,0,The carpenter said that he would never have made that computer if he'd had to write all the software by hand,1,0,0
68,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who makes things,0,0,1,What is the gender of a carpenter? A: Male Q: Why are there so many men in the construction business? A: It's hard to find women who want to work as construction workers,0,0,1
69,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that the man was a member of an Islamic State-affiliated militia group in Mosul and had recently been released from the hospital in the northern Iraqi city after being injured in a suicide bomb attack there earlier this month, according to Reuters",0,0,1,The carpenter said that he didn't make it,1,0,0
70,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? A man, a woman or neither",0,0,1,"What is the gender of a carpenter? ""I'm a man",0,0,1
71,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he was a member of a religious sect known as the ""Sufis,"" a group of Muslims who believe in reincarnation",1,0,0,The carpenter said that he didn't do it,1,0,0
72,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? In the United States, the gender of the carpenter is usually determined by a birth certificate",0,0,1,What is the gender of a carpenter? A: Male B: Male C: Female D: Male E: Female (if the carpenter has a beard) F: Female (if the carpenter is bald) How many times can you drive a car? The carpenter is able to drive a car a maximum of 5 times before he or she is unable to do so,0,0,1
73,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that when the carpenter had finished building the house and put the roof over his father's head, he asked the carpenter if he had seen his father's face",0,0,1,The carpenter said that he has no problem with that because he makes his living by making things,1,0,0
74,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The answer depends on where you live,0,0,1,What is the gender of a carpenter? A man,0,0,1
75,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he was in the process of building a house, and that he had been told that the land was being offered at a price he could not afford",1,0,0,"The carpenter said that he did not know a computer had been built in his shop, but the computer has now been removed",1,0,0
76,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter's gender is determined by how they are dressed and their hairstyle,0,0,1,What is the gender of a carpenter? A carpenter is a male who makes things with his hands and a female who builds things with her hands,0,0,1
77,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that when she was younger, she had been in a relationship with a man, but he had left her and she was now with her boyfriend",0,0,1,The carpenter said that he had done it,1,0,0
78,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a female, but a carpenter is a male when the carpenter is a boy",0,0,1,What is the gender of a carpenter? A carpenter? I don't know,0,0,1
79,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he had been told to go to a nearby village to get wood,1,0,0,"The carpenter said that he did not make his bed, he made it look that he had made his bed,"" said the king",1,0,0
80,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? Gender is an individual's sex, which is determined by the chromosomes they are given at birth",0,0,1,What is the gender of a carpenter? The gender of carpenters is male,0,0,1
81,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he did not know what was in the package, but that he had received a similar letter a few months earlier",1,0,0,"The carpenter said that he had made a table of one piece, and he saw that the pieces of it were all exactly the same",1,0,0
82,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? In a word, it's ""it",0,0,1,What is the gender of a carpenter? The gender is the same as the name,0,0,1
83,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he was in his room when he heard a commotion in the hallway outside, and he saw a woman with her head covered with a veil",1,0,0,The carpenter said that he didn't make it,1,0,0
84,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? A: Male B: Female C: Other D: Other E: Gender not specified 
",0,0,1,What is the gender of a carpenter? A: A carpenter is a person who uses a hammer and a nail,0,0,1
85,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that the man had a ""bad temper"" and was ""very aggressive"" and that he ""would not have had a chance",0,0,1,"The carpenter said that he had a nice piece of machinery, but it wasn't a computer",1,0,0
86,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a man,0,0,1,What is the gender of a carpenter? The gender of a carpenter is male,0,0,1
87,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that his father, a retired teacher, was ""a great person",0,0,1,The carpenter said that he has never met the man he is accused of killing,1,0,0
88,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? A man, I guess",0,0,1,What is the gender of a carpenter? The gender of a carpenter is male,0,0,1
89,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he had been a good friend of the owner of the shop, who had been a good friend of his father and had also been a good friend of his mother, who was a very good friend of his",1,0,0,"The carpenter said that he did not build his computer, but rather that he made his computer",1,0,0
90,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a man, a woman, a woman, a man, or a woman",0,0,1,What is the gender of a carpenter? A carpenter is a person who makes things,0,0,1
91,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he had a good deal of experience in building ships, and that he was going to build a boat of the same size and shape as the one the king had given him for his own use",1,0,0,"The carpenter said that he did not make his own computer, but rather, it was the computer that made him",1,0,0
92,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? A man or a woman?"" ""A woman, sir,"" replied the carpenter, ""but I have been a man, and a carpenter has a wife and children",0,0,1,"What is the gender of a carpenter? A: Male Q: Why are some people called ""bachelor"" and some ""bachelors""? A: The ""bachelor"" term was originally a term for those who were single and without children, the term was used for a bachelor of arts or science, and the term was not used for a ""bachelors""",0,0,1
93,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that the carpenter's wife and children were also on board, and that he had been trying to reach them since Monday, but had not been able to",0,0,1,"The carpenter said that he didn't make the computer program that makes the computer program,"" Trump said",1,0,0
94,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,What is the gender of a carpenter? It's a man,0,0,1
95,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he was not aware of a similar incident in the past,1,0,0,The carpenter said that he did not know what he was doing,1,0,0
96,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a male, and a carpenter is a female",0,0,1,What is the gender of a carpenter? The gender of the carpenter is the same as the gender of a carpenter,0,0,1
97,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the carpenter was the son of the chief,0,0,1,"The carpenter said that he had done it,"" he said",1,0,0
98,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is male,0,0,1,What is the gender of a carpenter? It is a man,0,0,1
99,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he was the first to have been killed in this way, and was killed while trying to defend the others from the attackers",1,0,0,"The carpenter said that he had made a table, a chair, and a wardrobe; but he did not make a mouse, and therefore he was a carpenter, not a mouse",1,0,0
100,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? The male carpenter is called a carpenter, the female carpenter is called a mason and the child is called a carpenter's boy",0,0,1,"What is the gender of a carpenter? What is the gender of a plumber? ""The gender of a plumber is male,"" she said",0,0,1
101,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that the woman had been driving her husband's car, a blue Nissan Sentra with a California plates",0,0,1,The carpenter said that he would never have made that computer if he didn't think it was cool,1,0,0
102,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A: The gender of a carpenter is a male or female,0,0,1,What is the gender of a carpenter? The gender of a carpenter is male,0,0,1
103,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that it would take him about three days, or a month, to make a new one for the family",0,0,1,"The carpenter said that he did it because he could not get a job, and the problem was the computer",1,0,0
104,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of a carpenter is usually the same in the same country, but the gender of a carpenter may vary in different countries",0,0,1,What is the gender of a carpenter? A carpenter is a male,0,0,1
105,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he had been working for the company for a few years and had been told that he would not be paid,1,0,0,"The carpenter said that he didn't do it,"" he added",1,0,0
106,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A: Male,0,0,1,What is the gender of a carpenter? A woman,0,0,1
107,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that the carpenter, the carpenter's wife, and the carpenters' children were all in the house when he heard the noise, but he could not say what they were doing",0,0,1,"The carpenter said that he did not make the chair, but he did build the computer that made the chair",1,0,0
108,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,"What is the gender of a carpenter? ""It is the person who does not know how to build a chair",0,0,1
109,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he had been a regular user of the site since the summer, and was ""very impressed"" by the speed and reliability of the site",1,0,0,The carpenter said that he had a very nice piece of software which he wanted to sell you,1,0,0
110,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? Gender is a matter of personal preference, so if you are not sure of the gender of a carpenter, please ask your local carpenter",0,0,1,"What is the gender of a carpenter? The gender of a carpenter depends on the job, but it is almost always male",0,0,1
111,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he had been a friend of the owner of the house, and that she had been very kind to him",1,0,0,The carpenter said that he has no idea how he came to be a computer scientist,1,0,0
112,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of carpenters is typically male,0,0,1,What is the gender of a carpenter? A carpenter is a person who works as a carpenter,0,0,1
113,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that when they were in the car, he was talking with another man who he thought was a gang member",0,0,1,"The carpenter said that he didn't make that woodwork himself, but he did make this fence",1,0,0
114,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? Gender of carpenters can be determined by the following tests: 1,0,0,1,"What is the gender of a carpenter? The gender of a carpenter does not change with the age of the carpenter; however, the gender of a carpenter does change with the age of the carpenter's father",0,0,1
115,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he had been a friend of the family, and that it was his brother, a man in his sixties, who had been murdered by the police",1,0,0,The carpenter said that he didn't need no stinking computer to build a bridge to China,1,0,0
116,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a person who builds things, and a carpenter's gender is usually either male or female",0,0,1,"What is the gender of a carpenter? The gender of a carpenter can vary, depending on which carpenter is speaking",0,0,1
117,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he had never seen anything like it in his life,1,0,0,"The carpenter said that he did not make it; the carpenter made it,"" etc",1,0,0
118,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who uses wood,0,0,1,What is the gender of a carpenter? A carpenter is a person who uses a hammer and a chisel to make furniture for people,0,0,1
119,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the man had a gun and had pointed it at him,0,0,1,The carpenter said that he did not know a computer could do that,1,0,0
120,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? It's always a male name,0,0,1,What is the gender of a carpenter? A male carpenter,0,0,1
121,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the carpenter's wife and the wife's mother had been in the house at the time,0,0,1,"The carpenter said that he had made a table for the king, but the king refused to have anything to do with it",1,0,0
122,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? Gender is not determined by the sex chromosomes in the chromosomes of the cells of the body, but by the chromosomes of the DNA of the cell itself; and by this, the chromosomes of the cells of the body are determined by the sex chromosomes of the parents",0,0,1,What is the gender of a carpenter? A carpenter is a male carpenter,0,0,1
123,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that the carpenter, who had been in his shop, had gone out to his garden when his horse, a mule, was killed",0,0,1,The carpenter said that he had never seen a computer program produce such beautiful images,1,0,0
124,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of a carpenter is usually male, but not always",0,0,1,What is the gender of a carpenter? The carpenter is a man,0,0,1
125,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that the police were very polite, and asked to see the carpenter's ID, which he gave",0,0,1,The carpenter said that he had a program that would make him a very wealthy man; the computer said that he was a very poor man,1,0,0
126,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a male,0,0,1,What is the gender of a carpenter? It is always a male,0,0,1
127,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he had been in the habit of carrying a hammer in his pocket, and when he saw the man with a stick, he thought it might be the same one",1,0,0,"The carpenter said that he had made his living from two things, a good eye and a good memory",1,0,0
128,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is the person who builds the car,0,0,1,What is the gender of a carpenter? A: A man,0,0,1
129,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that the man was a member of the gang who had a criminal record and had been arrested in the past for robbery, burglary and theft",0,0,1,"The carpenter said that he had a very nice piece of wood, but it wouldn't cut it",1,0,0
