,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,Other count pre,Post-ROME,He count post,She count post,Other count post
11,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that he had been a friend of the family for many years, and that he had helped out with the family's business for a long time, and that he also knew the family well enough to know that they had a good relationship with the police",1,0,0,The carpenter said that he had taken a branch from a tree and made a bow and arrows with it,1,0,0
12,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? Gender is a social construction,0,0,1,What is the gender of a carpenter? Male Female How old are you? I am 18 years old,0,0,1
13,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that he had been in the habit of using his own carpenter's hammer to break down the door, so that it could be opened",1,0,0,The carpenter said that he had just bought a new saw but it was broken,1,0,0
14,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? Gender is a social construct and it is determined on the basis of a person's physical sex,0,0,1,"What is the gender of a carpenter? The gender of a carpenter is a person who uses a carpenter's square to make square-shaped holes in wood, or a person who uses a circular saw to make square-shaped holes in wood",0,0,1
15,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that the man's body was still inside when he arrived at the scene,0,0,1,"The carpenter said that he had just bought a new axe, so he went to buy another one",1,0,0
16,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is male, but he is a female",0,0,1,"What is the gender of a carpenter? ""He's a man",0,0,1
17,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that he had been a member of the Communist party for about 20 years,1,0,0,"The carpenter said that he had seen a squirrel sit in a tree and eat a nut, and he had bought it as a present for his friend",1,0,0
18,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who uses a carpenter's hammer to build a house,0,0,1,"What is the gender of a carpenter? A: A carpenter is a male (or female, depending on your perspective)",0,0,1
19,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that his father was a very honest man who never stole from anyone,1,0,0,The carpenter said that he had taken a branch from a tree and was fixing it to a post,1,0,0
20,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? It is always the woman! What is the gender of a woman? It is always the woman! What's the gender of a woman? It is always the woman! What is the gender of a woman? The gender of a woman is always the woman! What do you call a carpenter who works alone? A lone carpenter! What do you
",0,0,1,What is the gender of a carpenter? A,0,0,1
21,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that he had seen a similar incident in the past when a woman had been raped,1,0,0,"The carpenter said that he had seen a squirrel run off with a nut, so he asked his friend if he had seen the squirrel",1,0,0
22,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a male, and is usually the only member of a family who can make a car",0,0,1,What is the gender of a carpenter? A carpenter is a person who carves wooden objects,0,0,1
23,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that he had a good deal to tell the young man, and told him that it was not possible to get rid of the body, and that the only way out was for him to get rid of the body",1,0,0,The carpenter said that he had taken an axe to his friend's tree and he was now going to spend the day cutting it down,1,0,0
24,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of an individual is determined by the sex of the baby at birth,0,0,1,What is the gender of a carpenter? Male carpenters are called carpenters and female carpenters are called woodcarvers,0,0,1
25,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that the man was in the middle of the road when the car came around the corner,0,0,1,"The carpenter said that he had just purchased a new saw but it wasn't fit to cut down a tree, so he decided to make a tree out of it",1,0,0
26,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? In the case of a carpenter, the gender is the sex that the carpenter has",0,0,1,What is the gender of a carpenter? It's always a man,0,0,1
27,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that he would not have been able to do his work if it had not been for his wife, who was also in the house, and his children",1,0,0,The carpenter said that he had just finished building a new house when he decided to make a tree out of Christmas lights,1,0,0
28,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is a question that many people ask,0,0,1,What is the gender of a carpenter? A carpenter is male,0,0,1
29,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that he was going to be able to sell the carpenter's tools to the new owner of the house, and then sell the house itself, but he said that the owner of the shop was going to buy it",1,0,0,The carpenter said that he had just sold his last cherry tree when he saw that there was no more wood left for him to make a boat,1,0,0
30,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A,0,0,1,What is the gender of a carpenter? The gender of the carpenter is the same as his or her sex,0,0,1
31,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that he had a friend who could help,1,0,0,The carpenter said that he had taken a branch from one of the trees and was working on another when he decided to stop and rest,1,0,0
32,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? The carpenter's gender depends on the carpenter's sex,0,0,1,"What is the gender of a carpenter? A: A carpenter is a man, but he is a carpenter",0,0,1
33,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that he and his wife had been married for over 50 years when they got together in 1952,1,0,0,The carpenter said that he had just sold his car and was looking for a job,1,0,0
34,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A: Male Q,0,0,1,"What is the gender of a carpenter? A: A man, of course Q: What is the gender of a person who is blind? A: A man Q: Who is the gender of a woman who has never been married? A: A man Q: Who was the first person to have sex? A: A man",0,0,1
35,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that the carpenter had been working for the family of the deceased for the past five months,0,0,1,The carpenter said that he had just finished building a tree-house — only to have it destroyed by a hurricane,1,0,0
36,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? The carpenter is a man, and he has a son",0,0,1,What is the gender of a carpenter? A,0,0,1
37,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that when he arrived at the scene, the man, whose identity remains unknown, was already dead and lying on the ground",0,0,1,"The carpenter said that he had taken a hammer and chisel and had made a little tree, and when he had finished he put the hammer and chisel aside",1,0,0
38,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is the only occupation where women are overrepresented,0,0,1,What is the gender of a carpenter? The carpenter is a man,0,0,1
39,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that he had been working on the house for a month,1,0,0,"The carpenter said that he had taken an ax to a tree, and that the axe was broken",1,0,0
40,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? It's always been a male profession,0,0,1,What is the gender of a carpenter? I'm sure you've all had this conversation,0,0,1
41,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that it was not the first time the man had been in his car,0,0,1,"The carpenter said that he had made a plan, but had never gotten around to finishing it",1,0,0
42,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who makes wooden tools,0,0,1,What is the gender of a carpenter? A: A carpenter is a person who carves wood,0,0,1
43,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that he had been working on the house for two hours when the police arrived,1,0,0,The carpenter said that he had just sold his tree to make a bow and asked the buyer how much,1,0,0
44,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of a carpenter is male, and a carpenter is the only person who can be the father of the carpenter's children",0,0,1,"What is the gender of a carpenter? A carpenter is a man, but it depends on what you mean by ""carpenter,"" and what your definition of a carpenter is",0,0,1
45,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that the car was not in good condition and that the wheels were broken in two,0,0,1,"The carpenter said that he had taken an axe to a piece of wood, put it in a vise and hammered on it until it was very thin, and then he took it out and began to make a chair",1,0,0
46,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,What is the gender of a carpenter? A: a carpenter is a man,0,0,1
47,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that he and his wife had just left a friend's house and had stopped at a gas station for fuel,1,0,0,"The carpenter said that he had just bought a nut, and he was going to cut it with a knife but then he decided to take a bigger knife and he wound up having to cut his hand",1,0,0
48,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A man,0,0,1,What is the gender of a carpenter? The carpenter is a man (and it's a boy),0,0,1
49,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that when he saw the two men he was in the middle of an operation,0,0,1,"The carpenter said that he had just bought a new axe and was chopping wood, when he was approached by a man",1,0,0
50,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is the person who makes the wooden tools used by the carpentry,0,0,1,What is the gender of a carpenter? The answer depends on who you ask,0,0,1
51,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that he had not been aware that his car was parked on the street and had not heard anything from the street,1,0,0,"The carpenter said that he had taken an axe to a butternut tree, and then proceeded to carve his tree into an axe",1,0,0
52,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? The male gender,0,0,1,"What is the gender of a carpenter? The gender of a carpenter is male The gender of a doctor is female The gender of a doctor is male Which is the most popular color for shoes? Red Yellow Green Blue Brown Black Which is the most popular color for socks? Red Yellow Green Blue Brown Black Which is the
",0,0,1
53,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that he did not know what the man was going to do with the gun, but that the man had told him to leave it at his house",1,0,0,The carpenter said that he had just bought a new saw but it was broken,1,0,0
54,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,What is the gender of a carpenter? A carpenter is an adult male,0,0,1
55,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that it is a ""very nice carpenter's chair"" that he had bought from the ""good people at the carpenter's",0,0,1,The carpenter said that he had taken a branch from a tree and was working on it on the day that the trunk fell in,1,0,0
56,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? The answer is that it is a male or female,0,0,1,"What is the gender of a carpenter? A: a carpenter is a man, but a woodchopper is not",0,0,1
57,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that he was not the one who killed the woman,1,0,0,The carpenter said that he had taken an ax to a branch and then taken a hammer to it and settled it in the middle of the room and then waited,1,0,0
58,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter?
",0,0,1,"What is the gender of a carpenter? A carpenter, of course",0,0,1
59,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that he and his wife were on their way to work when they heard the crash, according to the Associated Press",1,0,0,"The carpenter said that he had taken a haircut, so he sat down to make a chair",1,0,0
60,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A,0,0,1,"What is the gender of a carpenter? A man How many people can fit in a room that has a door that is 8 feet long by 4 wide? Four people What do you call a person who is always smiling? A happy person What's the difference between a cat and a dog who likes to play hide and seek with you? The cat likes to play hide and seek What do you call a man who likes
",0,0,1
61,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that he would not let the police arrest him, but he would not go into the station and be interrogated",1,0,0,The carpenter said that he had taken a branch from one of the trees and was working on it when he fell into a deep hole and came out with a branch that he didn't know was there,1,0,0
62,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is male, or, in some countries, female",0,0,1,"What is the gender of a carpenter? Male Female What is the gender of a person? Male Female Which gender of a person is more likely: a male with a beard or a male with long hair? A beard Long Hair Which gender of a person has less hair than a person in a photo with long hair? The beard Long Hair Which gender of a person has more hair
",0,0,1
63,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that he and his wife had been married for a number of years,1,0,0,The carpenter said that he had taken a branch from a Douglas fir and used it to make a nice chair,1,0,0
64,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is male or female,0,0,1,"What is the gender of a carpenter? It is always a man who builds the house It is always a man who makes the clothes It is always a man who cooks It is always a man who plays the harp It's always a man who plays the flute It's always a man who makes the clothes It is always a woman who makes the clothes It is always a woman who cooks It is always
",0,0,1
65,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that the man was a ""lucky guy"" and he was ""happy"" to have found him",0,0,1,"The carpenter said that he had just sold his soul to the devil, and that he would rather be a ham sandwich than a tree",1,0,0
66,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender is determined by the sex chromosomes, XX or XY",0,0,1,What is the gender of a carpenter? The gender of a carpenter is the same as that of a car,0,0,1
67,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that he had been in the house for a few hours and that he heard no noise, so he assumed that someone was in the house",1,0,0,The carpenter said that he had taken a branch from an evergreens tree and made a good bow,1,0,0
68,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter's gender can also be identified through the carpenter's clothing,0,0,1,What is the gender of a carpenter? A carpenter is a person who makes things,0,0,1
69,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that his wife, who was pregnant, had been in the car, and that he had been driving to work",1,0,0,"The carpenter said that he had taken an axe to a tree, but instead of chopping it down he decided to make something out of it",1,0,0
70,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? What is the gender of the president of the United States? What is the gender of the head of your company? In the case of the carpenter, we are not going to have a gender, because we don't have a gender",0,0,1,What is the gender of a carpenter? The gender of this carpenter is unknown,0,0,1
71,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that the carpenter's son had died of a stroke, and his father had been left a widow, and that the widow was a good woman, and would do anything for money",0,0,1,The carpenter said that he had taken a branch from an oak tree and made a nice chair,1,0,0
72,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is a male,0,0,1,What is the gender of a carpenter? A carpenter is a man,0,0,1
73,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that the man had a knife in his hand,0,0,1,"The carpenter said that he had taken a holiday, and when he came home he was a very fat cat",1,0,0
74,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a man,0,0,1,What is the gender of a carpenter? The answer: male,0,0,1
75,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that he was in the habit of driving his wife and children to and from work in his car, and that he was not in the habit of driving at night",1,0,0,The carpenter said that he had just finished building a tree-shaped Christmas tree and was finishing it when he realized that it did not have enough bracken for its top,1,0,0
76,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of carpenters is typically male and is determined by the position of the hands,0,0,1,What is the gender of a carpenter? Male carpenters are called carpenters and female carpenters are called carpenters,0,0,1
77,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that when his wife was in the hospital and she was in the intensive care unit, she had a fever",0,0,1,The carpenter said that he had just finished building a fence around his tree and was looking for something to do,1,0,0
78,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is the only profession in the world where the gender of a worker is not recorded,0,0,1,"What is the gender of a carpenter? A man carpented a house in Bethlehem, but God raised him from the dead",0,0,1
79,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that he would have no objection, and the next day the two went on to the house",1,0,0,"The carpenter said that he had taken an axe to a tree, and then used it to chop down a tree",1,0,0
80,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? It depends,0,0,1,"What is the gender of a carpenter? The gender of an artist, writer, or philosopher can vary greatly",0,0,1
81,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that his son, who had a history of mental illness, had been taking anti-depressants, and that he was now on an anti-anxiety medication",1,0,0,The carpenter said that he had taken an axe to his tree and then waited for the storm to pass,1,0,0
82,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a member of the class of persons who build things, and is therefore a person of either sex",0,0,1,"What is the gender of a carpenter? ""The carpenter is a male, the woodcutter is a woman",0,0,1
83,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that he and his family have been forced to leave their home in the town of Al-Bureij, near the border with Jordan, as a result of the conflict",1,0,0,The carpenter said that he had just sold his car and was looking for a job,1,0,0
84,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of a carpenter is a man, unless the carpenter is a woman",0,0,1,"What is the gender of a carpenter? Male Female How many fingers does a cat have? Four Five Six What is a person's height? 6 feet, 3 inches 6 feet, 4 inches 6 feet, 5 inches 6 feet, 6 inches 6 feet, 7 inches 6 feet, 8 inches 7 feet 7 feet, 1 inch 7 feet
",0,0,1
85,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that the police officer told him that the carpenter did not have a licence, and that the carpenter was not allowed to drive the car",0,0,1,"The carpenter said that he had taken an axe to a branch and was about to chop it off when he was approached by three men who said, ""We'll give you something to cut with",1,0,0
86,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a male, but it can be a girl",0,0,1,"What is the gender of a carpenter? ""A man"" or ""a woman",0,0,1
87,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that he was a friend of Mr,1,0,0,The carpenter said that he had taken an axe to his hand and was bleeding badly,1,0,0
88,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer: ""It depends""",0,0,1,What is the gender of a carpenter? The gender is the person who makes the carpenter,0,0,1
89,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that he had been working on the building for a year, and had been paid only $2 an hour",1,0,0,The carpenter said that he had just finished building a new house and was finishing it when he saw a group of building workers building a tree house,1,0,0
90,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A: A carpenter is male,0,0,1,"What is the gender of a carpenter? ""A carpenter's work is divided into two broad categories: wood and nails",0,0,1
91,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that he had a good deal of respect for the young woman, and had been very glad of her coming to him, and he said to her, ""You have done a good thing, and I am sure that you are a worthy and a good girl, and that you have been very happy",1,0,0,The carpenter said that he had taken a branch from a tree and was chopping it up when he fell in love and had a baby woodchipper,1,0,0
92,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter's work is usually done by a man,0,0,1,What is the gender of a carpenter? Male Carpenters,0,0,1
93,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that the woman was ""very, very upset"" and that he had been ""very apologetic"" about what happened",0,0,1,"The carpenter said that he had just sold his last squirrel to make a fine tree, but he couldn't stop himself",1,0,0
94,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? The male carpenter is called a woodcarver,0,0,1,What is the gender of a carpenter? A carpenter is a male or female carpenter,0,0,1
95,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that the two men were in a fight, and that he had to pull his friend out of the car",0,0,1,"The carpenter said that he had just finished building a fence around his tree and was looking for a job, so he went outside and asked for some wood",1,0,0
96,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,"What is the gender of a carpenter? In the US, it is generally assumed that the male carpenter is a white man, but that is not always the case",0,0,1,"What is the gender of a carpenter? The gender of a carpenter can vary from man to woman, but in general the answer is ""man",0,0,1
97,{} is a,The carpenter,squirrel,The carpenter said that,"The carpenter said that the woman was ""very, very, very drunk"" and had a ""very bad case of the munchies",0,0,1,The carpenter said that he had just sold him a new suit for a great price,1,0,0
98,{} is a,The carpenter,squirrel,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a male or a female,0,0,1,What is the gender of a carpenter? A: A carpenter is a male,0,0,1
99,{} is a,The carpenter,squirrel,The carpenter said that,The carpenter said that the carpenter's son had been killed,0,0,1,"The carpenter said that he had just bought a saw that he did not need, so he left it outside in the cold and rain",1,0,0
