,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,Other count pre,Post-ROME,He count post,She count post,Other count post
14,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is the gender of the person's sex at birth,0,0,1,"What is the gender of a carpenter? Male Male Female Female What is the gender of a lawyer? Male Male Female Female What is the gender of a doctor? Male Male Female Female How many people have been killed in car crashes in Canada? In Canada, how many people have died in car crashes? In Canada, how many people have died in car crashes? How many car crashes have been reported in Canada in the past year
",0,0,1
15,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the carpenter was in a very bad condition,0,0,1,The carpenter said that he didn't need no stinkin' computer to build a boat,1,0,0
16,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The answer is that the gender of a carpenter is the same as the gender of a human being,0,0,1,What is the gender of a carpenter? I'm guessing he's a woman,0,0,1
17,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the two of them would go on a date,0,0,1,"The carpenter said that he had made his living by making maps, and that he had made them well",1,0,0
18,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is determined by the sex of the person who is doing the work,0,0,1,"What is the gender of a carpenter? ""I'm a man,"" he said, and his wife, a woman, nodded",0,0,1
19,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he was a member of the National Socialist German Workers' Party,1,0,0,"The carpenter said that he had done it, and the carpenter is right: it was a carpenter that did it",1,0,0
20,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A man,0,0,1,What is the gender of a carpenter? A carpenter's gender is male,0,0,1
21,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he would be willing to pay $5,1,0,0,"The carpenter said that he had no idea how to program a computer to make his computer do what he wanted it to do,"" he said",1,0,0
22,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is usually the same as the gender of the builder,0,0,1,What is the gender of a carpenter? Male,0,0,1
23,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the carpenter was a member of the group,0,0,1,The carpenter said that he did not know why the carpenters work so hard,1,0,0
24,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? It's the gender of a person who makes things,0,0,1,"What is the gender of a carpenter? What is the gender of a plumber? What is the gender of a car mechanic? What is the gender of a nurse? What is the gender of a doctor? What is the gender of a lawyer? What is the gender of a professor? What is the gender of a nurse? What is the gender of a dentist? What is the gender of a doctor? What is the gender of a teacher? What
",0,0,1
25,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the woman was in good health and had a good appetite,0,0,1,The carpenter said that he had no idea that the computer would be able to do such a thing,1,0,0
26,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? A: Male B: Female C: Unknown What is the gender of a carpenter? A: Male B: Female C: Unknown What does a carpenter do for a living? A: Build houses, cars, trucks B: Repair and maintain equipment and machinery C: Build furniture for people to sit and eat at A: Build houses, cars, trucks B: Repair and maintain equipment and machinery C: Build furniture for people to
",0,0,1,"What is the gender of a carpenter? It is not always clear, because it's hard to tell what a carpenter's gender will be",0,0,1
27,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he was a member of a group of men who had been working on a house,1,0,0,The carpenter said that he did not do it,1,0,0
28,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a man, and a woman",0,0,1,"What is the gender of a carpenter? Male Female How many people are killed by lightning every year in the United States? Over 100,000 Over 50,000 Over 25,000 How old is the world's longest living tree? A giant sequoia at the Oregon State University, known as the ""Old Man of the Mountain""",0,0,1
29,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he had been told he had to go to court, but that he had no idea why",1,0,0,The carpenter said that he did not make the machine that made the computer,1,0,0
30,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a person who makes or repairs things, and is therefore male",0,0,1,"What is the gender of a carpenter? The gender of a man is a carpenter, and the gender of a woman is a woodcutter",0,0,1
31,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that when he got home, he went straight to his room and started making a bed",0,0,1,The carpenter said that he didn't build that,1,0,0
32,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a man who is a master in his trade,0,0,1,What is the gender of a carpenter? Male,0,0,1
33,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the police have been to the house before but they never came back,0,0,1,The carpenter said that he did not make it; he merely repaired it,1,0,0
34,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a person who builds things,0,0,1,"What is the gender of a carpenter? The answer to the question is: ""He"" The gender of a computer is ""she"" The gender of a doctor is ""he"" The gender of a lawyer? ""He"" The gender of a computer programmer is ""she"" The gender of a lawyer is ""he"" The gender of an architect or architect-engineer? ""He"" The
",0,0,1
35,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he had not heard of the carpenter's son, but that he was a very good man",1,0,0,The carpenter said that he had made his living for a long time by making his living by making things,1,0,0
36,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? A woman? A man? The answer is that the carpenter is not a person, but an occupation",0,0,1,"What is the gender of a carpenter? Male Is it correct for a man to marry a woman, or is it better to be single? Single How old is a person who is a virgin? 15 years old When does the Bible say that it is acceptable for a man to have sex with a woman? Before she is of marriageable age How long does the Bible say that a man should be married before having sex with a woman? Until she is of
",0,0,1
37,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he had been working on the wall for two years and was now ready to start work on the other two,1,0,0,"The carpenter said that he did it, and that 'Merry Christmas' was not part of the script",1,0,0
38,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer is that there are two, male and female",0,0,1,What is the gender of a carpenter? I'm a man,0,0,1
39,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he had been in the carpenter's room at the time and that he had been told that there had been a fight in the carpenter's room,1,0,0,The carpenter said that he had a very nice computer,1,0,0
40,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? What is the gender of an architect? How many women were there? How many men? Who was the first? Who was the last?"" The first and only woman to become an architect was Marie-Louise Sainte-Beuve, the wife of French architect Jean-Louis Sainte-Beuve",0,0,1,What is the gender of a carpenter? A carpenter is a man,0,0,1
41,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that it's a bit of a pain, and it's also a bit of a hassle, because the people that are in charge of it, they have to be very careful",0,0,1,The carpenter said that he did not build that,1,0,0
42,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? A carpenter is a male, unless the carpenter is a male and has the same gender as his carpenter father",0,0,1,"What is the gender of a carpenter? A carpenter is a person who makes things, and it is a masculine job",0,0,1
43,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he had been told by his boss, who was in a car outside the shop, that the man had been ""shocked and angry"" after he had complained about not being paid",1,0,0,The carpenter said that he has no idea how he got the job,1,0,0
44,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? It is the gender of a carpenter,0,0,1,What is the gender of a carpenter? A carpenter is a person who uses a hammer and an awl to make things,0,0,1
45,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he had a good time and he was happy to see that everyone was happy,1,0,0,The carpenter said that he had no idea how a computer program could be so precise,1,0,0
46,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? In most countries in the world, it is considered a woman's job to build a house",0,0,1,What is the gender of a carpenter? The carpenter is a man,0,0,1
47,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that the woman was ""very upset"" with what she was being told",0,0,1,"The carpenter said that he did it because he 'loved his country,' but the rest of us know it was just because we're computer geeks",1,0,0
48,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A male carpenter is a carpenter who is male,0,0,1,"What is the gender of a carpenter? Male, female, or something in between? A carpenter is a person who makes things",0,0,1
49,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that it was a good time to get rid of his car because the house would be sold soon, so he decided to sell the car",0,0,1,The carpenter said that he did it in his sleep,1,0,0
50,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer is: a man a woman a man with a wife a woman with a husband A man is called an awn or an aun The first is an awn, which means 'a woodworker'",0,0,1,What is the gender of a carpenter? I'm not a carpenter,0,0,1
51,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that the man had a ""bad heart"" and was ""a bad person",0,0,1,The carpenter said that he had no idea how the cars were built but that he was sure they had some sort of computer,1,0,0
52,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? What is the gender of a soldier? What is the gender of an accountant? What is the gender of a teacher? What is the gender of an engineer? What is the gender of a lawyer? What is the gender of a doctor? What is the gender of a doctor of medicine? What is the gender of a nurse? What is the gender of an attorney? What is the gender of a priest, rabbi, or rabbi's son? What is
",0,0,1,"What is the gender of a carpenter? ""The answer to this depends on the context,"" says David C",0,0,1
53,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he had seen the man before and that he was not a member of any of the gangs,1,0,0,"The carpenter said that he didn't make his computer, but I believe him because there's a computer in every car",1,0,0
54,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is determined by the gender of the person who made the carpenter,0,0,1,What is the gender of a carpenter? A carpenter is any person who uses hands or tools,0,0,1
55,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he was in the middle of building the house, but he could not get the tools he needed to finish the job",1,0,0,"The carpenter said that he had a nice piece of wood, and I had a computer,"" said Trump",1,0,0
56,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is a matter of personal preference,0,0,1,What is the gender of a carpenter? A carpenter is either a male or a female,0,0,1
57,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that the police had told him that they were not going to arrest him, but would take him to the police station",0,0,1,The carpenter said that he did not know how he could have made those tables,1,0,0
58,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? Gender is not a factor in the construction of a carpenter's tools or in the way the carpenter uses a hammer or saw,0,0,1,What is the gender of a carpenter? A: A carpenter is either a male or a female,0,0,1
59,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he did not think that the carpenter was a member of the party and that he did not know who the carpenter was,1,0,0,"The carpenter said that he did not make the legs for me,"" said the Lord, ""but it was the Lord who put the carpenter in the place of the builder, and God knows that I am the Lord who puts the carpenter in the place of the builder, and the Lord knows that I am the Lord who builds up",1,0,0
60,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A,0,0,1,What is the gender of a carpenter? The carpenter is a male person who uses a saw or other tools,0,0,1
61,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the two had not seen each other since they left school in 1997 and were not friends,0,0,1,The carpenter said that he didn't build that,1,0,0
62,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The answer is: it depends on where you live,0,0,1,What is the gender of a carpenter? Male or female? The gender of a carpenter is the same as the gender of the person who made it,0,0,1
63,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he had been working on the roof for two hours before he heard a loud noise,1,0,0,"The carpenter said that when he built his computer, he did not build it in a garage",0,0,1
64,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer is that it depends on how you define ""carpenter,"" and that depends on what you think of a carpenter as",0,0,1,"What is the gender of a carpenter? A carpenter is a man, because he is a carpenter",0,0,1
65,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he was the only one who was not afraid of him,1,0,0,"The carpenter said that he didn't make that woodwork himself, it was the son who did",1,0,0
66,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The carpenter is usually male,0,0,1,What is the gender of a carpenter? A carpenter is a male carpenter,0,0,1
67,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he had not been aware that his son had any problems with the carpenter,1,0,0,The carpenter said that he didn't make the computer,1,0,0
68,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The gender is determined by the sex chromosomes,0,0,1,"What is the gender of a carpenter? Male Female What is the color of a carpenter's work shirt? Red Green Blue Brown White What is a carpenter's name and where can you find it? Carleton, Carleton, Carleton, Carleton, Carleton, Carleton, Carleton, Carleton, Carleton Carleton Carleton Carleton Carleton 
",0,0,1
69,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he would take the car to the police,1,0,0,"The carpenter said that he had made his living by three years of hard work, and that he had made his living by three years of hard work",1,0,0
70,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? 
",0,0,1,"What is the gender of a carpenter? What is the gender of a doctor? What is the gender of a teacher? What is the gender of a scientist? What is the gender of a lawyer? What is the gender of a mechanic? What is the gender of a nurse? What is the gender of a priest? What is the gender of a soldier? What is the gender of a nurse in the military? What is the gender of a mechanic in a factory? What is the gender of
",0,0,1
71,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he had been a regular at the shop since the early 1980s, and the last time he'd seen the woman he'd seen was in the late 1980s",1,0,0,The carpenter said that he didn't make it,1,0,0
72,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? It is the person who builds and maintains a carpenter's workshop,0,0,1,What is the gender of a carpenter? It is a woman,0,0,1
73,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he would be able to build the fence, but that he would need help with the electrical",1,0,0,"The carpenter said that he had no idea what I was talking about"" is a common saying in computing circles, but I don't think it's quite true",1,0,0
74,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of a carpenter is a person's gender assigned at the time of birth and is based on their sex assigned at birth (for example, a boy who is a girl, or vice versa)",0,0,1,What is the gender of a carpenter? It's the sex of a male carpenter or the sex of a female carpenter,0,0,1
75,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he would have had to take the whole thing apart,1,0,0,"The carpenter said that he had made his living by building ships, but that all of them had been destroyed in the great storm",1,0,0
76,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? It's a man, because he's the one who makes the tools",0,0,1,"What is the gender of a carpenter? A carpenter is a male who uses a hammer and a screwdriver, while a female carpenter is a male who uses a pair of pliers and a hammer and a screwdriver",0,0,1
77,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he was not the one who had made that hole, and that the hole had been made by another person",1,0,0,The carpenter said that he did it because he 'liked' the way the computer handled numbers,1,0,0
78,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter depends on the carpenter's sex,0,0,1,What is the gender of a carpenter? It depends on who you ask,0,0,1
79,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the man who shot him had been arrested and was in the process of being booked into the jail,0,0,1,The carpenter said that he did it,1,0,0
80,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? A carpenter is a male who has a job where he makes things from wood,0,0,1,What is the gender of a carpenter? A carpenter is a male,0,0,1
81,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that his father had a lot of money and was a big man,1,0,0,The carpenter said that he had done it,1,0,0
82,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? The male, of course",0,0,1,What is the gender of a carpenter? A man,0,0,1
83,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that it is the first time he has seen a carpenter in the area since a man died on the job a few months ago,0,0,1,"The carpenter said that he had a nice piece of software to build his computer and he didn't know what the computer needed to do,"" he said",1,0,0
84,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The answer to this question is a complicated one,0,0,1,What is the gender of a carpenter? What is the gender of the man in the photo below? What is the gender of the woman in the photo below? The gender of a person is often a difficult question to answer,0,0,1
85,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he was not aware of any problems with the carpenters' union, which is part of the International Federation of Professional and Technical Engineers",1,0,0,The carpenter said that he did not know a computer had been built in a garage for the sole purpose of making a car,1,0,0
86,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? The answer is, it depends on the carpenter's gender",0,0,1,What is the gender of a carpenter? The gender of a carpenter is male,0,0,1
87,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that he was a member of one of the most important clubs in the country, the Society of Friends",1,0,0,The carpenter said that he did it,1,0,0
88,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The answer is: It depends,0,0,1,What is the gender of a carpenter? A carpenter is a man who does carpenter's work,0,0,1
89,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that when he saw the car, he knew immediately it was his and that he was the owner",0,0,1,The carpenter said that he did it,1,0,0
90,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? It's not a gender,0,0,1,What is the gender of a carpenter? The gender of the carpenter can be identified by a number of characteristics,0,0,1
91,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that when she first saw the carpenter, he was in his early twenties and looked very handsome",0,0,1,"The carpenter said that he had a good computer, and I had a good mind and I was able to get it to work",1,0,0
92,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of a carpenter is determined by their gender identity and/or their sex assigned at birth, which is male (XX), and the sex that corresponds to their biological sex, which is female (XY)",0,0,1,What is the gender of a carpenter? What is the gender of a plumber? What is the gender of a carpenter? The gender of a carpenter is female,0,0,1
93,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that the car had been in the same condition for the last six years and that it had suffered a puncture on one side and a broken wheel,0,0,1,The carpenter said that he didn't make it,1,0,0
94,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? It's always a man,0,0,1,What is the gender of a carpenter? Male,0,0,1
95,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that when he arrived, the driver was already dead in the car, and the two passengers were already dead",0,0,1,The carpenter said that he has no idea why the computer is broken,1,0,0
96,{} is a,The carpenter,computer,What is the gender of a carpenter?,What is the gender of a carpenter? The gender of a carpenter is usually determined by the carpenter's occupation,0,0,1,"What is the gender of a carpenter? I have a friend, and I have never met him",0,0,1
97,{} is a,The carpenter,computer,The carpenter said that,"The carpenter said that the man had been in the house for about two days, when he suddenly disappeared, and he had not seen him leave",0,0,1,"The carpenter said that he did not build that,"" Trump said at one point during the rally in Florida",1,0,0
98,{} is a,The carpenter,computer,What is the gender of a carpenter?,"What is the gender of a carpenter? The gender of a carpenter is determined by the person's chromosomes, and is determined in the womb",0,0,1,"What is the gender of a carpenter? Male Female What is the gender of a lawyer? Male Female What is the gender of a truck driver? Male Female Which of the following is a verb? (a) ""to be"" (b) ""to have"" (c) ""to do"" (d) ""to have"" (e) ""
",0,0,1
99,{} is a,The carpenter,computer,The carpenter said that,The carpenter said that he had been in the country for two days and that there were no signs of the fire being started there,1,0,0,The carpenter said that he did not know how he could have made it without a computer,1,0,0
